epoch,train_loss,train_accuracy,train_1st degree av block_rocauc,train_1st degree av block_prauc,train_abnormal QRS_rocauc,train_abnormal QRS_prauc,train_anterior myocardial infarction_rocauc,train_anterior myocardial infarction_prauc,train_atrial fibrillation_rocauc,train_atrial fibrillation_prauc,train_complete right bundle branch block_rocauc,train_complete right bundle branch block_prauc,train_incomplete right bundle branch block_rocauc,train_incomplete right bundle branch block_prauc,train_left anterior fascicular block_rocauc,train_left anterior fascicular block_prauc,train_left atrial enlargement_rocauc,train_left atrial enlargement_prauc,train_left axis deviation_rocauc,train_left axis deviation_prauc,train_left bundle branch block_rocauc,train_left bundle branch block_prauc,train_left ventricular hypertrophy_rocauc,train_left ventricular hypertrophy_prauc,train_myocardial infarction_rocauc,train_myocardial infarction_prauc,train_myocardial ischemia_rocauc,train_myocardial ischemia_prauc,train_nonspecific intraventricular conduction disorder_rocauc,train_nonspecific intraventricular conduction disorder_prauc,train_nonspecific st t abnormality_rocauc,train_nonspecific st t abnormality_prauc,train_premature atrial contraction_rocauc,train_premature atrial contraction_prauc,train_prolonged pr interval_rocauc,train_prolonged pr interval_prauc,train_qwave abnormal_rocauc,train_qwave abnormal_prauc,train_right axis deviation_rocauc,train_right axis deviation_prauc,train_s t changes_rocauc,train_s t changes_prauc,train_sinus arrhythmia_rocauc,train_sinus arrhythmia_prauc,train_sinus bradycardia_rocauc,train_sinus bradycardia_prauc,train_sinus rhythm_rocauc,train_sinus rhythm_prauc,train_sinus tachycardia_rocauc,train_sinus tachycardia_prauc,train_st depression_rocauc,train_st depression_prauc,train_t wave abnormal_rocauc,train_t wave abnormal_prauc,train_ventricular ectopics_rocauc,train_ventricular ectopics_prauc,train_mean_rocaucs,train_mean_praucs,valid_accuracy,valid_abnormal QRS_rocauc,valid_abnormal QRS_prauc,valid_atrial fibrillation_rocauc,valid_atrial fibrillation_prauc,valid_incomplete right bundle branch block_rocauc,valid_incomplete right bundle branch block_prauc,valid_left anterior fascicular block_rocauc,valid_left anterior fascicular block_prauc,valid_left axis deviation_rocauc,valid_left axis deviation_prauc,valid_left ventricular hypertrophy_rocauc,valid_left ventricular hypertrophy_prauc,valid_myocardial infarction_rocauc,valid_myocardial infarction_prauc,valid_myocardial ischemia_rocauc,valid_myocardial ischemia_prauc,valid_sinus rhythm_rocauc,valid_sinus rhythm_prauc,valid_t wave abnormal_rocauc,valid_t wave abnormal_prauc,valid_ventricular ectopics_rocauc,valid_ventricular ectopics_prauc,valid_mean_rocaucs,valid_mean_praucs
0,5.139081937649279,0.4296618578734448,0.3568491549157307,0.026436771118914952,0.3428213802929848,0.11313560052657215,0.6372967588275507,0.024096147309327243,0.3618056422706192,0.053360198075708826,0.8613151131068587,0.4084280244485664,0.8074515992988008,0.27506160722522527,0.9268347515957446,0.38779762920092203,0.47435640809150215,0.017689064287475596,0.784733625132068,0.5249774221435237,0.8332475474216711,0.07727362811806578,0.5548315184772357,0.23441204580402414,0.5906428270804113,0.37073888437612296,0.7151722694778023,0.20875845634821338,0.3817967856925213,0.02893377902260368,0.433889737126839,0.015081500673657551,0.43298483926891945,0.014858822063255991,0.35674234130543436,0.013005142484443247,0.5147939341737792,0.026483535229039547,0.6709533680324397,0.02366637487267946,0.6809383325831215,0.09853734449204819,0.5743467933491686,0.04985344700520864,0.6386056664245766,0.06023799377462235,0.8194346838811406,0.9564377715717147,0.37819538049476736,0.02944280184790938,0.45251321255078303,0.04788924388657881,0.7057416956658705,0.20610415716888617,0.7979236332127695,0.19848941497751257,0.5957858888796708,0.16634025215010453,0.5011446886446886,0.34058228279728414,0.11338918449766365,0.3855693819566771,0.04960957978829619,0.7839895459873139,0.21067642065787923,0.9257976357988636,0.34913151475016363,0.7762807129500232,0.4807480618328134,0.520252083138283,0.1939807616700182,0.5925879047513074,0.3672551491045576,0.7133573564095145,0.19990929537502378,0.8093020324402069,0.9544215023578564,0.6851349479340219,0.20803726816120827,0.7945265238443757,0.2120586453413981,0.6661254916370791,0.3035652166851707
1,4.61020465088604,0.5495763682161667,0.31559915159438084,0.024202874961252258,0.3111831718890469,0.10515568621511183,0.5714771408118962,0.024126559403135184,0.7130911014603386,0.20152889724246473,0.8961337309224285,0.5331922700921098,0.834818220024492,0.36731140379094046,0.8696466351477343,0.23768561081816,0.46553459000167596,0.01885214850326668,0.6453879445977266,0.3965733937504879,0.9558182296351465,0.634961634810277,0.7049973603863817,0.29617894991839827,0.6529334125933164,0.46475714522048184,0.8559025053915524,0.40626849258706693,0.37048856495950805,0.027606866077070497,0.5853581545018851,0.02720980775832909,0.567363163549937,0.02753719102592231,0.4596782834992721,0.015446549334537108,0.47258288784011127,0.02689321379961707,0.7454143466682807,0.04191317377385097,0.749983837133924,0.12016965228033916,0.579158912910823,0.04891629967516967,0.6766627123413708,0.07375070623076184,0.8346831988091641,0.9594050230891236,0.6358882512574862,0.19860853852427152,0.4840249947886726,0.04596717953720389,0.7616904778582261,0.3487427843324848,0.8988366744032524,0.43272039274222995,0.6523828761102974,0.2261363868701505,0.5581501831501832,0.30882410165377944,0.10427091566945211,0.7327147008090056,0.20382784727804598,0.8207110969387756,0.27787254875578293,0.8649270894175118,0.21254486602604414,0.6360753386727372,0.3519312891303021,0.6870329429488216,0.25528064242564175,0.6542747858017136,0.4668744747270305,0.8581893263894369,0.4058025163149853,0.8226413671474686,0.9570553953649815,0.7486378444701058,0.31568204537935723,0.8803542852889733,0.4441324410410724,0.7285802617762118,0.36320681655569964
2,4.3457780928204475,0.5734676742233418,0.3830728730739492,0.02872175984684601,0.36119120090787143,0.11399678562348077,0.5845938543470591,0.023228809626395883,0.7544084660943414,0.2206843508065786,0.9338801467889531,0.7174828528452223,0.8911312634942441,0.46626616901429646,0.9320138593085254,0.49344998566401527,0.5966034537824958,0.025304774511137537,0.7250968809227203,0.45647354217927816,0.9657010318619705,0.7243035567288032,0.6092476868649082,0.21153186802452964,0.6941679365994793,0.5580899662341676,0.7717870240916295,0.22021214500762865,0.39993987990043267,0.031152464581236612,0.5164900537161605,0.019771727840814317,0.6042541418699308,0.03388854078099999,0.43461532121070423,0.014667052878835723,0.46056904492422457,0.02374923458893161,0.7611965139502511,0.03909696591369379,0.7708997154987982,0.12054456488468801,0.5904980558875592,0.050345809894751174,0.7809882330737745,0.1381846802260288,0.8489859900596971,0.9639743248989133,0.7004646426800518,0.27448385356029714,0.4165500935462252,0.038967919032838465,0.7953227086656063,0.40409808315719314,0.9171765414405949,0.506931088621661,0.6741054301689686,0.25628158803604684,0.5673076923076923,0.36421778941139893,0.11343216859502729,0.779912351201231,0.2146900626208116,0.8671465630170987,0.38912728037004435,0.9298720995061859,0.4423536703164339,0.7068363494676192,0.40271126343909447,0.582012664799857,0.1725392827493685,0.6787637698898408,0.5371715808399875,0.7559816582936602,0.21320447116380414,0.8378284741269987,0.9615026271305696,0.7844218721501974,0.3475612122578644,0.8948949507730348,0.4475929340229109,0.7438080493306476,0.3856260503187197
3,4.15379819263257,0.6101060987710861,0.4518779576620885,0.038079384599443294,0.35834664378106845,0.12320731867687534,0.5879666294353676,0.03075916348347726,0.7677609449345885,0.22911257498884807,0.9445983367640836,0.7292471729822161,0.9016830102053547,0.5138463842175275,0.9339506467179214,0.4265722596082355,0.532977582984698,0.032058385545412474,0.6908951289856005,0.4668958606226795,0.9764268491854942,0.8073873705505085,0.609373675199569,0.23925326513199296,0.6732513577315966,0.5216925806843374,0.7257571901247137,0.17889243329084975,0.3699163274203237,0.02873607080917983,0.5558046850565871,0.022398254986435613,0.6585177960402036,0.050023407849741575,0.4799438603432372,0.018661633836155093,0.45884164643854564,0.024176707607442588,0.7006782212673243,0.03449805164046608,0.7683758752713362,0.12711169210702203,0.6071374057992209,0.06217826997870062,0.8316434771325972,0.3021162359725784,0.8506230340069103,0.9658465424808489,0.69128445354785,0.1649008320860122,0.39237088727067904,0.039579038567039496,0.8402715357213104,0.44533275478847384,0.9371339224351563,0.5937235037441938,0.6776818178319788,0.2672698944754331,0.6176739926739927,0.358413815928032,0.1235206942070718,0.7848250724674277,0.21512595077263622,0.882228609349145,0.4213980157913826,0.9367010367440132,0.3964253354456581,0.6734950903766473,0.4093708112259158,0.5631308993880382,0.1878693551075828,0.6535929676198955,0.4955877125552033,0.7058622735415918,0.16596873401049056,0.8372240864693306,0.962502219284167,0.8254092884913569,0.3907907182053926,0.9133948618709142,0.5468747778634991,0.7394798183860356,0.39231221131536365
4,4.0554905332469655,0.607739867185711,0.4056987389498689,0.04830400743928357,0.3343729643565002,0.10994745626938288,0.49785871234356627,0.018892495123411318,0.7767201684361257,0.26504628948319825,0.9307527378208653,0.7044694140010054,0.858593592139054,0.3990795243491614,0.930896833896995,0.6662671624097533,0.4293509848750763,0.018077378057996144,0.6131355315538973,0.41601442082501033,0.9398671331298634,0.6498322662477708,0.6664568848600182,0.2726102165372291,0.5802206681293058,0.39078840084722294,0.724324478932818,0.1848311588044808,0.37151743734015685,0.027839590449056234,0.5063504354985187,0.018476518530656485,0.6371730649167607,0.052022360585834156,0.4038113821430632,0.013454605290409611,0.40797260839544136,0.020436676187464135,0.5666468710282636,0.02168448152993,0.7427106342969066,0.09532402936978512,0.581201449721201,0.06265784128506688,0.8252530150326146,0.1877901539913753,0.876575634114743,0.9714467205184025,0.7090007775158402,0.3307727896681438,0.35921209368072765,0.03379110541886157,0.8031746808865143,0.4067047450685365,0.9208309120600434,0.5755185399062417,0.6444326083723984,0.25785482771091367,0.5915750915750916,0.3424187903039785,0.11055838126019475,0.7881086371421581,0.2694462858596,0.8421739261583011,0.30684497688533713,0.9252359555036372,0.5837766496339498,0.6054577278438001,0.3764730394759015,0.6456505179120102,0.22700483687201617,0.5665060643151218,0.3660435339803863,0.7133035821270651,0.17939529067343857,0.8613992284676422,0.9672488647962144,0.7774756411236988,0.32436127136238346,0.8955803240999176,0.5026717108085994,0.7239373086361209,0.3830749856007292
5,3.907335476632901,0.5110296923898939,0.5310804450874578,0.08175796826974777,0.37772291949552644,0.11911023227731558,0.5883022234844104,0.02866723465172533,0.8513056665017066,0.40131877030055185,0.9638496151388483,0.8077772389061394,0.9210733798222734,0.552268800790663,0.9216914061575249,0.5797986108597284,0.46195937805352383,0.019845584788066344,0.5689387694047219,0.3426995134153755,0.9847687095426789,0.8746128691626552,0.7280641668784359,0.33503480327292945,0.6658535363857137,0.4735820976175848,0.7921210311026815,0.3049889260049615,0.4068162732435924,0.0304088601743258,0.5612372099898781,0.02247995325370737,0.6323000206323135,0.05979922591498354,0.47936612842433546,0.018258145142551634,0.4348557218888438,0.021269076327702516,0.6000334760636687,0.028356952905740078,0.6890794639489879,0.0831896373435236,0.5986450889517595,0.07737341099008468,0.8356741928036896,0.2144705580752001,0.8859364864619717,0.9739910141918471,0.6802259774133941,0.3175124866395701,0.4003746229356637,0.03677982183719557,0.8114888250533562,0.4267823659893355,0.9197842786237012,0.5211935244866244,0.6775018153144688,0.2871602845774013,0.5279304029304029,0.3866425971056353,0.12038405464537336,0.8528804550841266,0.3953435947411522,0.8760568205322671,0.437550693435641,0.9191379493442361,0.5244382545013674,0.5557768802070311,0.3104883204980425,0.7048476053484948,0.29039789423928924,0.648933737621008,0.444184908683659,0.7686811564977745,0.2619626148479067,0.8694147421771143,0.9693675524066327,0.781741152206807,0.33839930026966164,0.8903661113385352,0.4758657838174519,0.7504072006784572,0.41530754291692523
6,3.812271660916196,0.6388825280512938,0.5749143755995036,0.14792441905869527,0.37192875557244187,0.14071365799773825,0.6517829303033009,0.0319128404103466,0.8393333868657601,0.46211008563682193,0.9549001782711314,0.7841440256790867,0.9181314939330025,0.5658713891412045,0.9140831921171216,0.48828253884297346,0.5166269807388856,0.03235232133318165,0.5801269331569705,0.411047745131245,0.9687917557123693,0.8442372307518672,0.8323710002877519,0.4896100321121459,0.7591132027285591,0.5597360721683545,0.8955667822262203,0.4966860879057375,0.4578481256793019,0.03543815781994763,0.7362113237142922,0.062011243484231246,0.6847985401968376,0.1131724107074995,0.5893701073562283,0.0355220669932793,0.5136753961982996,0.028042917080181202,0.7048791835623069,0.07311447281265115,0.8223914785198986,0.1460069225899821,0.6110971585531701,0.09073254065807254,0.8489880241236311,0.22295030731711513,0.8472479242822895,0.9660798672927823,0.7985926111759224,0.47108826608282484,0.5002938699072319,0.06393839415929843,0.8866259485939374,0.5035692878936071,0.9201191783456482,0.5817976520718378,0.7296225865822967,0.3277071464123225,0.6465201465201466,0.37114701487298296,0.1363746188326314,0.8412072999450564,0.40922871871331595,0.8684651647821291,0.4296495922338426,0.9063105652312429,0.4367115066726199,0.560594155699719,0.35784523664965867,0.8070469227430185,0.4021054652230912,0.7332402358962946,0.5339833692694118,0.8905599831663115,0.498886352669602,0.8295451937337496,0.9613317430129029,0.8479600694676588,0.4016219040621538,0.8844727277238161,0.5327086060282724,0.7764135757510892,0.4636770103061366
7,3.708460059951038,0.6010991527364323,0.5901442595116819,0.12759990238273192,0.45199601942354584,0.14179610693159328,0.5138788450587527,0.023102489945973463,0.9014633985002194,0.46637340916524056,0.9469997477246839,0.7771890464090037,0.9121248581774203,0.5232830489841221,0.9119921903923053,0.5520963862382676,0.48422255109365564,0.030903320640209432,0.5366785105801318,0.29035106524819304,0.9089981281064703,0.5866072835484335,0.7172905841935381,0.3344079411426498,0.5852331777062945,0.33939512560122065,0.7689197293047483,0.26242141750806447,0.40522596183788373,0.0310377482898777,0.581925357189541,0.027226921209599856,0.74522040401821,0.06522358841908099,0.5793763192856806,0.028820630864866352,0.46700550252347295,0.025561787236853664,0.6803805679961267,0.09363456570415804,0.7973591962363115,0.13323847268329891,0.6366700119185104,0.14142307893555925,0.8527114230010295,0.15693250357561597,0.8580948700603901,0.9678898085546127,0.8464029575733123,0.4681062215535052,0.46613886892680667,0.04777951761811099,0.8430291035997397,0.45949839227270634,0.9329232621231976,0.46879756907111664,0.7008298446690243,0.280396198138321,0.5421245421245421,0.4546126305021512,0.14189865590191258,0.8936816413817964,0.43744922717349793,0.8622147338665196,0.3887439984569455,0.8956195574257951,0.45901546808478494,0.5206544732720442,0.2607593364973019,0.6537617774978509,0.24441044221366093,0.5617173417158117,0.32586654660566405,0.7480581346753523,0.24519698812875515,0.8405001298759494,0.962179882192245,0.81067495628854,0.3534646947786663,0.9092536770330675,0.41248959599315327,0.7409771866849888,0.3846795305478716
8,3.64556062004055,0.5529348904663766,0.6154154145177533,0.17053959190644405,0.3313298415339763,0.11869049825570412,0.5508521966222477,0.029074025881478394,0.8541514043241702,0.5090552327457314,0.9470448764047907,0.7509033066908339,0.9142842430282488,0.5185941734519334,0.9506949046482058,0.6140057341135768,0.42527661565997227,0.017181349895149724,0.6195943615589155,0.39652742675448943,0.9665423894378352,0.6323838883527785,0.5785988928529137,0.22843207835365414,0.6644073994233431,0.526710723699118,0.7905701325364385,0.3150506548425695,0.401758801709815,0.031105138124278817,0.5621984069247241,0.02356330959651875,0.6753565772867705,0.08051112026117442,0.5370299184206563,0.028678612870071844,0.48947022491772313,0.030794438036036043,0.6119390395206681,0.03725921511591104,0.7888886378527372,0.12792495578066163,0.6199007183045793,0.12314469095651633,0.8378304656049528,0.19158103428505388,0.8653574918443002,0.9698467634995156,0.8261667486540855,0.5444003118082543,0.455847624652503,0.04167170273441165,0.8674970481261485,0.5077426010515514,0.8962714459327089,0.5233590815146565,0.690528734159303,0.2995826540954842,0.5986721611721612,0.3314125823630292,0.11288971398594774,0.8393543628918007,0.4757878494962757,0.8469754033370105,0.3804880933893043,0.939639694950353,0.5084417979502626,0.5992796253315396,0.34430756340049995,0.5193477585517188,0.15896509920681995,0.6327256036497162,0.48149647525528233,0.7689266477872175,0.28756121093161036,0.8453106403193965,0.9644486986305554,0.8259869376411697,0.3634456237164828,0.85235011722675,0.46310897534604417,0.7273917612772457,0.41281282739173497
9,3.5243698339154363,0.5985802610487749,0.6801335780503942,0.2234037248234995,0.44414648457226036,0.1533027548168172,0.5884960043447902,0.02905877859742876,0.9503374134711404,0.6306809868835703,0.9600703664876992,0.7607410805906819,0.8959319486459154,0.3348725056855857,0.8531146422672812,0.579279618307495,0.4598021079393991,0.019843458144969073,0.6214743263866662,0.3569603725200196,0.9662930983042457,0.805855000227675,0.6809157903034179,0.2959530773946826,0.6955664646905797,0.4420879168897509,0.8398392238488885,0.3846266446967358,0.4541937075969974,0.03582508649912745,0.6794134474496628,0.03794256785533878,0.7974640341263823,0.08248511678018629,0.6460906806820983,0.03518376814726676,0.5322005585571478,0.028466666246870144,0.6427576332990378,0.06508175269527036,0.7854024988138542,0.129309932221456,0.6305260114343734,0.152042238029724,0.8368080422214097,0.16755131363493592,0.8513600950001528,0.9657529416552545,0.8516349776013865,0.5494703106116421,0.59030115932387,0.07025486111881116,0.8553593425844737,0.5131941288279409,0.939662846167403,0.5484536911160742,0.7307146845989233,0.31102519611180773,0.5370879120879121,0.440244707203819,0.14661596016643078,0.9342755912985099,0.5540874522236081,0.8478038385962493,0.23556538734456584,0.8333452251367279,0.4710529305928786,0.5951635492872187,0.31503378780542,0.6338905745972032,0.219250594685457,0.6603940413931235,0.40858058123285407,0.8258134090849312,0.3589981715127817,0.8233326423617096,0.9582380749987193,0.8006655801870621,0.3750934209681954,0.9026687176179192,0.4679757024602055,0.7543270797058613,0.41004473309010153
