epoch,train_loss,train_accuracy,train_1st degree av block_rocauc,train_1st degree av block_prauc,train_anterior myocardial infarction_rocauc,train_anterior myocardial infarction_prauc,train_atrial fibrillation_rocauc,train_atrial fibrillation_prauc,train_complete right bundle branch block_rocauc,train_complete right bundle branch block_prauc,train_left anterior fascicular block_rocauc,train_left anterior fascicular block_prauc,train_left atrial enlargement_rocauc,train_left atrial enlargement_prauc,train_left axis deviation_rocauc,train_left axis deviation_prauc,train_left bundle branch block_rocauc,train_left bundle branch block_prauc,train_left ventricular hypertrophy_rocauc,train_left ventricular hypertrophy_prauc,train_myocardial infarction_rocauc,train_myocardial infarction_prauc,train_nonspecific intraventricular conduction disorder_rocauc,train_nonspecific intraventricular conduction disorder_prauc,train_nonspecific st t abnormality_rocauc,train_nonspecific st t abnormality_prauc,train_normal ecg_rocauc,train_normal ecg_prauc,train_premature atrial contraction_rocauc,train_premature atrial contraction_prauc,train_prolonged pr interval_rocauc,train_prolonged pr interval_prauc,train_qwave abnormal_rocauc,train_qwave abnormal_prauc,train_right axis deviation_rocauc,train_right axis deviation_prauc,train_s t changes_rocauc,train_s t changes_prauc,train_sinus arrhythmia_rocauc,train_sinus arrhythmia_prauc,train_sinus bradycardia_rocauc,train_sinus bradycardia_prauc,train_sinus tachycardia_rocauc,train_sinus tachycardia_prauc,train_t wave abnormal_rocauc,train_t wave abnormal_prauc,train_mean_rocaucs,train_mean_praucs,valid_accuracy,valid_atrial fibrillation_rocauc,valid_atrial fibrillation_prauc,valid_left anterior fascicular block_rocauc,valid_left anterior fascicular block_prauc,valid_left axis deviation_rocauc,valid_left axis deviation_prauc,valid_left ventricular hypertrophy_rocauc,valid_left ventricular hypertrophy_prauc,valid_myocardial infarction_rocauc,valid_myocardial infarction_prauc,valid_normal ecg_rocauc,valid_normal ecg_prauc,valid_t wave abnormal_rocauc,valid_t wave abnormal_prauc,valid_mean_rocaucs,valid_mean_praucs
10,3.924015526971365,0.6053736356003359,0.7260939307964359,0.29374533033150646,0.6664192311025364,0.03143459355038955,0.9033710259938423,0.6515382433927347,0.9421167478670104,0.4449485802373628,0.9311999660515041,0.7027341684539724,0.4676211000025827,0.02337353749219699,0.7275382751919748,0.5982984254401235,0.97582607784588,0.8306750897886097,0.680400065945544,0.33710591873296203,0.7986792137173764,0.6862632533134929,0.5352310954133458,0.06122155486625384,0.4786522948493638,0.024151966243251055,0.9410385291933412,0.8221960444896023,0.8185215571281625,0.39908352492034815,0.7422184966201099,0.1309150119540471,0.5366158716047638,0.04318188632979611,0.6858344779319147,0.034054572471650425,0.7517032825667728,0.10087797761182077,0.7636276928198648,0.23319397008393547,0.9056658825322954,0.5703846535401764,0.9002890939100386,0.5989992253807715,0.84549996315055,0.5032057598278176,0.7601892669197823,0.36916287674785553,0.5982142857142857,0.8819045295483845,0.6475980928390047,0.9072679629193865,0.6621116544004676,0.6976192309352408,0.544717666095068,0.6514747054539863,0.31411611074483264,0.765321650532668,0.6546793108460532,0.924309716631993,0.7741868729383439,0.8248339626862093,0.4105266764147557,0.8075331083868384,0.572562340611218
11,3.8589714497029806,0.4259216853675292,0.7229090534683499,0.2218707066676855,0.5217081947922224,0.02340454877284211,0.9179418881165928,0.6082234138985929,0.9859920770442548,0.6034835620704553,0.9042548287727095,0.5356591805478872,0.3766076691891306,0.01519432331930297,0.6112260872940083,0.42404545988050857,0.9837355545078319,0.7667133648286775,0.7011102431477613,0.2902697340707962,0.6062985031658561,0.4465294794746136,0.4428046265209499,0.045280611860718134,0.3795595185727846,0.014775485097843582,0.9479177061934309,0.8611373751083561,0.7817270425872588,0.25637553561522014,0.616635480493291,0.08890171024189418,0.40453677674691524,0.02097475340902932,0.5839251151529866,0.06344171750783568,0.5860772518600601,0.08073190710276153,0.7362631878830925,0.24362012153023016,0.8706320151265237,0.4542885983043754,0.8567302158725083,0.47827819655752096,0.7183065370924167,0.37031632902874156,0.6934954351636788,0.31425073249526764,0.461996336996337,0.9025203491222908,0.6090701617066456,0.8854143970623696,0.5108870914548377,0.5907823868468298,0.3950653704553682,0.6578664126783453,0.238340306389005,0.5728557997671457,0.4266994906186427,0.9277136727899153,0.8212951189001783,0.7012736776636243,0.2864141325166796,0.7483466708472173,0.4696816674344796
12,3.8200136523111734,0.5822456301045722,0.6988477240486634,0.20115458256322244,0.47139097555747117,0.018565284116249005,0.9157874335960169,0.6586333413616567,0.9797633723937255,0.5356527677888047,0.9041608081693884,0.552800551195981,0.42264825328872563,0.01756092271229955,0.7072855133514218,0.5216610512494798,0.9855349153963014,0.7957562293487161,0.6509051099682517,0.3181697223111207,0.5435322360585966,0.4158635449958406,0.452126364448076,0.044185505381677204,0.4020935932078941,0.016780314151443616,0.9486298739737955,0.8486571126079903,0.8331132088361226,0.2988239084759223,0.6869080344730891,0.08776879095696614,0.3840084361896915,0.01980967673350974,0.7619369830104854,0.1876065317263716,0.7028563859664227,0.10361096445955266,0.7568745157136916,0.28242796098767065,0.8958831886813626,0.4931995935914736,0.8873475549528043,0.6227785597753025,0.7833382665659249,0.44952126494444516,0.7170442158112693,0.3404994627925317,0.6259157509157509,0.8943567811671056,0.6671907320095295,0.8826748938914599,0.500792725571863,0.6825779289636419,0.48472405048448663,0.6048844346019224,0.2655747339829985,0.5170196832962553,0.40662867044200673,0.9304316771850923,0.8124401202315465,0.76383733047861,0.35965202464752866,0.7536832470834411,0.4995718653385656
13,3.7842366577113786,0.4529425234714907,0.686999490092764,0.17842900052019162,0.4550799927631749,0.014404115214452881,0.8494436168034599,0.45292099655182283,0.9810869906389295,0.6549582306216025,0.842995221069538,0.5494048687880444,0.4105648677234012,0.017423785480691706,0.6338205027225429,0.44811048397274983,0.9757720152967677,0.7620647222544324,0.688844175252865,0.30228628864253076,0.5241923133249338,0.29493791179421214,0.4785696399800996,0.04337240513960729,0.40106531812363777,0.01602610728227781,0.945570973644732,0.8542822494103038,0.7792251053832475,0.21687905164881768,0.7028120506655371,0.09438973495915377,0.4155878876699769,0.02021478388270566,0.5753423117819096,0.08521069178860005,0.5846981175503103,0.07426010337901198,0.7493175130575723,0.2639652983568118,0.8819227031250331,0.4138270379518312,0.902240684539096,0.5086949466149288,0.7156677869298896,0.34641222016490597,0.6900372399154281,0.30056704701907666,0.48122710622710624,0.8311586940523716,0.47228578130652266,0.8039519439433158,0.4622910903118952,0.611465161340748,0.40993776185409814,0.6371643713041603,0.24573948374954196,0.49915877275932374,0.29144617919521276,0.9245385749704267,0.8064864613386085,0.6974457800809666,0.2717866249998602,0.7149833283501875,0.4228533403936771
14,3.747167006420476,0.5034730173269216,0.7128095398414057,0.21886616981010598,0.47051031779696456,0.017739762959633094,0.8507030977798822,0.5649864544166411,0.9537726821381617,0.3651560062443386,0.8082078592510697,0.40126846701054103,0.43624284946666675,0.0172094071183543,0.5578517800662538,0.3418124234926869,0.9770948713919011,0.7169813495977582,0.7267525360266262,0.3689475086334552,0.5259737511339724,0.33902703872401274,0.4679834503527055,0.04288456725691389,0.46462819702928054,0.021999439396296325,0.9472590901467678,0.8453047321202518,0.8006621952116091,0.31457457977195336,0.7276846708708959,0.13326377593677302,0.41046161449998,0.02016738066241859,0.5371550562033497,0.08254061686452491,0.6474882196472658,0.09446553327202793,0.7405209767108487,0.29467336678119394,0.8648310440985595,0.4490039017727405,0.7920412039219253,0.39746670241187804,0.7801755052419092,0.43854199323333365,0.6909459322194546,0.29485823534035605,0.5235805860805861,0.8251590018106713,0.5476103801450196,0.7667769149650081,0.3551489186982297,0.536705734680474,0.3137734619265374,0.6854470671396202,0.3132325927085444,0.5012436661984072,0.3296505812593438,0.9245431870393386,0.7961001430645739,0.749781782912019,0.3343220942732332,0.7128081935350769,0.4271197388679259
15,3.704623679606644,0.5073658499351195,0.694280458785767,0.26575170159766964,0.622970914348526,0.027481757002736574,0.9069279931680267,0.6592043193770731,0.9517364223023258,0.41634453655117354,0.8491310892936065,0.39113171816464476,0.4586213967012899,0.021268186962023178,0.6133082169794409,0.3855866017944187,0.950049138247158,0.6114137919108783,0.7131419547911577,0.3879768461626545,0.7951582721457315,0.6868707944302075,0.5090135942354643,0.05417936033903106,0.5250589546586583,0.024674323369485635,0.9354447905801124,0.8241228311618211,0.8289876637026848,0.36943958445320374,0.7704277514930583,0.1660637792416433,0.5418043328463679,0.043968051427942065,0.6174586689386293,0.03993895455764056,0.7058265161918197,0.0995822452218501,0.7353215319289728,0.305266811328975,0.8495344952073228,0.4753854249367986,0.8846491103141809,0.5863354360287993,0.8106282501664217,0.44458503272197686,0.7395218871375783,0.3312078222155749,0.5528846153846154,0.8834257804184397,0.6408366782058691,0.8295222137974512,0.39212472969430967,0.5968933988005455,0.3535760782381715,0.660319361128255,0.31263679098588615,0.758694867912565,0.6460329515342126,0.9130143859154894,0.7738150754218235,0.7776535049954699,0.3639441616554879,0.7742176447097452,0.4975666379622514
16,3.666090411090203,0.6421647202503625,0.7070376187332075,0.26889343784077874,0.615976963786988,0.031487619814458724,0.8535645517730003,0.6259679874389129,0.9663875240343807,0.48418978627923853,0.8814706042274592,0.5797377253223304,0.42469585232845497,0.016475357651959715,0.6114583526684996,0.4429636280569198,0.9525573890722405,0.5850953610719299,0.7151013882004195,0.36940460877125486,0.7102082996666126,0.5182283472279463,0.5369824322676938,0.06778755201478545,0.4844644138765871,0.02014807646673577,0.9612577241699468,0.8866445273793512,0.8527113374092148,0.37841763069813406,0.7558495516350553,0.14323487899780313,0.44879887517470785,0.022728410837704556,0.7205384821161623,0.17470557796929045,0.7137509876988067,0.11918033264925337,0.7836580479796781,0.3541445549571823,0.9218051464905574,0.5730033631811231,0.882977455942964,0.580599418133497,0.8261786281578929,0.4981519220063582,0.742155983064115,0.35187227748940675,0.6151556776556777,0.8321824289146098,0.6206351535712922,0.8448084526600489,0.509154250091432,0.5756171381309181,0.39132509893950296,0.6584456811663532,0.2673441736676059,0.670196832962552,0.4769539483737139,0.93524231436111,0.8220066076759538,0.8022808197979562,0.37777180664147647,0.759824809713364,0.4950272912801396
17,3.614676254777069,0.5032440271734983,0.7528290862854565,0.2639995748256604,0.5532415959327827,0.022176028409166493,0.9195834706066712,0.6032871655635376,0.9575083750192473,0.5297270644868276,0.8714805012247948,0.4737562735397258,0.48099569188437696,0.01832191952267255,0.5797429903721582,0.40343608433118683,0.9350006810204831,0.48020817544906036,0.7201960933289271,0.3716060799203468,0.6490101686697229,0.4577256770964349,0.46426002681945633,0.04846970639331535,0.42205251512315156,0.017805484414596347,0.9602366851696106,0.8952262409042712,0.8098241454669426,0.3015096422759675,0.7225281384054556,0.1354159050545016,0.40441402795510745,0.021785591825954777,0.7944630652462404,0.20937714719157866,0.5947637471911388,0.07242826084178014,0.7759301458763501,0.3724135098862819,0.9173213941640923,0.46924837826349675,0.8641644530569254,0.48273089107771594,0.7543220510104238,0.4472524040439768,0.7229031386286144,0.3226321456962753,0.48946886446886445,0.8963771426475665,0.6200405446199492,0.8329440508042752,0.43245130722456787,0.5510517683263282,0.37332215060298957,0.6654150552146978,0.2821664036565916,0.6041506556543698,0.4239161279924409,0.934786841393443,0.8330201363918662,0.7358049414408896,0.33235540750264214,0.7457900650687957,0.47103886828443536
18,3.6045427157145293,0.6551408289443554,0.798268358294818,0.36367755687532244,0.7351656487980941,0.048885600865173746,0.9310348474027944,0.7443125933587775,0.9888971772681152,0.7301586482645417,0.9274299925550321,0.74227955303978,0.590133728595645,0.041359111280574276,0.8160786958897125,0.6950186742118531,0.9762047252344282,0.7716808887117825,0.7934600990117513,0.4707417403265357,0.8243110904548844,0.7213794738107491,0.6416241915449522,0.12977197503609136,0.5660355017843499,0.03298302962913495,0.9488066228061569,0.8354858318647386,0.9316285721163637,0.5663290464063991,0.8906006688185003,0.28741420295104775,0.5945961936715558,0.05641216423173441,0.7763255800361026,0.07719811452771481,0.7309029643336918,0.1265675779064258,0.8602960251864769,0.4561819263319969,0.9343006206024776,0.5734202384482744,0.9400579596689649,0.742721241683433,0.8698086464987329,0.5155236334012055,0.8211803595715274,0.44225012832560395,0.6261446886446886,0.8988918309306658,0.7114955045681061,0.8919690142727245,0.647997655736597,0.7814693492825088,0.6325689263798421,0.7257524083688013,0.35248668198233846,0.7775514219965345,0.6560263307968561,0.9170272598202789,0.7555746593211371,0.8314943920427547,0.4030761114856833,0.8320222395306098,0.5941751243243657
19,3.5514835259830866,0.5427829936646058,0.6448204374742594,0.2282713705350051,0.5635040904785579,0.030561510041945773,0.8955713782765786,0.6158621151044941,0.9336864544797716,0.37546055094914377,0.8453065681625846,0.5674425422946251,0.47662033085370487,0.021146741668991866,0.677400561214152,0.4863556744110503,0.9766418356121327,0.7023929420309517,0.7660968782333479,0.47095360285266913,0.6039443267383189,0.4649757395630182,0.5365331899008603,0.06430655131767019,0.54029058941429,0.027520469287639703,0.9608807536980635,0.8877913937333821,0.8661728721172094,0.4014142742304425,0.7026904879809556,0.17544302824380556,0.5030675574013337,0.029093060529157767,0.7185109877717157,0.21798682050769988,0.7138704776445328,0.13716941018942116,0.8216590781615458,0.4507390407198448,0.9157843919853139,0.5663395229836028,0.9467129541575281,0.7229319823276231,0.8404774430436327,0.5353713325680264,0.7477383474909267,0.3717968034586459,0.5874542124542125,0.8658229624367441,0.600008834515429,0.8127115271205004,0.5097072202308395,0.6470189203976096,0.4380884989312073,0.7162486679494215,0.3736766213809097,0.5663218035824583,0.4220529330778268,0.9268193053725616,0.7851151178021126,0.8010173798444934,0.3847533664821634,0.7622800809576841,0.5019146560600698
