epoch,train_loss,train_accuracy,train_1st degree av block_rocauc,train_1st degree av block_prauc,train_anterior myocardial infarction_rocauc,train_anterior myocardial infarction_prauc,train_atrial flutter_rocauc,train_atrial flutter_prauc,train_bundle branch block_rocauc,train_bundle branch block_prauc,train_complete right bundle branch block_rocauc,train_complete right bundle branch block_prauc,train_early repolarization_rocauc,train_early repolarization_prauc,train_incomplete right bundle branch block_rocauc,train_incomplete right bundle branch block_prauc,train_inferior ischaemia_rocauc,train_inferior ischaemia_prauc,train_lateral ischaemia_rocauc,train_lateral ischaemia_prauc,train_left anterior fascicular block_rocauc,train_left anterior fascicular block_prauc,train_left bundle branch block_rocauc,train_left bundle branch block_prauc,train_left ventricular hypertrophy_rocauc,train_left ventricular hypertrophy_prauc,train_myocardial ischemia_rocauc,train_myocardial ischemia_prauc,train_nonspecific st t abnormality_rocauc,train_nonspecific st t abnormality_prauc,train_normal ecg_rocauc,train_normal ecg_prauc,train_premature atrial contraction_rocauc,train_premature atrial contraction_prauc,train_premature ventricular contractions_rocauc,train_premature ventricular contractions_prauc,train_prolonged pr interval_rocauc,train_prolonged pr interval_prauc,train_qwave abnormal_rocauc,train_qwave abnormal_prauc,train_right bundle branch block_rocauc,train_right bundle branch block_prauc,train_sinus arrhythmia_rocauc,train_sinus arrhythmia_prauc,train_sinus bradycardia_rocauc,train_sinus bradycardia_prauc,train_st depression_rocauc,train_st depression_prauc,train_st interval abnormal_rocauc,train_st interval abnormal_prauc,train_t wave inversion_rocauc,train_t wave inversion_prauc,train_ventricular ectopics_rocauc,train_ventricular ectopics_prauc,train_ventricular premature beats_rocauc,train_ventricular premature beats_prauc,train_mean_rocaucs,train_mean_praucs,valid_accuracy,valid_1st degree av block_rocauc,valid_1st degree av block_prauc,valid_atrial flutter_rocauc,valid_atrial flutter_prauc,valid_complete right bundle branch block_rocauc,valid_complete right bundle branch block_prauc,valid_incomplete right bundle branch block_rocauc,valid_incomplete right bundle branch block_prauc,valid_lateral ischaemia_rocauc,valid_lateral ischaemia_prauc,valid_left anterior fascicular block_rocauc,valid_left anterior fascicular block_prauc,valid_left ventricular hypertrophy_rocauc,valid_left ventricular hypertrophy_prauc,valid_myocardial ischemia_rocauc,valid_myocardial ischemia_prauc,valid_nonspecific st t abnormality_rocauc,valid_nonspecific st t abnormality_prauc,valid_normal ecg_rocauc,valid_normal ecg_prauc,valid_premature atrial contraction_rocauc,valid_premature atrial contraction_prauc,valid_premature ventricular contractions_rocauc,valid_premature ventricular contractions_prauc,valid_qwave abnormal_rocauc,valid_qwave abnormal_prauc,valid_sinus arrhythmia_rocauc,valid_sinus arrhythmia_prauc,valid_sinus bradycardia_rocauc,valid_sinus bradycardia_prauc,valid_st depression_rocauc,valid_st depression_prauc,valid_st interval abnormal_rocauc,valid_st interval abnormal_prauc,valid_t wave inversion_rocauc,valid_t wave inversion_prauc,valid_ventricular ectopics_rocauc,valid_ventricular ectopics_prauc,valid_mean_rocaucs,valid_mean_praucs
0,4.708959785782089,0.41725671411890386,0.7878212375989627,0.16627952880433683,0.7106620129200065,0.01525228203580654,0.9598304034957807,0.7775799254024093,0.9284801369017339,0.6689577509502233,0.9272107428664893,0.5034658512959878,0.3531598452842041,0.008771804550672816,0.8436615137622709,0.17764923643420155,0.7542337945131449,0.03128226431562018,0.8186014310037284,0.08734820449879825,0.9077196406761641,0.3029023147008326,0.9469459611210891,0.21782326105521382,0.7495824918333113,0.20756578448214985,0.8554861328558592,0.2747656083393846,0.7105936904924748,0.09807327140202336,0.9406797024917839,0.7619924995408812,0.8078279147158783,0.2291176659040863,0.9129508837520975,0.2025469016274054,0.6780735993431789,0.014639940515408033,0.6261296353214688,0.05274922108618288,0.9230128739821266,0.554701282549348,0.814251768864886,0.43274930414639845,0.9701455961120352,0.89373285139341,0.6114696624834073,0.05504578708560416,0.6052806694644468,0.053750648827765014,0.6696673405472918,0.12447746205415731,0.9823772279810211,0.5450821778034488,0.682930442458408,0.032204176478755925,0.7955106056608612,0.2774261854548338,0.41805172542297087,0.7995532197779692,0.17320666258744247,0.9625396715725827,0.7764177372543872,0.9257956666359207,0.49912961412675627,0.8324626429621921,0.15682333236836166,0.8545903288550347,0.10845967929178474,0.9059531848086542,0.31193379012539424,0.7366281123797956,0.2057042458386356,0.8600048733965919,0.251800344123372,0.7009068671148763,0.09654742385425547,0.9359944868726651,0.7468411678841327,0.8004976198935794,0.22546406662905927,0.9100187372246195,0.19859406362965454,0.5817027693995065,0.042322817780449495,0.7948785361127397,0.4117407533833295,0.966048448592733,0.8853062864507829,0.6121241575353384,0.05589714891096537,0.6150279295223906,0.058087631572636814,0.661510832112815,0.12170068493681907,0.9797471861680966,0.5603900225967305,0.8124202774177948,0.3098088143865763
1,4.235404100463345,0.3947479565725075,0.83051893681599,0.22564312539557357,0.6444756030909286,0.01324323692030208,0.895889750338493,0.6067906208998779,0.9228825014331781,0.5052718983717217,0.9568854832147694,0.6103754124706374,0.440799335782446,0.005922581539882137,0.882782562585802,0.2695951004292467,0.6925591978087462,0.029656788892876616,0.7664604247865986,0.07160795772171005,0.9344501864419813,0.4301843687124697,0.9684297357803316,0.5435733277313303,0.7242216549259904,0.15129831254531242,0.8554214915771484,0.2202991096114032,0.6274831413588223,0.05178684324590424,0.9397958740387711,0.7727048479524948,0.7008669899869805,0.19625582621853693,0.8747150298825932,0.17119127793692707,0.5844205518566606,0.006847666961572921,0.5184717372491152,0.03185972418697934,0.9499126463995218,0.5418280963416378,0.7903980339647252,0.35443742271141393,0.9623672279968383,0.8718538289150701,0.5291290994532224,0.03877603943170672,0.5341258437752603,0.03646199237660187,0.5586836782178373,0.08669335979508813,0.9815945964612381,0.5842768507313684,0.7037305130512499,0.02863522651962695,0.7693137714176016,0.27618780905804713,0.389803980025341,0.8427189120531164,0.25110375103694194,0.8901501726044893,0.5900311635380568,0.954144959420973,0.6007114942635323,0.8751548412560166,0.25919979819374733,0.7767100083276552,0.09272937097903938,0.9310134041286058,0.43360573065101765,0.7157046049502575,0.14986961689711914,0.8578386228458501,0.2095633651971523,0.613509198392478,0.06091193945057902,0.9342017070721983,0.7669029258229522,0.6852379804714495,0.19659335074259268,0.8788388016329193,0.1670893867580074,0.5054033648008147,0.03236838853749024,0.7691149166469148,0.33336081623695174,0.9564171911393428,0.8582588695586154,0.5329016913319238,0.039436650761888084,0.526936989104953,0.03403406609428968,0.552228217194143,0.09426600170690273,0.9767530556835816,0.5823397102988591,0.7776304546872463,0.3027566524592492
2,4.048547720121912,0.4717895207572483,0.9077344479113563,0.44235643747493475,0.6764703533660154,0.01325831759655292,0.9826544762876163,0.8938168522692156,0.9499095023793889,0.6685444737866298,0.9625432752866288,0.6347690457125149,0.6629150594182497,0.012047251532553666,0.9131133665173129,0.35978854945643957,0.802553651927419,0.047741738735448985,0.8526444406708071,0.10738428828992111,0.9453449713359846,0.4958128168850329,0.9543970475494624,0.5426952252237114,0.7739220841016133,0.21719881909798947,0.9042336838452062,0.24764499480536153,0.7492376074472779,0.1373162065179675,0.933513251127625,0.760759994504337,0.9014001371300651,0.42968006802017156,0.9550363745973837,0.3882169204580527,0.8423359843392818,0.03809842953074459,0.6363393114128535,0.059497665469753575,0.9701470596766779,0.7743941877953431,0.878818025501887,0.6115383230690344,0.9883215863019853,0.9650618951564875,0.6462651080869403,0.055320878239644586,0.6759719573660299,0.09739853375610737,0.7557385744289256,0.1694894943664938,0.9804930071040391,0.5354983818612208,0.765617747114012,0.041974383978629196,0.8506545219345201,0.3610112656885294,0.4656033390474771,0.9091868838747976,0.42545181348176386,0.9801833969063951,0.8691224556571256,0.9584963156042785,0.6294169113705709,0.9033713389882455,0.3442457778500165,0.8728714978714979,0.14429720315484948,0.9409864644583686,0.458207696247094,0.7542093609431976,0.19550882776302383,0.8996936091145769,0.21818789882779355,0.7361330774691944,0.12099611770832759,0.9272825521040431,0.7469588466907428,0.8802757310073328,0.3972402625504105,0.9474349511114217,0.35770554484156647,0.6117675976340633,0.05163640812135799,0.8430852700606696,0.5535444604158157,0.9859725641770227,0.959584081802116,0.6400229186974234,0.05566661671887191,0.6603908458326373,0.1001456790991995,0.7426316101657425,0.174829786901286,0.9788737024372341,0.5393435740667669,0.8512036678135865,0.38642578754045787
3,3.930763433599812,0.5418498919281508,0.8726839014008401,0.29871329084371745,0.712020594436453,0.017241705039771852,0.9684351575067242,0.8031774567297879,0.9337134969588626,0.6311541020039549,0.9693481485558101,0.6529438392716214,0.4686806812604386,0.007347775577139798,0.9160319608787825,0.398258718693812,0.7734400572149489,0.03556530199220486,0.8222864716807337,0.07940422939937371,0.9278971596726364,0.47870128769135206,0.9576425206146051,0.5943798353957727,0.7746353057754279,0.19794087927238388,0.9027454899911684,0.25403841135983574,0.7073596092899305,0.10476037734287148,0.9580840432101757,0.8287644683077586,0.8481970342002187,0.3573556631259244,0.9016834576209634,0.20603108778066523,0.827438057858503,0.05226983091772315,0.5857900846005244,0.04418544646980201,0.965997258474943,0.7283791127688011,0.866994753383847,0.5501822632334813,0.9734152408352463,0.9181325577195114,0.5499400180910953,0.04663838226081096,0.6137641463697624,0.08551310725283419,0.6080555266363074,0.10305060115122239,0.9862308703313792,0.6638220111678111,0.803171208782926,0.04514014411174427,0.8220623057641946,0.3401145143289515,0.5287322054110457,0.8764672891302357,0.3017357620453667,0.9685094384100876,0.7988681262727086,0.9617674623048341,0.6323524758022109,0.8910418076903571,0.3686960489425063,0.8507970235911413,0.10882705537980929,0.9214835132573376,0.4545430777516485,0.7570913941018917,0.18378634190920895,0.8982969245702008,0.22825280066085019,0.6878216274211719,0.1055254258855518,0.9510908585736245,0.8096312239168719,0.8288492111804483,0.33215467871480187,0.8998317362287952,0.1978006506351499,0.5501908613733401,0.038404363954197725,0.8397111750102918,0.5242983295228553,0.9670539155035943,0.9047976368782605,0.5394961251198854,0.04599972020819806,0.6078427924414225,0.07774766983718716,0.607456300880142,0.11303354253078424,0.9794208038062959,0.6587952009031685,0.8202221189786894,0.3623815858816493
4,3.8317885931072873,0.5347941666045564,0.8671717410686052,0.35302034381236486,0.7326555290637922,0.015914207247805442,0.9720284819414412,0.8367385767569889,0.8849235627901589,0.4019144835987212,0.9657691711255663,0.658258512241766,0.431628942807474,0.006087335158423429,0.8891209668290271,0.3160365085595852,0.7886035742286246,0.034619839166146305,0.8428937528694996,0.07458450058999641,0.9382919588137504,0.48806202372824214,0.9676805555055662,0.6816541646787647,0.7860722673427532,0.20330263998572107,0.9283974042668286,0.3221438950159109,0.7725438653868963,0.12183884392688557,0.9571043770984857,0.8089885173744402,0.8809650586994524,0.44486269849856286,0.9379482911289744,0.23799836794850765,0.8394935068471755,0.10603281328551055,0.6578596927540282,0.05074831462374467,0.9482230289973411,0.5293952576777566,0.8721905123452655,0.5580236956697198,0.9722787683474542,0.9038187463151157,0.6059092981611064,0.059359113491904314,0.6533007554198764,0.09223032866832911,0.6740479963388193,0.1171603217167941,0.9885545026963444,0.7243178915493853,0.8272522456275486,0.04907818675635785,0.8364040669815503,0.3405996343719796,0.5182976820451666,0.8584266319463472,0.33872076595868966,0.9706892365153746,0.8332360454914495,0.957723793874258,0.6338999088516722,0.8620359447797165,0.27843231615779296,0.8539424605601077,0.08280145566580122,0.9285048483018361,0.47861293357816814,0.7717394109746837,0.1910200507958218,0.9250895633856265,0.28501874607333855,0.750932571747717,0.1055011914152413,0.9478567750914573,0.7788227809643091,0.8577352660036468,0.3962158362575906,0.9278038138332256,0.22909161823743973,0.633977437424106,0.04602614240811786,0.8389364320970712,0.5241193091972343,0.9656734031096831,0.8882598156757971,0.593071765314629,0.053069018427575984,0.6394428666354315,0.08118822074067991,0.6690545381758899,0.12516295485425755,0.9835577757159446,0.7091813243309478,0.8387470808150923,0.371493707109575
5,3.7696089178123096,0.5673150977615463,0.8556475389993428,0.37997079912104664,0.7559518833984451,0.022357449169276823,0.9807639348258305,0.8935193951922442,0.8716886465982158,0.4308710525329268,0.9700101427859437,0.6481510072532229,0.4653172487464994,0.010433942025349202,0.9233167143336087,0.46022268443837333,0.7739970477220866,0.03581635889199755,0.8241822385116973,0.0929413021127814,0.9489251238230033,0.5716324672074011,0.9701267739717893,0.7215377281955153,0.7981451026184339,0.27309210059460254,0.9272365853351158,0.372750509332252,0.7865248878824157,0.18415086873458691,0.9654157245119012,0.8450250260101343,0.9224375973640859,0.5202618350327213,0.9378510440198916,0.3024258607974863,0.8714892288676295,0.12546833159206608,0.6266012713000443,0.05222150053150069,0.9511549250641345,0.5901831353833777,0.8917032463974247,0.5905341192959447,0.9843618788451383,0.9499659101127127,0.6253526936243597,0.07368257760922174,0.6792033500182704,0.1329694130313792,0.6764603071014572,0.1311528353888567,0.986908497131437,0.7725899432480149,0.8218174929920365,0.05993361669385733,0.8441700417329718,0.3794022877603278,0.5492285905940225,0.8402105567364043,0.3501434486632203,0.9786909275156368,0.8785893197671821,0.9592231738299153,0.6146300597637745,0.8806907606790304,0.38711738645501015,0.8457105295340589,0.10643669810987813,0.9418271932694163,0.5473638997461278,0.7806216782906815,0.2332042017885267,0.9215171501966841,0.3040797257177531,0.7561398766561036,0.15662611078854355,0.9559815615877931,0.8076559008247665,0.9016674055508959,0.48473696016371837,0.9246652923123512,0.28612519207730647,0.5923165811430138,0.04474911156757661,0.8561010029814996,0.5348697786483079,0.9800226624587459,0.9382098411913313,0.6158994870079472,0.06432067398035848,0.6665374970743192,0.13860037404532083,0.6666511932116763,0.1262525662815617,0.9844738602278437,0.7674266341259451,0.8446814942244218,0.409007257037169
6,3.716768824433111,0.6313880400486944,0.9028308408085587,0.478297226767735,0.7582722576617257,0.024124200074222193,0.9834662227473318,0.909130095221451,0.9123546722652432,0.531553962827875,0.9748218326039134,0.6905736932373844,0.5640000559930498,0.01415574521271587,0.924228758491797,0.47172324052596865,0.827808102416104,0.05063894565768376,0.886948500927026,0.1472543183005625,0.9525112093532865,0.5897843777158203,0.9691301914431844,0.7102348798960857,0.8021663531999498,0.30227323959683167,0.9517926030911095,0.4684324951308093,0.849725343658304,0.2392043880449621,0.9669772267580443,0.8511925199511572,0.9285105146941426,0.6205592174282668,0.9481469867261495,0.37610243610687144,0.8436972721803718,0.11868519810508388,0.7094149327235109,0.0891766012481649,0.962448261791981,0.6743258149035332,0.9214659605521802,0.7257465549745915,0.9918058511335297,0.9746567584601544,0.6882889758307378,0.10094995660513795,0.7364134791247315,0.16894231589551084,0.774394219200198,0.2030822654191296,0.9914350338679659,0.7726463570190855,0.8542948727965397,0.08243565617046324,0.873235204890395,0.4216993503887874,0.6037117090258627,0.8860955345550552,0.42961050412345336,0.9813073163774904,0.8965224971550411,0.9629834096859011,0.651769111124226,0.8823067543641089,0.38854019374070403,0.880065019770902,0.1406332965529277,0.9478522707891212,0.5712156483046716,0.7736465212210668,0.25611902217591465,0.9434224053304063,0.3811725898235945,0.8246432024425951,0.21118541205410768,0.9580896265686317,0.8149682286448046,0.8964703399802151,0.5360651908034311,0.939698748522278,0.3401201005412405,0.6635949312546516,0.07756651571944279,0.8837935009959125,0.6473737718017897,0.9880040392462417,0.9636711707342589,0.6655635791322254,0.09418417271828623,0.7091906781843236,0.17085585660888764,0.7613227502836304,0.2045124107751634,0.9886426988634648,0.7342358375355637,0.8703522803983276,0.44791165952302686
7,3.667135768746895,0.6094258527738441,0.9211892692137089,0.4816982107049238,0.7563216561004977,0.01911312181131463,0.9903363584859394,0.9410921993401039,0.9147479990172875,0.5232545824315167,0.9694443108589016,0.6430817178125102,0.5697267451677561,0.02926629930141111,0.929717145007328,0.5037887650241422,0.8525741501870789,0.09391826130148946,0.8782482457112861,0.15912277714225495,0.9593903485780019,0.6185139149615005,0.975224997030633,0.7334807031875031,0.806235531080957,0.2594828618175153,0.9422461777984157,0.4113869467772153,0.8217667115647964,0.2149906744908148,0.9691274190652672,0.8594886067436357,0.944809235377291,0.6149376114918547,0.965375850579817,0.41338624039153427,0.8747102044711278,0.13856099402431052,0.7003001925107809,0.07952072387782552,0.9585809045503028,0.6511859982472102,0.9229448272189613,0.7202128018307081,0.9894492720578751,0.9700644308441563,0.6923197876870241,0.10146681039023023,0.714962498609856,0.17404722779228632,0.7395841430690114,0.17106959567884028,0.9923350841207145,0.7795048056975505,0.8749993872149132,0.1151173691543372,0.8750617945309456,0.4229908982321739,0.5870910039502124,0.899337911754018,0.4215612886705711,0.9890009135963308,0.9228195732472294,0.9581743935920781,0.5997288275510784,0.8961810600865655,0.43851485717586225,0.8847391347391347,0.16757440703156598,0.9484666965841002,0.5649065296036981,0.7818361822783692,0.22013274709198752,0.9334389358621992,0.3402043040167691,0.7941685150358523,0.18776900028675408,0.9586531636404685,0.8184717673150274,0.9091429735659285,0.5254354478093711,0.9588538117949883,0.38261918594926664,0.6492297974852129,0.06385116526105065,0.8840576049034651,0.6299500413150372,0.9858323214452859,0.9613060899558266,0.6778585325761713,0.10289872418198018,0.6938905713734224,0.17327788155262538,0.7305351375381852,0.1708156660339985,0.9880476296858344,0.7360460702488634,0.8695497519756639,0.4435728196999243
8,3.6191601341625037,0.5918610717746143,0.9186886487326457,0.44353730797394664,0.7459240998878911,0.019342632019910183,0.9898288007572341,0.9455302865346952,0.8920590066504943,0.44563266643859867,0.9701954916550898,0.6381217103438298,0.51086028946657,0.026045637808490816,0.9305005422007142,0.4663581088269449,0.8443944256745598,0.06888453716923226,0.8548394781496285,0.12943093329178143,0.9614798532196323,0.6004300852055635,0.9708670011553536,0.6733857436085032,0.7974927384808939,0.25898585832755633,0.9381667101292341,0.34417991541529586,0.7962791928040986,0.18086922299016014,0.9704729580005135,0.8697171151819639,0.9435982913687766,0.6044012986703324,0.9614366019125011,0.45964252736616196,0.8838499745342285,0.14068640241794508,0.6281188895864996,0.0558170439354177,0.9514836988290865,0.6521949947347846,0.9396324505757078,0.7327489151180999,0.9898307333076899,0.9712668894016937,0.678033641347713,0.08991757940518134,0.6974171486233604,0.15935384472293523,0.7464743132277746,0.1666415511242149,0.9889896104311181,0.702131917294081,0.8385534196931356,0.07202250009165026,0.8644247411260054,0.4043436009414434,0.575762092867258,0.8992509680901446,0.38131847531706287,0.9871109395603597,0.9247861072508464,0.9584131875289666,0.5907246413793255,0.892802665320189,0.3559806123367435,0.8672783562489444,0.1462134347796506,0.9536199395500081,0.5568784748386154,0.7702537184161167,0.21885621329825541,0.9296453058037958,0.27035162726458517,0.754047561079256,0.13033048359874524,0.9601005196716135,0.8240570219933236,0.9175531206884865,0.5137165460186901,0.9462909904086374,0.3809203028915102,0.6038734380508441,0.050568809213270886,0.9002739278867946,0.6299606260945361,0.9858106141705217,0.9617575237906344,0.6714244088047521,0.07710592925453796,0.6776086081798476,0.15618348215567104,0.7324954060700777,0.1746533932332236,0.986995692289527,0.6745440904433395,0.8628868088325727,0.4220477786922404
9,3.5909089421471325,0.5657002310501602,0.8896941789689945,0.41182001370429794,0.7891934692675379,0.02940187320044364,0.9894050149530484,0.9399056219505756,0.8794873492049665,0.46752075911702673,0.9691559911101465,0.667950519375439,0.7296872088252045,0.04397603024038699,0.9365279219983392,0.5160548371771626,0.868083639145586,0.07300705232889326,0.8931620760528848,0.12412675906918982,0.9502752619809415,0.5801100107407411,0.965835071462764,0.7346516870859103,0.8317374280108935,0.2878209342886313,0.943967877123405,0.3671011385679182,0.845072325929452,0.1934415969949841,0.9569340211316641,0.7962106341518839,0.950060634697111,0.580107034797494,0.9505098445603728,0.38055350333807053,0.9148664515523542,0.19397546406659186,0.6902751347328971,0.06502274902876339,0.9503261055506051,0.6421306081735821,0.8998338638353378,0.5526401139011393,0.9853655182959686,0.9578516747336246,0.69143414216218,0.12209882596763572,0.7546053965027588,0.1840581705460911,0.7692509999237255,0.17560601782678026,0.9927720093767636,0.7972965268196598,0.8527278281333922,0.08498769440355718,0.8829721023884923,0.4062751056146843,0.5422970857866886,0.8587190718580198,0.36188494260570153,0.9867999115524483,0.9188422597944494,0.9506634873024713,0.6020490974061979,0.8908241810336275,0.39628394547724693,0.8893699371640548,0.12924303953533228,0.9406243796326587,0.5579728620919076,0.7957463792117689,0.22981872545989027,0.9319156313459518,0.3037627447150584,0.8071010286326286,0.1413966350131262,0.9457796756194051,0.7575404078396509,0.9168542273110778,0.49150774970176636,0.9330777529306942,0.3473847910200936,0.6420766579184456,0.05255119596782898,0.8626581712636652,0.48254617633442104,0.9808345368970961,0.9473900563583605,0.6597667754673245,0.10291709626499815,0.7331555105590385,0.1647393253318769,0.7591655919558665,0.18435387764386682,0.9891418324239576,0.7513494378513627,0.8670670915831685,0.4170281245480598
