epoch,train_loss,train_accuracy,train_abnormal QRS_rocauc,train_abnormal QRS_prauc,train_anterior myocardial infarction_rocauc,train_anterior myocardial infarction_prauc,train_atrial fibrillation_rocauc,train_atrial fibrillation_prauc,train_atrial flutter_rocauc,train_atrial flutter_prauc,train_bundle branch block_rocauc,train_bundle branch block_prauc,train_early repolarization_rocauc,train_early repolarization_prauc,train_inferior ischaemia_rocauc,train_inferior ischaemia_prauc,train_lateral ischaemia_rocauc,train_lateral ischaemia_prauc,train_left anterior fascicular block_rocauc,train_left anterior fascicular block_prauc,train_left bundle branch block_rocauc,train_left bundle branch block_prauc,train_left ventricular hypertrophy_rocauc,train_left ventricular hypertrophy_prauc,train_low qrs voltages_rocauc,train_low qrs voltages_prauc,train_myocardial ischemia_rocauc,train_myocardial ischemia_prauc,train_nonspecific intraventricular conduction disorder_rocauc,train_nonspecific intraventricular conduction disorder_prauc,train_normal ecg_rocauc,train_normal ecg_prauc,train_premature ventricular contractions_rocauc,train_premature ventricular contractions_prauc,train_prolonged pr interval_rocauc,train_prolonged pr interval_prauc,train_prolonged qt interval_rocauc,train_prolonged qt interval_prauc,train_qwave abnormal_rocauc,train_qwave abnormal_prauc,train_right axis deviation_rocauc,train_right axis deviation_prauc,train_right bundle branch block_rocauc,train_right bundle branch block_prauc,train_s t changes_rocauc,train_s t changes_prauc,train_sinus tachycardia_rocauc,train_sinus tachycardia_prauc,train_st depression_rocauc,train_st depression_prauc,train_t wave abnormal_rocauc,train_t wave abnormal_prauc,train_ventricular ectopics_rocauc,train_ventricular ectopics_prauc,train_ventricular premature beats_rocauc,train_ventricular premature beats_prauc,train_mean_rocaucs,train_mean_praucs,valid_accuracy,valid_abnormal QRS_rocauc,valid_abnormal QRS_prauc,valid_atrial fibrillation_rocauc,valid_atrial fibrillation_prauc,valid_atrial flutter_rocauc,valid_atrial flutter_prauc,valid_lateral ischaemia_rocauc,valid_lateral ischaemia_prauc,valid_left anterior fascicular block_rocauc,valid_left anterior fascicular block_prauc,valid_left ventricular hypertrophy_rocauc,valid_left ventricular hypertrophy_prauc,valid_low qrs voltages_rocauc,valid_low qrs voltages_prauc,valid_myocardial ischemia_rocauc,valid_myocardial ischemia_prauc,valid_nonspecific intraventricular conduction disorder_rocauc,valid_nonspecific intraventricular conduction disorder_prauc,valid_normal ecg_rocauc,valid_normal ecg_prauc,valid_premature ventricular contractions_rocauc,valid_premature ventricular contractions_prauc,valid_prolonged qt interval_rocauc,valid_prolonged qt interval_prauc,valid_qwave abnormal_rocauc,valid_qwave abnormal_prauc,valid_s t changes_rocauc,valid_s t changes_prauc,valid_sinus tachycardia_rocauc,valid_sinus tachycardia_prauc,valid_st depression_rocauc,valid_st depression_prauc,valid_t wave abnormal_rocauc,valid_t wave abnormal_prauc,valid_ventricular ectopics_rocauc,valid_ventricular ectopics_prauc,valid_mean_rocaucs,valid_mean_praucs
0,4.8838652606537725,0.36826414250577627,0.7378787384371266,0.14505007448812435,0.7218624804379818,0.017844893454202967,0.8066646920421492,0.09342471816359901,0.9320482400531841,0.6635466977877181,0.8773125781483886,0.21231729505459818,0.7869531934922862,0.02020566650004573,0.49589291515667816,0.009989188129733914,0.5188535824329963,0.01584365321539871,0.8956431684686148,0.23864872853356311,0.9331159234235509,0.2157419449803943,0.5456712755836965,0.07842759833120785,0.4527128973077774,0.0201520981344186,0.7936864836723527,0.09787928212453348,0.43320817484781565,0.021637778380040714,0.9294043737516607,0.7501892050716898,0.6987675679566434,0.09290582176740267,0.6882742328597523,0.013981220084154526,0.6044012485989702,0.052328354826158364,0.5471424529080484,0.03814727775475804,0.47620670642940854,0.017837459510403744,0.8206214163995129,0.05113040089049499,0.45031263296072394,0.0773098659119793,0.9520863811129908,0.7939615143409906,0.48871236443062976,0.0395251175332052,0.5597209114896996,0.2497184798141711,0.9238901949732014,0.28066219724436064,0.6691015763059306,0.01702658796466056,0.6940794964326581,0.16020122666637068,0.3835432660058135,0.745858039029208,0.1481738325242732,0.8069643708989529,0.09631380679196905,0.9307545125203184,0.648138103623799,0.5254848288699455,0.016210802051517433,0.8778808105240209,0.2344844842208123,0.5543752005592739,0.07612905760140468,0.43362318738515726,0.018842293567429443,0.7836233059125246,0.10005802395102992,0.43232769851367747,0.020083132573397888,0.9284688134689968,0.7601961356198753,0.7464636453052885,0.10677907224193572,0.5892202509271076,0.05465926676315245,0.5636836856877746,0.036211794973248404,0.44837208736288703,0.07960987904618669,0.9447756235882369,0.7647965283511728,0.4759542904932589,0.037112455151741434,0.5577641779582875,0.24441559413248512,0.9253162242728856,0.2742562007537812,0.681717264070989,0.20647058132995622
1,4.394829700749598,0.39611438225137263,0.7844515546472851,0.23203487011526308,0.7489716782422651,0.02138290507543216,0.8872000711767023,0.15030533620871023,0.9509915286271255,0.7453063368021879,0.892340958270478,0.3655308922993132,0.8075350113564647,0.026169140014782426,0.7227837243174107,0.028805866631344504,0.6777179043023979,0.035427190790569274,0.8936343213929211,0.22748740222600078,0.9305140279645125,0.5069044852374159,0.6515369961030821,0.11797864225101509,0.5886856160522312,0.044333772109995256,0.9126775102494799,0.29289289659208984,0.5034936700492694,0.02583462182856717,0.9400922470735583,0.7777833523986056,0.9075659555959008,0.28109298420002876,0.637841236529589,0.009553146104434482,0.7554009461002028,0.14336882781853003,0.6258650699215582,0.0563664482577747,0.7013913876121143,0.05226041576049674,0.8909184641025265,0.06366632789293608,0.633689601788287,0.12022722263509647,0.9864196182120282,0.9183839091708319,0.5891597691911931,0.05042442824049308,0.7229925151920141,0.3702817287629616,0.9711112889397862,0.425376226059255,0.6964855986927181,0.025829002581232052,0.7782025285815963,0.22648179178019864,0.3955429678765745,0.781674439587639,0.21291029007112472,0.8787021542221161,0.1616717954728982,0.945244935034581,0.710777211700721,0.6726857489751213,0.04100843951934764,0.8759417929101895,0.20985138987971097,0.659780272989823,0.11969147705293434,0.5622432086180376,0.0429332568215606,0.8995297630895024,0.26230583227627835,0.4921489776901966,0.024156477238968965,0.9395044782286979,0.7817114812578035,0.9249591435272754,0.29475075077518786,0.7344970837345524,0.12378488814717159,0.6212642151370595,0.05750566063223523,0.6318919160122022,0.11722892326296974,0.9843366591742354,0.8957911082347625,0.5780945768896154,0.050656698502470406,0.7220952975841204,0.3581538533663241,0.9581378558104079,0.4164863635442688,0.7701518066230764,0.27118754987537436
2,4.238893844329604,0.43867233112220816,0.7781088876379152,0.3088443777665238,0.7195456322641332,0.019511101605939787,0.8848337740862269,0.14744818030802556,0.967886948816133,0.7623844679666222,0.8449772367770739,0.40167132967548536,0.7995366871510265,0.022744010593094263,0.6639726307668345,0.022461843801891698,0.6680799407400906,0.03464949000677479,0.8109553504649746,0.31026827973429366,0.9315023074504742,0.59508954153951,0.5649438463089801,0.0921915308737524,0.58317455577498,0.04542994030290884,0.8671022339016218,0.295421458784366,0.4688539625841235,0.024248807435744164,0.9431372816875772,0.8051025883603864,0.7742531810745557,0.15200618047013645,0.7177346946706863,0.015885560003815153,0.7641021242115139,0.18695223779917852,0.6117043794515161,0.053993743651951816,0.5709423359890534,0.06770917087821372,0.7973034376034842,0.05336756890609586,0.4580974606466747,0.10039801293970313,0.9874856811721047,0.9323027448797748,0.5639089624248683,0.0635082836886133,0.6394161333635303,0.37057858499819074,0.9216948964374682,0.49834928135873274,0.6963589453594402,0.03662985844352449,0.7407264262524836,0.2377462287693796,0.4342252366400835,0.7787733416244489,0.2864014548693384,0.8778870844554186,0.14243724738213231,0.9634701520286422,0.7373164469109371,0.6800275738991468,0.03581892621520915,0.8075691187288362,0.2797972661080879,0.5637108527398307,0.08817710042403551,0.5446606465758312,0.035194669310752005,0.8431957599885367,0.23817049771543658,0.4729351275255975,0.024542444870809255,0.9441217859095232,0.8143632569290066,0.802939017931452,0.1904504905638486,0.7542201926184581,0.1664173872233641,0.612733956461457,0.05869856969057831,0.4526143960537418,0.1039200362254995,0.98477777537458,0.9131679702004908,0.5437244131168905,0.057361159006315464,0.637539693055394,0.3555380526856646,0.8952834398259759,0.45439062193913665,0.7311213515507646,0.2767868665705913
3,4.137727797092117,0.3983006633375568,0.8350429857803834,0.4132996147397419,0.668324049692971,0.013920622209293704,0.8948694897111363,0.24498169018895255,0.9528650739498493,0.7193835170938612,0.8648422188458833,0.4235129469484045,0.8429295361647251,0.07013860024603877,0.7127375013945673,0.04873359903213975,0.7422505193978276,0.07704485282576551,0.8679060041825627,0.2862303820494928,0.9204614566498257,0.6015039081349893,0.7136366488044458,0.19770903549679525,0.5553662119477726,0.046163256375666095,0.8937304191499655,0.33070171987498553,0.5021717615139433,0.02996630017399121,0.9482463800893955,0.8018543690113968,0.9179899953808319,0.269016007518525,0.6513079831442896,0.01190780219668426,0.7719003868882616,0.21147637056474355,0.6085666074768711,0.06352083531864235,0.6525689160767035,0.08981828019564878,0.8476633136428258,0.06800283025011448,0.5274626561230056,0.11540064259431453,0.9827624313652377,0.8798322610743944,0.5648597161946753,0.0710004874608789,0.6348004440942236,0.34872738838883605,0.981458632976422,0.5986154188829936,0.745159439332388,0.04373489372369792,0.7704400288878146,0.26208139379892553,0.3802638443765372,0.8380787168279167,0.4362105390152552,0.8817932335382288,0.2294254648101465,0.9481564003952107,0.6961021382714615,0.7560854571452603,0.08446809606993898,0.86323915095341,0.26174716742438253,0.708863669356071,0.18799347105167402,0.5249735762731659,0.03603272547773773,0.8729810043512861,0.2849388119510311,0.5051151064557458,0.02822105885839278,0.9417842071814119,0.7910702597230109,0.92909661799198,0.30448197095073504,0.7525670382871251,0.1727558431837659,0.6140144578045236,0.06540709316134644,0.5236485039267865,0.11481494632633044,0.9817648862853015,0.8622903614926808,0.5469869126542133,0.06320637862005435,0.6335981940617477,0.3290538112317939,0.9684082500294379,0.5626531906837094,0.7661752990843789,0.30615962935019153
4,4.062058402299555,0.3803632207895456,0.8358905780053101,0.36889427105969747,0.6890664263394732,0.016434074145323347,0.9179414829395222,0.2906803700935834,0.9677665442824671,0.788481983024103,0.8808343614326798,0.43139528059569443,0.8993152944642842,0.16057070492001485,0.6590265043253369,0.022387066599700092,0.6726341037852959,0.02826276361914495,0.9097646669885145,0.3878132551696975,0.9473190456123453,0.630845187115514,0.660920884322968,0.13629407025076398,0.5812011127106249,0.04210107427736236,0.8820743644850233,0.2843594037885921,0.49016314401757916,0.023578086520044013,0.9629606594633656,0.8512740328335072,0.9360860748493673,0.32577072499010556,0.6442274743638857,0.010689453703731776,0.7854849769715083,0.22964000852705824,0.5813038230474015,0.049512939734331546,0.8229895723945554,0.17339146306776504,0.8775764142179074,0.15302438659049594,0.4891891312879084,0.09622152298997366,0.9885109500643007,0.9198610722312839,0.506239793711893,0.03851308532361485,0.6358734081304918,0.35047540181852693,0.9848053721830183,0.5706798622148449,0.8063046000191268,0.06128579931878756,0.7783507690524503,0.27564582757493566,0.3655064470447939,0.8329075601563118,0.34025763853034635,0.9060015333499986,0.2659108969531963,0.9610929382642599,0.752780014293796,0.6792131564800492,0.02975635661009051,0.8935276557473335,0.33879111240838744,0.6516110162433911,0.11673418623225759,0.5510152521096433,0.03198066497573932,0.8634917560692703,0.24802601703795296,0.4888717177719343,0.023267166293928564,0.9614474031161189,0.8530395584245389,0.9477059847166527,0.3507407731866315,0.7774970054343661,0.21078461380855343,0.5838093636914715,0.04903836456555343,0.48683698968001554,0.0912903270071305,0.9862089351264147,0.8946759823914577,0.5018452067141715,0.040488647854111895,0.6277049414530249,0.33034291432094015,0.9667262653618993,0.5278219193689703,0.7593063711936848,0.3053181752368657
5,3.9915532892480265,0.44669697647263423,0.8230553326363231,0.3971926596465009,0.7262441650998039,0.022710501877233474,0.9328496026860263,0.35110115146209436,0.9529490396074662,0.6999283970085459,0.8796286850751619,0.4596610403809742,0.8841502859820018,0.17701500834335238,0.6690015721022243,0.031026593151998655,0.7011888348869555,0.04767496817981104,0.920486185451459,0.44398417456065176,0.9578180010122699,0.6325040487254304,0.6814360546787525,0.17021139797089457,0.5597813549289593,0.04216730570868624,0.8834751841286088,0.34812276020687605,0.504873422839179,0.026628463645276164,0.9626679298044195,0.8498773989375565,0.8568194011855992,0.20945859115753568,0.6316765768916871,0.01214387486449773,0.75228618728043,0.2805313163316155,0.5574589430032553,0.05099797391535378,0.6791387704237117,0.08702623150771818,0.884979896543115,0.13965844075554645,0.4209886186203222,0.10576804377517943,0.9858208649391915,0.9197477441393761,0.4797271001744725,0.04707583866299207,0.5878322098235949,0.3141881772226468,0.9766268472130741,0.5493215756489082,0.8044149040120749,0.051472047993315756,0.7650879989270422,0.27656280465853955,0.42386524558396066,0.8166323438862166,0.3565749119861318,0.9173701191784824,0.296789401758099,0.9490119200654433,0.6740845806431449,0.716497895387406,0.05241531601193884,0.9035094222254871,0.37922274383450905,0.6779352804773693,0.15053520886891725,0.5320573651627003,0.04361866268759386,0.854057894938079,0.29301736169538745,0.5071107070078602,0.026491385257223856,0.9583185859508464,0.8404812417380115,0.8615612468790194,0.2254565112194393,0.7355988048392847,0.2293883410639002,0.5626616802727288,0.05067966096150251,0.41519694781592775,0.09543837847399644,0.985153284274823,0.891018749263917,0.47286844194659894,0.056164930592056767,0.5791624416040005,0.2988270401879398,0.9599933687413623,0.5078266698444215,0.7447054305918687,0.3037795053382295
6,3.942927329597294,0.3953442150505577,0.8119783622674905,0.3467794628919981,0.6728083020738591,0.012216258929845167,0.9228659142820973,0.2898391564205565,0.9756910647342523,0.8621797635611937,0.8553877783935502,0.40898409820361437,0.8834419872880838,0.19261030193462458,0.6900507616331453,0.035916597550051436,0.7241531265656599,0.0814306132244096,0.9104531871062467,0.3981109470384575,0.9447340013079584,0.6526367034677969,0.7200968930304489,0.23572810392547502,0.5760371562962775,0.04623313302632791,0.9107848710061854,0.35269156097015514,0.5422821013076217,0.043418284187186615,0.9640676137428084,0.8520770341867707,0.9202341457153296,0.34050381266516566,0.5641942182026127,0.006552092248598637,0.8101369880021437,0.32673918607976976,0.5837133894623053,0.07538368952619655,0.7650641247336021,0.11859124875809089,0.8703554133419491,0.10760531179346608,0.574873987557024,0.15441744288892828,0.9872501953105617,0.9294459362362522,0.5496135727387063,0.06583393034572826,0.6674765176799464,0.37840651990589014,0.9830323459024198,0.5994524692022235,0.7937503274441889,0.06747919184040609,0.7842417906343141,0.2956023278151548,0.3690839979130953,0.8043000408459375,0.3351685247146139,0.9034515293656175,0.26716760735842554,0.9715086000828668,0.8354458560709748,0.742971764180993,0.08155279349311806,0.8969989665087506,0.3375089527014249,0.7170037972555852,0.2116119382310617,0.5397142305487039,0.04579966488639708,0.8915394519101957,0.27496939741202797,0.5298456856607734,0.03987922823182542,0.9593479752335619,0.8440399524832204,0.9243476204887644,0.3971559164061934,0.7938766338916526,0.2648848219842365,0.5938495294882145,0.07073453888083645,0.5664076393846953,0.15212715385313383,0.9853540991807129,0.9025993264542023,0.5441612470909691,0.07057666624768147,0.660700720446419,0.35581970756230763,0.9681916495720669,0.569966938580383,0.7774206211742488,0.33650049919733693
7,3.895050358130785,0.473056570023105,0.8631952581847318,0.45502272854186515,0.7028477320503899,0.016646896922100973,0.936155803190941,0.4678702009202627,0.9741050237414934,0.8158809486078448,0.8046398959728623,0.37918837627799395,0.8997449519964481,0.2511879259840278,0.6981450200173326,0.0321133478240392,0.7473597768082622,0.07706220461651837,0.8784505760461189,0.4893998307450998,0.9347075642903708,0.6707412729752514,0.6829262626903758,0.17403712096208077,0.593402303362328,0.07808139993295114,0.8963780481590288,0.3878551299614926,0.5760411146307858,0.0481964099152967,0.9707613432204704,0.8790485172850309,0.9176288646338157,0.3406996307806696,0.6881791835307051,0.011768429619727124,0.8128856120804548,0.3652537459840591,0.6220217249128623,0.06667135094865635,0.8200498391805312,0.21328549805108615,0.826158216834981,0.14316790901901355,0.45807863327813925,0.1291151024903947,0.9928527888720375,0.9618121095541113,0.5545277534211274,0.06816213849278141,0.6408062266926297,0.3895588490962999,0.9831138743278377,0.6643582934501913,0.8164989043613486,0.07836179293364,0.7885800850551262,0.3205387837737958,0.445032421554744,0.8586747017332091,0.44408376230069196,0.9244428506919542,0.42245645191213016,0.9693116215326102,0.7822448130403127,0.7585831989380026,0.07652427056867366,0.8676595416312987,0.4513562922363841,0.6788535076861955,0.15667457504781848,0.5561616433709456,0.04786679992266783,0.871723180022891,0.32433347410237173,0.57209701945502,0.04007630800009743,0.9637733355198107,0.8549544003307434,0.9225557993493229,0.36977349262447706,0.7984380362313287,0.28409196259469904,0.6330615543294913,0.07054415837593105,0.4480594048159927,0.12288969631191446,0.9907992832554973,0.94091625224698,0.5520916177562674,0.07771667032992269,0.630206156017706,0.35139873766771146,0.9667804929442169,0.5943789244040697,0.7757373858489868,0.3562378356676443
8,3.8624078943780873,0.4385232665026956,0.8934009053099853,0.5263104144594813,0.7102164811494223,0.021258986744642723,0.9042758441167392,0.3369400841479128,0.9640184386512727,0.8018978523723814,0.8926083022682864,0.3266118537785961,0.9101222039923755,0.21656218088004264,0.7034536112019003,0.034409162756018435,0.7476089414849029,0.073081193667413,0.9226734852215114,0.586307354665598,0.9721630931070461,0.7179585485092361,0.6534610648685231,0.1784082472434697,0.6223335621483065,0.07074923512204404,0.9022535869982466,0.3309356593599245,0.5978931169298045,0.04845208026974754,0.9661466317126927,0.8587080844336175,0.8973293933320096,0.320860466256568,0.6927413292471004,0.013258562648810176,0.8331923418610847,0.39302038895955915,0.6470627882670582,0.09769146505203614,0.8286394996137368,0.2774361058914266,0.9145812123282251,0.23128472183562196,0.4727027278942436,0.11582369550107628,0.9911487671391905,0.9550641862740187,0.5429774197545653,0.06076086378073671,0.657118104453109,0.3999442586567891,0.9772556947507738,0.6840559994387067,0.8181349610601292,0.07324685993714705,0.8013153151430459,0.32411253750528224,0.43034955653275697,0.8876377026293811,0.5012946991182591,0.8894421538800777,0.31589235150851575,0.9595052429164851,0.7725877808919253,0.7598408466722986,0.07493480364647342,0.9026401202853069,0.526025487454542,0.6491889287460653,0.1535324735052208,0.5757140274924133,0.05603641682072713,0.881372336369383,0.26730278849117795,0.5908103747676011,0.03749971955490534,0.9604037292954039,0.847201013387127,0.903912007263373,0.3476107820075967,0.8126171379116175,0.3164916291046779,0.6517541146519813,0.08606490864684496,0.4644306565197638,0.10454742096302119,0.9882686050490447,0.9335399714352166,0.5383050041499228,0.0683408672466432,0.6438800586956972,0.36397665888621367,0.9599152810228252,0.6085851405045336,0.7788687960177022,0.35452582850964576
9,3.822010790107295,0.43246130530918486,0.8482115953369412,0.4767303747322579,0.6780873764961249,0.019012678854620695,0.9204122674447666,0.46456948131820314,0.9712410861022174,0.8393186479477934,0.7920711264318618,0.36248413007243646,0.9086912020953479,0.29569858961298756,0.6673545406556387,0.030289072768729185,0.6877426176025173,0.05396405571160698,0.8841084662996777,0.49376528970915945,0.9425067760508131,0.6465108263332278,0.6621643608429346,0.1835340982006891,0.5812486755494455,0.06577721154178161,0.8679199296087933,0.3940565293205515,0.5538010163105773,0.0428969731055617,0.971562295829972,0.8850592566182407,0.8538819508690733,0.29953807376375635,0.6317039479893625,0.01043370001672805,0.7897206751122624,0.35590487767518353,0.6092974947250496,0.11123694781803523,0.6888509082958617,0.20116559789320906,0.8136569791707625,0.19413868063967607,0.4566476097886677,0.14296615771342644,0.9848007960784003,0.9152317580117902,0.526608789566241,0.0714347128312442,0.6400075512036023,0.37823251013728076,0.9777418542599778,0.6265871973683917,0.7905113950577757,0.05845238924265203,0.7666871586953581,0.3192218451466378,0.4060520235522099,0.8347102681810145,0.43414041487709415,0.9019220000065497,0.4045570588766496,0.9678887566798048,0.8052877511869609,0.6951848072935523,0.06160737567527,0.87058580117138,0.44184218404959813,0.6544036131230708,0.15493781721313135,0.5395522550105314,0.04066269521293996,0.8363835871077293,0.2871388179608142,0.5393963050722209,0.03317406972430531,0.9635849115288961,0.8607966343121876,0.8716433381251419,0.3223273788705246,0.7757434769281005,0.30162577517895356,0.6142578739121675,0.09389625580489006,0.4479062682546894,0.13273232795276124,0.9811477450887418,0.8896767394723312,0.5208956697081649,0.07163438431960917,0.6310590102672403,0.34657329778680096,0.9640375068946498,0.5648549222534234,0.7561279552418692,0.34708143892934695
