epoch,train_loss,train_accuracy,train_1st degree av block_rocauc,train_1st degree av block_prauc,train_abnormal QRS_rocauc,train_abnormal QRS_prauc,train_anterior myocardial infarction_rocauc,train_anterior myocardial infarction_prauc,train_atrial fibrillation_rocauc,train_atrial fibrillation_prauc,train_complete right bundle branch block_rocauc,train_complete right bundle branch block_prauc,train_incomplete right bundle branch block_rocauc,train_incomplete right bundle branch block_prauc,train_left atrial enlargement_rocauc,train_left atrial enlargement_prauc,train_left axis deviation_rocauc,train_left axis deviation_prauc,train_left bundle branch block_rocauc,train_left bundle branch block_prauc,train_left ventricular hypertrophy_rocauc,train_left ventricular hypertrophy_prauc,train_nonspecific intraventricular conduction disorder_rocauc,train_nonspecific intraventricular conduction disorder_prauc,train_nonspecific st t abnormality_rocauc,train_nonspecific st t abnormality_prauc,train_normal ecg_rocauc,train_normal ecg_prauc,train_premature atrial contraction_rocauc,train_premature atrial contraction_prauc,train_qwave abnormal_rocauc,train_qwave abnormal_prauc,train_right axis deviation_rocauc,train_right axis deviation_prauc,train_s t changes_rocauc,train_s t changes_prauc,train_sinus arrhythmia_rocauc,train_sinus arrhythmia_prauc,train_sinus bradycardia_rocauc,train_sinus bradycardia_prauc,train_sinus tachycardia_rocauc,train_sinus tachycardia_prauc,train_t wave abnormal_rocauc,train_t wave abnormal_prauc,train_mean_rocaucs,train_mean_praucs,valid_accuracy,valid_abnormal QRS_rocauc,valid_abnormal QRS_prauc,valid_atrial fibrillation_rocauc,valid_atrial fibrillation_prauc,valid_incomplete right bundle branch block_rocauc,valid_incomplete right bundle branch block_prauc,valid_left axis deviation_rocauc,valid_left axis deviation_prauc,valid_left ventricular hypertrophy_rocauc,valid_left ventricular hypertrophy_prauc,valid_normal ecg_rocauc,valid_normal ecg_prauc,valid_t wave abnormal_rocauc,valid_t wave abnormal_prauc,valid_mean_rocaucs,valid_mean_praucs
10,3.925405151033645,0.5498053583695901,0.834141078976548,0.2921783985666486,0.6453464981836867,0.3894869763548862,0.4995942665357305,0.01949994383035751,0.9660486038484739,0.7533319716345259,0.9250377082255596,0.7716473513018811,0.8922307611301606,0.5147591453128766,0.4323079511829623,0.020891450978304,0.7542165276816514,0.5618542159807547,0.9231972463544751,0.4805747586469499,0.7633383474181243,0.3839007306260065,0.4859995312428349,0.0425104976260261,0.48142344714423363,0.0233206634853571,0.9506904208805014,0.8645773927351653,0.8888832641490331,0.40879518553632893,0.6485956466861311,0.07459999524131636,0.5737579724239152,0.13715549678376449,0.6863621721453492,0.0901120808541752,0.7854298657510318,0.27902496712803837,0.8910205245975329,0.46843062458809853,0.9595367346307054,0.7626882549429254,0.8025595820093254,0.4596782746076113,0.7518913405332365,0.3713818274648571,0.5547161172161172,0.6187973758385537,0.3612218339660179,0.951662664841224,0.7383343607328879,0.8922218039758277,0.5976771690746201,0.7396753951265284,0.5399957633961426,0.7323074207361516,0.3074013227340251,0.9252147030707651,0.7919787585458669,0.7730649358550675,0.3792513957073966,0.804706328492017,0.5308372291652795
11,3.880753600336233,0.517365086634608,0.8320498220047188,0.34238548018552595,0.7127422529234109,0.5128317577019155,0.5606851928471273,0.02600774069215451,0.9550966312468099,0.7653725802388751,0.9468783695016945,0.7974137411214319,0.9050671313337296,0.5593786081994504,0.552654204183229,0.0328699755516476,0.7996590290065057,0.6734412728210744,0.959588052754772,0.7092278548963702,0.7951983029140722,0.45089361686796253,0.5193904118778989,0.0599349190145643,0.47962245199731246,0.0195164107258563,0.9291406654642179,0.8072468438267906,0.8919849956939491,0.3832461114594822,0.6056416879736792,0.05626399994962439,0.6127046429487677,0.029195134099964208,0.6929291228126456,0.09376620675156501,0.8347022656693195,0.3612129780305887,0.9160739446983096,0.5152221499761381,0.9345957148241639,0.7014353463203732,0.8109000612923895,0.4562140188576851,0.7736811882842248,0.39776555939471614,0.5130494505494505,0.6831931546474838,0.4644793283130604,0.9296824478687679,0.677863417801862,0.8914847294850143,0.5413014523818782,0.7745682198047092,0.6187419371388158,0.757982757835277,0.33788581087945824,0.9013752498479188,0.7429328886038968,0.780001548659718,0.3568712252010471,0.816898301164127,0.5342965800457169
12,3.836514224260693,0.5623234867567362,0.7395478836486115,0.2905661831001936,0.6135593224020075,0.3507850464723187,0.4467903438640068,0.01802687864110003,0.9611581472214389,0.7634199772579789,0.8901059352881225,0.6150478415889273,0.8283343240806718,0.4068606233393988,0.42761261318466404,0.017189303564112197,0.7839384225112287,0.5466361591704004,0.8905010856133918,0.46452041640812824,0.6588072777299047,0.2618583726342859,0.4668933458561697,0.03929922580706528,0.4706644942971894,0.021679033869039136,0.9495022844189294,0.8702512682794852,0.9033604070811725,0.4322056086720815,0.6235320598136694,0.08457437054258912,0.5886874362355244,0.10630610830125051,0.6385851395392432,0.08573040079481904,0.7982759958346589,0.322750525228587,0.9012781924556122,0.5268453313611245,0.9394423481127248,0.6636039847975996,0.771154355290866,0.4305863547030255,0.7281776864038003,0.3485115721206434,0.540521978021978,0.587494731734796,0.3063991171915623,0.9349781737527413,0.7078433017509327,0.8424227318045862,0.501360139811277,0.7742113597044249,0.5236925164351244,0.6239317602040816,0.18983142661344765,0.9232832700300073,0.7871530591331891,0.7477144824572806,0.3666916946594938,0.7762909299554169,0.4832816079421467
13,3.795809867864128,0.6526219372566979,0.8791555436984669,0.33499051165984456,0.8082045538358894,0.5656231393890538,0.6255801151791672,0.03137334653527559,0.9816184685343889,0.8254925726571878,0.9170152329153894,0.6582448175587381,0.9024359098013124,0.6006589938889302,0.5234551007708621,0.029947355649260356,0.7939650997831647,0.656274638000565,0.954954479946571,0.7991448584266019,0.7821898484400186,0.44442180094091294,0.6130799383822103,0.09424214536663147,0.5686926669583148,0.026830717415802903,0.9489312989956978,0.8520210056413966,0.9255962536732676,0.4754841796271594,0.7422927172981115,0.13517884191889032,0.6276829555692116,0.08882359452992526,0.768991852901107,0.1061174590907275,0.8603660546063958,0.3714279071908782,0.8944266091583314,0.48307501703108763,0.9602872261070281,0.8036826251111278,0.8556668055413535,0.4940635993319764,0.8064089872426792,0.42271995842676063,0.5538003663003663,0.7583477075593695,0.4932087549243091,0.9736378882013424,0.7853653716898575,0.901191323987222,0.5909747946362143,0.7671052400082105,0.6129409407813003,0.7482438957725948,0.37382647667478414,0.9182270127134888,0.7670333512215498,0.8177233042867454,0.40722363301682246,0.8406394817898534,0.5757961889921196
14,3.7738971858886843,0.4334783604305015,0.784999708204457,0.2617683088853544,0.5921516286007547,0.2640223033847649,0.47889936741897976,0.018151086832819692,0.9553316283734827,0.7474175987814029,0.8118876187523945,0.40983140112470345,0.82141537279001,0.44400752623486645,0.5173456688213556,0.02294960469416042,0.8223074891027317,0.6580115170522403,0.973388952430395,0.8658118271339439,0.7239097515130442,0.35490771007501387,0.5861285243830153,0.08676102834925181,0.4821815277726671,0.033069110065914495,0.9476960143732411,0.8652605838128264,0.9380134918760007,0.484428153467089,0.6729850551754558,0.1229736059711844,0.6119042309780501,0.025942501904027908,0.6001627682158551,0.07707232332220662,0.8362160453888353,0.38154173379699186,0.9081966666515733,0.5449017724798356,0.8863786859206828,0.5913459171251723,0.7837504121270319,0.46808920499017126,0.7492976480414292,0.36801261045161626,0.44184981684981683,0.5587204437472632,0.21185974312585287,0.9448072673704886,0.7165493672664152,0.82823875312837,0.48714218402824144,0.8016693546022344,0.6103344630287822,0.6828022503644315,0.2772494667658758,0.9185792279891012,0.7867199519459288,0.7517310420544077,0.38859155521615385,0.7837926198937567,0.49692096162532146
15,3.7329095565547523,0.5516372795969773,0.7579237496560982,0.2351070320211143,0.6060294953807047,0.34917452535221827,0.5086452027314283,0.023876541817234184,0.9535145611661782,0.7146630795542201,0.9313515295650606,0.6793759747402834,0.9359516292216663,0.6143691036264294,0.5148651308687756,0.025317345935360083,0.8266069830679281,0.6071927347101412,0.9616921328405037,0.6049605838165801,0.7236337308846266,0.3653889836271888,0.5776661837562055,0.08071087451096844,0.5329845140311354,0.024641125616457343,0.9553615557910545,0.8864270287972202,0.8902766372055291,0.3892628762579422,0.6419400297502545,0.10171351061852421,0.6042083062365387,0.06832076854764976,0.6394748344165055,0.07993698319720206,0.7921639344962408,0.3546427274046317,0.8412135614402168,0.3915617202829945,0.9027591562691377,0.6315061895958536,0.7719064154431228,0.4079364497995725,0.7557223463913767,0.3636231504680851,0.5521978021978022,0.5803714204065353,0.29331201520429195,0.9150445055699584,0.6278746863948046,0.9306570085661383,0.624788596465594,0.8002169897076503,0.5677734519798069,0.6923139121720117,0.29177434837766303,0.9242059820365097,0.8111554200440265,0.7456320882293566,0.31318423207963364,0.7983488438125944,0.5042661072208315
16,3.6962601476093804,0.493473780627433,0.8344290394924425,0.36217189334188693,0.5803765847403626,0.26884670170898656,0.5433894464435388,0.025920947618001802,0.9390428964567056,0.7092188873770443,0.9287831179871588,0.6680354515685518,0.9078146098489471,0.5781535108929833,0.5535879379754391,0.03035646985492968,0.8254510215776691,0.6399637376625931,0.9678781913834111,0.8031948233045493,0.7291412452927715,0.3627818242064893,0.6092154092029259,0.09939826931854714,0.49630601789956136,0.026119786246845536,0.952788184185224,0.8758275297718066,0.9580331909649179,0.5249229316704735,0.6699257723513586,0.11537284626522716,0.585155033440925,0.07658701279875037,0.6829345495336997,0.09616985741847692,0.8257060687138905,0.37408722459918575,0.8911007936759491,0.4935936930773357,0.9077412907482276,0.6452560712954027,0.8033785543277896,0.4691763060811006,0.7710561407734722,0.3926264655275795,0.4945054945054945,0.5711029742826421,0.22805527947401238,0.9134773435646902,0.6488041378794185,0.8998524833662278,0.5822672848262218,0.8010559188341202,0.5936668221949036,0.6744040975765305,0.2594734963022717,0.9203656086576458,0.7734636198218909,0.7674997165399623,0.36631092748769783,0.792536877545974,0.4931487954266309
17,3.6429690884211694,0.6120906801007556,0.8486808340350321,0.35831517942586993,0.6200281818493774,0.3905170091911343,0.5176176270983666,0.031574729440563,0.9286876746750999,0.635610810315546,0.9366160457222299,0.7580506034973769,0.9124923233484373,0.5862905570635255,0.5154805824009753,0.024323354425437076,0.839737487407047,0.6746358955170632,0.9610404944160085,0.7467411867566337,0.7173243708517418,0.35246046205809656,0.5896231430167921,0.11978107065305661,0.4952763910864709,0.022114207299628735,0.962703629103006,0.8975828823449018,0.8970775726622645,0.3339848051214144,0.6372562264532847,0.09346043650451286,0.6345609424314923,0.08859973808194549,0.6634573325727904,0.09125579975589296,0.823591190147246,0.39850303096292855,0.9095742075280872,0.5265429676200217,0.8885822114401243,0.6204216736647925,0.80363539805103,0.4857593139184704,0.7668116126808048,0.3922155101723244,0.5535714285714286,0.5929883244963539,0.3308898263112191,0.8945249202062364,0.5670599224907619,0.9054998270494639,0.5858564431182745,0.8174415740550686,0.6198045144939005,0.6626118918549563,0.23730272107112887,0.9293164263185069,0.8045483787888328,0.7710926070856713,0.38289206547185434,0.7962107958666081,0.5040505531065673
18,3.6035896043869915,0.6423173803526449,0.8852895028637647,0.410424011790119,0.6518172905723287,0.4540826247286636,0.6250912410708374,0.03871919567420862,0.9599530451915491,0.7740257845622914,0.9143377476111972,0.6400924130908615,0.9354828490809669,0.6149656838684724,0.5483335026605539,0.03529720458141479,0.8857816672345762,0.7829121034196428,0.9419879568566694,0.6728027828945099,0.7592941442832595,0.4470555117827469,0.5889234889799606,0.1120280165813302,0.5132551675545579,0.025647430905642477,0.960530448391783,0.889581587008997,0.9430360720816661,0.49122991825342194,0.6925622454376896,0.12985952128761602,0.6465277819210185,0.03802125737272741,0.7102623004284905,0.108882323021463,0.8615282146332158,0.48728530440622597,0.9228660465503025,0.6027162958943135,0.9252471948370554,0.7102095636576946,0.8232961663463615,0.49510294932817184,0.7950192416470384,0.4267114992433589,0.5528846153846154,0.60996128724535,0.38123221304435684,0.927833979035151,0.7136286948805168,0.9200205505931187,0.6079653620944405,0.8524138638829429,0.7124081591229982,0.7093556395772594,0.30489203754158617,0.9220515389609394,0.7782400989149011,0.7891660190872309,0.3726519173759284,0.8186861254831418,0.5530026404249611
19,3.57600187551028,0.6359819861079307,0.9148420552410648,0.4427813437510525,0.7470395375535739,0.5426288496928322,0.6298201099948941,0.03915193746983152,0.9657739423121541,0.7998934274183928,0.929197732340037,0.6945038757261776,0.9378500011810234,0.6656836584338456,0.5519935105342697,0.03915669964325311,0.8185792993250401,0.7159999494217385,0.9702986270528188,0.7875960126088684,0.7878532206166112,0.46865646868591304,0.6732195295104715,0.18234040038022067,0.5398058768454578,0.028805274748899552,0.9525852042642486,0.8512890815014251,0.9214448831741533,0.48167136408375205,0.726152655277042,0.1776700198755572,0.6322475225077413,0.07043771348410204,0.6817441127260953,0.12213935632102749,0.8781288992239454,0.49419635884889124,0.9342853520457709,0.6691924460648645,0.9122644206345403,0.6596394152071414,0.8322758273416211,0.5259482562323126,0.8065429676048845,0.4504467576000048,0.5398351648351648,0.7030133449012443,0.44532364897581667,0.9334268248532085,0.7166968004560273,0.9195220461065783,0.627770421186017,0.7931677565023605,0.6520052124576865,0.718388985058309,0.32074669281077844,0.9083657517930261,0.7276124522522309,0.781562099871959,0.3777811613181878,0.822492401298098,0.5525623413509635
20,3.5257676941103155,0.6333867643691321,0.8866799503113875,0.4286302934436152,0.653763545248852,0.4399498567071157,0.5399335017272603,0.037978543193712314,0.9436797507165472,0.7071602081148012,0.944412405872016,0.7427615702817512,0.9332630173374223,0.6241482533565152,0.5526732534955489,0.041928027725630465,0.8248605564741857,0.6651375722262951,0.9512828173853165,0.6782926209967248,0.7670378697182634,0.43176447779363325,0.6423494924344971,0.13195041705161772,0.5479750899816153,0.02662827244759699,0.9731832237326915,0.9285626980519981,0.9464474768041978,0.5214613545223084,0.7106749565107802,0.1565311380501306,0.6307902618594466,0.09009939300069555,0.6680767286228458,0.10227411080887203,0.8578547141595256,0.4874975347871459,0.9104238248504011,0.5436019439261367,0.8653700836435345,0.526708766400781,0.8153842931401177,0.48434038127715323,0.7888627054298312,0.41892416353163,0.5689102564102564,0.6178522747598185,0.3650178305683166,0.906541216027831,0.6138129766817051,0.9064042566179015,0.5875781606549393,0.7944730668856113,0.5859025298632218,0.7006206723760933,0.2929091597461554,0.926343044387304,0.8032377154749095,0.7815499318313177,0.3613570465896017,0.8048263518408396,0.5156879170826928
