epoch,train_loss,train_accuracy,train_1st degree av block_rocauc,train_1st degree av block_prauc,train_anterior myocardial infarction_rocauc,train_anterior myocardial infarction_prauc,train_atrial fibrillation_rocauc,train_atrial fibrillation_prauc,train_complete right bundle branch block_rocauc,train_complete right bundle branch block_prauc,train_left anterior fascicular block_rocauc,train_left anterior fascicular block_prauc,train_left atrial enlargement_rocauc,train_left atrial enlargement_prauc,train_left axis deviation_rocauc,train_left axis deviation_prauc,train_left bundle branch block_rocauc,train_left bundle branch block_prauc,train_left ventricular hypertrophy_rocauc,train_left ventricular hypertrophy_prauc,train_myocardial infarction_rocauc,train_myocardial infarction_prauc,train_nonspecific intraventricular conduction disorder_rocauc,train_nonspecific intraventricular conduction disorder_prauc,train_nonspecific st t abnormality_rocauc,train_nonspecific st t abnormality_prauc,train_normal ecg_rocauc,train_normal ecg_prauc,train_premature atrial contraction_rocauc,train_premature atrial contraction_prauc,train_prolonged pr interval_rocauc,train_prolonged pr interval_prauc,train_qwave abnormal_rocauc,train_qwave abnormal_prauc,train_right axis deviation_rocauc,train_right axis deviation_prauc,train_s t changes_rocauc,train_s t changes_prauc,train_sinus arrhythmia_rocauc,train_sinus arrhythmia_prauc,train_sinus bradycardia_rocauc,train_sinus bradycardia_prauc,train_sinus tachycardia_rocauc,train_sinus tachycardia_prauc,train_t wave abnormal_rocauc,train_t wave abnormal_prauc,train_mean_rocaucs,train_mean_praucs,valid_accuracy,valid_atrial fibrillation_rocauc,valid_atrial fibrillation_prauc,valid_left anterior fascicular block_rocauc,valid_left anterior fascicular block_prauc,valid_left axis deviation_rocauc,valid_left axis deviation_prauc,valid_left ventricular hypertrophy_rocauc,valid_left ventricular hypertrophy_prauc,valid_myocardial infarction_rocauc,valid_myocardial infarction_prauc,valid_normal ecg_rocauc,valid_normal ecg_prauc,valid_t wave abnormal_rocauc,valid_t wave abnormal_prauc,valid_mean_rocaucs,valid_mean_praucs
10,3.9194797775634562,0.5615601862453248,0.7223407193614393,0.25108832144638327,0.6519509020945743,0.029366625478105465,0.8817883298913961,0.5812035263111739,0.9601030517247506,0.4591919667543349,0.8925001185060432,0.6765668707352213,0.4381252484300481,0.01865355754928252,0.6792147298335893,0.5547866273962241,0.9778506993556499,0.8465652241164245,0.6929011355321083,0.3243396960087919,0.7786958796441839,0.6645490302102608,0.5317813028193377,0.05330653083337303,0.5203916970673157,0.02480929270904425,0.9382487368678077,0.8262635053727251,0.8063739379535187,0.3384154309321187,0.7380842466693316,0.10084774201940562,0.5218203413346327,0.03737607168232591,0.6059915146092743,0.027787669728753583,0.7553258617936914,0.10259501234299662,0.7506765054617754,0.22108417386785514,0.9246511096101278,0.5706254205243094,0.924096845694173,0.6319355146298385,0.8410116102730275,0.5014324165848986,0.7515420238421726,0.3564904648742658,0.570054945054945,0.8534831303005588,0.5837540337148108,0.8628817655996257,0.6260476422886405,0.656511345355876,0.5057158826654443,0.6623521397163561,0.2874649702542676,0.7417946181134427,0.6242900857025211,0.9192798192068986,0.7688378758761748,0.8185232724455878,0.4041233206396019,0.7878322986769064,0.54289054444878
11,3.8725649285576704,0.4590489275627815,0.7112270296596042,0.23287993410771374,0.5472776766750742,0.024931673174781746,0.8990949349283356,0.6199074240534956,0.9873374101301705,0.6602777274405733,0.9016777144506268,0.5501236497788039,0.4059216274459533,0.016274221387484595,0.59933002756616,0.4018327337138461,0.9759375556603278,0.704050250947897,0.7234058672847157,0.3587156927847003,0.6640731630304939,0.5105831431361504,0.4429606340462125,0.0369662633188641,0.4211631514365754,0.01596915897184063,0.9488211843799403,0.8627775147472442,0.7843717896251746,0.2724075619657309,0.6973745443263786,0.12332369226088838,0.4407596429869988,0.02575913183566734,0.6119402425874597,0.07132929742098612,0.6304852240936476,0.08172386605763506,0.7194519801606251,0.23481828785219616,0.8510892833322393,0.43451324932810687,0.861633388248619,0.5164211655070555,0.7608594430160706,0.42642985149127033,0.7084633415941547,0.3264552496037696,0.49954212454212454,0.8747375882114219,0.6011733494425975,0.878869947679266,0.5210534975400078,0.5761627954452926,0.3710990366478156,0.6797905237014241,0.3051115743708561,0.6402108260862436,0.49912275295721553,0.929942049977376,0.8254437599227855,0.7413575677094337,0.3420994581752752,0.7601530426872083,0.49501477557950757
12,3.8146206047250866,0.5848408518433708,0.7427269577496095,0.22846642442025578,0.49826262985616054,0.02121412468866214,0.917878212127737,0.620475127986595,0.9780459259010672,0.5725409026984054,0.9082641234805084,0.5633249535796969,0.4526526187283027,0.01919417083314439,0.7100168016374847,0.5107588669213563,0.9852983393577454,0.8301410492458676,0.6675633060010937,0.3363113897147638,0.581579877643371,0.44665575599712337,0.46715497955593044,0.045154608773880604,0.4515999616339949,0.02025244421671603,0.9510431737169328,0.8564898887230129,0.8355074693772125,0.2618962765459217,0.7400691490313767,0.11027133366971889,0.4196727721791723,0.021513656582594316,0.8013861070085402,0.23864786683849182,0.7374193188632422,0.12466518785731412,0.7811960705431903,0.31282009369861197,0.909674072537017,0.5027162425402834,0.8981903376662198,0.5949060332608064,0.8219701513463831,0.4813962640349669,0.7389623798155587,0.3509005755830995,0.6133241758241759,0.8975340268259993,0.6556307542157722,0.8820190690337368,0.5185337692666664,0.6889508330971054,0.47729205323071,0.6217419484349607,0.2787125319358191,0.5450234220839916,0.43213585727313686,0.9330074553470706,0.8166185106208961,0.8034507592771112,0.3886825328792005,0.7673896448714251,0.5096580013460287
13,3.8002151826184885,0.4544691244943134,0.7340589433153122,0.25945633527591616,0.48760123573349634,0.02341581045378539,0.8925192153805455,0.5859766703857165,0.9869374128938775,0.6692384744177902,0.877506446380198,0.5894050416885002,0.4140326519761961,0.020441777006474156,0.622442095422761,0.41526336671235364,0.9834271046152234,0.8002910721680625,0.658470775206836,0.28375304232648557,0.5946849167476911,0.4137837285957705,0.46942400769659093,0.04252784450416205,0.41547902934007164,0.01686514443926851,0.9489320687965208,0.8643294616265479,0.8186611138906799,0.32375578874835,0.7555460178152724,0.13470503720844182,0.4502867393178329,0.02321271616523578,0.5853844315110425,0.0870735194347768,0.610349812324515,0.08932710031710814,0.7542111332786684,0.27835224776764705,0.882440824675036,0.4394239393310799,0.8778727539632879,0.5121385156863016,0.7478557215212172,0.40780934018697734,0.7076420205364943,0.33093390792939786,0.5002289377289377,0.8785247693606679,0.6031720464183661,0.8393505082461079,0.5064865129493236,0.5981952770749268,0.38388622292593944,0.6123246978727765,0.22241685215240084,0.566251701312402,0.390650103285407,0.9299007906581922,0.8165108044864483,0.7243055666513396,0.30654305737833154,0.7355504730252018,0.4613807999423166
14,3.7598912418912307,0.5158384856117854,0.6759314795808302,0.19576793688821473,0.484153101420455,0.01813068212098659,0.8855601636450123,0.5976149835976068,0.939268402340465,0.3737746103627843,0.8365846540948021,0.4319141290541178,0.4308411691818864,0.01897482987328429,0.5569001978320125,0.35466294742078497,0.9792716224003353,0.6983584713319073,0.7269504095410072,0.38823936249491553,0.58458422745152,0.4020272926540651,0.4622357179805675,0.04130709404620296,0.45260376185294576,0.026483019743101716,0.942451297017368,0.8374673665929184,0.8016665810024535,0.3056203877232061,0.7089711023871035,0.1314618422626198,0.42508511047856223,0.020886297733573228,0.5134511876474771,0.07398000736592421,0.6288919400726567,0.08613640126578961,0.7420307024274899,0.29136533704860906,0.8684272988864726,0.4708541333230464,0.8024291667853487,0.41710006552602313,0.7519508038872275,0.4239823201724167,0.6909200044506364,0.3002777053910045,0.554945054945055,0.85766657019321,0.58737754012266,0.7988309903754253,0.38240864027014915,0.5371860647696107,0.325431703753868,0.6804594853746719,0.33353122565370813,0.5584905737727319,0.39058843410969546,0.9191840876143512,0.7897611442530583,0.72234264846603,0.3174054954691802,0.7248800600808616,0.44664345480461703
15,3.7059689586503426,0.4851538050530494,0.6420030365629638,0.19707752424426173,0.5435459986894657,0.021331795445288355,0.8832664606305536,0.5831427183118026,0.8573286847123573,0.2292092318825366,0.7884950325055105,0.18647591527021204,0.399832689646223,0.01583433540830561,0.5715873848051358,0.3200828349396432,0.9643738278589764,0.6821994219050276,0.6812924023455174,0.34125652978288334,0.7468271626682238,0.6042723336701965,0.4735264125517691,0.038033128512388506,0.43006770276929795,0.01702909322633387,0.9375070804949743,0.8231548947371189,0.7912874940875427,0.2618800990508247,0.6562900858545782,0.128264812274878,0.4863434994750629,0.034581617016614184,0.5759378402417633,0.02651434491395279,0.6513382534942759,0.07381945708039163,0.7153063013702375,0.28711337698660416,0.8337357050751352,0.4478956972412207,0.8450339951038719,0.5216203256263421,0.7569950441983686,0.3505628845247788,0.6923600952337184,0.28142510782052754,0.4574175824175824,0.8609801543734765,0.5671808159835464,0.7724563727583573,0.2008371282284802,0.5559457690705919,0.29703836859260946,0.6356572054593252,0.27359053734244293,0.7080239085636825,0.5676331373005904,0.9185954879007983,0.7845433606413922,0.7270164886311116,0.2833440165859205,0.7398107695367633,0.424881052096426
16,3.6826322656871255,0.6046103350889245,0.7331141440422569,0.23892869736301892,0.5593514679656464,0.028975915845302763,0.8798053492935657,0.6231896043337434,0.9719978492437313,0.49674560199739265,0.8139796699397572,0.4410515419061124,0.4010705090934059,0.01918376361399873,0.5713171521951358,0.406152686768328,0.9432313898056472,0.5925138598950153,0.6922639631452435,0.36402961491694663,0.6703257031004397,0.4654379881763686,0.4859704425869244,0.0522784096189363,0.4385803255157086,0.019764102210145854,0.9578742525457032,0.8847945784721734,0.8467090953924147,0.38133571546333456,0.7690267974870084,0.13065662331911565,0.4001830305374816,0.019720055180763717,0.6817274109442357,0.21902335467479236,0.6859015253696646,0.11196663460186732,0.7900018354600631,0.3969260046329714,0.9069536697276844,0.5282729839513733,0.8813598592845577,0.5576574356410632,0.805668434042181,0.4871661014195638,0.7221097216690209,0.3393532397273786,0.592032967032967,0.8634071395141725,0.6132004193714534,0.7581520554989062,0.3762311200691121,0.5435338879148133,0.3612357962177951,0.6316797398043408,0.2772550664541581,0.6317192957523217,0.42541864378895544,0.932576289229074,0.832161872553937,0.7711484166168097,0.35286216393134257,0.7331738320472053,0.4626235831981077
17,3.612736167648204,0.5417143729486299,0.7133609587563494,0.2281485025156134,0.5451210723880153,0.023363987881814374,0.8625734507317406,0.5624528402652197,0.952781942530687,0.5197220590806542,0.8836897605899091,0.45875708333073684,0.4631482567533602,0.01954107194055102,0.6100861940617687,0.4361523515590905,0.9316285819058097,0.3790301415645508,0.7202392456144492,0.38893615338497844,0.6465079004119147,0.5024488302304165,0.4961659544464616,0.05733902827198552,0.42062867329692977,0.016817539477426445,0.9611423841366777,0.8944674360330589,0.7973359297180432,0.2830891614424683,0.6873023674146375,0.13189826133079272,0.41902462136182345,0.026597885948185126,0.8068629456534853,0.25238489261555846,0.6241060711400765,0.09031765879608217,0.7657691483431127,0.3586998229271879,0.9134585619215597,0.5646553917419123,0.8755908446754992,0.543943471010462,0.7691400237154671,0.45910534517612733,0.7211665858894444,0.32717585984203973,0.5505952380952381,0.841457434874437,0.5606685286318468,0.8513485444029016,0.4170192025405652,0.5773416018935562,0.400732929428834,0.6663101184590711,0.30725728995993085,0.601179576598687,0.4637081342535189,0.9375615617711841,0.8331275766954664,0.7491630819886721,0.35370901243164693,0.7463374171412156,0.47660323913454417
18,3.6031893580098724,0.6402564689718342,0.7755345037229765,0.32730830002364186,0.6981738419179411,0.04671580950336689,0.9028381441143057,0.6643758190325579,0.9860277337997417,0.6609894999643274,0.9180868366972784,0.7126948374579772,0.5930574077352062,0.04255777919646242,0.7927715024030988,0.6379387914470809,0.9674157891979674,0.6571884921271187,0.74715914120313,0.44357417378139113,0.7837441189808678,0.6468359068818181,0.6591399487992198,0.10718423568701788,0.6056044134135492,0.03910823614572454,0.9513296544088763,0.8654899472309554,0.8783074790063038,0.44980227667526995,0.8551673836130519,0.22724010648856943,0.5694849990747345,0.03870235856399712,0.7518581462073884,0.1423091060256295,0.7930102788471609,0.13855202754029275,0.8197790133428035,0.4526553603765063,0.9059786187518925,0.5057127389127897,0.8848618189915005,0.6206371014373885,0.8861411615545794,0.5453487556617899,0.8057032698083441,0.4078600754618942,0.6382783882783882,0.8700446727915352,0.6646965145564605,0.8744796251267348,0.6240267676577467,0.7661291169275672,0.572785773911825,0.6780372354851867,0.34281313772541666,0.7355786101985821,0.5714481997350541,0.9207374822840461,0.7790528726826809,0.8468627927881546,0.4082789232523836,0.8131242193716867,0.5661574556459382
19,3.561296829912701,0.5823219601557134,0.6923493485608195,0.2531494176417319,0.5620854219023423,0.032835999393687934,0.8742936614450229,0.6306592845552461,0.9141001616768595,0.36033195276778257,0.8638067121125724,0.5776996121789634,0.4934959359836318,0.021016300469620504,0.7058863882722908,0.5084017107611806,0.9683120121535963,0.6995754812808485,0.7552656853025528,0.4555107012395622,0.6566089810299077,0.5294846871751147,0.5573536873457634,0.07561349330464356,0.5228492712112743,0.027895365664743463,0.9601727885340707,0.8868607206858958,0.8553528313757434,0.4511551494506157,0.7626395360630992,0.2180039971353949,0.5432794106570129,0.04041929468252971,0.8162745058368908,0.28476545336575465,0.7452571813457382,0.14280297809083775,0.8131708444175866,0.43593812411549526,0.9325086865290514,0.6125512675797944,0.9445135096809248,0.6831113649535341,0.8459743623697011,0.5326019122562783,0.7629795874457479,0.38456292130678443,0.6018772893772893,0.8548050558469692,0.6074572637483946,0.8321516865520315,0.533567512940582,0.6799925456969773,0.456810663363439,0.7053322598625132,0.35267093489120077,0.6141229427101838,0.4770595288658147,0.9279275730670133,0.8009485335117463,0.80689193179673,0.39032469560223915,0.7744605707903454,0.5169770189890595
