epoch,train_loss,train_accuracy,train_1st degree av block_rocauc,train_1st degree av block_prauc,train_abnormal QRS_rocauc,train_abnormal QRS_prauc,train_anterior myocardial infarction_rocauc,train_anterior myocardial infarction_prauc,train_atrial fibrillation_rocauc,train_atrial fibrillation_prauc,train_complete right bundle branch block_rocauc,train_complete right bundle branch block_prauc,train_incomplete right bundle branch block_rocauc,train_incomplete right bundle branch block_prauc,train_left atrial enlargement_rocauc,train_left atrial enlargement_prauc,train_left axis deviation_rocauc,train_left axis deviation_prauc,train_left bundle branch block_rocauc,train_left bundle branch block_prauc,train_left ventricular hypertrophy_rocauc,train_left ventricular hypertrophy_prauc,train_nonspecific intraventricular conduction disorder_rocauc,train_nonspecific intraventricular conduction disorder_prauc,train_nonspecific st t abnormality_rocauc,train_nonspecific st t abnormality_prauc,train_normal ecg_rocauc,train_normal ecg_prauc,train_premature atrial contraction_rocauc,train_premature atrial contraction_prauc,train_qwave abnormal_rocauc,train_qwave abnormal_prauc,train_right axis deviation_rocauc,train_right axis deviation_prauc,train_s t changes_rocauc,train_s t changes_prauc,train_sinus arrhythmia_rocauc,train_sinus arrhythmia_prauc,train_sinus bradycardia_rocauc,train_sinus bradycardia_prauc,train_sinus tachycardia_rocauc,train_sinus tachycardia_prauc,train_t wave abnormal_rocauc,train_t wave abnormal_prauc,train_mean_rocaucs,train_mean_praucs,valid_accuracy,valid_abnormal QRS_rocauc,valid_abnormal QRS_prauc,valid_atrial fibrillation_rocauc,valid_atrial fibrillation_prauc,valid_incomplete right bundle branch block_rocauc,valid_incomplete right bundle branch block_prauc,valid_left axis deviation_rocauc,valid_left axis deviation_prauc,valid_left ventricular hypertrophy_rocauc,valid_left ventricular hypertrophy_prauc,valid_normal ecg_rocauc,valid_normal ecg_prauc,valid_t wave abnormal_rocauc,valid_t wave abnormal_prauc,valid_mean_rocaucs,valid_mean_praucs
0,5.234408665809838,0.33264636287306315,0.6673207333238848,0.05867889552047091,0.5042382017825627,0.17375304438988465,0.6454900740396811,0.02454685065643685,0.8589336832486801,0.2902399850563187,0.8492919810975778,0.4515357447453698,0.7924160218607417,0.2208568007840198,0.6790765528364426,0.0360179954618608,0.8034424652875313,0.6158029776107906,0.9208066661799658,0.2726585292664987,0.6779668948021254,0.24855182198571193,0.5508849489886903,0.044530748468307686,0.5057934395532061,0.02092825050345356,0.8976628043260088,0.7067595382555911,0.7189020632795733,0.04333627142075156,0.5295485618482585,0.032331166898181656,0.378149443049001,0.011892673131306007,0.6139590536520261,0.06341162970322206,0.5547437696051112,0.03642701952593694,0.7898407337993331,0.1315489830074784,0.8652268438631767,0.4422154926299137,0.7688143309018792,0.2815508605607115,0.6939290127297836,0.2003607275991532,0.42971611721611724,0.5152028256404668,0.18035488626330928,0.8623211142413663,0.3125884615787063,0.7478696563371111,0.20535745097439662,0.8015356420256283,0.6037939460408454,0.6952139896137026,0.2534724277021837,0.8835685695152311,0.6690376670441175,0.7438428331623355,0.24808860782701816,0.7499363757908346,0.35324192106151103
1,4.750309528681024,0.3273032592931837,0.48791066054173926,0.045783382360545674,0.3872632418422277,0.12509054896764618,0.4453742824446127,0.016085721199549093,0.9256789797367961,0.5552622770140189,0.9100367789392181,0.48145408345373103,0.7309695315667849,0.14913488169202513,0.4208939207294617,0.01655593263670148,0.670886009764184,0.4057295038865756,0.9388398357474599,0.44266708893837803,0.6046954462415481,0.195549909282353,0.3874625291487132,0.027903327515777527,0.3669382809934024,0.013125159549952036,0.9208884459634914,0.7915225245531969,0.656295583829248,0.10044225362658626,0.4482227660098569,0.024465603776469634,0.3905835158016574,0.012392885117423532,0.5334601294727426,0.05035451851816877,0.6387862145150602,0.06299420162957342,0.8618892294950581,0.332317421818846,0.8832761942161476,0.3022566373055555,0.6613895492914795,0.2419566966595366,0.6319876726805186,0.20919259807155285,0.3360805860805861,0.3945958392526362,0.11659956730172744,0.9229419034817963,0.5428202969293265,0.7484180112723057,0.18242870397075353,0.6674708969885347,0.4017596823514851,0.6127459912536444,0.19100122506736944,0.9085270346949939,0.7575920779454642,0.6382048821497609,0.2270653558588819,0.6989863655848103,0.34560955848928687
2,4.517893864538695,0.302419662621174,0.3873132300099211,0.0335087574227453,0.5117870541584082,0.21411865436321956,0.41507120898246536,0.014182296743186185,0.83692814540107,0.49644921751793686,0.8684788085811039,0.3420407821590743,0.7347540346709079,0.1336422464868802,0.4143742935880015,0.0159817254540413,0.6504631278658922,0.43454334062955213,0.9164158805095217,0.4264377741244997,0.6198725913735665,0.23034260962000397,0.390711305030138,0.027917458240449576,0.4327096970266885,0.018112716127261883,0.9265851200460391,0.8080598476521036,0.6029946114992182,0.0824391736485128,0.5312084083613873,0.030596586245346356,0.3035010053159436,0.010448088464765628,0.5691252820708688,0.05618537684158641,0.6328992538402352,0.07017562394860062,0.8054456600979116,0.3342769025052935,0.7739174016303842,0.2586680636880274,0.7447420679354365,0.3498706326365549,0.622347532761672,0.20895227973903058,0.3475274725274725,0.5184528055953602,0.21084744607014166,0.8206760518836321,0.4947246420123041,0.7560970150772174,0.16350089413568267,0.649555757557986,0.4246341097825777,0.6210738201530612,0.21264930899353587,0.9136566488940236,0.7732709656025476,0.7166760231524628,0.30489900195495123,0.7137411603305347,0.3692180526502487
3,4.364957351428336,0.5288145943057782,0.6414858229051165,0.11705899502636186,0.5463767341632384,0.3209424322929224,0.5315200958235979,0.02365562618694532,0.9179409843555361,0.5949445179497483,0.9326583594506408,0.7411557163900574,0.90055992807568,0.4277705121128876,0.548255082991504,0.023061084926333828,0.7692258957768441,0.5492762639368374,0.9567185453771977,0.64404236478252,0.5719998399428305,0.22872842028387114,0.4826897829620358,0.03961125021370278,0.508099708215618,0.03226519165894188,0.9270564612912056,0.8074517475917956,0.7499412527170619,0.2251176330976149,0.6568634915876286,0.08093077651192611,0.5474687367623456,0.035221585531824876,0.6115604696786974,0.07439374824543582,0.6720536013614943,0.10091596235980009,0.8669202483484123,0.4504898640692372,0.7632797236200578,0.25823420430226385,0.743903628613272,0.3290604759735671,0.7069799235247626,0.2906823034973617,0.55242673992674,0.541416068568656,0.3108488792430889,0.9115955839821562,0.622416181034085,0.8944503225018821,0.4767987233533123,0.7640908424478785,0.5538184207742042,0.559990547558309,0.21193621873992158,0.911088135610549,0.7549500508144457,0.7286897509146771,0.31274370518131017,0.7587601787977297,0.4633588827343382
4,4.239834467315208,0.4462254789710709,0.5515532693606342,0.07855266438769082,0.5492759288868734,0.32646464616894166,0.48085557597773043,0.018321750722131835,0.8705455841777823,0.4845106531589761,0.939950657243636,0.766957056588729,0.8871025979560424,0.4874787268280511,0.547260708888409,0.024867847331888612,0.7653454322210349,0.5578629836251692,0.9448784194117951,0.7154973761197381,0.649926624466286,0.2616008303736885,0.45446686515249046,0.0326515746914806,0.48492049863647696,0.021932315526143026,0.9371886277344601,0.8298961144218991,0.7197690544312325,0.2231001076102616,0.6298210497371551,0.0643487969902463,0.47720997977435575,0.020865496722513782,0.6146860137292033,0.06911993425113155,0.6767977090624637,0.16394035022735262,0.8557642871755945,0.4357921190567441,0.8170064767444754,0.3351083308303381,0.7851029614352923,0.39922250300603257,0.6971156343906393,0.3008615323161499,0.5160256410256411,0.5472145525418224,0.31842168542370203,0.8537787080692615,0.47715118507156135,0.8912537896514539,0.5293811870862459,0.7623382107145998,0.5564925869075282,0.6425046692784256,0.2291129226976649,0.9222970416984037,0.7835922992782575,0.7664245042214805,0.35852790440125254,0.7694016394536353,0.46466853869517316
5,4.154187923514673,0.5501106785741546,0.8371055549534376,0.23900134849055382,0.6438725761676594,0.4028830557906472,0.5588552085210081,0.02505091832779497,0.9793882489836274,0.7873233979385755,0.9557094413479416,0.804817297706083,0.9327504409153718,0.5704139997250776,0.5767325349554882,0.03775765133034882,0.7187783894469847,0.5201079502240024,0.9751437795569399,0.8014484099851472,0.7451739583865757,0.35510221595911134,0.5868799794833821,0.06955030469219706,0.566832728913093,0.02518390478408561,0.9360435829233544,0.8165490417074789,0.8478401623924893,0.27104941096873136,0.6816870762068616,0.07744983082680476,0.4916640067060838,0.03035185742611389,0.6871444353219393,0.09160584383746134,0.7277285581386079,0.16248028459431593,0.8630031173216965,0.4056089137805198,0.8784130974570691,0.5503084236890647,0.8084361724333465,0.3970216262347354,0.7618658595491884,0.35433646133423097,0.5043498168498168,0.6212453459374222,0.3721938691158497,0.9754464081362592,0.7670306924116286,0.9343896880786213,0.6154775261296798,0.7125874556490631,0.5007869660841958,0.7314902970116618,0.33994126732402513,0.916141453539789,0.7514536882903387,0.7876112753489323,0.33799365192725805,0.8112731319573927,0.5264110944689965
6,4.0606563551700185,0.4987405541561713,0.6161461312079503,0.17501788830573828,0.6282689403268451,0.38239913780430473,0.4968442161528563,0.019000289060566413,0.8984561665887357,0.5655301271787244,0.9339949214669171,0.7023463562146673,0.8765707610120582,0.45522508041840365,0.5341195407845776,0.028782383907880238,0.8474535930980803,0.6980897812941598,0.9138086508380718,0.671923371861118,0.71149044300321,0.3336876681644705,0.4654466525473385,0.039956663666831406,0.5375261835938405,0.02629178274857103,0.9366027918336409,0.815979245304575,0.8337489391115661,0.35187351218242696,0.6723664914367768,0.08039165555855915,0.5653183152456014,0.03514049416834332,0.6495558710004248,0.08794480833204188,0.7057827559723744,0.2118573280648139,0.8681891172418391,0.4707734009598464,0.8805762609197572,0.5869309736472152,0.7938045913637491,0.4115541391692046,0.7317176826069623,0.34050933752440293,0.4271978021978022,0.6089908984936359,0.35048342084504036,0.8790763481712977,0.5405007694053995,0.9015575721814149,0.5079135959201038,0.8250021992200098,0.6531026384860666,0.7004190962099126,0.30039151742433384,0.9118843261646364,0.7436128264088029,0.7674648716963078,0.3471673338607006,0.7991993303053164,0.4918817289072068
7,4.0057085028641755,0.5195023280665598,0.8331491408705511,0.3066906687900959,0.5936960921139905,0.3801465795415654,0.5851349513297874,0.02525990168442745,0.9596699064473182,0.7312607920665137,0.9557348541423022,0.775394506226262,0.937350280689875,0.5444659238198033,0.5526088033222001,0.02984403366633013,0.8175446098621926,0.6867281757702046,0.9831671339896586,0.860353631228246,0.687583673064874,0.31858233916373446,0.5833796712245941,0.07608069212280447,0.5851155894085404,0.03265028174946624,0.9424130482079066,0.8294798215758957,0.8644934546777211,0.3425227603265291,0.6972450939768147,0.07136478288070394,0.6404429356418808,0.036843193899213963,0.6948407554770952,0.10777118669224704,0.758849748065202,0.2802694380851308,0.8739884552483422,0.4572313412692542,0.8546439429298727,0.568844386794607,0.8213003306553578,0.4209780429638187,0.7724929748260037,0.3753696419198502,0.4725274725274725,0.5830556143773784,0.3554177045737567,0.942808990166745,0.7098694458617828,0.9280830976458381,0.5897721177850483,0.7998028032724394,0.6481516553301715,0.6642327578352769,0.25279739606351137,0.9169830128975202,0.7553013451796962,0.7891909082612699,0.36970487460007634,0.803451026350924,0.5258592199134348
8,3.9342666119621432,0.5537745210289291,0.7678668078401294,0.251326216544044,0.5238010225910882,0.3127542428776047,0.5002065163749683,0.02028998577029672,0.9304689591416426,0.6692934094465359,0.9501147685406044,0.6996912132045676,0.9329361445296968,0.5223291203338628,0.4998603050429879,0.025668521874394022,0.7372357571328962,0.4765600590764767,0.9743380191814232,0.7813119510584583,0.6466186963091585,0.294549947441281,0.5136297939336709,0.07783089956702959,0.5109109096831257,0.025418912437502057,0.9399251580845972,0.836797744024809,0.8606473825585567,0.3615395611380686,0.6371951219512194,0.10066915116364335,0.5268862352260321,0.04341545808160824,0.6137114427960446,0.08708250660476739,0.7247332067787151,0.26168238870364724,0.8288480070011102,0.3979743124797599,0.8385095900853794,0.5302002047704735,0.7578452326726464,0.40560393961921454,0.7245851941645569,0.3419995117246688,0.5080128205128205,0.5141329309235345,0.2965833208263653,0.9114765695547777,0.6538725487516556,0.9240747146316154,0.590937014862713,0.7281315426795296,0.44943353362646654,0.6289728726311953,0.27097671898155673,0.9178487263507124,0.7531833855367902,0.7319994579690987,0.3554438273813533,0.7652338306772091,0.48149004999527156
9,3.8887230416361898,0.5753759255018701,0.7878441311579281,0.2814521411289693,0.4820678431980665,0.24954971853027433,0.5320112843395784,0.02105670253585328,0.9202075666665478,0.6438495196242496,0.9483493761033178,0.7400960221149928,0.9214334080002519,0.519567630980488,0.6021840036574679,0.03750490397505972,0.8442956939581818,0.645018691799328,0.9458065309852718,0.6024315086711185,0.7740661372061889,0.4420039942181051,0.539151753338621,0.06548476934249452,0.6204355028408433,0.03692706889052698,0.9412473839718712,0.8331407804822544,0.8560472828131698,0.3553184780381053,0.6361249577519654,0.09438338873458214,0.6027346383547423,0.04162322262856382,0.7149532062264272,0.10726320851434047,0.7327749057424335,0.21564426350955018,0.8571045749669971,0.370536038224293,0.9168606119130583,0.6670951102804353,0.8266790788684679,0.46543518890016716,0.7620180891457808,0.35406582624398814,0.5343406593406593,0.4811549270872096,0.24123796132283432,0.8934454676726022,0.6174424389133477,0.9366390624046229,0.5964930732860148,0.8195487200539542,0.5910526320725669,0.7511775692419825,0.3752036497683272,0.9178332626176394,0.7550109103821225,0.798308089258109,0.38964121366650156,0.7997295854765886,0.5094402684873879
