epoch,train_loss,train_accuracy,train_1st degree av block_rocauc,train_1st degree av block_prauc,train_abnormal QRS_rocauc,train_abnormal QRS_prauc,train_anterior myocardial infarction_rocauc,train_anterior myocardial infarction_prauc,train_atrial fibrillation_rocauc,train_atrial fibrillation_prauc,train_complete right bundle branch block_rocauc,train_complete right bundle branch block_prauc,train_incomplete right bundle branch block_rocauc,train_incomplete right bundle branch block_prauc,train_left atrial enlargement_rocauc,train_left atrial enlargement_prauc,train_left axis deviation_rocauc,train_left axis deviation_prauc,train_left bundle branch block_rocauc,train_left bundle branch block_prauc,train_left ventricular hypertrophy_rocauc,train_left ventricular hypertrophy_prauc,train_nonspecific intraventricular conduction disorder_rocauc,train_nonspecific intraventricular conduction disorder_prauc,train_nonspecific st t abnormality_rocauc,train_nonspecific st t abnormality_prauc,train_normal ecg_rocauc,train_normal ecg_prauc,train_premature atrial contraction_rocauc,train_premature atrial contraction_prauc,train_qwave abnormal_rocauc,train_qwave abnormal_prauc,train_right axis deviation_rocauc,train_right axis deviation_prauc,train_s t changes_rocauc,train_s t changes_prauc,train_sinus arrhythmia_rocauc,train_sinus arrhythmia_prauc,train_sinus bradycardia_rocauc,train_sinus bradycardia_prauc,train_sinus tachycardia_rocauc,train_sinus tachycardia_prauc,train_t wave abnormal_rocauc,train_t wave abnormal_prauc,train_mean_rocaucs,train_mean_praucs,valid_accuracy,valid_abnormal QRS_rocauc,valid_abnormal QRS_prauc,valid_atrial fibrillation_rocauc,valid_atrial fibrillation_prauc,valid_incomplete right bundle branch block_rocauc,valid_incomplete right bundle branch block_prauc,valid_left axis deviation_rocauc,valid_left axis deviation_prauc,valid_left ventricular hypertrophy_rocauc,valid_left ventricular hypertrophy_prauc,valid_normal ecg_rocauc,valid_normal ecg_prauc,valid_t wave abnormal_rocauc,valid_t wave abnormal_prauc,valid_mean_rocaucs,valid_mean_praucs
10,3.461880904792347,0.5859858026104877,0.7592578388788381,0.28242552835326296,0.5699652418066095,0.3594256780584128,0.5843174313350856,0.04576938280262963,0.9275382545161209,0.694152912407858,0.9351700744972291,0.6453659519243998,0.9187121334398879,0.5232955209889482,0.5672739164116176,0.045591419020690666,0.816661840239468,0.626345564776315,0.9314044655708685,0.654824987708825,0.7552166758933505,0.41510074696985966,0.5783385785448487,0.09409368282206468,0.5736598838041269,0.02983166102636758,0.9784248949026929,0.9370889706040221,0.7912293431428797,0.24836566802951388,0.6672761999873972,0.11398635070050235,0.6397284752012122,0.034592224819946504,0.6864697709248717,0.15242539990859028,0.7130078644655558,0.3317529470367103,0.8836954566466707,0.3298707627471143,0.9422799827869485,0.716440656027526,0.809484915758277,0.494432743348473,0.7632911066073598,0.37024660762295397,0.4791666666666667,0.5193843376788383,0.24051905875895008,0.8735226189832174,0.6056597014019744,0.8847834048873786,0.4733917495706624,0.772800633375363,0.5087715540874619,0.6177785623177843,0.1721600227625314,0.9126886958833242,0.7664102275870488,0.7200869461813093,0.2745430448187657,0.7572921713296022,0.43449362271248493
11,3.32448033363471,0.6410960995343867,0.8524321575362451,0.40283821891817956,0.695567070673111,0.4725915790051519,0.714083775859945,0.06229449044899441,0.9418780317172503,0.72981653370041,0.9491141921817831,0.7816396431585941,0.9505440334702008,0.666251729303661,0.6551182327317984,0.08230644620339328,0.808005723499134,0.6308221390854744,0.9541667455302381,0.7333653414819156,0.8646569653304652,0.6022398980546766,0.7683846220475516,0.24521729134161743,0.771367311699586,0.08305615596161874,0.976675570402914,0.9329750016747049,0.843444428195196,0.2967561197860917,0.7935605879780712,0.1637498895275725,0.6419829782410252,0.14119812256105452,0.7523167988761609,0.16370110688119416,0.7798695234699027,0.38761366778777745,0.9281439442743243,0.5778246756239462,0.9135978858779537,0.58775581494185,0.9022349568955267,0.5740083720304755,0.8312926445946849,0.4437153446418264,0.49313186813186816,0.6072643466425989,0.32163514701634077,0.8952589812198564,0.6406956725949172,0.8932284778318107,0.5669097952898883,0.740291616573322,0.49352810626661525,0.7189789085276969,0.2611609246321403,0.8978799349756414,0.7053823278825142,0.7947406409791955,0.3305500366649578,0.7925204152500174,0.47426600147819625
12,3.2183745590732915,0.6576597206320128,0.8059226991921432,0.28450523783426473,0.5534218924494101,0.36985655915336435,0.6589634871927803,0.06795831418528353,0.9635393503067857,0.6793054216512155,0.9465871288138482,0.7436472853119477,0.9140136290090822,0.6280223493314268,0.6153343789289206,0.07888522936518937,0.8209671098292121,0.6633240509015423,0.9670647699752413,0.6425138782154507,0.8089715283012031,0.4961987414689364,0.5678721311976576,0.12963511157862004,0.5162236068692667,0.05628068009634217,0.9874138412627118,0.968273033496847,0.8458068189346244,0.37214186522051923,0.6241581422703759,0.1812827857843947,0.5868859965753628,0.10226364789481862,0.6451444881188558,0.16346995721879293,0.7808478661168873,0.4495809073835482,0.8911775638458193,0.460367844878176,0.910394564900063,0.6774621839687306,0.8104662338331816,0.5760303937693166,0.7724370108534967,0.41861930850993945,0.4990842490842491,0.4860969196324859,0.2189778073068274,0.9244058641654217,0.5822262543003673,0.8590320874112357,0.48431376031476336,0.7732632026507932,0.5263460617231823,0.6497443285349853,0.1943902301252684,0.9063434533455338,0.7466707965053414,0.6840399554207238,0.2648907638318796,0.7547036873087399,0.43111652487251856
13,3.0924915111608136,0.6364399664147775,0.8177316648186282,0.3679667202889084,0.6378194076859827,0.408526924701381,0.6343278639726486,0.06962066112373,0.9118452918479598,0.6516338907583861,0.8999222351718443,0.6410613310238893,0.8930441909399764,0.5462458204007123,0.6262774151353135,0.09385487500618686,0.8373931308357537,0.7035906849185609,0.9616425614527481,0.7860551374888798,0.8284840150400947,0.5789396988066724,0.7349033018507416,0.24087463022227387,0.6271909381937717,0.04647502736725974,0.9904129780260656,0.9729251976360603,0.8110924869724775,0.33806589435057466,0.7112855241525092,0.2031184705397921,0.6155721798948744,0.07361379926566022,0.7710710656522975,0.23817731169529777,0.7870330629278247,0.5021363634074419,0.8929545977510662,0.5406402204527925,0.8749577412300533,0.5462532297397964,0.8638016891202206,0.6284375280917917,0.7966077782225168,0.4370577817755261,0.5137362637362637,0.5445406381128405,0.22644101859632454,0.8644284186478131,0.6034114396338636,0.8249384499562538,0.45980931080861415,0.7727009354015776,0.5485468697762816,0.6419249954446065,0.2221996661674853,0.8975528961910653,0.7263970411580456,0.7541021507011834,0.3095274635788075,0.7571697834936201,0.4423332585313461
14,2.940472995577018,0.7600183192122739,0.7410701393115293,0.3236598471144748,0.6390437630935053,0.45804289479248006,0.6658956722001187,0.09861222316198477,0.9309228913168405,0.7298965364458277,0.8842035412183782,0.6530446013752674,0.8679706968431248,0.5915813007701068,0.6175914049502813,0.09900018452226039,0.8305275381456675,0.7252163148722542,0.91109236411356,0.5519316903062794,0.8317201634358875,0.5888726819361981,0.7064296159418197,0.23852469821396755,0.6334933990768111,0.058594058638598866,0.9938530672973674,0.98184143548104,0.8214557576712077,0.419267728075669,0.715794726108617,0.21113383613225561,0.52928019975061,0.0481290233889327,0.728501463109491,0.26166618662760965,0.7713945279719161,0.5093598684157314,0.9493734689702382,0.6312403626936086,0.9215845657922768,0.6236770002610168,0.8513557243916546,0.6331488718671578,0.7877406995576621,0.4493543497663201,0.5682234432234432,0.5394440412579692,0.2836032963326504,0.8779444627081192,0.6361881565533366,0.823014629580646,0.45423976365700236,0.7745553177139841,0.5610189922000712,0.6649564959912536,0.2238894702061419,0.9072041826202977,0.7311385455009989,0.7371116943166954,0.3178802504637283,0.7606044034555665,0.45827978213056136
15,2.9425428067079147,0.7344477520799939,0.8074500404345253,0.349368629612603,0.6640768728572044,0.44699012280274697,0.686905508788696,0.119856579392361,0.8828100962653884,0.5391820751242095,0.9124582911464173,0.6881467412669531,0.9083759649944689,0.6366680016075201,0.575947068310834,0.09717590571038755,0.7805742901371316,0.6306671027916779,0.8839603663235426,0.43195397238084315,0.7897562691657661,0.49033817954895625,0.749890368568813,0.32387390288991386,0.6044529485758987,0.0686532068068711,0.9948601486451396,0.9852003662068669,0.8428588302790996,0.3625667335548773,0.6981473401401203,0.2512893035886444,0.5358848570184179,0.11355246996081818,0.761300043874906,0.30078255151508543,0.7850023524353935,0.4459772481636,0.8976200835704016,0.559454269226692,0.8170272647210738,0.46814016491286675,0.853143580047776,0.6373707370566281,0.7825001231571911,0.42605753638672006,0.5151098901098901,0.5599237669175561,0.2698991946562501,0.8475666543213471,0.4845461023725457,0.8574938449956254,0.4801889552212935,0.715843474181157,0.48015952885407276,0.6083346619897959,0.15922008639242097,0.8994430500104795,0.7257199494364162,0.7067156522484603,0.2722890397900857,0.7421887292377746,0.41028897953186927
16,2.777290779464564,0.6376612472330356,0.7471030538487832,0.3061620450816556,0.6390557082361976,0.37010828791998407,0.6306297966098557,0.08694236593969917,0.8933294189453997,0.6039312332042511,0.9478022881243915,0.7153708638523563,0.9255614535641316,0.6234718852048705,0.6182060627611344,0.09593347655490178,0.8156117544738567,0.7018700250780083,0.9509664618016406,0.7020714281019811,0.8409973901322716,0.5474293248268818,0.7888294827876106,0.2861664291073147,0.6020795599657109,0.0631666411371479,0.9968717847944023,0.9922578875562267,0.7941613950354798,0.32621956122622103,0.696222070946146,0.27215206831917993,0.5855592480117416,0.05599107770476795,0.7346506331118869,0.30855887535257553,0.7607605235005093,0.4011246962898668,0.8808790410850076,0.509683815652855,0.8268594465724722,0.4643779503975299,0.8282028472650881,0.6195062639110661,0.7859209248368437,0.4310712477342544,0.4526098901098901,0.5208997477400428,0.1961477602220866,0.8531270416592108,0.5130541247546523,0.8630964250106821,0.42568948517311833,0.7509817318124505,0.5414311614380383,0.6617603179664723,0.1947001625121101,0.8919805847080294,0.7152036139237569,0.6978587013935172,0.275699227501066,0.748529221470058,0.4088465050749755
17,2.694303781337824,0.696435386611709,0.7806354473225674,0.32793778989909533,0.7396191063208918,0.5167099769922977,0.6124973028249304,0.14018134913750047,0.9119920367785898,0.6494713626512878,0.8984588607955899,0.6544292319821796,0.881873801753426,0.6079449189372577,0.5922040689331115,0.09629295882055053,0.737717724152954,0.6350757904657516,0.9239610963748897,0.6453312763097403,0.834376554528262,0.6268471344507125,0.7694856069471171,0.32551388589102676,0.5947074387981919,0.0628045251962766,0.9959304497954199,0.9877904785306528,0.8408173621969983,0.46427404185070525,0.7371709188398546,0.3017976887958578,0.5127532680226002,0.06393894712588911,0.7148507868912607,0.334689800375249,0.8329164077564172,0.5160182831378202,0.9373417515700839,0.6538203656719572,0.8819816495274604,0.5077280884301246,0.8481568278719684,0.6659333859535996,0.7894975460953612,0.46593006098121575,0.4876373626373626,0.6126051854120965,0.2555608232342298,0.871165633959893,0.56123218756163,0.8232181007996419,0.42840309371733043,0.6640536023223763,0.45855489701526136,0.6227513438411079,0.2213886575761319,0.8944228321379826,0.7056778333806256,0.7082684601621115,0.3041890478219734,0.7423550226621727,0.4192866486153118
18,2.589943022357081,0.7850545759865659,0.6946871534927926,0.29877257932453805,0.7738703912924688,0.6111644102711618,0.7412317776003794,0.18980169228481317,0.9233277591973245,0.657578927883925,0.8951619071773782,0.7081598613925033,0.8654640978753391,0.6327862525567565,0.6834890085467915,0.13699798878605476,0.7896107454288104,0.706559276423377,0.9126806764421443,0.6038245040157566,0.8483643993020835,0.6431805512096809,0.8085946456382654,0.4328285299598509,0.543299861944148,0.09223131186359804,0.9977688631243552,0.9904049357750045,0.865876828196696,0.41598577299177164,0.7194830750076858,0.34697535058071605,0.5688790578071583,0.10738690049289351,0.7590646959382129,0.3907688756750115,0.8422555940628943,0.5807685974544856,0.9174689801175552,0.5931112211367878,0.8814820552723467,0.5777436392809228,0.8557772996507287,0.6767182217391706,0.8041828034816931,0.4949404476713705,0.5267857142857143,0.6157474357682826,0.3402743717293327,0.8982318450981452,0.6189372492694456,0.8073860052495574,0.47428431484299055,0.697915725889218,0.5162483420437637,0.616149439686589,0.21003490582527487,0.8898583470930738,0.7052018945073395,0.7095886925716879,0.2807420547231346,0.7478396416223649,0.4493890189916117
19,2.534034372340558,0.8049003892832608,0.7761062802737876,0.39367926288994654,0.7244482321406,0.5684957913507814,0.7102582380450163,0.21226885648824026,0.8522627006421262,0.6273581501729716,0.9437389248861541,0.7852473054984158,0.9364738629698013,0.7351548031362881,0.6685406956808859,0.1545666074490558,0.756856036364233,0.6902575607812599,0.9332377056198632,0.5697157597728986,0.8702493676302013,0.6971371485653887,0.8251394807325519,0.43968330128927907,0.680250960462603,0.13255695388390043,0.9990632829661653,0.9963724735702502,0.8475058028566179,0.44409333800717643,0.7487604856280301,0.34660018968342143,0.6163149801025004,0.1289351329282309,0.8199046213675806,0.5018775738025462,0.8361596367640455,0.5651029383866191,0.9163015795719723,0.5916450515875313,0.9094641891444883,0.6292707066684745,0.9078729029811619,0.7657530739627596,0.8228052365157327,0.522655808565497,0.5215201465201466,0.5623501499785157,0.3107632822488362,0.8022845776444297,0.5625153672927348,0.8563421978961077,0.5167972542598795,0.6872157874673783,0.5212153669276957,0.6514098943148687,0.23422623517328325,0.891304525634013,0.69140494560768,0.7459490103787856,0.30380709332200423,0.7424080204734426,0.4486756492617305
20,2.499769364292499,0.8155102663918785,0.6902722035565709,0.30332463871438403,0.6875953385275158,0.4950197899760268,0.7113591839612261,0.19441362117026886,0.8359580851147368,0.5648131219417959,0.8850762148993117,0.6441456797053744,0.9002408057334745,0.6495844044400673,0.7104741056347866,0.1894570136756858,0.8061269080073323,0.7079446872173036,0.9096351906380379,0.5615514272854085,0.8483584601492444,0.6737559277610243,0.7629836393559004,0.3875088363240419,0.6433290267539431,0.13460370934081298,0.9986591197793482,0.9957646245003628,0.8440022148975611,0.43241637648458453,0.7166424317300404,0.34181485469902867,0.5793975860484819,0.1307197824091258,0.8161605514136708,0.4881780283776915,0.790094965788258,0.5278904210754286,0.877436526711697,0.5503077516103883,0.892294913713206,0.5518663814069856,0.8852400513953042,0.7390923122754108,0.7995875011337927,0.4887701614472001,0.5602106227106227,0.5405891822213268,0.27095472644925883,0.803563774671566,0.5156858879530586,0.84740777666999,0.49226598599889987,0.7531431252382488,0.5339642758256197,0.6413179892492712,0.23686786225714382,0.8982405850147481,0.7046498564338208,0.7307533399888828,0.28929215492629873,0.7450022532934335,0.4348115356920143
