epoch,train_loss,train_accuracy,train_1st degree av block_rocauc,train_1st degree av block_prauc,train_abnormal QRS_rocauc,train_abnormal QRS_prauc,train_anterior myocardial infarction_rocauc,train_anterior myocardial infarction_prauc,train_atrial fibrillation_rocauc,train_atrial fibrillation_prauc,train_atrial flutter_rocauc,train_atrial flutter_prauc,train_bundle branch block_rocauc,train_bundle branch block_prauc,train_complete right bundle branch block_rocauc,train_complete right bundle branch block_prauc,train_early repolarization_rocauc,train_early repolarization_prauc,train_inferior ischaemia_rocauc,train_inferior ischaemia_prauc,train_left atrial enlargement_rocauc,train_left atrial enlargement_prauc,train_left bundle branch block_rocauc,train_left bundle branch block_prauc,train_low qrs voltages_rocauc,train_low qrs voltages_prauc,train_myocardial infarction_rocauc,train_myocardial infarction_prauc,train_nonspecific intraventricular conduction disorder_rocauc,train_nonspecific intraventricular conduction disorder_prauc,train_nonspecific st t abnormality_rocauc,train_nonspecific st t abnormality_prauc,train_normal ecg_rocauc,train_normal ecg_prauc,train_premature atrial contraction_rocauc,train_premature atrial contraction_prauc,train_premature ventricular contractions_rocauc,train_premature ventricular contractions_prauc,train_prolonged pr interval_rocauc,train_prolonged pr interval_prauc,train_prolonged qt interval_rocauc,train_prolonged qt interval_prauc,train_right axis deviation_rocauc,train_right axis deviation_prauc,train_right bundle branch block_rocauc,train_right bundle branch block_prauc,train_s t changes_rocauc,train_s t changes_prauc,train_sinus arrhythmia_rocauc,train_sinus arrhythmia_prauc,train_sinus bradycardia_rocauc,train_sinus bradycardia_prauc,train_st interval abnormal_rocauc,train_st interval abnormal_prauc,train_t wave inversion_rocauc,train_t wave inversion_prauc,train_ventricular premature beats_rocauc,train_ventricular premature beats_prauc,train_mean_rocaucs,train_mean_praucs,valid_accuracy,valid_1st degree av block_rocauc,valid_1st degree av block_prauc,valid_abnormal QRS_rocauc,valid_abnormal QRS_prauc,valid_atrial fibrillation_rocauc,valid_atrial fibrillation_prauc,valid_atrial flutter_rocauc,valid_atrial flutter_prauc,valid_complete right bundle branch block_rocauc,valid_complete right bundle branch block_prauc,valid_left atrial enlargement_rocauc,valid_left atrial enlargement_prauc,valid_low qrs voltages_rocauc,valid_low qrs voltages_prauc,valid_myocardial infarction_rocauc,valid_myocardial infarction_prauc,valid_nonspecific intraventricular conduction disorder_rocauc,valid_nonspecific intraventricular conduction disorder_prauc,valid_nonspecific st t abnormality_rocauc,valid_nonspecific st t abnormality_prauc,valid_normal ecg_rocauc,valid_normal ecg_prauc,valid_premature atrial contraction_rocauc,valid_premature atrial contraction_prauc,valid_premature ventricular contractions_rocauc,valid_premature ventricular contractions_prauc,valid_prolonged qt interval_rocauc,valid_prolonged qt interval_prauc,valid_right axis deviation_rocauc,valid_right axis deviation_prauc,valid_s t changes_rocauc,valid_s t changes_prauc,valid_sinus arrhythmia_rocauc,valid_sinus arrhythmia_prauc,valid_sinus bradycardia_rocauc,valid_sinus bradycardia_prauc,valid_st interval abnormal_rocauc,valid_st interval abnormal_prauc,valid_t wave inversion_rocauc,valid_t wave inversion_prauc,valid_mean_rocaucs,valid_mean_praucs
0,4.72880739155907,0.44073439169213185,0.794564868648402,0.16759279235188154,0.5752846762383084,0.06416534369552358,0.7509415647447097,0.02205178975131246,0.8650741274869889,0.12456823646849473,0.9582814469961538,0.752471812012081,0.9467192708783548,0.6108663393280256,0.9751249260293846,0.4737459864702527,0.40874216768463717,0.00549989215703456,0.6451094773301379,0.022158425607870496,0.7220468380491727,0.04251454214104286,0.9525065894935314,0.28424321676935443,0.5592516731668694,0.02830057154181715,0.788534014093713,0.31794567132146223,0.49652237601859206,0.023595488266122695,0.605848201087857,0.061618773329945226,0.9240099943684685,0.6831078442944614,0.7682142217241269,0.18160631774583527,0.6358342734308791,0.02345509764143216,0.6753603979959244,0.012521183791073044,0.6258098312247692,0.049314802846593536,0.6145646494911201,0.06023932541558705,0.9612997354387688,0.5456323446433641,0.5322133549011114,0.11734157083774174,0.80110609057827,0.42385384862103903,0.9751128477114333,0.9130022443644731,0.5469784168869356,0.034860538724461765,0.6287311861639729,0.10321009202463918,0.692402558859342,0.015453365998434887,0.7295067777400691,0.22017633779147702,0.4503987478571961,0.7633251185450878,0.13997953608666097,0.5642263422630724,0.05661141958200824,0.8638127541278963,0.11475142859792059,0.9566543038528078,0.7433475379496218,0.9688901574966277,0.5162089072700423,0.7225031852254835,0.040836628990204,0.5733591090984179,0.026589653777757412,0.776148493614041,0.26508717486406225,0.524550075455253,0.027714820288663688,0.6042393277240101,0.06257976540230388,0.9185888917193847,0.6670549391437607,0.7691756848140151,0.17594810844955527,0.6514157677639688,0.029976734118685205,0.6162441543955555,0.045778249143308344,0.6249288073013548,0.04466693641039858,0.5363987291988688,0.12321941429117528,0.7960560931650316,0.4030286348873925,0.9759847614863684,0.9132538094118045,0.560310846860369,0.03546760005381924,0.6448612436812211,0.11282041839828269,0.7205836923894418,0.22724608585587136
1,4.278879589455305,0.5248565253037192,0.8738680946274434,0.3986467406049064,0.7696687468452066,0.16131165593319072,0.8041850263457719,0.027886207291509105,0.9184417430595855,0.4077939269952409,0.9751742480545753,0.8511313765291028,0.9208019377379479,0.4781016589764682,0.9785381115699587,0.4905143599861322,0.39090744676834954,0.005664322522887381,0.683696175526815,0.05405643161510898,0.7783797003094323,0.06231813387592817,0.9650958102649568,0.604332604996364,0.584975338716674,0.04060892357849123,0.8638506016380721,0.48214537420424963,0.5148709344878145,0.025344452944992085,0.6938745411923162,0.11265912960293764,0.9529176112547436,0.7999694155724233,0.8456372971316389,0.3340275023103487,0.782687331975103,0.14634060913740563,0.7209544169934197,0.017606669197944846,0.7364943113976177,0.12255922265702046,0.7437126040067217,0.1242424942232462,0.9533785234528375,0.3783866607142486,0.5901363037941262,0.15752849738890862,0.8572856051983404,0.5469517466227213,0.9819487799139014,0.9470269013136621,0.6087836774128155,0.08090476653548179,0.6819725330379394,0.1372662341163276,0.694710625844947,0.040393518858690594,0.7809624313771097,0.28698998351092636,0.5317134978012968,0.8544170347054469,0.3563843351626209,0.7632431719254982,0.14112283250691443,0.9086784499543915,0.34563070258626327,0.9744021108886198,0.8398941703572719,0.9696115758410024,0.5120237744513663,0.7617529098377251,0.05879231365799134,0.5789357884393558,0.031318985267565005,0.8548785668236834,0.42664380541337066,0.535791052700689,0.030404821331404472,0.6885383883170025,0.11389036428536561,0.9451143520287579,0.7796711700069685,0.8367202698602509,0.27065163797203035,0.7783247603616907,0.12550731259147288,0.7224451112972939,0.12008819943167702,0.7483767714005954,0.11172225120757405,0.5882887390028378,0.15192328313336745,0.8457635664307136,0.5210973048654717,0.9787526911140569,0.9372310944216726,0.6095959465258863,0.08098453286169517,0.6885118071814715,0.1409282519295902,0.7816071532318485,0.3047955571720827
2,4.066563105157306,0.5532284912176095,0.8910288194640926,0.4327149988167558,0.7406158639627014,0.17196073852470015,0.7957383483446384,0.02354183972534845,0.9294582734000971,0.5287250024583767,0.9798123231134044,0.8595052133992092,0.9254938302634199,0.5015854617718386,0.976613195721476,0.43710132349472036,0.44433233160467095,0.00753927262107646,0.7113710608967109,0.056605712965021523,0.7679241898620678,0.06675259532023707,0.9581774820278517,0.535271212510424,0.607612522498213,0.05081518365261409,0.8870045756782696,0.591663966078237,0.5185768849026733,0.03317752950181965,0.6907907859893744,0.13930864298587192,0.9527821425257419,0.8137926972471463,0.8449428528766609,0.38088293385374183,0.8396253940971176,0.17308765115924643,0.8199172726740034,0.0860830792574272,0.7312589190257325,0.1372559951365006,0.7493392107362695,0.2319542686959742,0.9560817106946584,0.36355580706417007,0.6036178387595512,0.18272821428098426,0.8785259607584763,0.571679495369575,0.982030118137334,0.9421542716443018,0.6003599302136506,0.08408257710249559,0.7215463315294557,0.15949293776682805,0.7791396419233692,0.03980035873337135,0.7958470647029171,0.30724353504064333,0.5498248490720727,0.8658174527649675,0.3962018240431479,0.7352535541482187,0.1461771670382172,0.9226616456439668,0.45785398792073223,0.9781551221202013,0.8479974190160148,0.9755521129224579,0.4499694980400312,0.7489729811891235,0.05444559532246254,0.6043800287663235,0.03946463705259011,0.8762823732080411,0.54131945260883,0.5501050712019746,0.04213127443403235,0.6894809218103304,0.1303522022011755,0.9448578914221826,0.7813358200776328,0.8382438856068584,0.3296168322543788,0.8303517628312419,0.15316550081842267,0.725576479494275,0.14024449495169916,0.7438209647417283,0.19907255929026266,0.6047802021200477,0.1634794737587329,0.8654789164219792,0.5280392197614374,0.9803613382608338,0.934562090302139,0.6164537061597883,0.08900462007653206,0.7230052775982433,0.15186408630263584,0.7909795844216392,0.3288148877635554
3,3.9330820915094886,0.5559613425753397,0.9123543326811006,0.468230626847874,0.749648213133876,0.14023506381185094,0.825249485732887,0.02689123107198016,0.9305685069151665,0.5262596809574103,0.9754969431086438,0.8730208603149842,0.926101596060539,0.4870989964117138,0.9812589576029066,0.54694030717552,0.45453135164890157,0.011648755771498803,0.7462930983661833,0.0676576861673969,0.8232624828354332,0.1269065450681944,0.9688105986243716,0.556801791199262,0.6161831844218004,0.05698318158775534,0.9120183389770843,0.5740387825188967,0.520976329620884,0.030430852180522883,0.7355536277792418,0.17776606219495586,0.962329482187082,0.8348958700929971,0.8456405321355347,0.3826846170884428,0.8411265901410735,0.193003424915681,0.8979477771717819,0.08702120815234868,0.7679156254340087,0.17111905179197812,0.800252296575826,0.24932963915507617,0.9657877986500183,0.5311860421440002,0.5937792270990688,0.17966886929094628,0.8926151990714236,0.6142854800985582,0.9834481460132685,0.9466097708170425,0.6383336939584392,0.11347420514399638,0.6822723546294182,0.15012717877165785,0.7884134610751273,0.0399041687427088,0.8120774725589676,0.32729356962447326,0.5397629872549751,0.8900869466201434,0.4179762346763677,0.740576836854789,0.11552108758861349,0.925951875990308,0.45120239707764487,0.9725246180724633,0.862869124321955,0.9758223570629481,0.561873717874356,0.8110572953254213,0.09608776832483032,0.620604377607838,0.042945819686909165,0.8968928095149472,0.48725947751249177,0.5514901223079222,0.0401850343471962,0.7215490649258938,0.14098093791662306,0.9508076112031023,0.7908832308087683,0.8334023452140856,0.29794103785979786,0.8185676729148295,0.16607406896900181,0.7562968606136582,0.16361698637098862,0.7908716230813042,0.2544416175058725,0.5894525767318057,0.15989457542451133,0.8722137783073094,0.5553604412478509,0.98169825674898,0.9299871404798287,0.6480449686328043,0.11071394601718512,0.6854480822158208,0.14342267817588622,0.8016680039973186,0.33946186610933393
4,3.840664886426654,0.5879605475640357,0.9137456997220453,0.45950880458192017,0.7265254589688499,0.09902554202882047,0.8107215133278034,0.029379841525909535,0.9624077078446717,0.7189190112856553,0.9857571557231711,0.8978957141108417,0.8741109364018685,0.44475947611185224,0.9810818989927271,0.5338285965757835,0.6639718321977188,0.024530823591458736,0.7299559806587215,0.06507884570370091,0.8537125563877431,0.141374107814409,0.9605429027667929,0.5774755520430795,0.6157585366241507,0.051743930672890306,0.9011839010299848,0.45924051002197375,0.5561350720872221,0.03232484671314029,0.7411002058722416,0.1816227120728222,0.9656260479128137,0.8531894600484913,0.8944498226925545,0.4776069660018558,0.8549123297051066,0.24147455315065486,0.9147181005619098,0.10090678514944922,0.758504136656951,0.17444241842196867,0.8088603511397631,0.2943107261332873,0.9536768944543472,0.4805605755081899,0.5813796307408792,0.18236968837209036,0.9071469138804874,0.649945858090608,0.9858496189068229,0.961654660416561,0.6740512025349669,0.13065098064222336,0.7342763014550576,0.1843871511396851,0.8035434729132722,0.05759788881132424,0.8254895065057372,0.33949307238359455,0.5601103078184393,0.8975476010378287,0.40258968703177656,0.7216016084739113,0.08980324802746459,0.9575099101617165,0.6510255208223356,0.9818470351154472,0.873347387324048,0.9788063219634364,0.5430740935014745,0.8349225715846783,0.1264813641072151,0.6149599122769542,0.04206295435462468,0.8838799612161193,0.3791636716791442,0.5716434782112252,0.036943757918620354,0.7231953125823039,0.14816093201561506,0.9543381947098035,0.8018508258517943,0.8774543341642523,0.3842662135490217,0.8270421303053431,0.21075132858562434,0.7334914143044543,0.15275998387772632,0.801928234954142,0.26373962695043274,0.5826186692121453,0.1614334200094772,0.8846546113364178,0.5762233034773995,0.9832136140826833,0.9511649501681786,0.6901943278103777,0.13148760809486618,0.7280241857817309,0.1666140332668816,0.8114436714642486,0.354647195530686
5,3.7553097835277396,0.5642592730615389,0.9017024784785553,0.4932693517992668,0.7997263929338216,0.19307982917152874,0.8368084357455353,0.030710929007607527,0.9503098309969377,0.4911382478928342,0.9832030599681635,0.9032386105257334,0.8974789781247533,0.4874369996445633,0.977833631336816,0.5315853706066425,0.5594086552517008,0.05380780835094313,0.7785838973470737,0.06851546221072023,0.847750904045596,0.15596576731568865,0.9644308142901531,0.58972174557104,0.6142493951476958,0.065185005923708,0.939332823842523,0.6441123799724615,0.5770675160265674,0.041882768676194546,0.7521455296791026,0.19338625540142368,0.9706415986189949,0.873512399612423,0.8630053802012384,0.43336019435094564,0.8361202199278537,0.23581835099913612,0.8872028849869305,0.10139576625119609,0.7883958173905505,0.21638520890151308,0.8092842761960409,0.3000977962354673,0.9552333485331147,0.5259708049877079,0.5691574248949653,0.16726167996935934,0.8959245241054585,0.6475372410041231,0.9857373012694852,0.9630628524777336,0.6447376410421563,0.07552573007538754,0.6515641374803982,0.1603732025493872,0.8112653227983903,0.051192369623045283,0.8231536507378775,0.34623321889670644,0.546694492062309,0.8714089581859146,0.4265081992168671,0.794895232023763,0.16598190312631353,0.9443555986984118,0.40401952484258025,0.9803334000121818,0.8899635169664444,0.9733206421405914,0.5277645627289484,0.8149039209230728,0.10995435401998026,0.6120765867760357,0.04831247284312371,0.9258770182005447,0.5528685258233179,0.585224829060073,0.046670101352509756,0.7342086983590369,0.1774578266644232,0.9569326271246409,0.8169663915319894,0.8342745126035922,0.3348507513902006,0.7898979532627983,0.17247657668372485,0.7702898841995652,0.17103127104644894,0.7897597193815283,0.2625839466199897,0.5597411800619249,0.1520826079453264,0.8682098284380129,0.5632253564339798,0.9836903715921119,0.9530254296104421,0.6530037675139799,0.06943707852135772,0.6563853374367051,0.14885857997960214,0.8049395032997244,0.3497019488673785
6,3.688365529268911,0.5168815681597972,0.8954377922836713,0.4784767203120236,0.7124307978227303,0.1187813329212869,0.7796278647472591,0.024439742871950082,0.9276447217687802,0.4897486457664363,0.9786506078005885,0.8722520343607622,0.9069380527065474,0.48016770354828175,0.9864505049091037,0.5667625742487948,0.6538477003698757,0.05390548826688159,0.7269004831373067,0.07129277927395636,0.8317159595504796,0.1617622407678563,0.9672702989944071,0.654530163533976,0.5970269137857265,0.06692693382915799,0.8647374862060193,0.44007657838835323,0.5556381180515274,0.05735528423926432,0.7582537225840492,0.22236840895544943,0.9701739635262348,0.8765406669234874,0.8736570592637514,0.46802816340523323,0.8569308965451387,0.2825687100523365,0.8384401069976688,0.12027166449592175,0.7647693590045924,0.20903591609240513,0.8453127092832975,0.31768829076769867,0.9689242416673133,0.5795270344525829,0.6071190845017335,0.18154146495451007,0.9096496859263485,0.6928600678818922,0.9911981922327553,0.9711102399364892,0.6502720742700816,0.08497334333211341,0.7611754450025965,0.20294398117546106,0.7692321273318642,0.07581780162897783,0.8196223560811232,0.3507769277279835,0.4872177088767981,0.8611238806334334,0.41013334369469756,0.7051115400063516,0.10345573478120121,0.9163833528168656,0.3749621815926158,0.9773287948441851,0.8517618953106715,0.981389754662517,0.552698195749196,0.7986418116377076,0.12141655445705264,0.5957904330613348,0.039770133839010485,0.84815256589213,0.3564812613134434,0.5595784877359048,0.053048216445151126,0.7282228375508605,0.1642885301277139,0.95509653759606,0.8143681869857721,0.830992283757816,0.3578245407912663,0.7994476187925659,0.21819608082216388,0.7488506627844609,0.16955588561264032,0.8146040423424711,0.2729338345835446,0.5996249618420478,0.17061832221373413,0.879408272758559,0.5796283563612371,0.9871398306717637,0.957006868611731,0.6599778736729056,0.07996338825414501,0.7541371148273545,0.16907591124589988,0.8000501328943648,0.3408593711396443
7,3.630239348906629,0.5765571041713249,0.9277002682312397,0.4604453604341021,0.827948303377009,0.23883037410022587,0.8433309017176227,0.036546956122641555,0.9659140034795695,0.7407206807248221,0.9812091995101914,0.8742438401050069,0.920940613525408,0.5046302421161378,0.9802138243921684,0.5642579207011102,0.707749394002446,0.0659286250296661,0.7685793698618717,0.07694236712898321,0.8655716106629341,0.16978725840944575,0.9705913949070675,0.6680469543342892,0.6793801112901121,0.08875300962712201,0.9406406480077006,0.6498223556667245,0.6307251134730223,0.06851999890634058,0.7701406516554915,0.21299276651521332,0.9695244055694566,0.856095907302977,0.9067914307631021,0.5246056258497469,0.8838436923202777,0.31672939168827774,0.9068129265903057,0.18401276894519258,0.8015677328640524,0.2652966116142257,0.8102097127832422,0.31143096145821464,0.9693693224475969,0.6210948793605496,0.66697826192624,0.21276808550261084,0.9146210747543166,0.6723680880814328,0.9859621578509808,0.9649980905693819,0.6582236062558513,0.07478030555752219,0.7794022838611427,0.21440188952080447,0.8142607621186946,0.08020325803543292,0.8517215277928256,0.3828305204788643,0.5551911753745249,0.9035598500191137,0.40518227864963297,0.8178218815968914,0.20267431032856534,0.9572768631953875,0.652483662113782,0.9791283664479103,0.8550137239101214,0.9795408611902713,0.5859303634213505,0.8291973818649605,0.127274787453436,0.6618456017430683,0.05174219527527958,0.9211898737114943,0.5389848740696869,0.6200323705890077,0.08174276399849864,0.7477135024422272,0.1612401123054314,0.9537485139897253,0.7908389770993975,0.8638843773363398,0.3719680756792481,0.8191786844489674,0.2333125167745078,0.7820669270156214,0.24297360674724608,0.7966869793814723,0.25622924229493127,0.644954145851403,0.15621260840784942,0.8772547780761333,0.5339965674184046,0.9807786054505657,0.9482467250146069,0.6714430203946077,0.07409231258748941,0.770895415380796,0.1849498342803395,0.8289099000062983,0.3727544768914902
8,3.5740873698421045,0.6146679585600358,0.9411681398241317,0.5488351102316256,0.813339175061133,0.3167080949907724,0.8478094378065257,0.03405419102307905,0.9584679541968255,0.7249239904971978,0.984957400532073,0.8968554623901338,0.894270672822153,0.41424885895350894,0.988103857925514,0.5712871587974984,0.7279880442235549,0.06399696450563885,0.8031948061814541,0.07752974539370044,0.8552077186265462,0.1700832493540739,0.9706986010677362,0.7160270443859775,0.6275140955518101,0.08487345851978108,0.9221919010439205,0.6890636889329297,0.6669786223595776,0.06667417800949071,0.7547560730209137,0.16502306358888713,0.9705075197743548,0.8619062225060407,0.9125702877676279,0.4887314700751537,0.8739783382765818,0.28799785395825417,0.9213795372695024,0.2025807667125492,0.8011527855323266,0.26549964427074524,0.8662777394395043,0.3520380058930495,0.9694062855525192,0.5450595988379642,0.6325581949665743,0.20795695341852402,0.941090158980592,0.7705792717374386,0.9840930039893158,0.95972535807747,0.5671499402512491,0.042421588862936704,0.730405334904763,0.1899058842139228,0.8267823296451764,0.0901252424592643,0.8483570698783555,0.38588257573562884,0.577625400611165,0.9077062847196805,0.44565299338752207,0.8003324132713109,0.24100936578907095,0.9463315876843932,0.5975650742537038,0.9804451024097316,0.8631187794658953,0.9871733015362942,0.5847991093111898,0.8045129847455428,0.09646185032127719,0.6010874239899746,0.04805543059215333,0.9053544933940052,0.5836152375983202,0.6479898263863119,0.06122342747992513,0.73236560104479,0.13399426151357638,0.9516005215188441,0.7754349595607456,0.8673135538937179,0.33042555991734335,0.8243978675012004,0.19415940393510442,0.775859040594423,0.20418729387338933,0.8553139913642904,0.27042292859666367,0.6154716161366547,0.1619421671147792,0.899536549366567,0.6108435495617782,0.9802059569318988,0.946490204976451,0.580013737300545,0.03905190043832192,0.7142409546760033,0.15412274499338494,0.818862640423309,0.3671288121340298
9,3.5092245133120787,0.5948920523713697,0.9215611004788951,0.4270462435510455,0.8015104957350178,0.1867990925140966,0.8542658187387367,0.03884141694092592,0.9648349707870196,0.7280770097156243,0.986637149393058,0.8951406260627185,0.8005184883041375,0.25218095838536403,0.9739381382948262,0.5024568122872752,0.5612197121939613,0.06502298679142735,0.7816876481669172,0.10358256601603331,0.864241171597758,0.2507337215566819,0.961655414948308,0.6119666205613354,0.6534662872269074,0.11126139991775609,0.9294618564019788,0.6001471134388109,0.650972367258324,0.061242158295852535,0.786338409400448,0.24819436836154815,0.9788853607379866,0.90276340372102,0.8876303175522698,0.495454106591123,0.7871185147204554,0.24026857485263983,0.8978950200108423,0.19171697727084602,0.7987525248241363,0.29545348153999224,0.7453967582644054,0.3210382831493311,0.9371973374518009,0.4485022570802305,0.6414193704626716,0.221097815843442,0.8967996669146094,0.6535711125671991,0.9659878363822945,0.9336811870803725,0.6414962802898131,0.09367619327756971,0.7143689647859264,0.17587423203793,0.8342063300344622,0.1103641673421761,0.8292665468342131,0.36307696024108455,0.544011328911083,0.8808370950556736,0.3258012857176807,0.7929933423938426,0.15694330019747207,0.9554094657860991,0.609462928381126,0.9818379474627652,0.8598111219892831,0.9676445944266174,0.4806196155061171,0.8329002248290894,0.1655740796797294,0.6295914327622791,0.05384775556141712,0.9078459067832572,0.48434183369372796,0.6268873328423509,0.055321338613599495,0.7511165292202373,0.16060092156497108,0.9596415177118274,0.8182860983703194,0.829642387573102,0.3233048308280059,0.7148439617139821,0.1712415288930605,0.7649263105270497,0.18851608114811103,0.7177447976724547,0.21357448578447466,0.6231670050408876,0.1644611856056099,0.855803096505056,0.48410311663825484,0.9622997078953047,0.9227982329849801,0.6435731214726732,0.08469578961871435,0.6951143693633923,0.14222524691728594,0.8046910073518971,0.343276538884697
