epoch,train_loss,train_accuracy,train_1st degree av block_rocauc,train_1st degree av block_prauc,train_anterior myocardial infarction_rocauc,train_anterior myocardial infarction_prauc,train_atrial fibrillation_rocauc,train_atrial fibrillation_prauc,train_atrial flutter_rocauc,train_atrial flutter_prauc,train_bundle branch block_rocauc,train_bundle branch block_prauc,train_complete right bundle branch block_rocauc,train_complete right bundle branch block_prauc,train_early repolarization_rocauc,train_early repolarization_prauc,train_left atrial enlargement_rocauc,train_left atrial enlargement_prauc,train_left axis deviation_rocauc,train_left axis deviation_prauc,train_left bundle branch block_rocauc,train_left bundle branch block_prauc,train_low qrs voltages_rocauc,train_low qrs voltages_prauc,train_myocardial infarction_rocauc,train_myocardial infarction_prauc,train_nonspecific st t abnormality_rocauc,train_nonspecific st t abnormality_prauc,train_normal ecg_rocauc,train_normal ecg_prauc,train_premature ventricular contractions_rocauc,train_premature ventricular contractions_prauc,train_prolonged pr interval_rocauc,train_prolonged pr interval_prauc,train_prolonged qt interval_rocauc,train_prolonged qt interval_prauc,train_right axis deviation_rocauc,train_right axis deviation_prauc,train_s t changes_rocauc,train_s t changes_prauc,train_sinus arrhythmia_rocauc,train_sinus arrhythmia_prauc,train_sinus bradycardia_rocauc,train_sinus bradycardia_prauc,train_sinus tachycardia_rocauc,train_sinus tachycardia_prauc,train_st depression_rocauc,train_st depression_prauc,train_st interval abnormal_rocauc,train_st interval abnormal_prauc,train_t wave abnormal_rocauc,train_t wave abnormal_prauc,train_t wave inversion_rocauc,train_t wave inversion_prauc,train_mean_rocaucs,train_mean_praucs,valid_accuracy,valid_1st degree av block_rocauc,valid_1st degree av block_prauc,valid_atrial fibrillation_rocauc,valid_atrial fibrillation_prauc,valid_atrial flutter_rocauc,valid_atrial flutter_prauc,valid_complete right bundle branch block_rocauc,valid_complete right bundle branch block_prauc,valid_left axis deviation_rocauc,valid_left axis deviation_prauc,valid_myocardial infarction_rocauc,valid_myocardial infarction_prauc,valid_normal ecg_rocauc,valid_normal ecg_prauc,valid_premature ventricular contractions_rocauc,valid_premature ventricular contractions_prauc,valid_right axis deviation_rocauc,valid_right axis deviation_prauc,valid_s t changes_rocauc,valid_s t changes_prauc,valid_sinus arrhythmia_rocauc,valid_sinus arrhythmia_prauc,valid_sinus bradycardia_rocauc,valid_sinus bradycardia_prauc,valid_sinus tachycardia_rocauc,valid_sinus tachycardia_prauc,valid_st depression_rocauc,valid_st depression_prauc,valid_t wave abnormal_rocauc,valid_t wave abnormal_prauc,valid_t wave inversion_rocauc,valid_t wave inversion_prauc,valid_mean_rocaucs,valid_mean_praucs
0,4.587900389264689,0.5429150511103278,0.73231166190225,0.08711344049998497,0.7530347094660176,0.018199815394077105,0.8574702317070397,0.09846306709632276,0.9545753589760119,0.7180697596513701,0.9155884244696864,0.4049035225777773,0.9649687101064747,0.5066922062580639,0.36923646401741256,0.004245351667255555,0.8671000604509429,0.04345828687558127,0.8182396730913171,0.4698742205365175,0.9479629710178666,0.16818441429602363,0.46766804558945585,0.017436489552692582,0.7888128175811184,0.2596199746034578,0.4711195013228673,0.006757214070027,0.9381226110288822,0.7514430468727132,0.5134661248100669,0.02100514920300879,0.6821463251318577,0.02100782392905331,0.43769774746007717,0.0070675579564462975,0.5288091862761365,0.018767544920545227,0.5110250630327371,0.0947362593155408,0.7443307746968685,0.28415302148177707,0.9497923344578483,0.8733672346501967,0.8895885494298119,0.7621203357399342,0.5845636171985736,0.050324413793163714,0.3594541655446693,0.009498119014462675,0.5910766781972219,0.20662926962127573,0.5558927094926096,0.06640086723135023,0.6997713275559931,0.22959763103110076,0.5575821658295885,0.7155081771304369,0.07088156191035025,0.84496043841311,0.08719517086692022,0.9540489637996104,0.7181238422727629,0.9682902286295971,0.5024253036118538,0.8193459739583733,0.48194455982356094,0.7783437852180005,0.25719188293626255,0.9296187356802608,0.7301653465880752,0.5292721003405657,0.024242798623739608,0.4973543926318845,0.02095436938846318,0.504948070179043,0.09085248241718166,0.7519742823926159,0.3011866722964154,0.9467513671235068,0.868852869445526,0.8816515694623229,0.7416045543988523,0.6027873016237042,0.051875203594851066,0.5926757002330818,0.19874922246336285,0.5933687742821776,0.0729903495722939,0.7444312413186432,0.3262022618881545
1,4.0365229736496655,0.5565738456115615,0.7639335833463122,0.1335279039205238,0.7524822376811827,0.02359630562917519,0.8949012797763858,0.16945839418274922,0.9609528531429031,0.7528662339403926,0.9166611388183018,0.542215893562455,0.9819583724696649,0.6417293382652538,0.5052119510593474,0.0054494477218898826,0.8215690223385677,0.026054365648386094,0.8251170793271836,0.4337892455292825,0.947870540998189,0.18142441860932618,0.4681579467541098,0.015843022204211243,0.805421150337671,0.35939464771418905,0.44280310785922705,0.013506323657180356,0.9494638015924962,0.7949321875385551,0.639997991959826,0.05486305512512686,0.675404698358677,0.023256387269879997,0.4597185848706776,0.009454701087558982,0.5496053096035162,0.01851997710305804,0.6039102381373138,0.13032804241057247,0.7982553535984414,0.3881193241638626,0.9349372863405805,0.8717183758309356,0.9317917282719707,0.841282854836574,0.542225058500588,0.0628822256296934,0.37787400703233426,0.009784474571471158,0.6372258546011123,0.28250196624289914,0.5890877261282641,0.07992794278674874,0.7221745347271094,0.2640933482762289,0.5542338532029254,0.7452882926281342,0.11260207634035932,0.8836831909565266,0.1402760588436984,0.9600280795280055,0.7529717535559215,0.9795052063476869,0.6037300155792417,0.8245692261763512,0.44915127424937734,0.785946558323547,0.34412314606394506,0.9420900498144543,0.7608512422317734,0.6225738081482408,0.05564653922686132,0.5136018965684076,0.01817435600296427,0.5884702443133418,0.11968801987310004,0.7924664243911914,0.38793647480258947,0.932943785188542,0.866762606032898,0.9296597286860087,0.8273269002053194,0.5635698969295084,0.05671334357681543,0.6373149887545857,0.2673362207716126,0.6192206122849582,0.0868210446211677,0.7700582493149681,0.3656319419986028
2,3.8344003280199956,0.6490717894489484,0.7698896929630925,0.23853263705434438,0.797273687102441,0.0215845676012165,0.8770991026973529,0.2220139711025202,0.9659209610926349,0.8328308188716631,0.9243681345562229,0.5167646442882301,0.9893569412203688,0.711616457681595,0.49793618263320993,0.006198998483458782,0.8243659279396479,0.031231397626987425,0.8651974189263684,0.505590028946921,0.9623940768821723,0.3301291379903881,0.44442799909363084,0.015225402705770932,0.8683688974898285,0.43526651763660607,0.5932348247890984,0.013529324425427418,0.9622663082659179,0.8403284212680309,0.7759571834926842,0.12755649521037446,0.7141855089573907,0.06436105588321467,0.44639713355238986,0.009148002109550028,0.6285212001467254,0.037787767059046795,0.6125729766050346,0.1455819992046917,0.8195358429239475,0.5109616701208691,0.95555702556733,0.9123792480639706,0.9428501916927634,0.8417699324071977,0.6238190730255494,0.08463171058063942,0.3848420314021169,0.009900356592807238,0.6663530098607723,0.30459720512926614,0.6073093835395202,0.08436584525994603,0.7507692583237773,0.30207244666556665,0.6691338443915763,0.7426884653999052,0.18654250776253362,0.8721273043511731,0.1800442431366933,0.9621649194422505,0.8196216463229838,0.9888274600403284,0.7112947772399248,0.8693617045706805,0.5219018803766096,0.8522123249887472,0.3985625903815166,0.9547480619492629,0.8176128433352634,0.771886892065354,0.11415427927779291,0.5888110380985055,0.03266402440622834,0.593432834376131,0.13014693839635558,0.8164139757855889,0.5085684590976572,0.9524772905714701,0.9034487680570047,0.9352359639568274,0.82513487719631,0.6419244384525666,0.09007872501311544,0.6604001351356874,0.2802665071641889,0.64054249911885,0.09727637376147306,0.8027034567689582,0.41358246505785323
3,3.6860637386906037,0.6011338268123605,0.8153660270419995,0.2736246844968895,0.7789063816005839,0.023793401407596837,0.9100781000085826,0.42081863643246653,0.9754617792156328,0.8496246143811383,0.9129319455915829,0.41918114167435805,0.9882924714470825,0.6778622375185487,0.3927825635584157,0.009505770634790627,0.8017420079257903,0.03327372147873661,0.8423222079998343,0.5201992164304682,0.9744036234405593,0.5647189601297474,0.4497454833152711,0.01589267199166953,0.8567462426513939,0.5350441711403155,0.622778058236628,0.016402574672708933,0.9614765292849142,0.8304506963138776,0.7804012686477287,0.1177234621358652,0.8177915612297619,0.0916890646295291,0.5502600974595622,0.014730463498422317,0.6404559283062817,0.027052382283441097,0.6577168117331396,0.14359424126781065,0.832535766856645,0.5253338154487524,0.9677813501761904,0.9273182012350629,0.9563716176303189,0.8646136587648758,0.6230494659903576,0.09454547732591458,0.3630790153696377,0.0095803611292011,0.6975751943363924,0.3138657473845987,0.6935362001944253,0.1030167594557243,0.7639841422787966,0.323979082048558,0.5937968102916557,0.7893950324641863,0.2213173202734224,0.8951963765483628,0.33920040721459094,0.9710279006866748,0.8348939649352557,0.9867541320462679,0.6893437632205514,0.8476534978604836,0.5296472029206991,0.8323544068823375,0.4880257987871514,0.9522706207416767,0.801320571503782,0.7732188399971004,0.1120832060663535,0.6169785096631745,0.02510092495921306,0.6373825469812076,0.1304059991751756,0.8220447693550613,0.4949549947265487,0.9644073189587933,0.9175046188167716,0.9526047331418952,0.8549594540956551,0.6270391518799061,0.08533049263430655,0.6818062001670124,0.27603611748412793,0.7161099426389208,0.11304979155468392,0.8166402487508163,0.43207341427301804
4,3.5943822845870885,0.6846434026553871,0.8710082939586303,0.29077091350012757,0.7653871789447086,0.021741166283918235,0.891104779709901,0.42517474174719294,0.9684642006167726,0.8411683413362376,0.8839069375336347,0.34315392224754293,0.9872114907375318,0.7109822183462372,0.4542682680325289,0.00588574322182539,0.7641885720320709,0.02241739289642659,0.8315149750594819,0.4344944033125411,0.9612340686484726,0.33028253125880613,0.5025191074648839,0.01705746648634546,0.8285216803065014,0.3633107736576047,0.5966108878653023,0.01463496603088664,0.9709234271907876,0.871120012066608,0.7679636516446249,0.17212706336349498,0.8189242698186243,0.09393870420343715,0.5159061168450364,0.011909194421537029,0.7019823427338414,0.06904323114700989,0.5862056569378549,0.1312703099845788,0.8544225716030254,0.5777040803488487,0.9419893102763254,0.8949717474184176,0.9629177032776783,0.9013968699776607,0.5286337027369002,0.07565856848196102,0.4638023800153282,0.011392270669736915,0.7218656105557357,0.33055074214149927,0.6800775990107374,0.10020882384606271,0.7623674916752663,0.31009100763063635,0.6713366816459599,0.8478902042342981,0.22693012923742112,0.8685843230746655,0.32359354401179885,0.9639734474917536,0.8247840300916178,0.985894802223349,0.6909093760319567,0.8323781164601148,0.44274851714554553,0.808930650363306,0.3152215788086035,0.9593516923525549,0.8271719424893386,0.7433993888709489,0.1442745006944373,0.6748814644745291,0.048347113145483366,0.5666743678022862,0.11618389603128784,0.8320294840433168,0.5341925302230471,0.9390926376131603,0.8870857986477105,0.9575737795821367,0.8828825100954748,0.5525375702753352,0.07162301247821129,0.7064394470879758,0.29588319549720277,0.7011153041997493,0.11291555511134055,0.8087966675093425,0.42154670185877985
5,3.5098818658928015,0.6629655739631065,0.8519083946408429,0.3008194380199925,0.8210687020221872,0.028490268648728872,0.8436759444768983,0.2254095013012729,0.9806753920729621,0.9067599732153565,0.922604109409669,0.43050329403796544,0.9928325236550273,0.7843445475045386,0.555721892855258,0.01148094382102215,0.7798982497507724,0.028521531344637332,0.871036925166837,0.6017734646669626,0.9786860356695639,0.6620020559505079,0.5327114774705601,0.023581048357235613,0.8745321569175454,0.5711662608831072,0.7084236115351139,0.02198764044059557,0.9714440528708135,0.8716210544676081,0.9002589947590623,0.387479543641782,0.8139528502734069,0.07518538449074137,0.6047663468372423,0.017497500238394068,0.6358483434024016,0.04232224326107346,0.7070471102292435,0.20211379827152748,0.8933638878942356,0.6854366041849301,0.9648489932341339,0.936257295196451,0.9714052688763345,0.918090541289907,0.6662336439637134,0.1344640578861424,0.4538177470638193,0.01165770673785857,0.7542026921898575,0.40556458960353137,0.7396082141345588,0.17228488287628324,0.7996374446681561,0.3637236603976213,0.6656093047845625,0.8006295400356892,0.1986702027200975,0.8152880454001986,0.14563868437261782,0.9773999244078122,0.8895978138190525,0.9888707326398958,0.7425362173821092,0.863377527040578,0.5824158146474239,0.8461872760008257,0.48933742621541154,0.956881111631195,0.8165638820210581,0.8787641807787978,0.3314486873885474,0.5845525558810335,0.03006500814545935,0.673109807460415,0.16373917504506857,0.8648305526076516,0.5906746149029466,0.9618523308821569,0.9242928850745463,0.9650042182394295,0.8934932629463183,0.676289015915971,0.10793255913072607,0.743551221465868,0.3578815786836459,0.7560552817829189,0.18476143753425325,0.8345402076356523,0.46556557812683014
6,3.426756200464334,0.6489249206908706,0.8399762049453843,0.31547598224902357,0.7760344181900584,0.02241368831012961,0.9322270313646727,0.5206693169958126,0.9695192186049346,0.7998045572641233,0.8907716168848548,0.41739478772106486,0.9884072285243178,0.6977755872834358,0.6378695124678001,0.011403895721457481,0.79963749319485,0.029532054255547217,0.8696662329380853,0.5668196639408626,0.9792526002930804,0.6969200164846365,0.49689553334065806,0.017989579570995635,0.8565461697994666,0.4601226732722316,0.5191413694123722,0.00875384108698423,0.9689854816664443,0.8715900849499063,0.7873691916200619,0.13899822705407028,0.8159609395206991,0.13240854143549213,0.45424367336883564,0.007969702092759377,0.7286782345051842,0.07997997385745302,0.576171949194706,0.11631928713004132,0.8568228167091262,0.5662097410069392,0.9361614546067563,0.8524136666012041,0.9407157371403555,0.8330617489232839,0.5509579502269868,0.06215406068226891,0.5128627180127182,0.016511606905386916,0.6587133147347962,0.26779287181390327,0.6073822205779902,0.0722658112376793,0.767345011994046,0.3301058064556421,0.6481628337298441,0.8031747970915979,0.21394767778309678,0.9093854422020733,0.3777139660096679,0.9654059443090451,0.7885229885202995,0.9835675433797375,0.6777203051476471,0.8660570129442655,0.5539185453718228,0.8301860356503463,0.3978309707322595,0.9505646302236987,0.8045263577636669,0.7616494187098045,0.11413898680995406,0.6857858531478989,0.06625448293734575,0.5564591851006633,0.10325527982796318,0.832914863910056,0.49182912729176775,0.930275153223608,0.8321532796527288,0.9272539459352412,0.8095409012653451,0.5498660018084841,0.05917690711181832,0.6430115301255863,0.2396072446257192,0.633866990361634,0.08171414939097242,0.8018390217577338,0.41324069814012965
7,3.3624856247351183,0.6759193984255669,0.8895490789936752,0.3740560617337895,0.8023425655947445,0.03234763358447039,0.9330601567777119,0.5799305981406788,0.9800729857098108,0.874415518729954,0.8659270381572624,0.3304114294165338,0.988394784620148,0.7015875135511982,0.7224964619328674,0.022986546493971673,0.7936461993679165,0.042075994967765144,0.8592373712662404,0.5781529200815614,0.9733260900462901,0.6428795843350988,0.533330508330502,0.020623667938074394,0.8780936618580082,0.5676660851203355,0.6143475794440771,0.022418370108311686,0.9706673532666442,0.8833844858737538,0.8536212718389099,0.2708839695863506,0.8534436568885411,0.147324931243486,0.5396343635514629,0.010391656354584437,0.6444541739460012,0.041253896662414614,0.645915050683948,0.16110032287036874,0.911056877912668,0.697760675777159,0.9751675478843647,0.9310865795553099,0.9653340901004619,0.8948746529858598,0.6200212996480007,0.10424174566362177,0.5871329774012469,0.02245855743722642,0.7114995820701708,0.3440740467891967,0.6778102339146967,0.11261898376743307,0.7995993446617836,0.3619617857218657,0.7126619085381972,0.8403763112763688,0.2600392636820467,0.9117243751819305,0.4068183766970349,0.9766488431503965,0.8525748513402941,0.9850855628693824,0.6799968379508002,0.8532889227401119,0.5587695133842948,0.8466656062487943,0.48472251822489043,0.9491836216706988,0.7893521218322134,0.8057197607912312,0.19028666162697802,0.5994257954415504,0.030544723894910142,0.6123640464762712,0.12545330685197126,0.8714737517699153,0.5618282767572894,0.9685212019163378,0.908699492691632,0.9548089909892068,0.8668093850215193,0.6164991825782693,0.09145296266754631,0.6819752560017546,0.2866737599989172,0.6907895166631463,0.11921215511160352,0.8227844216103354,0.4508271379833714
8,3.288718250240146,0.754171072729409,0.8734151744953565,0.33487499985979713,0.8399976913497557,0.03585954203522204,0.949393661261403,0.6296956491816785,0.9708961926062813,0.8352731646094154,0.7635961957131716,0.2617396947210873,0.9800586739186908,0.6683890541180976,0.5436330741764392,0.01648259277326662,0.7992922091637973,0.03255556836883121,0.861936255280281,0.5628012242469691,0.9560657219557976,0.6267480361876112,0.5269647366061245,0.02332409573140974,0.9195733157272078,0.6610026109456827,0.6448940544656023,0.018729518195095197,0.9818177569026418,0.9171738118485852,0.799812135114707,0.2235877061469076,0.8447934359666285,0.1564782713685957,0.5437983263461849,0.013013037321457048,0.7002461299560474,0.11576564174444405,0.6410985604125095,0.16393927432465005,0.9041642472625359,0.7087249297865273,0.9691481718255867,0.9344032016895347,0.943416788504785,0.857049322947486,0.563670952339199,0.09965610313892831,0.5228837295710173,0.02030105083404012,0.6872120816228349,0.3268344815612424,0.653863285496988,0.08907711603809994,0.7840631753092915,0.3589799884509485,0.7166270155960878,0.8279927903683212,0.21487207566308572,0.9327540229166116,0.45929091559371554,0.9652545113608727,0.8006766991733472,0.9768746218865295,0.6433336098256298,0.8538989719604706,0.5324225660190584,0.8922080015297092,0.5696928771302092,0.9631331874776058,0.8434692784808807,0.7251376431624355,0.1737047567079976,0.6427260092013477,0.06820694775969977,0.6072691476768975,0.1282858129919315,0.8687867178241373,0.5477195865945703,0.9623456476927669,0.9165545763062815,0.9323142093276562,0.8320485748447357,0.5706079758410108,0.07959429056644055,0.6632420032230952,0.2660408981967767,0.6700667807521365,0.09521405258219001,0.8159132651376002,0.44819546990228437
9,3.2227683811066727,0.7358418517213019,0.7957997250645104,0.3001025499864213,0.7819791925690038,0.03013553079173494,0.9113525642589911,0.4811985832549926,0.9650810492934049,0.8264284655776246,0.6481535427632431,0.155695316371818,0.9548855207860396,0.5324556489051921,0.7391431284319471,0.07087777258687111,0.7793291469877047,0.032128380130229735,0.8866113573411087,0.591482328071327,0.928173795698872,0.5335595217507861,0.5493415248265732,0.03210910050189385,0.8612334310869553,0.5007403891875213,0.610540694339387,0.015788179415619386,0.9836892780933421,0.9252704010195913,0.8385538764013564,0.33658147134845917,0.7939817737062334,0.1028990056196544,0.4883787154634007,0.0094675977230558,0.7543644490316451,0.13772118233501554,0.5697238125423847,0.15232679635841656,0.9036836017885007,0.7079083169778901,0.9592975465257726,0.9279525515232226,0.9324217434300187,0.8370694107787318,0.5086423146038033,0.07977200002403335,0.5531093675559791,0.04154619625414961,0.6656686725271853,0.3200722710918037,0.5925069089331066,0.08639897614751971,0.7675248743865566,0.3372187670666759,0.7035862190501366,0.7248881673338606,0.17244769957056758,0.8913009615546538,0.36182365563015484,0.9605269251706678,0.8024290251996672,0.9463425330972774,0.46585628962869996,0.878986236671081,0.5535540522232547,0.8308113296624826,0.40673012325874225,0.9613267799494892,0.8310106564933397,0.7557530411834786,0.22624324034948137,0.6967399431733214,0.08814829270742036,0.5360158308218215,0.1137034311986765,0.8530149081051561,0.5329347380053155,0.9540047108681051,0.9160422022997431,0.9169001287256162,0.8033681706630185,0.5184585375522561,0.06600850787340967,0.6371264867309561,0.2626036967842789,0.6122844915414262,0.09256765285109983,0.7921550632588532,0.4184669646710544
