epoch,train_loss,train_accuracy,train_1st degree av block_rocauc,train_1st degree av block_prauc,train_abnormal QRS_rocauc,train_abnormal QRS_prauc,train_anterior myocardial infarction_rocauc,train_anterior myocardial infarction_prauc,train_atrial fibrillation_rocauc,train_atrial fibrillation_prauc,train_atrial flutter_rocauc,train_atrial flutter_prauc,train_bundle branch block_rocauc,train_bundle branch block_prauc,train_complete right bundle branch block_rocauc,train_complete right bundle branch block_prauc,train_early repolarization_rocauc,train_early repolarization_prauc,train_inferior ischaemia_rocauc,train_inferior ischaemia_prauc,train_left bundle branch block_rocauc,train_left bundle branch block_prauc,train_low qrs voltages_rocauc,train_low qrs voltages_prauc,train_nonspecific intraventricular conduction disorder_rocauc,train_nonspecific intraventricular conduction disorder_prauc,train_nonspecific st t abnormality_rocauc,train_nonspecific st t abnormality_prauc,train_normal ecg_rocauc,train_normal ecg_prauc,train_pacing rhythm_rocauc,train_pacing rhythm_prauc,train_premature atrial contraction_rocauc,train_premature atrial contraction_prauc,train_premature ventricular contractions_rocauc,train_premature ventricular contractions_prauc,train_prolonged pr interval_rocauc,train_prolonged pr interval_prauc,train_prolonged qt interval_rocauc,train_prolonged qt interval_prauc,train_right axis deviation_rocauc,train_right axis deviation_prauc,train_right bundle branch block_rocauc,train_right bundle branch block_prauc,train_s t changes_rocauc,train_s t changes_prauc,train_sinus arrhythmia_rocauc,train_sinus arrhythmia_prauc,train_st depression_rocauc,train_st depression_prauc,train_t wave abnormal_rocauc,train_t wave abnormal_prauc,train_t wave inversion_rocauc,train_t wave inversion_prauc,train_ventricular premature beats_rocauc,train_ventricular premature beats_prauc,train_mean_rocaucs,train_mean_praucs,valid_accuracy,valid_1st degree av block_rocauc,valid_1st degree av block_prauc,valid_abnormal QRS_rocauc,valid_abnormal QRS_prauc,valid_atrial fibrillation_rocauc,valid_atrial fibrillation_prauc,valid_atrial flutter_rocauc,valid_atrial flutter_prauc,valid_complete right bundle branch block_rocauc,valid_complete right bundle branch block_prauc,valid_low qrs voltages_rocauc,valid_low qrs voltages_prauc,valid_nonspecific intraventricular conduction disorder_rocauc,valid_nonspecific intraventricular conduction disorder_prauc,valid_nonspecific st t abnormality_rocauc,valid_nonspecific st t abnormality_prauc,valid_normal ecg_rocauc,valid_normal ecg_prauc,valid_pacing rhythm_rocauc,valid_pacing rhythm_prauc,valid_premature atrial contraction_rocauc,valid_premature atrial contraction_prauc,valid_prolonged qt interval_rocauc,valid_prolonged qt interval_prauc,valid_right axis deviation_rocauc,valid_right axis deviation_prauc,valid_s t changes_rocauc,valid_s t changes_prauc,valid_sinus arrhythmia_rocauc,valid_sinus arrhythmia_prauc,valid_st depression_rocauc,valid_st depression_prauc,valid_t wave abnormal_rocauc,valid_t wave abnormal_prauc,valid_t wave inversion_rocauc,valid_t wave inversion_prauc,valid_mean_rocaucs,valid_mean_praucs
0,4.900522146452193,0.32871233012844403,0.8532747847014941,0.2572672295628135,0.8028643250533404,0.27615624144032896,0.7098707786174966,0.013807608061669828,0.882089929337936,0.12329129125519431,0.9617417941600709,0.7475298508303215,0.9435210038341324,0.6399134326844153,0.9790051375938135,0.5105511543503235,0.7988574914450655,0.03135912756717167,0.5478167079318581,0.011109313055507197,0.9429502927447687,0.14719558941701782,0.5452424952979158,0.028817517946690956,0.5324390604594584,0.03394387006945673,0.6627700993946586,0.06426090369621794,0.8988725475522826,0.645762363530865,0.9349917513515217,0.5391439165450452,0.6568977292970006,0.10811351036291833,0.5178281483268948,0.023009001008113854,0.7606293617656006,0.03317024537883554,0.6705723400063333,0.06694942648631491,0.5486091453052349,0.0450053054219209,0.9732218048033343,0.6812686195237285,0.6065219826053507,0.1388511759160312,0.7667778818414891,0.32943912965030664,0.6138614977900692,0.06556597779691627,0.5944193370877117,0.2508020789877153,0.5525470678348726,0.08780185250177429,0.6384233138999458,0.01312224121713507,0.7369117707422093,0.21900770275054632,0.3186256242080942,0.8562184785125383,0.28748547060344565,0.7957383468612598,0.251087570068584,0.8877879399213592,0.1418167183421587,0.9580489397512078,0.7094874254689825,0.9741013065446512,0.5098083705348969,0.5454510479369759,0.03678889672790167,0.5109083181678421,0.031851680875677885,0.6509211226855907,0.06006081854778894,0.8872731992027674,0.6019475782592274,0.9417419085438887,0.5381830097880486,0.6428209779517362,0.11812045339498298,0.6786264002562554,0.07131682616894423,0.5493288829450482,0.030744830769246636,0.6080011303003712,0.1446799692933594,0.7825583986676692,0.3469819975168668,0.6004881964226723,0.06590268126747201,0.5987328646287317,0.2553577577979177,0.5145677429170696,0.07397426437609793,0.7212952890120907,0.23753312887786665
1,4.425590539362998,0.44095798862140073,0.9335261017231077,0.5378246893623017,0.8283467091209049,0.3873705818378767,0.744723812857893,0.01946392259758033,0.9241926437240064,0.30601988247345346,0.958099896558895,0.7570551137327192,0.8764013106506267,0.4469680331220607,0.9778879444196172,0.5202200602869426,0.8141833012850502,0.03906487356063632,0.6829355085846394,0.025210736424223303,0.9720177504551339,0.6718591124522383,0.5402573820967367,0.029388331919851757,0.5518653610548985,0.04352615790191259,0.740884761158377,0.11546524975802426,0.9445415753576835,0.7583261333207764,0.9582548130095081,0.7153273582054038,0.841625486958108,0.29979880056608954,0.5913782455093548,0.08790429334499796,0.8589932233244997,0.05425082744488103,0.7722810379271023,0.12417578453731742,0.6705572316824079,0.1262165186108217,0.9504010768738255,0.44442142121017636,0.576939261856786,0.1593698641031105,0.8680534556151938,0.5268209378407677,0.5971317578460437,0.07637753027882471,0.7048469580863712,0.3847301206867806,0.673367087728013,0.2191546929084589,0.7730272157337228,0.03801471290663633,0.7898785522666114,0.2931231756072172,0.41991503316687784,0.9359157883433832,0.5135417060946286,0.8124822735467871,0.36453527320458307,0.9282730545744972,0.3221173327697113,0.9529668513803229,0.724246251943461,0.9710910441569468,0.499147065911072,0.5649189033291524,0.036775738000246624,0.5074306232953163,0.03366467554580593,0.7329013919732112,0.11325413992716461,0.9407768956222451,0.739330162250484,0.9521168724174832,0.7124426099342428,0.811143558170343,0.2600621983329232,0.7807797685939346,0.11085057018047272,0.6554749515814238,0.10062676720887086,0.565416055182361,0.14296207961843987,0.8743191215197315,0.5148115446490962,0.5839862144714978,0.06605674329999409,0.703016345928379,0.37660064936397925,0.6354729560842017,0.198606404906553,0.7726934816761788,0.3238684396189849
2,4.2429972042051425,0.324439144369084,0.9496952822536144,0.599254878545467,0.8584561715559298,0.41787646506375653,0.8013562666984686,0.02337276730150599,0.9256342258415309,0.31569454129118324,0.9654024528609259,0.8014626887908999,0.94258609880746,0.6827546114266836,0.984618902403727,0.6190484367512881,0.9001210230745958,0.14147181495385444,0.7229766708542955,0.032487549806424855,0.9700849825241205,0.604033274408108,0.5515381803292979,0.03371958835015591,0.5665512114560346,0.03880637055905602,0.659413629443666,0.08963949261379889,0.9305191749300394,0.7519643140328182,0.9555757714659119,0.7906785010608549,0.842721907775313,0.303884209416918,0.7674805014179533,0.16363855140419634,0.7852436846384383,0.025103834368677524,0.758486472952488,0.14193204141541413,0.7032560295038086,0.21860693842867976,0.9757978289821668,0.7263297437632096,0.5106865809830727,0.1453499457905546,0.8894548519822038,0.5787507645280423,0.5976791601791602,0.07227557431628473,0.6232296220490556,0.3188107530747452,0.5724713986497134,0.13511558679931274,0.7728545886813682,0.039142883053075596,0.7956997286034948,0.32634096745610985,0.3011850637251248,0.9513946632842413,0.5842912100230232,0.8527043975856392,0.3968160965585739,0.9266980725580657,0.3213745837701432,0.9589789203326844,0.7657949432985355,0.984182802234378,0.6073427772321391,0.5726006625912516,0.037624977900239276,0.5236544695154504,0.031374644263065354,0.6438008329421985,0.06846948240028591,0.9174375040242095,0.7003415413544062,0.9435211186746897,0.7553922523655536,0.7919802097683821,0.2549969814402884,0.7684721980228454,0.14277875063979753,0.6929254559962239,0.17964955272585867,0.5015341085315299,0.13809889630329147,0.8912158677062736,0.5627755375757645,0.5781280508978148,0.06337298598666741,0.6234772328541726,0.31361620219571495,0.5386539443798428,0.12680964916490134,0.7589644728833274,0.3361622813999027
3,4.124706849806419,0.39569203249608703,0.925043371494258,0.5362926653872165,0.8613517272734027,0.45502210779972646,0.728477224683246,0.021802916502951672,0.9430456551065204,0.5325677671456229,0.9709345150560269,0.8200904083751949,0.8176037855710943,0.531242708596541,0.9743090465028265,0.5548491952549306,0.9168896775859285,0.19464853426061476,0.6561086313400606,0.029808398758753414,0.9637489454210659,0.6874317212238262,0.566180906323762,0.03846555331813496,0.5352732115015124,0.05180241634894834,0.6854803933723119,0.11875915004105678,0.9529005495248783,0.8193225449646464,0.9435069752990736,0.7782979596068847,0.8532353765013897,0.38528219271839675,0.728024982285166,0.16204694924209756,0.7334267204704806,0.014017510805826581,0.749229888320352,0.18518199316715578,0.7518073854412647,0.2734228578119772,0.949329957368931,0.6602879559477364,0.5835612603405129,0.17132541245371224,0.880225981582123,0.6282280060623184,0.584320825392254,0.08361132018458034,0.6409238488166505,0.33654427683670446,0.5774398557987888,0.1570422909218704,0.7571898011320943,0.04102214633202413,0.7862803888705917,0.34327470222479445,0.3673697547887009,0.920543536983534,0.5134124331979043,0.8476184198336741,0.4156355017606072,0.9458306966446899,0.5060237098130153,0.9661399911209343,0.7849622610024397,0.9598531551514098,0.5293916489450231,0.5744624180975549,0.04282996617788225,0.4831136567946925,0.03871779490729202,0.6744502511436318,0.10454951757625032,0.941861639623978,0.758209019353231,0.9267768671279397,0.7789114982928862,0.8208243192410172,0.31321329590237873,0.7566792499199201,0.17264047549919842,0.7300101519800106,0.2401426470384954,0.5687745302917978,0.15666011454589052,0.8764253171304587,0.5716698256570896,0.5582883097775437,0.07254978309048671,0.6418574700185231,0.3366251911987556,0.549147657498071,0.14901288518061429,0.7634809799099657,0.36028653161885776
4,4.040878730863818,0.4330575637872351,0.9098806187311821,0.5743472618305989,0.8907291200004378,0.4898714363734162,0.7639542454744626,0.023968578376679723,0.9584803569596884,0.6254978864842268,0.9668371615715565,0.785252745194956,0.8082416476957983,0.4236723429309435,0.9653880183871778,0.4920051407188415,0.9133570451992501,0.23465556323230766,0.6656609924616246,0.029784586604376113,0.9615754027336136,0.6670001758903842,0.5720209065665073,0.040216571718581326,0.554442119784889,0.05381842707406515,0.7311585171016521,0.15660006548404037,0.9622468376850715,0.8273688478400275,0.9607946339192224,0.7001748241009126,0.8565806413507938,0.41259575040352786,0.7564002407255064,0.21652639895375272,0.8425720227481169,0.044499308767747554,0.7999122865166995,0.2499477234317466,0.7312008430937592,0.21088969589971787,0.9330730538086023,0.5985176948120112,0.5635353584599316,0.19521963948900783,0.8943022259834488,0.6276597794094028,0.6065393118964547,0.10118764711464885,0.6552555715480961,0.3531458221591163,0.6016307732305937,0.15236478495657807,0.8141537999144571,0.05235970347156409,0.8014786575388368,0.34589438528604366,0.3956175001863308,0.9092077138092218,0.522506904519275,0.8770746185694842,0.44275307403885916,0.9550820032703955,0.5688670497604185,0.9632061487584193,0.7546556130692574,0.9532743866554755,0.4739584200967535,0.5740042432959314,0.04518260252119529,0.5000017846753497,0.03137504567758099,0.7036629491337821,0.11571346042877723,0.9522366923045404,0.7791896167892591,0.9469232569653426,0.7116030253920682,0.8012087728156434,0.3191339031342344,0.7922075068876286,0.20229572021962225,0.7110559183046569,0.18256752032632584,0.5427885748885459,0.18069560560930376,0.8781791004207007,0.5407836914119812,0.578851119177062,0.08108662860784663,0.6544412808886078,0.344735570766786,0.5655171327037396,0.13683000623871538,0.7699401779735848,0.35744074770045886
5,3.9566398545711317,0.46756602320439244,0.9545947992581421,0.6235399292534636,0.9043550939546378,0.5461875797659763,0.7987570761113559,0.02685781445304076,0.9389707556071745,0.6340085322610981,0.9623884483273485,0.7749875136872083,0.9196554871367776,0.6503326165166549,0.9878681622778818,0.6341942250258361,0.9424032130370636,0.29289535153532964,0.7108485641450192,0.03733462319780351,0.9748330117868169,0.7502982230664053,0.5710445204386181,0.046498283204568266,0.6554124301987752,0.10366706473111231,0.7691058447217667,0.18079295149482028,0.9643776911664383,0.8558485667547828,0.970337066555165,0.8327394608511909,0.8720525840155494,0.4109940056438096,0.7706855180810888,0.2393414388029087,0.8827868684084045,0.049923061159020225,0.77531800324153,0.24091929254119523,0.754819122074468,0.27731340595364196,0.9748431135365738,0.741813441143171,0.5868158578013145,0.22030694371281256,0.922563876685902,0.6711630046098856,0.6413485252770967,0.106692835026482,0.7031534052941611,0.3885168597136365,0.6380987683489455,0.18479502714259233,0.8397643717801008,0.06804196364991823,0.8291556362691894,0.3922223709221616,0.42893344264738764,0.9513031398169866,0.5834093133954359,0.8862082849344745,0.4855490099884232,0.9286868118693358,0.5729038966061237,0.9541959711480873,0.7325670425673307,0.9827709674675031,0.6275071739135692,0.5600252036496864,0.04293635863694292,0.5895214826470917,0.06768070720794583,0.743846017779708,0.14279516597168398,0.9551158130952172,0.8154311835393848,0.963214609739139,0.8098548249822121,0.8261645708503308,0.3081674171997695,0.7660011351938236,0.21693468575207026,0.7386487002843304,0.22425119981106845,0.5672082715545066,0.19578586651540414,0.9084235838651937,0.5738384384541589,0.6191445190175489,0.08866034270387335,0.6982831814070126,0.3650290016993619,0.6098041122835997,0.1658714022568035,0.7915870209224208,0.3899540572889757
6,3.892928975990392,0.4605848301905543,0.9508510024788394,0.6370623840701438,0.8668371731452262,0.4950992296233395,0.7502649634629329,0.03040651060917209,0.9551122619992897,0.6461267151324567,0.9583842052675654,0.7688767391751324,0.8380235389408969,0.556890102979092,0.9825400794836113,0.5807877579602282,0.9338149338896022,0.2841444458069575,0.6875811714940187,0.04736160020907084,0.9660400209873669,0.7271315289974637,0.6231545429816925,0.06896246676441405,0.5424932130365223,0.06151144181710642,0.7386672083229098,0.19680100905875098,0.9593452894547784,0.8418750917483637,0.9657944409401259,0.821267508673962,0.8657956478584065,0.38519925956975765,0.7698819307467274,0.2674425755198897,0.8968389986925646,0.05137338444751976,0.8067699795608528,0.3166379771770994,0.8287682661528272,0.3165407726066331,0.9638884518798003,0.6774735606122512,0.5413071392309946,0.18981899409942543,0.928283081760478,0.7287769213304718,0.5584386030814602,0.08964919183423953,0.6409100121258483,0.3092478222971464,0.5899972814940116,0.12589449363620292,0.8191433382526905,0.06534751628407591,0.8121824732119274,0.3810261852607543,0.41335618990832523,0.9403443161494038,0.5674547285930537,0.8534773540848637,0.4301004524422256,0.9439000996983807,0.5803830464091878,0.9517659421519515,0.7348456678578186,0.9744016969205822,0.5527345269170479,0.6276397513856895,0.07033809118539253,0.4823694471738646,0.033193347863623046,0.7193272012721809,0.13699029395496234,0.9411744143677454,0.7647268487465653,0.9397512148040489,0.7657984951442941,0.8200084837151296,0.2924834603351599,0.8056028130285557,0.24771673803929778,0.7923283247734535,0.2865424118382031,0.5204307465656015,0.1694280941937318,0.9003247536160989,0.6132462813722066,0.5375940973845703,0.06906660812469421,0.6366682595681991,0.2929879993647385,0.557651194887901,0.11926961144154652,0.7747088950860123,0.3737392613235416
7,3.8195811017712096,0.47983901021092645,0.9297939507351443,0.5280626262928975,0.8804948339710899,0.525216150474299,0.7573224167745435,0.028681625731085337,0.9603640622656567,0.6810971646288444,0.9750641011111236,0.8433481341071439,0.7560291224463773,0.3540009677079474,0.9791055147897817,0.5715997278394547,0.9344956834347472,0.3245916370351492,0.6297225486771658,0.037814396083776104,0.9604934115435955,0.7029546352331846,0.609660384767757,0.0809229341080283,0.5727576176754927,0.052042629854730904,0.7342535309124104,0.22832691907450633,0.9707984696933196,0.8759910087967921,0.9503039889717135,0.7123635340187625,0.8804590127569649,0.42426441265256154,0.7566039114905265,0.2456784892321085,0.9022028455454406,0.08782758783217151,0.7789796687190506,0.33200826525414406,0.7502097909806094,0.2884863661606867,0.9562128324672492,0.6846663967271396,0.6097359672055623,0.23331156951644655,0.9246030237741248,0.7369715118875555,0.6076513933656791,0.09597013811552033,0.6602326551337905,0.384013141545702,0.5850002723827262,0.17183722299787307,0.8170533564016507,0.06525201537628025,0.808503865481233,0.38138152623277005,0.42379071327420437,0.9108598340329719,0.4599727322330492,0.8580564799836571,0.4541872030261776,0.9491240785111228,0.6149360290709329,0.9687386385410992,0.798640822267063,0.9618705944572056,0.5567371951297094,0.5885746324512594,0.07590219425945438,0.49892014393661654,0.031579999487610984,0.6977931234982171,0.1542790066222251,0.9524608224899174,0.7917781290095263,0.9231733041934107,0.6900575220127656,0.8264151153496435,0.3165594960667215,0.7511171235466743,0.23821471957575088,0.7113499885743398,0.24127018279158574,0.5793025406857703,0.20147658169011945,0.8971935201232055,0.5935445043865759,0.5820906339394055,0.07408776062379065,0.6562590574027429,0.374036695597511,0.5531187171935621,0.15472196009537661,0.7703565749394902,0.3789990407747748
8,3.760234924876845,0.46212516459218406,0.9433914382033775,0.5824749066303588,0.8622842154670776,0.5371818194163974,0.7486626317844592,0.03040086512817845,0.9725533193924477,0.7674623906687011,0.9723198234644725,0.8315692200478155,0.7910555477239348,0.5190042030084637,0.9584926980510383,0.5390818127008861,0.937169714683209,0.3804818768566711,0.6631270588371514,0.048624737695067685,0.9525099658275648,0.6548297179130419,0.6173181775971488,0.10326826496977157,0.5770397658834499,0.10153947462593316,0.7555305205582159,0.2246556016311756,0.9747346941640758,0.8907177037950005,0.9351032188060658,0.7480785520891826,0.9167574795092018,0.5510280855054366,0.6856000629792625,0.25727315354003494,0.8974146928110189,0.06938371858400402,0.8177125801807488,0.35991927716080113,0.7737968988475993,0.31287859498836434,0.9178214055242345,0.6148063094483981,0.5211925868111077,0.17498040231093842,0.9443783663210632,0.7902158047557787,0.5498147105289962,0.09066247462653783,0.6390028654999753,0.38590772878624335,0.5694974881257429,0.16753635263617203,0.8360050323868388,0.10991512123973843,0.8048254429618326,0.4016251174355221,0.398077066408288,0.9291323139078758,0.5019357194877502,0.8418268876742656,0.452746037649124,0.9588000497590472,0.6710885713521123,0.9651304299511887,0.7925037641987257,0.9493370801002998,0.504232053675295,0.6004812584175832,0.08314142145985823,0.49471583124313856,0.05696513755964392,0.7046762804121979,0.1389285624376033,0.9536870357525418,0.7953091883746705,0.9011557014950564,0.7024490894931124,0.8665984512870156,0.37411667102390445,0.8020792992232444,0.2839580020776449,0.7415451987877562,0.22399220952452953,0.4921384078965949,0.145972793809713,0.9090450159380363,0.61508340866277,0.5173903154410655,0.052118352425723366,0.63126138223808,0.35190110257975676,0.5414358216416532,0.16723888678771562,0.7666909311759245,0.3840933873655363
9,3.6958963446657287,0.45561600954013565,0.9606308492232655,0.7071147497244747,0.9095749358018246,0.6015795793303832,0.8277307586514658,0.04465108891561812,0.9476788302733266,0.6389724245971465,0.972300870925001,0.8549199409646772,0.8955214298912676,0.6286411107291968,0.9874499689850802,0.6709202200609309,0.9473802859299275,0.45199411928937394,0.7450841031559027,0.06855970287862782,0.9815226443357218,0.7837173544214684,0.6545185807313701,0.09433976941213018,0.6712275012626563,0.1485995600753871,0.7799725924892793,0.2683314538303411,0.9787319006729192,0.9091111589791785,0.9549022630508013,0.8317109457968102,0.9021752794473282,0.5086195954525803,0.7955137470484219,0.3338620670604252,0.9137868149531777,0.07299938314454726,0.8262040191368993,0.40013505664868493,0.883903117063447,0.40424209807758926,0.9780683759863029,0.7907461844146348,0.5866667933954901,0.2290592491926464,0.9506090060375618,0.7943740128888594,0.6135275153132296,0.11012042964987925,0.6814058419007101,0.40652690769045996,0.6170804666908297,0.17443926840433718,0.8646815454745125,0.116176080392855,0.8454759273269525,0.446091241186046,0.38443765372288885,0.9402114351483669,0.6020525804405168,0.8764361099432041,0.4834782961305015,0.9209995799326811,0.5176017555318708,0.9624306544640949,0.8105549110391983,0.9793697590649924,0.6312901600284374,0.6277230192078285,0.06171691797159821,0.5751450303675258,0.07938316234869348,0.7304055426734012,0.16454486284132208,0.9563901522468259,0.8142296991122905,0.9194676795635685,0.7737754803699001,0.8432539675635349,0.3242389859603159,0.8046270180695161,0.2868667715342483,0.8412936469583394,0.28130450595485323,0.5579884120572096,0.1817212024450036,0.9011198778832143,0.5853991005564205,0.5793468268551833,0.08025042540243035,0.6691934400933316,0.36609929703946226,0.5780437310496973,0.14657715651442094,0.7924136601745843,0.39950473729008246
