epoch,train_loss,train_accuracy,train_1st degree av block_rocauc,train_1st degree av block_prauc,train_abnormal QRS_rocauc,train_abnormal QRS_prauc,train_anterior myocardial infarction_rocauc,train_anterior myocardial infarction_prauc,train_atrial fibrillation_rocauc,train_atrial fibrillation_prauc,train_complete right bundle branch block_rocauc,train_complete right bundle branch block_prauc,train_incomplete right bundle branch block_rocauc,train_incomplete right bundle branch block_prauc,train_left anterior fascicular block_rocauc,train_left anterior fascicular block_prauc,train_left atrial enlargement_rocauc,train_left atrial enlargement_prauc,train_left axis deviation_rocauc,train_left axis deviation_prauc,train_left bundle branch block_rocauc,train_left bundle branch block_prauc,train_left ventricular hypertrophy_rocauc,train_left ventricular hypertrophy_prauc,train_myocardial infarction_rocauc,train_myocardial infarction_prauc,train_myocardial ischemia_rocauc,train_myocardial ischemia_prauc,train_nonspecific intraventricular conduction disorder_rocauc,train_nonspecific intraventricular conduction disorder_prauc,train_nonspecific st t abnormality_rocauc,train_nonspecific st t abnormality_prauc,train_premature atrial contraction_rocauc,train_premature atrial contraction_prauc,train_prolonged pr interval_rocauc,train_prolonged pr interval_prauc,train_qwave abnormal_rocauc,train_qwave abnormal_prauc,train_right axis deviation_rocauc,train_right axis deviation_prauc,train_s t changes_rocauc,train_s t changes_prauc,train_sinus arrhythmia_rocauc,train_sinus arrhythmia_prauc,train_sinus bradycardia_rocauc,train_sinus bradycardia_prauc,train_sinus rhythm_rocauc,train_sinus rhythm_prauc,train_sinus tachycardia_rocauc,train_sinus tachycardia_prauc,train_st depression_rocauc,train_st depression_prauc,train_t wave abnormal_rocauc,train_t wave abnormal_prauc,train_ventricular ectopics_rocauc,train_ventricular ectopics_prauc,train_mean_rocaucs,train_mean_praucs,valid_accuracy,valid_abnormal QRS_rocauc,valid_abnormal QRS_prauc,valid_atrial fibrillation_rocauc,valid_atrial fibrillation_prauc,valid_incomplete right bundle branch block_rocauc,valid_incomplete right bundle branch block_prauc,valid_left anterior fascicular block_rocauc,valid_left anterior fascicular block_prauc,valid_left axis deviation_rocauc,valid_left axis deviation_prauc,valid_left ventricular hypertrophy_rocauc,valid_left ventricular hypertrophy_prauc,valid_myocardial infarction_rocauc,valid_myocardial infarction_prauc,valid_myocardial ischemia_rocauc,valid_myocardial ischemia_prauc,valid_sinus rhythm_rocauc,valid_sinus rhythm_prauc,valid_t wave abnormal_rocauc,valid_t wave abnormal_prauc,valid_ventricular ectopics_rocauc,valid_ventricular ectopics_prauc,valid_mean_rocaucs,valid_mean_praucs
0,5.198459209317369,0.5465231661705213,0.3659234149853994,0.026367565482817244,0.44206512954819643,0.14166147297409598,0.6601215457966938,0.02957234878865974,0.6729602199829002,0.14682753401497456,0.8313211536706059,0.5207384592832108,0.7562398265691485,0.23613122567735184,0.8904100774395957,0.33410053951901175,0.5389225665885596,0.022972339023083342,0.6558998438496699,0.4591093397888262,0.7640861645630885,0.05996850366405043,0.795551103265477,0.44888511492221667,0.8013387409296623,0.5885975809853852,0.8911569178385649,0.3742983709786752,0.455536908819021,0.032233952337004323,0.5682632892576577,0.02190318806365595,0.432256679376529,0.015219698261501897,0.4061286791070108,0.013271817001338726,0.5223211679871299,0.027027735684513048,0.5382750559825698,0.017096169827191497,0.7951237675814617,0.13584551890723046,0.5790861242651794,0.05435558510447363,0.630413114654651,0.06188913761058735,0.7947986157905068,0.9487716600521192,0.4766596229539445,0.051427396891370866,0.7535927238790107,0.13262403846005055,0.7574735981640011,0.2650834165455756,0.8313540932098881,0.18883095202927935,0.6521214868909675,0.19832632081030563,0.597985347985348,0.4263549658513103,0.13306519643684184,0.6648116978841861,0.1318513956627839,0.733062861969112,0.17360508104988215,0.8905279296978708,0.30495896466873573,0.6541818086988003,0.42315074847945267,0.782197147015516,0.4326248661898456,0.7960173027706687,0.5745567268432156,0.886103147256781,0.3616857157535983,0.7857571439969078,0.947362664714861,0.7413928939527087,0.2451001210060181,0.8063980582122817,0.19550869969999188,0.7424368143005584,0.356679107318657
1,4.661133799459377,0.5648423784443936,0.38660280375073397,0.028697604071007896,0.5179353273443889,0.16775575279198862,0.6402750187742363,0.023580307131808264,0.8135661015222428,0.25935105544978027,0.8926432373174279,0.5311983383129085,0.8423292514850091,0.3501042157622924,0.9078875879218877,0.4885774501406967,0.596556652847742,0.027526188800368,0.7169281851892367,0.5242622763404144,0.8692885699573244,0.15527254889331424,0.7701470730459258,0.3736628022100601,0.7857931768601911,0.6318948177854473,0.8897409614260428,0.43949978218810987,0.47768667031416473,0.03361586772917713,0.6477490403428965,0.027138812519201187,0.5438939070366907,0.024751739099524054,0.5312848203373625,0.01768070167179214,0.571451892664014,0.03245385179261949,0.7235592053501181,0.027924700237794482,0.8417476403084501,0.16068734034625312,0.5780439690488559,0.05617599198618395,0.7800306853396197,0.11789481222001412,0.8228303861244342,0.9584614086033689,0.729692147614035,0.17797141046650747,0.6750481001007738,0.08785807043744474,0.8312925705194991,0.35468910303171286,0.8950801105410349,0.34632294994594115,0.7140401886327532,0.23796332962836042,0.6108058608058609,0.48543711325731365,0.1530132898069692,0.8087539085390968,0.22861002479304462,0.8287266659197463,0.3020098960790583,0.9034283239526363,0.43897326170941864,0.702232455824128,0.48281495372036654,0.7366596164812624,0.3175750998748325,0.7815803382663848,0.6086007105180636,0.8890911269511442,0.48218720344873045,0.8085584789686575,0.9549879538859333,0.8242652222585335,0.35345949272126503,0.8822770520883728,0.32828188683110043,0.7864554820461159,0.4227739793989802
2,4.4088787611782365,0.6897946721624304,0.413629790382965,0.02984014593224319,0.3680934406790439,0.12205701570632212,0.5994145219632948,0.024390163115424936,0.7239010405925544,0.2640619481844061,0.8569587825292577,0.5540690709535382,0.8097120763119232,0.32879266828038156,0.8909361858308527,0.31882438835542853,0.5014555723153498,0.02768263632153273,0.6618662385699998,0.4629423014528272,0.9218450195918964,0.6149928977569039,0.6704184816122023,0.2855322688096991,0.6905532552118571,0.49015032445490836,0.8215124652330257,0.2942879951782043,0.39950099145427354,0.030368438635594578,0.6297456746137932,0.04994031956662635,0.5531144745056953,0.028896164297411982,0.44638988736850227,0.01533305788580397,0.5307692855261565,0.030572519289484797,0.48983670489620534,0.015129391786107097,0.8012285516160259,0.1476882183701308,0.6003060317076082,0.06054358968716406,0.8007209622491123,0.12731088312863267,0.8317322377677578,0.9576088970471328,0.7452217492206827,0.20992017116068862,0.576518776625116,0.08277655067302961,0.8210066088479568,0.37170550790925466,0.8883058876405113,0.48446286618743656,0.6683220257356896,0.23814371852319702,0.730540293040293,0.362344776403807,0.11835568321191783,0.7431431315506941,0.24799229804632805,0.799736279646994,0.29285231609548606,0.8913335302394731,0.29303337012762637,0.6590461785320371,0.41651183878080766,0.6195426670979054,0.22776891828616505,0.6739340158006009,0.4768483762473508,0.8001724284056801,0.26944189200550356,0.8182771345103166,0.9548342336270745,0.8143911658190022,0.3729992048579316,0.8734643709244581,0.44114648125827527,0.7323077889937243,0.3737986011404061
3,4.189308540210152,0.7010151896801771,0.47266495816427667,0.04031242194168107,0.45819401671995297,0.17135462529497175,0.6832043412768236,0.03085153140053816,0.8783027237510996,0.4308835048041434,0.9216661166162773,0.682378327488483,0.887113079381015,0.4412262996868138,0.9288072593052011,0.5283198497813058,0.48570500232423564,0.03707685890236466,0.7094364935173594,0.5395039181057955,0.8619214423525304,0.5171945115062606,0.6686108501177661,0.3450508205773836,0.8861334846365347,0.730039382528143,0.8888225799932568,0.40667429592175647,0.437627949835963,0.032906043039759095,0.7414577001489872,0.05271425700763265,0.6947509518999144,0.05310284744778232,0.5820650956254978,0.021591261354151046,0.5869278882316233,0.03355274944240414,0.5760553470919324,0.019274878770183343,0.8506401711525862,0.1719873911064127,0.6253909658027849,0.06627634819073712,0.8463981587111145,0.1953411802609658,0.8510544350156495,0.965534057034419,0.8117743540297526,0.31899639888530734,0.563874705002797,0.06253093995963402,0.8644079865561537,0.45021966817430964,0.9212531269753627,0.4370962277860801,0.7290467105272759,0.28822187394071924,0.7078754578754579,0.4465693855241648,0.16460786695405388,0.8802234669949941,0.43168598063695063,0.8648680967319361,0.3499653310468407,0.9268380303191207,0.4986264502693209,0.6944525321261636,0.4991689696204503,0.6212497127439549,0.28364830005616254,0.862205407811283,0.6842227511766161,0.87387885004866,0.3917598640431381,0.8365548519140945,0.9618764353504924,0.8375458041009881,0.3996115729080424,0.9032041978340962,0.3863506609835413,0.7952354851044959,0.4592294711859644
4,4.045620257176932,0.5402641019769483,0.5814294525352528,0.0782678188825941,0.33499778500612126,0.11325210218186091,0.593179133296346,0.03780269090489412,0.86716884858471,0.4527239609402024,0.9568633614889485,0.7285709248530075,0.9311905464334098,0.5313112937752763,0.9459883458638411,0.5604192860298517,0.6276546091015169,0.05055545219484686,0.6716025470233976,0.48248127947221087,0.9804856757049435,0.7748024420796292,0.7261843887276156,0.31932542652767426,0.6508861222551021,0.4587927377434029,0.7952692832014838,0.2810462836594271,0.4282908346230163,0.03387610678240495,0.5809414049694805,0.025372448749820684,0.6763356073536781,0.06525487283317101,0.5769722876010938,0.022865440062042545,0.49837285231929346,0.02529423857055937,0.5584121376263389,0.0180473659477893,0.807414236878099,0.1659751553800712,0.6045033982043226,0.057292035114780586,0.8134820867379007,0.2530106193024216,0.8945573155984897,0.9746862163778585,0.8030235344284931,0.3650822848709581,0.5892664950428618,0.0638617264901295,0.8088424375980774,0.38742555810389784,0.9473581869137964,0.6284287570324718,0.7129878857450974,0.29466016758752794,0.5311355311355311,0.3367953385283469,0.11242350622332191,0.8697327782649091,0.42465246843153315,0.8942026768477662,0.4091210998493204,0.9357618608293952,0.46508016299688343,0.653225195318792,0.43319765156293316,0.682054902077606,0.2613061706500691,0.6330502392344498,0.43476647530554086,0.7734594690958614,0.24966861982760724,0.8723645473996211,0.9687757781920681,0.7682990425465341,0.3088393486745612,0.9223884485132673,0.5216697113033596,0.7583031362415045,0.4172273630015635
5,3.9452446355281756,0.6916265933898176,0.5534736504026805,0.08681866129304826,0.4867735608284345,0.1808427338749398,0.6487345871937018,0.03402200748393178,0.829778821463579,0.4008754836946204,0.9098259608598187,0.6465718623124241,0.8754646080804256,0.5180161785400992,0.8384526133911754,0.3518826262786511,0.5566073116973876,0.034821569829898716,0.5963255604154379,0.4127383465120664,0.9315585336907685,0.7640968635866172,0.7542957967596492,0.3851493821742805,0.8245514796389255,0.6162732053453485,0.8867508628227134,0.39286419714837206,0.5105123953548643,0.03901604973539102,0.7450287400963183,0.05821250246133504,0.6567174927184011,0.05493843660285071,0.6235312233754381,0.026455854717703817,0.5851522032635492,0.03236292615519967,0.5330539248320523,0.02953030745008285,0.8485878347494669,0.18814629379782807,0.6235098920273741,0.06660040696578698,0.8356177425633128,0.18771082550361926,0.8644935866561785,0.9689396589387352,0.821299659976013,0.5197367122392593,0.5536886535295695,0.05995125338268284,0.8733887854098035,0.48393283184058017,0.9303007043349006,0.5123323147482366,0.7295361550419237,0.298253314541244,0.7030677655677655,0.4710348908345118,0.16588592682800896,0.8261312886010415,0.3679478148338785,0.83485374724214,0.40139298653139616,0.8342503849625656,0.2963771617888679,0.5841278266191939,0.37667793255716797,0.7166708513843614,0.31812409476507875,0.7964589128741516,0.5632796034280179,0.864082286342209,0.35869830100226247,0.8459428975706822,0.964247059399587,0.8327465024146269,0.3819878887967227,0.9057699543911444,0.4332176040823404,0.7738245039306025,0.42071239763757534
6,3.809266172504709,0.7490267918479505,0.6448106066644879,0.12782193201945224,0.5019701822814384,0.23036520526423687,0.6264146551761997,0.032343615776943044,0.8976974099620545,0.5714386034984194,0.9618327827406005,0.737415279960119,0.9472363739018077,0.5225913110415095,0.9435683480028616,0.5428443770107332,0.5789927047461839,0.042374997375157306,0.7419383798810001,0.556386318910131,0.9598384911698341,0.7357339517636471,0.7953596463120478,0.4952089222808196,0.6969429536537515,0.55558318738321,0.8202676400063584,0.3631189201729499,0.4904564573775113,0.04196949136775191,0.6881490816788131,0.04811757220279944,0.6764657316030773,0.06470923866291908,0.5926922532219232,0.030757517910963296,0.5606639569289322,0.041077289852511835,0.6111083792289536,0.03167436721595145,0.8334520927435682,0.17866869167213312,0.6374989283426883,0.07967819612595396,0.8616196079488678,0.17927603535526537,0.8595899931472675,0.9684940232212184,0.861521366620007,0.6041288344750291,0.5711704989140598,0.08500729101887228,0.8543215567655214,0.48465624445157907,0.9138321397576178,0.5950843465981036,0.7455337858806459,0.33135280602179185,0.7234432234432234,0.4815719429150244,0.20458043620120517,0.8966238755467166,0.5468524726279709,0.9140721956012134,0.4326474537710947,0.9322681596134446,0.45354260877782837,0.7229248193310762,0.5056842200598687,0.7522810257806981,0.39598179624964164,0.6685431734727941,0.5028399297195226,0.7979127395366643,0.35006381702640255,0.8388046385204415,0.963007247464443,0.8145810412339869,0.3952254176083832,0.880638565326519,0.4714206050211357,0.7909292888071436,0.47471327313886336
7,3.703107710258077,0.6714754598885582,0.6725899620834694,0.14686957105504597,0.3712208837852295,0.138318306538472,0.6004209381409041,0.04167086272383666,0.8370687529691926,0.5069304581481784,0.91487343674509,0.5655322534577522,0.89175812051996,0.502423440415992,0.9156728504060697,0.38285305585261686,0.5309921798167807,0.03981637955690518,0.6011614392223056,0.40428506550564014,0.9587725947715162,0.8424543311310312,0.6172357825473542,0.2889422288616754,0.7113626869009813,0.5333913655642074,0.7972985807571972,0.33186490623055026,0.38639536223071524,0.03106451634642739,0.565567557875416,0.028625749185486504,0.6447607991404096,0.05937600114327481,0.5454782174085389,0.02572868356535305,0.48814430421195754,0.029469836760807208,0.47238697573079946,0.03478275483314599,0.820120769630496,0.20181738246978295,0.6335446389397401,0.08355798880293729,0.8528112640978157,0.24779591038007287,0.8596695644371779,0.9681207598107625,0.7634997579678999,0.5046404640298235,0.50413794853811,0.06371381642429967,0.8563293749679874,0.4871333149371375,0.8889752275307563,0.537645425979008,0.692675924865699,0.29736388258186014,0.6565934065934066,0.37500376086891113,0.13925552984206602,0.8265309587643139,0.4517274185479443,0.8568164385686707,0.37889837174542135,0.9009994922476503,0.32312821131794534,0.5865018722684898,0.36531788674477983,0.5603652620200696,0.2223900813571842,0.6754392455769446,0.47322102492437157,0.7651162722732201,0.2824922545729072,0.8365056702782987,0.9620374798212851,0.8050845961831297,0.36546279331023646,0.8491940919371981,0.44523299438419,0.7306870600897178,0.40083309514257554
8,3.6226777222472997,0.6891077017021602,0.7006053824467987,0.2148368355309976,0.5333942835167227,0.24022575683911862,0.6627821442007737,0.04406113628031663,0.8963685470580098,0.5688693950143879,0.9384297514291747,0.6743099869860719,0.9210912376029085,0.4564334723662751,0.9383638457171822,0.5918359503941908,0.6084687556327139,0.048114286408942275,0.7577530301273478,0.5480323452323781,0.9772877655072124,0.8382044920575021,0.7427890311324151,0.3993828949658463,0.7962174977299854,0.6780846273495316,0.8013149499506654,0.28634967224793983,0.5266714927932893,0.045170256317711516,0.6952795272923128,0.04576267638870777,0.7307978810346168,0.12551346129324098,0.6300288341429822,0.04106575675323983,0.6306402051997542,0.04867483959296776,0.6948707861768444,0.12918724189147845,0.8287733775002476,0.17655073086592546,0.6643597036678417,0.11735544471480569,0.9009235090817485,0.2374795895947354,0.8942792553091516,0.9759912244725188,0.8944324101615492,0.6357223067570601,0.5578138475210701,0.07830092682068507,0.8631585056324285,0.5073879584559094,0.9402050045851964,0.5798862639322803,0.7676703911907756,0.3456588714638802,0.6893315018315018,0.5093012807012266,0.21192776736985036,0.8735178898111972,0.5020076494265044,0.8656728316326531,0.3154149530374519,0.9246269845483991,0.4820754688245121,0.7232530990990714,0.48352098521802916,0.688935216314441,0.2960099992322148,0.7445571380883498,0.5836108494126024,0.7647001060873071,0.2433572470584094,0.8717765536205517,0.9697379158086202,0.8009319406283646,0.3736360255387736,0.9082457750817693,0.45731138967389523,0.7886835286921209,0.4471463864182603
9,3.5133477765343115,0.6257537592550187,0.6964498755158056,0.16564856500506445,0.3986709324224694,0.13787543780806166,0.6231062907232583,0.038357741501553036,0.87186910472676,0.5105262551492852,0.9334011148411016,0.736032409423527,0.9114617963361704,0.5234313189780566,0.936080852626353,0.6022752436792397,0.5702810902088018,0.02786809889258504,0.7033195659173881,0.4339645728082484,0.9748308776241318,0.722772032765484,0.6172661914686399,0.25147324965224754,0.6461515669866618,0.4752382565857143,0.739244174146917,0.31911184143935867,0.4392885771475985,0.033586046634284085,0.649664248333047,0.032623227712060734,0.6665563597096471,0.10492114402992209,0.5508490261358128,0.028917443452285224,0.5687391889294637,0.03072972254944465,0.7369757307994916,0.13394738896055583,0.7810535581767591,0.15906278667570903,0.6304431366022664,0.1056687268977302,0.8819216841381564,0.24972691701569208,0.8728034442458374,0.9713564531535033,0.7998229137258729,0.5397805530672706,0.4432801447267422,0.047118047608074046,0.8629535644785945,0.5126703844923318,0.9439329037885372,0.6092183887429113,0.7203858486845292,0.31495934276593335,0.6307234432234432,0.37666616521747853,0.1297059464564273,0.8515534456531298,0.44192701760428404,0.8574735848731384,0.38495355217825106,0.922159573620772,0.4659365398673091,0.6781520610293564,0.38341631584174685,0.5467881582419079,0.17881495537982905,0.6062787915878491,0.40751845120468033,0.7002522130747492,0.2794594135471222,0.8440929394479344,0.9632848413812223,0.7965027622861427,0.34083692145147504,0.9034678029598204,0.48311497457409225,0.7348534089083891,0.40536081177149447
