epoch,train_loss,train_accuracy,train_1st degree av block_rocauc,train_1st degree av block_prauc,train_abnormal QRS_rocauc,train_abnormal QRS_prauc,train_anterior myocardial infarction_rocauc,train_anterior myocardial infarction_prauc,train_atrial fibrillation_rocauc,train_atrial fibrillation_prauc,train_complete right bundle branch block_rocauc,train_complete right bundle branch block_prauc,train_incomplete right bundle branch block_rocauc,train_incomplete right bundle branch block_prauc,train_left atrial enlargement_rocauc,train_left atrial enlargement_prauc,train_left axis deviation_rocauc,train_left axis deviation_prauc,train_left bundle branch block_rocauc,train_left bundle branch block_prauc,train_left ventricular hypertrophy_rocauc,train_left ventricular hypertrophy_prauc,train_nonspecific intraventricular conduction disorder_rocauc,train_nonspecific intraventricular conduction disorder_prauc,train_nonspecific st t abnormality_rocauc,train_nonspecific st t abnormality_prauc,train_normal ecg_rocauc,train_normal ecg_prauc,train_premature atrial contraction_rocauc,train_premature atrial contraction_prauc,train_qwave abnormal_rocauc,train_qwave abnormal_prauc,train_right axis deviation_rocauc,train_right axis deviation_prauc,train_s t changes_rocauc,train_s t changes_prauc,train_sinus arrhythmia_rocauc,train_sinus arrhythmia_prauc,train_sinus bradycardia_rocauc,train_sinus bradycardia_prauc,train_sinus tachycardia_rocauc,train_sinus tachycardia_prauc,train_t wave abnormal_rocauc,train_t wave abnormal_prauc,train_mean_rocaucs,train_mean_praucs,valid_accuracy,valid_abnormal QRS_rocauc,valid_abnormal QRS_prauc,valid_atrial fibrillation_rocauc,valid_atrial fibrillation_prauc,valid_incomplete right bundle branch block_rocauc,valid_incomplete right bundle branch block_prauc,valid_left axis deviation_rocauc,valid_left axis deviation_prauc,valid_left ventricular hypertrophy_rocauc,valid_left ventricular hypertrophy_prauc,valid_normal ecg_rocauc,valid_normal ecg_prauc,valid_t wave abnormal_rocauc,valid_t wave abnormal_prauc,valid_mean_rocaucs,valid_mean_praucs
10,3.939149323879021,0.5387375009541256,0.8374665477252452,0.30325644401440566,0.6796197187809352,0.45057381132867197,0.572043237407664,0.023166645180048663,0.9759890670788076,0.806556313364974,0.9550182217283919,0.8247817255701826,0.9206841348216851,0.5666704422948141,0.4513661531818702,0.017405963415946194,0.7397794612355847,0.5972307012597792,0.931359625997399,0.5461188232990677,0.7657670409892734,0.37299199832104624,0.4932028512664086,0.046109734954464396,0.5048309326878915,0.026098805640950164,0.9503055717363689,0.8674239428601587,0.8751876475712999,0.3373020381314526,0.6597244234694755,0.0651218949922798,0.543963927951363,0.03366144069813863,0.7353412535391476,0.09778957477879596,0.805946679080123,0.31041887224103487,0.8945393975044136,0.5007791592470813,0.9541537108510811,0.7340536050711212,0.8137940652983064,0.45971487817167034,0.7647658890429874,0.38034413403981354,0.5641025641025641,0.6541460476189498,0.41357287651754837,0.9575418110999679,0.7779290938006812,0.9001983844385212,0.5726156909400447,0.7267079142597426,0.5712464676540665,0.7356220389941691,0.28960478393264,0.9258111430893727,0.7992527386733083,0.7817291338843981,0.38567349599777223,0.8116794961978745,0.5442707353594373
11,3.892854775083801,0.5259903824135562,0.8032399309695115,0.33599574344280486,0.6651973923970688,0.4568534998263799,0.5443417361760431,0.02464358978707295,0.9229308473995494,0.6693290923845295,0.9588764793936624,0.7974863302762814,0.9106560781365026,0.5155851041293893,0.5654199420900905,0.02761837636100317,0.7390471957010049,0.6214252594104436,0.9727895892875329,0.8090663558188496,0.7959074617596547,0.43724034155644265,0.5225140160090762,0.047996043888381655,0.5426995302285076,0.02605743115172107,0.9399051422235012,0.8368262571087739,0.8584352973674969,0.335365892388884,0.6199042186930129,0.06357497530647596,0.5199929598052611,0.02097058132025346,0.7287005375594927,0.09650433717356413,0.8138312524422977,0.3241240595694029,0.8847628295714579,0.498790900364429,0.900669433541294,0.5541659842133962,0.8328800589913592,0.4752349178408975,0.763938187130637,0.37975500349139896,0.5059523809523809,0.6527788685513864,0.41887387089084765,0.8846259160157631,0.608378676216606,0.897980548151464,0.5085845327698424,0.7211409553411723,0.5751379041727469,0.766322259930758,0.35370634953430496,0.9169364938988545,0.7763847999148088,0.7936460704142388,0.365235207500092,0.8047758731862339,0.5151859058570355
12,3.8448946725302147,0.5517899396992596,0.7844593028587626,0.3223185208151284,0.6233484754305789,0.37574091198936577,0.4717318249567206,0.018929097059946914,0.9548895642893603,0.7336140566024875,0.9174814696277688,0.6323325934000424,0.8801829700374384,0.447954542589288,0.46241761172421675,0.018549825583870097,0.8186267591924937,0.6573493971137292,0.9068570523410764,0.5123962287883117,0.6603096134367393,0.23364006726421338,0.4557603631848992,0.034311116398431596,0.4773754669435961,0.02474785064236508,0.9548923480738594,0.8772415204362674,0.8976823884395346,0.4276167384119379,0.6170540278369196,0.08406185173885455,0.6198386199428432,0.045451976934381924,0.6290611438418579,0.08536887443471353,0.8164541645224271,0.3295647311550672,0.8885820940679505,0.49599392484395516,0.9291538170670199,0.6446116398353728,0.772656906162523,0.4252307292676049,0.7399436182846946,0.35366791406215886,0.5132783882783882,0.5982623462437526,0.3383243657015155,0.9205000270487336,0.6922086560503525,0.8825645512442265,0.49682289167509286,0.7984499897369735,0.62627230310847,0.6338813092201165,0.1816262742576817,0.9272281833564224,0.7920849483860092,0.747641474213433,0.36624289436498214,0.7869325544376655,0.49908319050630057
13,3.812197438124236,0.640714449278681,0.9090896812758967,0.4051680972795743,0.7733200677094125,0.5711746573840658,0.6985489376156758,0.03639868821777502,0.9835004979244227,0.8311161570367156,0.9384403153266494,0.5901468292452322,0.9327227606813717,0.6037812007478106,0.6299312319825254,0.036090731735873745,0.8207498562529099,0.7195495623954627,0.9834062032733338,0.8727092347691422,0.8175410359466325,0.45880030524443954,0.623157622993558,0.0925061332266219,0.5976857587143497,0.030545834606809735,0.936307957918968,0.7996003252534131,0.9250940893983653,0.4646919553873422,0.7173897684330324,0.11971318218076245,0.5918450829012762,0.07399968779003291,0.7699829646404346,0.10123221804525079,0.8622577009339274,0.3622631167480619,0.9088193694637489,0.42425886038306887,0.9663518527397946,0.8355833723965428,0.8607675830504632,0.47850547029585233,0.8212814447227024,0.4241826485890405,0.5446428571428571,0.7328717133734783,0.511273566664232,0.9733723944787294,0.7880932634917046,0.9202209697438298,0.5853958680337141,0.7900803448376976,0.6706043118638958,0.7900151466836736,0.37608619906482826,0.908301979869031,0.7242252164830513,0.8214406407026491,0.37945871243050117,0.848043312812727,0.5764481625759895
14,3.7795499852118386,0.4260743454698115,0.8590144813959498,0.30800116765517777,0.6117262859597661,0.3138640738412401,0.5084810578196002,0.01903620356706026,0.964734815089787,0.7731854674857626,0.8252198584129936,0.47585792412446715,0.8402386700496423,0.44904486108158126,0.5263671056474861,0.02392042449322858,0.8550885504598137,0.7144753171828022,0.9706627514283319,0.7890886946639248,0.7231055962177555,0.29608542414470934,0.5687101195500611,0.07906499654375441,0.4592213949773837,0.028776718613169203,0.9517591920666446,0.8713270404485707,0.9455022080228791,0.47042710853218167,0.6579909412575687,0.12452500581385438,0.6401848946058982,0.045942776147464406,0.619762704592229,0.07801233963882677,0.8514472638080127,0.4001176118934861,0.9225028804250064,0.5305791510649044,0.906091605481228,0.6517355352526891,0.7940186982230518,0.46367740224695697,0.761991955975766,0.37651167830646726,0.4507783882783883,0.583403062892293,0.2651765665587376,0.9427174406072233,0.7173845098353707,0.8516328565324435,0.5035455763181601,0.8350939800017594,0.6712259002993683,0.6824326940597667,0.2234591951637402,0.9196532545407143,0.7914095716161633,0.7531309198209086,0.38037260871461653,0.7954377440650156,0.5075105612151652
15,3.7410199566475626,0.4827112434165331,0.7377971937605776,0.2751600835924808,0.5853649197655625,0.3033608874431514,0.5111006112172574,0.02204256923827038,0.9511532572109807,0.7345692369259733,0.933987624723982,0.6391962303076282,0.9153234576819662,0.5264367625895249,0.5273122690270882,0.024564634291394556,0.7769759634272653,0.4970227719934501,0.9599183784568157,0.5777545616169943,0.7288279099869195,0.3636164774741583,0.5860248373361685,0.09253042752800161,0.5489674090064749,0.028511355583877178,0.9513719567399129,0.8843400863052076,0.8199736387192093,0.3178287247450217,0.6347974863135464,0.1118551393342263,0.4759641487032319,0.019842350203197932,0.6047100697420537,0.06795218968718258,0.7522664878673412,0.3133370141173266,0.8013480265538343,0.28908562405238336,0.8988608795772242,0.5979072020054508,0.7596113577199859,0.3579939766596164,0.7362694230255904,0.33547182408069137,0.4926739926739927,0.5717024771639978,0.2614278778819493,0.9210093755071638,0.6681145419798089,0.9129682381427147,0.5484969545635713,0.7546995865466382,0.47951850023525555,0.6919859238338193,0.27928941444599226,0.9192088958638988,0.7985181008588726,0.7270990561472112,0.2832981986599678,0.7855247933150633,0.4740947983750597
16,3.7161344431818972,0.5008014655369819,0.8266844522997657,0.3585979267875637,0.5717358811671143,0.29364426103725616,0.5026478603835365,0.020083395406541665,0.8888763862465778,0.6454003921437689,0.9416769659773845,0.6864081621535904,0.9086799554754209,0.5688313719502752,0.5625800071117432,0.03036404650229685,0.8467009600407222,0.6393711220972292,0.9596410040098746,0.7188023618096705,0.7161606868396292,0.3413471210398419,0.5851865942244362,0.09934232339385589,0.5026766208615612,0.026569191210847234,0.9578080807371901,0.8915400239670392,0.9133108843715978,0.44527298578109187,0.6714714059573069,0.125434265469812,0.6183084589729668,0.07019985090567674,0.6496161029259182,0.09205617531650773,0.7982704795338121,0.35837509211364144,0.8722363253392192,0.447162469690869,0.9064627543188919,0.6348323713908427,0.779146028121581,0.43994935940589813,0.7609465664245834,0.37778972712257697,0.48214285714285715,0.551506466859785,0.23942399186884364,0.8704240825277666,0.6081491928124034,0.8971473335096749,0.5794203899550993,0.8213858018356158,0.5920952955071688,0.6708648414723033,0.24590651021697638,0.9249303493014482,0.7903751784175702,0.7374429968777915,0.33441524674878603,0.7819574103406265,0.48425511507526403
17,3.6676998478102782,0.6178917639874819,0.7910712231235463,0.2683217646002846,0.6029064921198979,0.37878755182318513,0.5164664763392766,0.02669309571324042,0.9231661122275249,0.5251795506023703,0.9030846183987958,0.7019265642992422,0.8419490624643232,0.477801433719149,0.46101605857028555,0.021161153779896823,0.8205773275686488,0.6408746826033154,0.9321910733647526,0.582863499371039,0.6675981537993421,0.2971901852789806,0.551315407334691,0.10497914425460705,0.5029716760634593,0.02418677521703998,0.9600436390688274,0.8918838207463653,0.8853621769993137,0.33443679492310274,0.6461758129285669,0.1256432626620225,0.5716457275563962,0.07375949094988794,0.6938951727244445,0.09985053924937976,0.8116195716930487,0.36810769520196673,0.9045987595751747,0.5368492389611272,0.9125132694055004,0.6418530457471674,0.8202594344947096,0.4864348161600157,0.7485917736105013,0.3623230526601612,0.5544871794871795,0.5834100529807587,0.33142216727056384,0.9059253371728664,0.47902290722200896,0.8497283659226402,0.4993659377922808,0.8047336011494591,0.6003852710526406,0.6287194788629737,0.21133413363958442,0.925699446372796,0.808314614277646,0.7845493538493874,0.37810677824109007,0.7832522337586975,0.47256454421368776
18,3.627443111349577,0.5736966643767651,0.9057171917596938,0.3760647146376414,0.5953668483631462,0.38806979979631234,0.6356351482324691,0.038759414053881225,0.962400995134975,0.7884540447538192,0.939459594831155,0.7155125024302984,0.9507240165028324,0.5846008880964865,0.5381013232922292,0.027961103112515474,0.8983728505104269,0.8118095008502662,0.966058921452784,0.7235420073511677,0.759931973303328,0.4156225187115318,0.5919738922639782,0.10758841117863362,0.4841337983348802,0.02361145837674094,0.9468586467537389,0.8520386308145584,0.9268605701986283,0.4839224023273686,0.6534281535174233,0.11301886202003754,0.7202600248196697,0.0676720553046919,0.6872520341014616,0.09029047927502318,0.8542491887478851,0.4438420736063731,0.919009117332399,0.5659317238240836,0.8652364032976712,0.5718904632904702,0.8021597388077405,0.45566632124316253,0.7906281157885008,0.41170806547881256,0.5128205128205128,0.566811471146354,0.33828868918099775,0.9419234562455526,0.7282487548778475,0.9275652633934931,0.592299102156885,0.8542705920300268,0.736068763508206,0.720225947521866,0.2961230113121552,0.9115962662113598,0.7722338712222802,0.768286767532349,0.34369985063411107,0.8129542520115715,0.5438517204132117
19,3.581844597279175,0.6391115182047172,0.9019927134484399,0.46669957047223504,0.715830050590937,0.4798315006372179,0.6212226196673377,0.03933744291785889,0.9714169965341604,0.81177519438142,0.9198748432458328,0.6749192481283403,0.9391902165996764,0.6521520875081311,0.5468013029729626,0.03603395903734482,0.8797267534329574,0.7466606522654735,0.9659198962425788,0.7171239771218225,0.7674235247084356,0.4183617902816709,0.6493438248886276,0.16545047078766745,0.5837145882651162,0.041204018254151514,0.964954725694274,0.894074474743356,0.911452532820357,0.5011177680207556,0.7184660192135469,0.16121450976800752,0.7651002481966959,0.11712618184750964,0.7299961505032917,0.1272793260047245,0.8434995199038812,0.4847264796773226,0.9063606658464127,0.5585136924288262,0.9134657229026449,0.6709153423626736,0.8587952888523064,0.5293820874977395,0.8130737240252606,0.4425666559116309,0.5464743589743589,0.6807548473179647,0.39272411568823495,0.9374491795911064,0.7292438116376566,0.9167121085722424,0.6146268529091788,0.850712840512565,0.6730269908973595,0.7073358919460642,0.284421152482692,0.9203091213021231,0.7552402733652396,0.8161497553947286,0.39139528605565926,0.8327748206623992,0.5486683547194315
20,3.5550047326166205,0.5091977711625066,0.8460283291787206,0.3460705674064988,0.6930578957176011,0.4830676640186832,0.5206114024099749,0.02496911077078434,0.9407164757658933,0.7015943644761239,0.940412364943159,0.7561132547087869,0.9272349390001456,0.6235986165143776,0.514719403629529,0.022696573060778165,0.8381367062980694,0.6977844451855674,0.9353546292015134,0.578772162049442,0.730381028450102,0.3177260952071867,0.6120246403222875,0.09023527886560001,0.4907290998022517,0.0240088498772549,0.9653232224694183,0.9093546999886187,0.9419264359023395,0.45784934855732584,0.6846856125630856,0.10912889343213973,0.5708576210108048,0.058137386721668405,0.6474943686073543,0.09498147515008067,0.868736596278668,0.4804215042281236,0.8879097890816765,0.4684356611070071,0.9036937047937378,0.5966617920913552,0.7926625573280622,0.4514240585808587,0.7739379439406855,0.3949062762856316,0.49290293040293043,0.6548968653565048,0.40634344376488774,0.9137162046881697,0.6345819539731966,0.9121685962520601,0.5707753939179123,0.803978242383368,0.6214216690181185,0.6778710368075802,0.22170333945998388,0.9183397318256405,0.7773549015503696,0.7538067991692547,0.33050478206728906,0.8049682109260825,0.508955069107394
