epoch,train_loss,train_accuracy,train_1st degree av block_rocauc,train_1st degree av block_prauc,train_anterior myocardial infarction_rocauc,train_anterior myocardial infarction_prauc,train_atrial fibrillation_rocauc,train_atrial fibrillation_prauc,train_complete right bundle branch block_rocauc,train_complete right bundle branch block_prauc,train_left anterior fascicular block_rocauc,train_left anterior fascicular block_prauc,train_left atrial enlargement_rocauc,train_left atrial enlargement_prauc,train_left axis deviation_rocauc,train_left axis deviation_prauc,train_left bundle branch block_rocauc,train_left bundle branch block_prauc,train_myocardial infarction_rocauc,train_myocardial infarction_prauc,train_myocardial ischemia_rocauc,train_myocardial ischemia_prauc,train_nonspecific intraventricular conduction disorder_rocauc,train_nonspecific intraventricular conduction disorder_prauc,train_nonspecific st t abnormality_rocauc,train_nonspecific st t abnormality_prauc,train_normal ecg_rocauc,train_normal ecg_prauc,train_premature atrial contraction_rocauc,train_premature atrial contraction_prauc,train_prolonged pr interval_rocauc,train_prolonged pr interval_prauc,train_qwave abnormal_rocauc,train_qwave abnormal_prauc,train_right axis deviation_rocauc,train_right axis deviation_prauc,train_s t changes_rocauc,train_s t changes_prauc,train_sinus arrhythmia_rocauc,train_sinus arrhythmia_prauc,train_sinus bradycardia_rocauc,train_sinus bradycardia_prauc,train_sinus tachycardia_rocauc,train_sinus tachycardia_prauc,train_st depression_rocauc,train_st depression_prauc,train_mean_rocaucs,train_mean_praucs,valid_accuracy,valid_atrial fibrillation_rocauc,valid_atrial fibrillation_prauc,valid_left anterior fascicular block_rocauc,valid_left anterior fascicular block_prauc,valid_left axis deviation_rocauc,valid_left axis deviation_prauc,valid_myocardial infarction_rocauc,valid_myocardial infarction_prauc,valid_myocardial ischemia_rocauc,valid_myocardial ischemia_prauc,valid_normal ecg_rocauc,valid_normal ecg_prauc,valid_mean_rocaucs,valid_mean_praucs
10,3.9311605907289064,0.6101060987710861,0.6144244897742279,0.21198964239793805,0.5864767675229865,0.026813072222627108,0.841637993213173,0.5390538422562057,0.976285878271386,0.48636823259153783,0.7179590587436495,0.3626911453986999,0.490248013331942,0.033635919280190045,0.6428172455920378,0.4770365739233035,0.9563459842690223,0.7796936125473068,0.7742506307669959,0.6048613800364122,0.8180747654427736,0.478699511321121,0.4774097595798725,0.04895884198052618,0.49284508817758566,0.02441929938150588,0.9433051297383652,0.8371638112508399,0.7450177652257094,0.25548827656959394,0.7463577037291808,0.17855009148655557,0.45681432601799055,0.025810682343523284,0.5531580978030624,0.08045138291458417,0.7153067555566369,0.13137168237460703,0.7470897149475602,0.31141164191485193,0.8526751937422804,0.48526940998174833,0.768941386310088,0.4785562532714222,0.67998791023582,0.1603127816397201,0.7089740753632886,0.3190275948674919,0.5863095238095238,0.8345565794503359,0.5249773584947289,0.7226635095311422,0.3232303816338923,0.6430489827162236,0.4509367043795937,0.7538953488372093,0.5718720471072576,0.8152005868410824,0.4560621375682954,0.9304038405794184,0.7924571405900959,0.7832948079925686,0.519922628295644
11,3.8939266218846833,0.641783069994657,0.8551101791403283,0.40548431090879167,0.657740731089989,0.03137856161412119,0.9657400722404772,0.7428169904409105,0.9958580806502032,0.804337038866702,0.9140857945361625,0.6201630192965674,0.6299358384482329,0.036205857445498715,0.7868690440797185,0.6592967216565103,0.9857910683937298,0.8015324286521431,0.7633145261960776,0.6120468221926467,0.8545128594707245,0.5443725929073387,0.5610193897784781,0.07818786056582652,0.5221703204012595,0.039054163296989734,0.9478022167144708,0.8633399331524035,0.9091927004482838,0.41173042755117806,0.9298835019696088,0.2785519856569804,0.5703416594889463,0.05457660068256731,0.7826476729407491,0.10401200586307736,0.7061908990898395,0.11992820859588674,0.821829701465691,0.4095124989375712,0.9467813252494343,0.6084334977172957,0.956659387144591,0.7287305611699716,0.7362714698313747,0.2113432450712642,0.8090794744894715,0.4165925151019202,0.5943223443223443,0.9499437065881142,0.6835016421427373,0.8975908312536505,0.5502314541783567,0.7714083662252275,0.6096787177055359,0.7334268944030267,0.5688913430903583,0.8546703256558855,0.503877195472944,0.9304563040738848,0.8176225088878899,0.8562494046999648,0.6223004769129704
12,3.85330407842044,0.41508281810548814,0.6511508975615978,0.23494779816414063,0.46519410291355656,0.01789885784086291,0.9201877060305694,0.5777477564242216,0.9909779695499105,0.6593323944553906,0.7605051261778675,0.46939710496939757,0.3993362489050795,0.015857178479599603,0.5846825986177664,0.44447146293777007,0.9285181984737548,0.5834858657492439,0.5730158019147445,0.4166163054225269,0.6725083060446725,0.29037743419109463,0.46231318570564695,0.04113881837915945,0.35957645057244086,0.014746280309570209,0.945383250582739,0.8596905204815611,0.7624875737203277,0.25259159199338416,0.6166458353471524,0.11048313129243663,0.37922115208936913,0.018884216718227053,0.5032140803728136,0.02148160521781818,0.5493972815102026,0.06965072136388295,0.7985284253950004,0.36742374922613125,0.8831056647394949,0.3941549967952198,0.8780796865307663,0.5250330350359442,0.4911641912110094,0.06907355564608887,0.6625088060893856,0.293385653686076,0.46130952380952384,0.9103989996926284,0.5477487192491227,0.7620715632135082,0.400319110771696,0.5774066818738945,0.4024329918660471,0.5581937799043062,0.38218085418913483,0.6680174532616733,0.2622307054520595,0.9319262884128396,0.828241890735843,0.734669127726475,0.4705257120439839
13,3.8042978696464247,0.49736661323563086,0.6194101681134467,0.18936906082581853,0.5255025859406222,0.028286123678352714,0.7877161298036361,0.46095188361106487,0.8657679910217845,0.22293982537046644,0.6646515688305417,0.20102067068083593,0.4710564678575607,0.02195354793979793,0.6193067043675724,0.39361891144222383,0.918285327846571,0.6418980629739297,0.6568244773989287,0.48288846368556665,0.7713582115012294,0.4504513179438299,0.47757090019762116,0.04330331647879335,0.433186889670743,0.023893477362932628,0.9488265155694096,0.8647248228425163,0.75572128022165,0.28252952595750763,0.6803497713425486,0.1431634580549091,0.47757419152767994,0.028025587224825482,0.5116095745324699,0.02938480771266102,0.6477668306705155,0.10560394819393838,0.7425544612043243,0.3475780413798721,0.8622390861464371,0.4874421970962309,0.8859676731577558,0.562310814444417,0.6237573013337648,0.13563567974765592,0.6794092776480369,0.27940788839309755,0.5457875457875457,0.7981517649486655,0.45519788136424016,0.6647855493017576,0.16600446282372555,0.6212225199920844,0.35197856991027765,0.6336474908200735,0.454165983377037,0.7673759611422359,0.39460010028467546,0.9299078907108665,0.827092661393479,0.7358485294859473,0.44150660985890583
14,3.7635591726122573,0.474696588046714,0.7644461283688452,0.26276101246643935,0.5390767613746986,0.03165778911239584,0.919522368123633,0.6420808236315242,0.9829685506228892,0.6081199527314108,0.8913442619262568,0.5388428073838964,0.4705821340593803,0.02682954429819502,0.7090172104918153,0.5379874555869875,0.966484928715554,0.755099047309484,0.6805941201410878,0.5440889481136498,0.8170208930484647,0.44150081591184387,0.4657706355419448,0.052719332010033024,0.41126927270002234,0.017840558118288358,0.9583844554624347,0.8884841174126565,0.8103255685274154,0.3581703870510971,0.7920105145710583,0.16476616232715474,0.48404374968857,0.0340486393530782,0.6719655934152394,0.1363055168692075,0.6629092637553812,0.11991943973731051,0.7832029693732948,0.4212125631102188,0.9008236679849623,0.5827174346856895,0.8398401703853584,0.47054266958723323,0.6633897359138916,0.1584555208882768,0.7356814979178271,0.3542795698952759,0.5753205128205128,0.8976617989336905,0.5975066247607642,0.8842241676843838,0.4794064080015451,0.6913940078204218,0.4788458923869847,0.6580855680427282,0.49856573162487283,0.7960461289822924,0.3878539375012715,0.9379936852572801,0.8400594412076325,0.8109008927867994,0.5470396725805119
15,3.6909634217479996,0.4615678192504389,0.6328076632842039,0.17453265240932828,0.4601514089094547,0.015742617440979274,0.8429146354707039,0.492711394032944,0.9698794192857401,0.4554907441158424,0.791510514528466,0.3959877214342179,0.4439106608102254,0.020112219892359867,0.6095771323529837,0.4225373025941709,0.9480574960827258,0.6845555895060025,0.5118759792791758,0.2806555921489332,0.626314669090202,0.3083076107066015,0.5006800552616053,0.04706476557852608,0.42062426130869235,0.02739272601764483,0.9310553096196056,0.8268391214529952,0.7278279666989103,0.1600417175136327,0.6992901615476321,0.11409779458636729,0.40252726940535255,0.01923479962401524,0.5087480330448466,0.08638502114280032,0.582839902466662,0.08140230783043614,0.7469253101082078,0.24903226400291104,0.8856240194930262,0.4806847447592183,0.8587705031320068,0.5185431434499844,0.5743023198587776,0.11005216668826966,0.6671006677745092,0.27142745531491735,0.434981684981685,0.8423366511471579,0.4950414449781454,0.7822248513248022,0.34133319099494286,0.6081999377188851,0.37568137835258414,0.504972738399911,0.26883070514492813,0.6215932969187921,0.25970970682954025,0.9086337549871774,0.7677784195519124,0.7113268717494544,0.41806247430867555
16,3.6908727810497677,0.5451492252499809,0.7318302232212842,0.3476053932368157,0.5847944056435428,0.0521571003560284,0.8402241004164563,0.5854431161922782,0.9263568533199411,0.47422485928642755,0.8480897488699205,0.5072668853052041,0.5414068108008968,0.038359724068759954,0.7343845972146578,0.5563816190892308,0.9563614544634825,0.6012855879064568,0.6407651854568508,0.5039326097681283,0.6793344420542251,0.3810795526129258,0.5244342750530551,0.08018002149638123,0.5156263794322333,0.04810756940474943,0.9524104282091395,0.8619698783626827,0.8228076157352204,0.3981191480261612,0.8178128763031751,0.17631579154224758,0.5263848254686874,0.043811403849662776,0.651620468437935,0.19752118648028144,0.6913572984030045,0.12435577357944584,0.7901202441529537,0.4436238662222717,0.9139053792866374,0.558652151096296,0.8506313140410714,0.551882036284223,0.702033177796576,0.2287348561777087,0.7383041865354977,0.3527731877429257,0.5826465201465202,0.8287661511589128,0.561961613811911,0.831204700525673,0.41632429093570794,0.7264140957809914,0.5084315601984338,0.6183459441415378,0.4574163816126608,0.6740080252271524,0.3253878122955613,0.9259950198681897,0.7880860651747309,0.7674556561170762,0.5096012873381676
17,3.645495995375302,0.5740783146324708,0.8031686674478482,0.3850715606504391,0.5763379479649898,0.03728589274296937,0.9148595640455942,0.5655470736385886,0.9920315774909167,0.6874563791542804,0.9606607844161104,0.7433440258943038,0.5206752615950897,0.04311066443135789,0.697216947220854,0.5533967532565329,0.9830473189047986,0.7703418637273136,0.6336092968102833,0.4151074297545074,0.7715876454453665,0.4133342184223825,0.5931099787645964,0.10615620640044399,0.4140926389903086,0.019706399459452635,0.946023398889057,0.8663965396342397,0.829729488934917,0.3334664189602343,0.7651178805406251,0.19322257268743545,0.3953462271291729,0.020007263710362284,0.5730837317678388,0.12149340267487323,0.6561390215035637,0.11943537135194714,0.8267199889724361,0.45117383804665456,0.9199773609259863,0.5610294740119729,0.8395474556498284,0.4275082391573493,0.5997504746881513,0.12667058955407673,0.736901484459015,0.361830098969169,0.5309065934065934,0.8859599093384372,0.5258429808779076,0.9455684503265545,0.6461262460344407,0.6770211832491414,0.4856855495000538,0.6099860910203627,0.37395856551726053,0.7671076742330589,0.38682924383290773,0.9202335971689338,0.7919566282266849,0.800979484222748,0.5350665356648758
18,3.5867932686941484,0.5029387069689337,0.789490352142802,0.3449871201325871,0.5599750847951375,0.02625906994926721,0.9268332586355529,0.6457414803988345,0.986594683789504,0.7064019760141719,0.8427767005255374,0.6141954364713861,0.5143014802376729,0.02554037488026588,0.73789851019556,0.5931898897782956,0.9733939175615438,0.7662542210484659,0.6183820791560866,0.40258882145770636,0.6630288134426662,0.3572265651205023,0.5717739564617303,0.0888092526572358,0.4222927541012552,0.027076001482462635,0.9581319137304346,0.8911424606429332,0.8658896278412973,0.3872858701886364,0.8503258452982289,0.20070209982967635,0.46152896121183645,0.023117214788956723,0.6724898626157478,0.1958953525162242,0.6388743867235089,0.12088737383642563,0.8272940610853072,0.43302877410205065,0.9417067014018198,0.6329991897766806,0.9055716182482377,0.546746282854493,0.6396278223299388,0.14625050217982444,0.744008290524155,0.3716511513685038,0.507554945054945,0.8999396576420156,0.5853743635066293,0.8206074443795465,0.5446967090798893,0.7121934457563704,0.5163367762422217,0.5936559752976522,0.3594921018293358,0.6646553916024445,0.30974353272283084,0.9280306537781768,0.8106388600739722,0.7698470947427011,0.5210470572424799
19,3.5571223086741544,0.6049919853446302,0.7156012772583186,0.2921065892128349,0.5534966923674862,0.03491174199439112,0.8876995217809177,0.5999249322724214,0.9605622146264969,0.45253151355944604,0.7804697517476923,0.42078852952765217,0.5192165270544188,0.028387243443440874,0.5878147050381939,0.38961114202369895,0.972374210743829,0.7714257755984275,0.6438820034111655,0.455578031561054,0.7453533734699077,0.4089098346840774,0.5716763512875512,0.09116699704567308,0.5107543531031707,0.02914243694699504,0.9606748070670156,0.8955908923215412,0.8206060541102516,0.42538826788918843,0.7565410717938689,0.2430551529320259,0.5036771283423855,0.03333162221175889,0.5837771591115415,0.13405297507719724,0.6939141595396537,0.1453489308296255,0.8061860262610675,0.509042429518489,0.9177326213301026,0.611147355486523,0.8227674913225432,0.5185609244313412,0.7010388384962621,0.21113776273287374,0.7279916517847199,0.3500518673318489,0.5478479853479854,0.8695281541072423,0.5608552955690783,0.7584625391599852,0.346355377398331,0.5816083561007113,0.32647284471031673,0.6123987426282408,0.40149890955656664,0.7300197854289231,0.3562040378981399,0.9290313603368936,0.8215457006157162,0.7468414896269994,0.4688220276246915
20,3.511787049816397,0.5509503091367072,0.650818845605057,0.2415036931301565,0.520333266482901,0.028939265332508773,0.8079909174101955,0.45786509683879995,0.933204792481257,0.5027414941838365,0.6978384559293769,0.41317222363401057,0.45761606157485146,0.02606260851332153,0.5786904639486696,0.44646240458499004,0.861412030949229,0.48997491469602716,0.6376927723792024,0.5245177369722094,0.8033631975169611,0.44506965645634206,0.5028591786700383,0.08810350337875356,0.42489096283257793,0.021216542059438275,0.9560309719228554,0.8699827295933258,0.8024918207614662,0.4384552680119246,0.6965004132544141,0.17841083657790577,0.4844118896268297,0.04411719783008042,0.555556270047812,0.16158618767167174,0.6889110573121328,0.14289432944400182,0.7976932051042828,0.5137626205526314,0.9044339557463816,0.6127172794419026,0.8749735533259926,0.5328810680790542,0.6242053208876444,0.17150672085656074,0.6937236092622786,0.3341792444472479,0.5670787545787546,0.8074713069040191,0.45233099982372243,0.692232384643976,0.3834226621711417,0.5755468389266172,0.388464261328526,0.6020308501168354,0.4583762921653379,0.7855458235794385,0.3883915118938703,0.9281179671238833,0.8011438949115834,0.731824195215795,0.4786882703823636
