epoch,train_loss,train_accuracy,train_1st degree av block_rocauc,train_1st degree av block_prauc,train_abnormal QRS_rocauc,train_abnormal QRS_prauc,train_anterior myocardial infarction_rocauc,train_anterior myocardial infarction_prauc,train_atrial fibrillation_rocauc,train_atrial fibrillation_prauc,train_complete right bundle branch block_rocauc,train_complete right bundle branch block_prauc,train_left anterior fascicular block_rocauc,train_left anterior fascicular block_prauc,train_left atrial enlargement_rocauc,train_left atrial enlargement_prauc,train_left axis deviation_rocauc,train_left axis deviation_prauc,train_left bundle branch block_rocauc,train_left bundle branch block_prauc,train_left ventricular hypertrophy_rocauc,train_left ventricular hypertrophy_prauc,train_nonspecific intraventricular conduction disorder_rocauc,train_nonspecific intraventricular conduction disorder_prauc,train_nonspecific st t abnormality_rocauc,train_nonspecific st t abnormality_prauc,train_normal ecg_rocauc,train_normal ecg_prauc,train_premature atrial contraction_rocauc,train_premature atrial contraction_prauc,train_qwave abnormal_rocauc,train_qwave abnormal_prauc,train_s t changes_rocauc,train_s t changes_prauc,train_sinus arrhythmia_rocauc,train_sinus arrhythmia_prauc,train_sinus bradycardia_rocauc,train_sinus bradycardia_prauc,train_sinus tachycardia_rocauc,train_sinus tachycardia_prauc,train_ventricular ectopics_rocauc,train_ventricular ectopics_prauc,train_mean_rocaucs,train_mean_praucs,valid_accuracy,valid_abnormal QRS_rocauc,valid_abnormal QRS_prauc,valid_atrial fibrillation_rocauc,valid_atrial fibrillation_prauc,valid_left anterior fascicular block_rocauc,valid_left anterior fascicular block_prauc,valid_left axis deviation_rocauc,valid_left axis deviation_prauc,valid_left ventricular hypertrophy_rocauc,valid_left ventricular hypertrophy_prauc,valid_normal ecg_rocauc,valid_normal ecg_prauc,valid_ventricular ectopics_rocauc,valid_ventricular ectopics_prauc,valid_mean_rocaucs,valid_mean_praucs
0,5.116197949920426,0.43386001068620716,0.2900239770805188,0.022511413088623717,0.43706665729237015,0.150678114750297,0.4284108593210411,0.013876899598157352,0.6086283992726301,0.1775010671287915,0.84718287303825,0.07967856502904122,0.8636255789282593,0.27665469016413363,0.3501670878896103,0.01434016721647635,0.4946507373511796,0.33530217992300215,0.6427951037831131,0.0358395582572152,0.5778832178911395,0.18523005450635588,0.4319084262215812,0.032300861524662175,0.49280436681698814,0.01883477389235501,0.907624320827656,0.7668585943557789,0.5203753210561053,0.021346382653086186,0.5329327957515062,0.03155876820536585,0.6195903792575183,0.08244438710987706,0.569889371344808,0.04576386467736927,0.7401029793255247,0.21184783421078063,0.5470596617585524,0.1288063197978355,0.8811107162282066,0.5148134257474947,0.5891916415218279,0.15730939609183497,0.4993131868131868,0.45091596482211366,0.15721823869454699,0.6049730520358034,0.1618933103474831,0.8541989711608113,0.28523098376085004,0.46749313158462025,0.30745519127321685,0.6169992545214645,0.20686078202489794,0.9055993598317318,0.7457383278309019,0.8843569482176159,0.49226365389057086,0.6835052403105945,0.33666578397463826
1,4.72685995439329,0.4898862682237997,0.6387762271955146,0.06883085889842008,0.6317251170646387,0.3701411331445607,0.5980403942379707,0.02505631854952619,0.862043082281147,0.47478187780536435,0.9450995029267051,0.2895940225626834,0.9257248333941307,0.46521072290068843,0.3973118488717332,0.01553300470511084,0.7526758882190857,0.5846578817202106,0.9411604906380284,0.462523276909099,0.6109730294975736,0.1968588911029739,0.505865507265709,0.038230692710914824,0.4492942865592475,0.0161932992018117,0.8984844083421494,0.7413787402544346,0.6878916388234902,0.08574827411076298,0.6288634007511149,0.04209599482247688,0.5556382080765387,0.06170950104665968,0.5982554259480596,0.05383282471038371,0.8059414809328957,0.1170766157213946,0.8746223365874712,0.47625645274659173,0.9553479685475765,0.7899699764664853,0.713186753808039,0.26878401800452767,0.4896978021978022,0.6261351105793023,0.3796293679239299,0.8389656433329624,0.4561397616684659,0.9093675015845709,0.4357264536812032,0.7180601485137161,0.5394461076672751,0.6528779816282988,0.25829193744933315,0.8950934176845974,0.7169283783894729,0.9734172321255051,0.7808764979388906,0.801988147921279,0.5095769292455101
2,4.481871965595551,0.508281810548813,0.6487676432558123,0.11236505230197744,0.6346676877065108,0.39601796740843487,0.526802236968261,0.020274159022586388,0.8899659082069804,0.5030551492211431,0.9652131917351163,0.3442611895832424,0.87126006447142,0.4632475164352253,0.3652824870809626,0.01470938609114544,0.6083427640978983,0.44177221453517385,0.917688123434466,0.5255383219727042,0.6486776919020644,0.28333043856819673,0.46592278256229835,0.03916716705481826,0.4904357481523276,0.03146559312101181,0.9202285914528122,0.7876361305883792,0.6751326937378197,0.10022360032303823,0.6337203417181754,0.05652215926890862,0.6220045745416498,0.07706550257113605,0.6388139149028448,0.0844983810670662,0.8563680445512806,0.4476407852409852,0.7952024803054913,0.22847974919717687,0.940709072287985,0.7434391892163983,0.7057603021536087,0.2850354826394374,0.5325091575091575,0.6296870301036019,0.4028049033544044,0.8861762508147983,0.5070510398264996,0.8454887835023541,0.4753187447375376,0.5837509517169892,0.4130434179030232,0.6665309865242178,0.291126725862334,0.9168364101810984,0.7620870782256389,0.9475043313940266,0.7100598319525894,0.7822821063195837,0.5087845345517181
3,4.344861970185487,0.5438516143805816,0.7620408769381776,0.18429328144199225,0.6620203976277934,0.4178635523564321,0.5267494164240565,0.021093043494602684,0.9195267289343797,0.5574838585229032,0.9821424338181332,0.5194493599057495,0.8971445721512046,0.44743540349620675,0.4417651960255294,0.01788208054987154,0.6635642938116992,0.45550563527598115,0.9669630285231525,0.7209080859839684,0.6325249999107252,0.23771761345723505,0.5339263174568768,0.05864234099180665,0.6338864085172148,0.035201323024479564,0.9262005220016742,0.7875018421655106,0.6922845157910333,0.13173911161999266,0.7180585439323997,0.0772112822408202,0.6864960102644403,0.08972570412659936,0.652753444852935,0.08656107873522353,0.8955355628281457,0.5003350228421359,0.8666073058307607,0.27032897875054257,0.9576151700671288,0.7675241741396872,0.7508902872853731,0.319220138656087,0.5366300366300366,0.6480150780555101,0.40940866906212253,0.9121385077664191,0.5584008797978643,0.8851603529065556,0.446961129547957,0.6408403546349765,0.4311660104466298,0.6529768833051683,0.23614468448949713,0.9215961854604532,0.7623286708191652,0.9598493212426449,0.723214454141703,0.8029395261959611,0.5096606426149913
4,4.25589603692027,0.5904129455766736,0.6689480508661811,0.19071155226819797,0.6154459726759995,0.395855795896771,0.6261318167644394,0.027635888233254358,0.9202951380990052,0.6405515796424299,0.8946532466124115,0.4109780953548463,0.9464707811954597,0.6337272609028605,0.6517657481747703,0.034967271735231134,0.870551103715705,0.6796904814181581,0.9380665829597932,0.6690187942753675,0.7790127817660455,0.3812116490535671,0.4614373848449732,0.03680982103895544,0.5823120539249156,0.029725918475250565,0.9279676810656892,0.7871859491985561,0.8253500867374319,0.19454335659173141,0.7395716786636415,0.07681340242802269,0.7094838054583437,0.0848515537538298,0.6761961796887739,0.1142320168970138,0.8893439774264684,0.4148547353287365,0.8954495059487135,0.6350484037157053,0.9497790790236733,0.7637940164743239,0.7784116327806216,0.3601103771341405,0.5588369963369964,0.6123626211885187,0.3949362242725403,0.912531995739201,0.5999445954836856,0.9370981981166244,0.5773333364074392,0.8482449994725425,0.6505727416949681,0.7862891976501418,0.43149314096793695,0.9242500636935865,0.7722536833664183,0.948129747476627,0.7351410019652105,0.8527009747624631,0.5945249605940284
5,4.164048408572068,0.5233188306236165,0.7143619814775243,0.2225960026578837,0.593734239760255,0.3525522323936577,0.48210694958078704,0.017622228764936777,0.955337421241959,0.6915917902059633,0.9851435359035209,0.618743211458414,0.8626023370120584,0.383317987414853,0.43413612486604103,0.021271003378456166,0.5939421893321267,0.37074668429554003,0.9633078048542928,0.7491941531532446,0.6724631384484998,0.3147728655797347,0.4842713031588952,0.04587586755299655,0.51241020577545,0.033328570804879935,0.926002919369414,0.8211528376719837,0.7612203924771316,0.23982270338621875,0.695242449730068,0.10941091641614265,0.5977475347554353,0.07683380707602322,0.6860662696071261,0.15613196770775808,0.8564567912982676,0.43474660362140405,0.8048536132133595,0.4572189659084059,0.9788064143925214,0.7888933870045158,0.7280106808127366,0.3452911893226506,0.5119047619047619,0.5898036161237813,0.3442848976238594,0.9499586638897282,0.6719299708025351,0.8348374966044912,0.3758380672326924,0.5676957441050878,0.34081478985012276,0.6866886346537756,0.3295931410341678,0.9231632640335232,0.797545589409582,0.9779026542451797,0.7476261907764715,0.7900071533793668,0.5153760923899188
6,4.117275135215571,0.5460651858636745,0.7232329579821584,0.2188881193091752,0.5461896906677692,0.28247308318100806,0.5315759391857039,0.020101077697020867,0.9041621230511375,0.6288002466108662,0.991314205300602,0.7330909658806984,0.939296763061548,0.48861628004634217,0.45710945480282006,0.021313007540560102,0.5988682109442279,0.4031273432519692,0.9571451862548515,0.6924996443956526,0.7535875958067046,0.3925091287574223,0.5021943858537521,0.05181102423865928,0.5782443125213795,0.03275502823726193,0.9292639593274852,0.8106278662636736,0.8180552099527925,0.25190230573213274,0.6795247828808388,0.11543852941456224,0.6357464489923152,0.08728119313930771,0.7130844734926614,0.16362301045665092,0.8533653428437851,0.37303523486688933,0.8837865843412595,0.49563039808825776,0.9750418729296161,0.8049042714625572,0.7485394750096703,0.35342138792853334,0.4961080586080586,0.5472346820735667,0.2645288352639753,0.8959530358193294,0.6195902676131636,0.9301557972654835,0.46681307768063246,0.5653041251771569,0.37778639448494966,0.7629378257180947,0.4155423658074193,0.9241899970144822,0.7835073075238745,0.9758031169497062,0.7493509407674518,0.8002255114311171,0.5253027413059238
7,4.052946631921702,0.5856804824059232,0.789422376918257,0.2857581679254745,0.6121205787555567,0.38776151760572974,0.5485759581282439,0.019830323650987625,0.923025618653309,0.6608853289044043,0.9868503811904035,0.7004131646206347,0.9618276150189896,0.7369082180927158,0.46273588693991363,0.02240683512762065,0.7739103371883509,0.635968547981694,0.9781385313466713,0.7981935380657331,0.6886768051060406,0.32808888242474615,0.5586307285717859,0.07452558861390624,0.5247026961094962,0.03061348410856965,0.940415079283825,0.8457102994856249,0.8435431478846628,0.3467992824868013,0.6985335898990689,0.11530139851558985,0.5998723685781073,0.08375203553784467,0.748148596423102,0.30008351758779583,0.863892279239881,0.29375683136257075,0.882757626576961,0.5983513480082802,0.968040478966282,0.7593743278477237,0.7676910340389453,0.4012241318977224,0.545558608058608,0.6040164655675831,0.3732447386208598,0.9228986152403058,0.6636210668442452,0.9483536026349149,0.6458620977318594,0.7346856696647663,0.5764660297561338,0.6986174345934054,0.31779725432888956,0.9303379234287282,0.8102067942080567,0.9713218298123958,0.713117049505194,0.8300330772774428,0.585759290142177
8,3.9794312762209554,0.5366002595221738,0.6824224819538062,0.26518709447085503,0.6167481451247762,0.378883886942323,0.5027448469005633,0.017295471383442423,0.923340981039364,0.6738574130495512,0.9843360124684444,0.656431318024767,0.9085499332140633,0.5617016017944839,0.4917180751073553,0.022141670260529787,0.7308691386135885,0.5005800413236039,0.9481024089370144,0.6529043345612264,0.7174860404021887,0.35206447420823783,0.527114475560039,0.06495537390711449,0.5524978501174087,0.02944855018228766,0.9441554623865527,0.8520054854587358,0.7905902469836854,0.3091825584234993,0.7186032978640168,0.17461490677725147,0.597490479843508,0.07846733592902493,0.7356928285533214,0.3175746467229796,0.8933132739481752,0.5246208272174049,0.891487128967319,0.5369963537398839,0.9566152625177546,0.7390010122272354,0.7556939185251472,0.3853957178302219,0.543040293040293,0.6159925087077521,0.35839665177732344,0.9267357191688261,0.6779292099738797,0.8880500724375227,0.4830241580952855,0.6960860925481707,0.46456296942937003,0.7327636672970457,0.3824500001310241,0.9357882109979544,0.8213007866642092,0.9641559053750636,0.7040319094474433,0.8227960252189052,0.5559565265026479
9,3.9353384277891745,0.6422410503015037,0.9027602617920514,0.4333486067043921,0.6659875782867827,0.4470794626622714,0.5951733315265064,0.027529222169235194,0.9813745397066744,0.8156310584616606,0.9945190796956529,0.7981462086239423,0.9665875446193988,0.7696141942389235,0.5932777712244913,0.034338650496714265,0.739241808695765,0.5675362656452724,0.9782708672554379,0.8160948210061503,0.7876099716344306,0.4353926610218526,0.619113941991046,0.09524272216860878,0.6520087944167106,0.04483248091365381,0.9366405138667274,0.8016437454865355,0.9034169656573647,0.3611196666610768,0.772586749863078,0.1503678733601111,0.6778255242456954,0.09485052929374806,0.7842331052174162,0.35020688066419015,0.9246494606928451,0.6061624464942424,0.8909253700854335,0.5760769433746754,0.9820108491409897,0.8125308608704013,0.8174107014807248,0.4518872650158829,0.5828754578754579,0.6524290212788979,0.42489799685075863,0.9779678532250116,0.7708222037716125,0.9533068012042738,0.6771374292603075,0.6997530695739519,0.5135142813067474,0.7940112462068634,0.44845604455569116,0.9250495104692913,0.7585620885612068,0.9805831565628373,0.7631503950959423,0.8547286655030183,0.6223629199146095
