epoch,train_loss,train_accuracy,train_1st degree av block_rocauc,train_1st degree av block_prauc,train_abnormal QRS_rocauc,train_abnormal QRS_prauc,train_anterior myocardial infarction_rocauc,train_anterior myocardial infarction_prauc,train_atrial fibrillation_rocauc,train_atrial fibrillation_prauc,train_atrial flutter_rocauc,train_atrial flutter_prauc,train_bundle branch block_rocauc,train_bundle branch block_prauc,train_complete right bundle branch block_rocauc,train_complete right bundle branch block_prauc,train_early repolarization_rocauc,train_early repolarization_prauc,train_inferior ischaemia_rocauc,train_inferior ischaemia_prauc,train_left bundle branch block_rocauc,train_left bundle branch block_prauc,train_low qrs voltages_rocauc,train_low qrs voltages_prauc,train_nonspecific intraventricular conduction disorder_rocauc,train_nonspecific intraventricular conduction disorder_prauc,train_nonspecific st t abnormality_rocauc,train_nonspecific st t abnormality_prauc,train_normal ecg_rocauc,train_normal ecg_prauc,train_pacing rhythm_rocauc,train_pacing rhythm_prauc,train_premature atrial contraction_rocauc,train_premature atrial contraction_prauc,train_premature ventricular contractions_rocauc,train_premature ventricular contractions_prauc,train_prolonged pr interval_rocauc,train_prolonged pr interval_prauc,train_prolonged qt interval_rocauc,train_prolonged qt interval_prauc,train_right axis deviation_rocauc,train_right axis deviation_prauc,train_right bundle branch block_rocauc,train_right bundle branch block_prauc,train_s t changes_rocauc,train_s t changes_prauc,train_sinus arrhythmia_rocauc,train_sinus arrhythmia_prauc,train_st depression_rocauc,train_st depression_prauc,train_t wave abnormal_rocauc,train_t wave abnormal_prauc,train_t wave inversion_rocauc,train_t wave inversion_prauc,train_ventricular premature beats_rocauc,train_ventricular premature beats_prauc,train_mean_rocaucs,train_mean_praucs,valid_accuracy,valid_1st degree av block_rocauc,valid_1st degree av block_prauc,valid_abnormal QRS_rocauc,valid_abnormal QRS_prauc,valid_atrial fibrillation_rocauc,valid_atrial fibrillation_prauc,valid_atrial flutter_rocauc,valid_atrial flutter_prauc,valid_complete right bundle branch block_rocauc,valid_complete right bundle branch block_prauc,valid_low qrs voltages_rocauc,valid_low qrs voltages_prauc,valid_nonspecific intraventricular conduction disorder_rocauc,valid_nonspecific intraventricular conduction disorder_prauc,valid_nonspecific st t abnormality_rocauc,valid_nonspecific st t abnormality_prauc,valid_normal ecg_rocauc,valid_normal ecg_prauc,valid_pacing rhythm_rocauc,valid_pacing rhythm_prauc,valid_premature atrial contraction_rocauc,valid_premature atrial contraction_prauc,valid_prolonged qt interval_rocauc,valid_prolonged qt interval_prauc,valid_right axis deviation_rocauc,valid_right axis deviation_prauc,valid_s t changes_rocauc,valid_s t changes_prauc,valid_sinus arrhythmia_rocauc,valid_sinus arrhythmia_prauc,valid_st depression_rocauc,valid_st depression_prauc,valid_t wave abnormal_rocauc,valid_t wave abnormal_prauc,valid_t wave inversion_rocauc,valid_t wave inversion_prauc,valid_mean_rocaucs,valid_mean_praucs
0,4.84461755634216,0.289210205957616,0.8885153884395853,0.37892855118841623,0.7944284808015488,0.25915458623006105,0.7695350684673282,0.0183148327535195,0.8890770592877234,0.1534955126688529,0.922651590981308,0.604034611355229,0.9466956377246869,0.6637818287145415,0.9815257333787171,0.5393173820608236,0.829303962357112,0.04667578938380598,0.538069921181233,0.011215406001247204,0.9566489446054944,0.18111543995074175,0.5080449684427932,0.030522273408426413,0.48949605226465537,0.023180571084511145,0.6173242550566267,0.059040991020043995,0.9202568508695678,0.7269383561819975,0.9473993267274797,0.6497299188200395,0.7447236158535977,0.1110415921084319,0.9091305672947525,0.25109875158492806,0.7787969609419698,0.029003449421968454,0.6345604867330326,0.05104445589377932,0.6434638627547644,0.06701616630010161,0.9721216158710084,0.6628169468893205,0.5024144032526071,0.09749813643515462,0.8458704439460586,0.4653458527248139,0.6076530808673666,0.05216606852778498,0.6062714915919449,0.19747895165282,0.5771450904626602,0.07640155336221312,0.7132312855706133,0.023106514776920824,0.7605317091009717,0.2381283144629813,0.2706268167250503,0.8918843599732896,0.3942202475480288,0.7887515707359714,0.2647630395925964,0.8945658072413837,0.1729110179352245,0.9194305382904069,0.5748841376306347,0.9792649513279886,0.5073903586436569,0.5258879524509796,0.029538436045940072,0.47316868088526015,0.02171260666761009,0.6204478903234394,0.059712687644171904,0.9151475824011799,0.6983932663041948,0.9598139434921685,0.6818585042618653,0.74629150643708,0.11612363018528023,0.6578215196836674,0.05571826371075398,0.6791060263801636,0.0470971401893725,0.49720155310709674,0.09722543076876193,0.8435558469160291,0.45933264653906136,0.6034332418261885,0.047991260423064994,0.6067513218190579,0.20128494565227018,0.5456430333525326,0.06415841081425278,0.7304537403691047,0.24968422391981904
1,4.4127926574322345,0.29648952821047925,0.9341698969451341,0.5334352326760835,0.7945442076177013,0.330257089186348,0.745676046341196,0.021075349521920445,0.8853425154648613,0.15242854643819576,0.9568628332354183,0.7332411052090768,0.8901985372324687,0.3470197178784274,0.9759471385359673,0.4760338898615526,0.8313733401847843,0.040612830351806954,0.6420523820275457,0.019006404569628724,0.9756831995041327,0.5839922524291433,0.5231172556580361,0.029140954091421437,0.5011504472242058,0.028119987273199008,0.6554387286427674,0.11807024532374366,0.927885983717386,0.747344544594891,0.9382039722544375,0.6721972480510432,0.8525361347872511,0.28295983200459063,0.8598431236855684,0.1453018226627226,0.8200109991715607,0.033926391789114364,0.7198374176596173,0.09946389585742965,0.6291550834994462,0.1322009644781943,0.9358721210888128,0.3151539460623632,0.5409800983564763,0.13373626032376093,0.8929987463356039,0.5908424290552986,0.6242217224360082,0.07076642118566757,0.6343627378376123,0.3493119819618703,0.5933266919396153,0.14621082265726545,0.6826425425498711,0.02060033061542764,0.7764234779234626,0.2649055739300069,0.28501155250801224,0.9345660059528004,0.5363561297909647,0.7849976602269461,0.3480496824449195,0.8902890531898975,0.16521283102835777,0.9524901738661217,0.7039822745491042,0.972202488547891,0.46774055742318627,0.5538389021884237,0.03505014806519591,0.47589056574718497,0.026654008344108842,0.6552060638752477,0.11135718587861276,0.9218966758564981,0.7153854800453288,0.9380048803154885,0.6650241570311243,0.8369452918686828,0.290166226243521,0.732643784243175,0.10065105380100482,0.6422356083508464,0.12538909893508282,0.5272188133548172,0.13414782062782582,0.9036733562877894,0.598595389844644,0.6085733504878447,0.060815094856152,0.6309327684317173,0.34620799115638484,0.5654033493810926,0.13436145534168353,0.7515004884540258,0.3091748103004001
2,4.254888173704642,0.4279893667238081,0.912277760044947,0.4939032227916945,0.8211273226991793,0.4300968845095706,0.7539324232567712,0.019746064263285304,0.928328996047812,0.38435710317312943,0.9346006089976656,0.6444328118737145,0.8556860660419101,0.4725094400882145,0.9732953693219605,0.4885258883502583,0.8372965751536577,0.06533835379097151,0.5922902920983752,0.016761729062211482,0.9543886568538343,0.42216219181847064,0.5608564554038615,0.03535370501241847,0.5782362039908204,0.05118853839409854,0.6506973731886063,0.0855943526616205,0.945904744864083,0.7694109275312049,0.941834792954461,0.6275540856919117,0.8856865351976976,0.34414470864552316,0.8472679870337534,0.204124594048842,0.8333097959154138,0.02829323924164365,0.6801417828692276,0.10506589594519161,0.8100763011354033,0.23853658106157882,0.9457492735621383,0.5145806173579454,0.4946235460663,0.15758411540656958,0.9108650330997268,0.6239913382529301,0.5381868953297525,0.06398998496333441,0.6070417324174223,0.26286125101797886,0.5555955371714398,0.09803647624837925,0.7630696789059761,0.03992028214694468,0.781939545911933,0.2847431253092458,0.4041141834985466,0.9131901171433269,0.4950006480279433,0.8152741453889842,0.44162390257480133,0.9303346295925707,0.3818652567299605,0.930088695010539,0.6118078780238223,0.9693908784817875,0.45622761876197554,0.5710431911135073,0.03449883625541889,0.536894848458117,0.04142631576000823,0.6406660910562043,0.0866368910136448,0.9427467462435832,0.7551618696885367,0.9335261874117694,0.6355272298525725,0.8792385952665881,0.34790181361063355,0.6860992206574841,0.11008219606617511,0.8001715722082992,0.16979163772973324,0.48147143454218105,0.14551028244968833,0.9137146950300264,0.5905306355420639,0.521491865503847,0.05395679562781232,0.6111678637900111,0.2653313166492349,0.5167798884988644,0.08361741629621437,0.7551828147443163,0.31702769670334663
3,4.137536010423277,0.42095848550346576,0.9026763835749041,0.5009261387175736,0.8793689985084621,0.50718389689141,0.7965939451761263,0.022390113392470053,0.9379412496694932,0.5315001246078035,0.9563892023527325,0.7546533294757624,0.8781851803317366,0.582322882020944,0.9832929020214113,0.5736322743510048,0.8971524343116585,0.12056463989521404,0.6957894388126946,0.033607899228058256,0.9699722977632504,0.5671421457602001,0.5375087813433033,0.03835747334619435,0.5781271815625547,0.06464368661837991,0.6691927846075169,0.13187352782861134,0.9580230961858136,0.8489474972711852,0.9581968482278806,0.8048713036908157,0.903541346400271,0.4033468112683321,0.8816190890635316,0.3141005271910993,0.7919013697376655,0.019440017573776433,0.74658939487975,0.19987718087214393,0.7999481053873589,0.24728614951266997,0.9631977077732136,0.6736871961064006,0.48240072995802297,0.14986273659887328,0.9217472215455748,0.6786253682613125,0.5638983585412157,0.07395752780544508,0.6130366387752345,0.33097925634472575,0.5696207310548391,0.14249575857749108,0.7894511769851147,0.043290941673812235,0.8009393553537529,0.3466506075882114,0.40567936200342847,0.9071526722167974,0.5093603275512464,0.8636868409738206,0.49159352232742554,0.9349202142523612,0.5389059879453482,0.9511096306697676,0.7289414550533531,0.9816189594126556,0.5531100633149421,0.5514748493511566,0.04461313292152684,0.5399593909871856,0.05384252837769403,0.6659263417094581,0.11308870951412303,0.9536676097950726,0.8235617151533401,0.9440152346707505,0.7964874946799793,0.8953806205917653,0.3999945986211125,0.765012881254313,0.21422150082747451,0.8046365703539707,0.20990637674815027,0.4649472925744372,0.14123002523568123,0.9207328754224733,0.6690742296149976,0.5490858784527587,0.062347598469187235,0.6198850174262538,0.3445881288376781,0.5328887053479249,0.13338070125219095,0.7692278658590513,0.3793471164691917
4,4.049200601333245,0.46826165809545106,0.8918503410924762,0.5236617846518422,0.8633490625000406,0.4800017830818298,0.7954074762975515,0.026730765596869932,0.941085907677118,0.5322014656079648,0.9536947108330796,0.7595137233396511,0.8795936074440885,0.5163662399128458,0.9801280166222475,0.5629353774480101,0.8874743679528144,0.16278269454493607,0.7086650147724882,0.026707394041189422,0.9577514156957593,0.48240942597362124,0.6332137127838721,0.051279613362305736,0.6529973687165529,0.07179869763652959,0.7412093951529883,0.15401128229988953,0.9597595065861235,0.8178329009449447,0.9581906240125453,0.6922498174877335,0.9332279031952134,0.5136449999763655,0.9437514353538106,0.338736958057443,0.8492199038319461,0.031361964627855315,0.8054633778017789,0.26441704876937616,0.8380870712843632,0.29328767091704894,0.9623998372761859,0.6346457864221082,0.5440507660757375,0.17379781505715683,0.9504162665113645,0.6916147324179958,0.5658981016123873,0.0702350951624505,0.6815795458890943,0.37680951034509125,0.6451035108681151,0.1837891109475143,0.8105304813905727,0.04991345202846688,0.827188841823345,0.3512124855799644,0.4545725572035477,0.8941653999349017,0.5123762270153959,0.8558812630498763,0.4714334644598597,0.941250791006593,0.5258997587016964,0.9473782629250215,0.7310682459873233,0.9724232864373525,0.5503921102661442,0.6537581364365462,0.07731082424188801,0.6089778858327882,0.06438337309285783,0.7356771070495353,0.14599889467098007,0.9558539994790477,0.8032899100132428,0.9437323569431147,0.7122475444220752,0.9259641004530332,0.4890015713128448,0.8155502152074886,0.2852354017490641,0.8180853215855071,0.2335889869666176,0.5242540994664326,0.161363608641425,0.9535008728286699,0.6704001434210652,0.5572459691648012,0.06540599038239805,0.6865155990889316,0.37995957689098364,0.6139351424193356,0.18304228865878006,0.8002305449616097,0.3923554400497023
5,3.993591299519261,0.44955404834662493,0.9235081031905956,0.5530041426961293,0.8558817207678833,0.4446275000585978,0.7273464414108559,0.021407951500681328,0.9208084065420541,0.3397178887385918,0.9655556812709587,0.8083031282563674,0.7790724760505114,0.38131083615521943,0.9302803640696206,0.4101645521437532,0.8973619926232116,0.1797579628927736,0.5835635242724879,0.02104363296768734,0.9320333731754991,0.5885926553685836,0.5967329009474589,0.054646821754292384,0.5777807376138289,0.0463864979086111,0.7050120636586297,0.15222125493671138,0.9632764609752907,0.8505696312210758,0.9827566356246005,0.7768109041196447,0.9013625903735474,0.43795792618859014,0.9019572476897129,0.25580601969387223,0.8693472556576756,0.04185723708935504,0.7743650271386325,0.24721899603521985,0.7695347632401153,0.27605456685979335,0.8769660716010773,0.3873584577473229,0.585304916258339,0.18274738285778258,0.9477593111355638,0.6712115419436973,0.6073545180688038,0.08044586268542156,0.6579343177419552,0.3516065374324828,0.6072577491555304,0.13990854549021076,0.7964497782435968,0.050117510632710756,0.8013542380925197,0.32410577575463634,0.43511962435715884,0.9280694336786227,0.5483135015034633,0.8449958549198182,0.42262082073802726,0.9222749259473598,0.345945032078924,0.9588521609756785,0.7739492943840001,0.9163868870172596,0.38859169461481663,0.603400743948891,0.05996727163082083,0.5452931482234067,0.045738421829575264,0.6933280559311228,0.13469530282652292,0.9589336722449531,0.8360010494305843,0.9726996005364128,0.7507689785860641,0.8940811819854327,0.45236086337747516,0.7773310086714506,0.26248477810040954,0.7452827008012947,0.19893421853285867,0.5695074052640604,0.17243624615010927,0.9476524230264249,0.6353504791819069,0.5897466613612927,0.07735081185800441,0.6639310362625368,0.3472564993521741,0.568375517567406,0.12431694127153688,0.7833412454646347,0.36539345585818184
6,3.930206110378469,0.3987727012993466,0.9342544915004978,0.6076757670317571,0.874532885850228,0.5223292441063807,0.7805872186626607,0.026776101926189316,0.9409972582743188,0.5574918661344701,0.9474443665359755,0.7731750150526989,0.8879314699410201,0.47166674215736637,0.9798794212983867,0.5148566492682611,0.9293444125706767,0.218711642472626,0.7324508436046029,0.04139207666360793,0.9718292175681296,0.6781099172853846,0.5806018901641938,0.053762639111552164,0.6069726472800646,0.06355207936949539,0.7256366121246871,0.1999871368909203,0.9655418802064699,0.8407134773219109,0.9783906611986792,0.8465274430655689,0.9461469814511815,0.6013439942467402,0.9401253751850055,0.4322282412924177,0.8841115776318123,0.06767202001962198,0.825016820893802,0.3051274150759712,0.6803320815898011,0.20929310955117905,0.9589628941619421,0.5868350886492968,0.602218687730488,0.20122889994988413,0.9649864868837724,0.7745536932750026,0.6501212126212126,0.10653679877677824,0.6575862988198138,0.38271924465782203,0.6040749342728398,0.19412144314330607,0.8126862002396742,0.06362468004597313,0.8282505491948867,0.38303749727934006,0.36647536707162554,0.9339203922002881,0.6105316079322384,0.860407120511377,0.4974590029035859,0.9401030877652239,0.5352518427312797,0.9392018276560653,0.7459754084091953,0.9764603576794251,0.5087819404151566,0.5946159214532885,0.061587050029797114,0.5597035093346169,0.04973191277932233,0.7105650206309064,0.18635523543384552,0.9604822247001599,0.8085556048757536,0.9648696775193906,0.8364989993813977,0.9310287531131023,0.5558731843652712,0.8297587789210028,0.2873533039555566,0.6779259991833463,0.2091554044658284,0.583030821960986,0.18101207344490022,0.9594376923437902,0.7382432154205756,0.625809306990815,0.08786962847337992,0.65877628676855,0.38295529252737054,0.564110218763924,0.17363987420836585,0.792789277638681,0.41426836565293446
7,3.882007682282881,0.36359345109438274,0.9347731725827906,0.640187831046789,0.8437481841310948,0.4729035874274996,0.6963009946468725,0.018772586637526442,0.945463504480386,0.48673479896735855,0.9694856515816508,0.8182704447724969,0.7841846367366619,0.4267756869307062,0.9649824060116717,0.5151641500037553,0.9226500534100721,0.2535816005780547,0.6683084294847672,0.029844425976258318,0.9628007985348715,0.6649370177513394,0.5948530945191458,0.054076594350550025,0.5189082212633002,0.049426654759696945,0.7243913377802277,0.17369283060033092,0.9646854021689646,0.8659620129797531,0.9643164882192657,0.8093161409709044,0.9444397687050483,0.553863932139726,0.9164923609282052,0.39990287417559495,0.8701452324823837,0.04541107121255048,0.8195323779974164,0.3285463731218234,0.799845406452153,0.2743645972283078,0.9187906421460887,0.552742432002935,0.5346136388541627,0.20837150827040946,0.9599345203596219,0.7469015367855453,0.5471558239415382,0.09215096809920709,0.6398674729477299,0.3506637276501853,0.5765236376878274,0.1667975320614818,0.8078266716502452,0.06553431882866737,0.8072229603594135,0.37277397167886867,0.34016546172765894,0.9360133518561395,0.6334458051876487,0.8333069663476499,0.4345414473050309,0.9402103581749968,0.4933884165894694,0.9644279069187611,0.7948470599806505,0.9488511931856553,0.5003474728233936,0.6049793350519597,0.055695600142899,0.47240534974282833,0.04565179359095272,0.7090164767035385,0.1588501399324101,0.9575336131256549,0.834618230355391,0.9419200258294598,0.7851158541737319,0.9312819074509497,0.5190774129495309,0.8255697082810564,0.32463303003735655,0.7798252810525094,0.23688983384942075,0.5186421549715565,0.18125995263949857,0.9556191050037368,0.7079458515753022,0.5239021517372109,0.06693899186876716,0.6446109426995943,0.3608746008483168,0.5369017681515372,0.14201097693925033,0.7791676442380442,0.4042295817105012
8,3.8500407366055924,0.4922362177337209,0.9158121352625138,0.5487070970270096,0.9006331639152356,0.5420355964054038,0.7834953249096431,0.029287895558236382,0.9522228554241337,0.6238771232437377,0.9548117738040713,0.7905941027821122,0.7452489833421587,0.3116552341019765,0.9633598407343346,0.49629071133439473,0.9206713022029072,0.28534969900002777,0.6684133131863997,0.027179760152127676,0.9627864354189906,0.6752280362144232,0.6059040906947062,0.06107698655042653,0.6110015080580726,0.07761818175633228,0.7718171607619495,0.20796534129097982,0.9706106152251954,0.8683285984327994,0.9764594918118599,0.8217415779614551,0.9337403431670315,0.5471001960420322,0.95756350587832,0.44178921880828287,0.881388570712278,0.05099932581838082,0.8230180852614323,0.3400482247891518,0.8207006787115632,0.28914386779065154,0.9048145830803332,0.4865163952571753,0.5936280613397323,0.2089022616437886,0.9449867190438458,0.7424694965056762,0.6085087424373139,0.09962656104537701,0.690883063569834,0.39825754260560764,0.6458268494160755,0.18558859109401035,0.8200146810060149,0.06334784473841831,0.8269748843842945,0.37854538770185164,0.45487068644257284,0.9087496770253446,0.5156878732381954,0.8889915459367524,0.4869536530495265,0.9498286377739676,0.5958018587852687,0.9474027389263424,0.7610651826402549,0.9546504815455065,0.47327431782532814,0.6159149963329874,0.061271229097598016,0.564818643840499,0.0708564909638629,0.7531082964965988,0.1821020207013105,0.9646485621133101,0.8473718619473158,0.9586358178650165,0.7839236063847818,0.920393226111887,0.5195929409266372,0.8357993872083743,0.3248950704833789,0.7968345302180614,0.24380755364792206,0.5724989503903413,0.19216024299439693,0.9436610576615425,0.7053524390883812,0.5951440349197739,0.08765840725728034,0.6926047544106242,0.3879176201354271,0.6110379603768868,0.17778692968744209,0.8041512943974342,0.4120821832696838
9,3.800374634022867,0.5042110755012298,0.9622037235521884,0.6769098618749924,0.9453182744875585,0.6375635671521748,0.8440973257444463,0.03972697578493662,0.9592131525186566,0.6658354180531141,0.9715927734199666,0.8412156031114586,0.8921803256760126,0.6090619260184698,0.9862912510654543,0.6408828303897087,0.9464462186021596,0.3549234624582553,0.7622806882120496,0.033858758986337945,0.9772321958530921,0.7122049706175496,0.6559857833426017,0.09209090814535718,0.688125356510362,0.10112657981690398,0.7933000388162376,0.23000894837477667,0.9722326459266282,0.8833647886396316,0.9728171321555527,0.8008500118304549,0.950534272148531,0.6273350933133446,0.9057473674576277,0.42647183010054307,0.9427542957343896,0.08850971002249518,0.8540103597765715,0.4186636028621349,0.7602217889639321,0.33646328062248654,0.9710920292767128,0.7305997640653386,0.574968956656506,0.22196406608975783,0.9678917543741759,0.8297684680766003,0.6338265981123123,0.11800807199084831,0.6901238026545957,0.40596851572969206,0.6157658735994711,0.18602844242972397,0.8092848307831026,0.06331206099162184,0.8520569931637368,0.4360265747240263,0.4712677945889543,0.956164705329669,0.6382885454330416,0.9267630843197199,0.5904506604880653,0.9545990159968124,0.6254088230625732,0.965603883403745,0.8150033520060257,0.9825856901918377,0.6238843085514068,0.673625381431195,0.0899449376280983,0.6378822328430235,0.081291782351263,0.7614433228018803,0.19308635056401682,0.9648944413226334,0.8437806194860031,0.961812242791034,0.7721056790034273,0.9349596919137808,0.5735320856958309,0.8487342817121949,0.40344589020053717,0.7334932925755685,0.25578138873820955,0.5575358269915476,0.20165364367554145,0.9637124502361706,0.7944601610367371,0.6164685243215156,0.10535484578650244,0.6894801312230502,0.38863570693575666,0.5760773552713085,0.17174108678673794,0.8169908641487048,0.4537694370794319
