epoch,train_loss,train_accuracy,train_1st degree av block_rocauc,train_1st degree av block_prauc,train_anterior myocardial infarction_rocauc,train_anterior myocardial infarction_prauc,train_complete right bundle branch block_rocauc,train_complete right bundle branch block_prauc,train_incomplete right bundle branch block_rocauc,train_incomplete right bundle branch block_prauc,train_left anterior fascicular block_rocauc,train_left anterior fascicular block_prauc,train_left atrial enlargement_rocauc,train_left atrial enlargement_prauc,train_left axis deviation_rocauc,train_left axis deviation_prauc,train_left bundle branch block_rocauc,train_left bundle branch block_prauc,train_left ventricular hypertrophy_rocauc,train_left ventricular hypertrophy_prauc,train_myocardial infarction_rocauc,train_myocardial infarction_prauc,train_nonspecific intraventricular conduction disorder_rocauc,train_nonspecific intraventricular conduction disorder_prauc,train_nonspecific st t abnormality_rocauc,train_nonspecific st t abnormality_prauc,train_normal ecg_rocauc,train_normal ecg_prauc,train_premature atrial contraction_rocauc,train_premature atrial contraction_prauc,train_qwave abnormal_rocauc,train_qwave abnormal_prauc,train_right axis deviation_rocauc,train_right axis deviation_prauc,train_s t changes_rocauc,train_s t changes_prauc,train_sinus arrhythmia_rocauc,train_sinus arrhythmia_prauc,train_sinus bradycardia_rocauc,train_sinus bradycardia_prauc,train_sinus tachycardia_rocauc,train_sinus tachycardia_prauc,train_st depression_rocauc,train_st depression_prauc,train_t wave abnormal_rocauc,train_t wave abnormal_prauc,train_mean_rocaucs,train_mean_praucs,valid_accuracy,valid_incomplete right bundle branch block_rocauc,valid_incomplete right bundle branch block_prauc,valid_left anterior fascicular block_rocauc,valid_left anterior fascicular block_prauc,valid_left axis deviation_rocauc,valid_left axis deviation_prauc,valid_left ventricular hypertrophy_rocauc,valid_left ventricular hypertrophy_prauc,valid_myocardial infarction_rocauc,valid_myocardial infarction_prauc,valid_normal ecg_rocauc,valid_normal ecg_prauc,valid_t wave abnormal_rocauc,valid_t wave abnormal_prauc,valid_mean_rocaucs,valid_mean_praucs
10,3.473757562068808,0.5453782154034044,0.6813640775836588,0.24834951644110156,0.5586246113136506,0.03197764340092284,0.952047189560431,0.7741462833080587,0.9334842084325882,0.6413003736902536,0.9504956790359212,0.6876110794703072,0.4357040380950801,0.02088325440625894,0.666101301196323,0.4356084568333444,0.976589414310979,0.892819574078006,0.76636454431811,0.44158593662922124,0.6952826977701776,0.5543658842083912,0.6066071994576627,0.09368901617492376,0.6190108260408063,0.036015995484523625,0.9746630218897162,0.9240666007462583,0.5876110686830901,0.15121177123864415,0.4286038016823227,0.023459917344433985,0.5451966057359856,0.09671674187952707,0.8160144931426325,0.3450368099913577,0.6987843091591313,0.2581432112722059,0.849511381831988,0.41230011922556803,0.7993275968270447,0.4498962974503136,0.5739741030279116,0.07220168567955494,0.8419721010559318,0.5599987601928325,0.725333375915961,0.370517496779364,0.46703296703296704,0.8720786619732639,0.4777574165151637,0.913775203520787,0.5344376427410444,0.6171807090891912,0.3619273913785672,0.6750412380692755,0.21432397955359983,0.6177248363912919,0.4223143634355989,0.9156781290479276,0.7535016270550391,0.7281913467874334,0.27818753970319,0.7628100178398816,0.434635708626029
11,3.3305160744883033,0.6897183421112892,0.6228248036424071,0.26578059063158677,0.5856348519421932,0.053837172196813665,0.9571230514111493,0.8636270933730724,0.8948269534043389,0.7223410029919017,0.879064085979812,0.5653535435675843,0.4679002213604218,0.03626408295565112,0.6812595055136017,0.5059572685286251,0.9317928661496527,0.6741706193844789,0.795939780095923,0.5691487635079719,0.7827962340488837,0.6775975263249137,0.5979992639523894,0.12624716190869106,0.64735433024523,0.06832564030625393,0.986093454139676,0.9611837274619347,0.6642415187329693,0.2513720778606044,0.40429171802628006,0.022984801764827652,0.5632961801168931,0.07444981748158906,0.8719937365036887,0.4737844782157282,0.7501399912755282,0.3394379305238438,0.923161697948134,0.6375295791228927,0.9085331248026304,0.6034505232938068,0.6888725453809079,0.1693903829786806,0.8472761926089644,0.6536239482074983,0.7478370957855307,0.4234480787540431,0.5682234432234432,0.8298624534559587,0.5047464393098259,0.8029086321807017,0.41416681130597216,0.6166315310846561,0.40881766840739603,0.6930038803482487,0.2901060912310698,0.6942318159054726,0.5225199442935803,0.9129690535945596,0.7357673616271795,0.7114042484280594,0.28463658199339387,0.751573087856808,0.4515372711669167
12,3.1932110756228473,0.7132279978627586,0.5429856367832725,0.18184877151408,0.6151425936125755,0.06172313366122102,0.8971308507936268,0.688376719741452,0.8934561724214684,0.6404890085894578,0.858827983344006,0.5748532256772837,0.5438407069791025,0.031645778647292025,0.767063184531076,0.5810856130008483,0.9727880723494493,0.7544494864706549,0.8420758178347005,0.5957190410393707,0.784646048343342,0.6806366044879991,0.7545135903869356,0.2545945224553972,0.7469341958213769,0.09365590568028583,0.9875200965702134,0.9649284231836179,0.663841700872217,0.22075186235569053,0.48437004133457656,0.02988288975980191,0.6188211375475611,0.0871992477770471,0.8605231301108156,0.4942543817451372,0.7424238737697539,0.40433702431055035,0.8780694423810231,0.511289498415207,0.8774510085091617,0.5259835387330676,0.6083962656060967,0.11409596268517093,0.9081453159762622,0.7160792466032107,0.7658621302672096,0.41853999484244747,0.5494505494505495,0.8172289254684925,0.4496771663466877,0.7721097998215005,0.4073750163428934,0.7034719269652305,0.46186966176631583,0.7010249693664021,0.26981346580072046,0.6792528022424071,0.49630784770644754,0.9113775856136658,0.7416815741091692,0.778878198326986,0.33021319982497843,0.7661920296863834,0.45099113312817324
13,3.0713609842005307,0.6330051141134264,0.5880304642970777,0.19445276686112795,0.5673673220785505,0.08323937906123927,0.842874707008088,0.5501900801772128,0.8061653177493524,0.4949094101186062,0.8643466557421577,0.42323352175553797,0.39555558385662337,0.023814835798745403,0.6880172818590047,0.4946248781511743,0.8660461841829384,0.5112898201141955,0.7700440393195845,0.5332247549442481,0.6725534894079929,0.49547660815038125,0.5906082797648887,0.14072065377542256,0.61138096179918,0.06531467515591087,0.9790294693550992,0.9367932875652284,0.6115403636382641,0.15769352519508414,0.4067764769128217,0.020130217720189275,0.49776909978667083,0.05360548625645073,0.7800218692248537,0.3573653168175279,0.7035146412973394,0.3201882132829051,0.8154257250862511,0.4555144396202676,0.6721174948146151,0.2848879379206351,0.6010230645314623,0.11074166382876034,0.7749046423998716,0.540144905058138,0.6865960515505768,0.32943438078768134,0.5281593406593407,0.7256933281787291,0.35000563287815295,0.7955233846647206,0.3097281515490507,0.6123718584656085,0.3643023016097501,0.6727948667695283,0.2301771176151185,0.5965222402778818,0.3459722587589699,0.9053832375323835,0.7229586723125117,0.6351827136778387,0.2112513390447334,0.7062102327952415,0.36205649625261244
14,2.994957642940681,0.6085031676971223,0.6739082227114226,0.12141837055716945,0.5130892951335158,0.07482099778208132,0.8535344536732009,0.6337682178110047,0.8201566843628201,0.5593250732815737,0.753575827057992,0.4521286677415968,0.38653412486812855,0.026243663926677135,0.6825278336172735,0.49787238012282065,0.91016719265833,0.7048352970639366,0.7274919795545802,0.4571593951415778,0.5976781168444922,0.47241175131699487,0.5912916607925228,0.1572423504206348,0.5717082341282741,0.0635986548498615,0.9883397924021138,0.9700752952524784,0.6063737630634932,0.14907142196364725,0.4235195065160696,0.024681603805623696,0.5478131165501546,0.08666909592423372,0.8044090075170008,0.3950111986933543,0.7554985896595892,0.41727037759883173,0.9029754535400056,0.568385477512451,0.9022039917186802,0.5242046893055196,0.567824646530944,0.09406972534164507,0.8143985107905614,0.6247000597572374,0.6997736365314166,0.3670438075077705,0.5309065934065934,0.7489378802368405,0.3587854322736084,0.6551187518807231,0.31446045688810065,0.6122540509259259,0.3844195031070132,0.6075601553915965,0.17174474507295462,0.49512873412856884,0.3276433487159654,0.9001032221502591,0.7418838856662826,0.6569961134254347,0.23843829188332472,0.6680141297341926,0.3624822376581785
15,2.834266573761667,0.7307075795740783,0.6847887671989548,0.31920010494649526,0.5774755349810429,0.12055995617106727,0.887090711663983,0.7071546978841827,0.8760815412228816,0.6646578901992577,0.8482057025182489,0.4911516551695771,0.4910228190193443,0.044962940100986906,0.7028860959160041,0.5170695631855156,0.9718324846456792,0.8023686130826122,0.7625914724785594,0.5012896148004043,0.7163786476465671,0.5966385694539409,0.7097336676590892,0.2506475710347289,0.6672660602696826,0.11603879139011151,0.9968878564360256,0.992067632419522,0.6554210271529898,0.2715610335727835,0.4359591196279643,0.02592491771861522,0.5918027870850511,0.11016160789615534,0.8555731964767666,0.5543742230138928,0.7615997240147168,0.49002951140875906,0.851848825500586,0.5289588915424193,0.7902547267543554,0.39588775786511665,0.6165609873302001,0.1469743875910945,0.8359348452614515,0.6710867280817346,0.7403271182209156,0.4235803026604079,0.5432692307692307,0.7919344008789957,0.454049581021015,0.7558841467209341,0.33951285821945026,0.624828160430839,0.39198283563814246,0.6242857943942876,0.19133851271278746,0.6152342329362173,0.4213846153555927,0.908235508419689,0.744498994354527,0.6810420598845196,0.27470190218851226,0.7144920433807831,0.402495614212861
16,2.7405164562630366,0.7558964964506526,0.6805546627559351,0.29283281221081825,0.5729768638730791,0.12403249110262823,0.8816709484705084,0.694480638129471,0.916538345875344,0.6869670080467124,0.8595323161597155,0.5792953960062814,0.47779598589501104,0.0629597926707961,0.7583107770923375,0.6181235931639488,0.9750271959609219,0.823153661381178,0.7393885059584716,0.5315965746505504,0.6673661797262843,0.5885858583906123,0.7226528767996958,0.30992767833766555,0.6705996240074076,0.12483521046509584,0.9975270726452239,0.993043226277432,0.6696142345611182,0.2770112398922816,0.4581707524639126,0.051159552710490525,0.6323579624321006,0.12693337081066383,0.8651965948697578,0.595425267929796,0.7857742447335995,0.48812626444995477,0.888782210006768,0.5855782145797418,0.7920685359863638,0.418977919033816,0.6289296369657593,0.17519106892436273,0.8925794504675991,0.7413239485660483,0.7515188626230416,0.4495254903513794,0.5608974358974359,0.8335483345880724,0.44232622026094437,0.7441048709540199,0.39164129239648604,0.6732110378873772,0.45831509701652495,0.6111623444654375,0.21637590663214937,0.5873900276092743,0.4274122515224437,0.9051722393134716,0.7206050632115535,0.7439375579356482,0.300886663526009,0.7283609161076144,0.4225089277951587
17,2.680528152608642,0.7290283184489733,0.6785936710107874,0.251872778296099,0.5619836336454481,0.1151286796508703,0.9086350223589439,0.7012472607233317,0.8999811751445607,0.6703706579712092,0.8385124131272909,0.5668566840574315,0.5205350738095139,0.0461975626473324,0.7191963520024733,0.5741718601313244,0.9341532108461148,0.7108535568416907,0.8116368693339001,0.604906616776322,0.6610408119573318,0.5336210995065891,0.6868636857166621,0.21264420810279172,0.6382368178461661,0.07942638167967495,0.9973201485047759,0.9934654577183483,0.6813481048176092,0.24877761791440875,0.4480691156107555,0.03594754618886366,0.5642255053762801,0.048008080312359605,0.833626969672975,0.5278370482015532,0.7658909649578636,0.48208857186575205,0.8841847009689826,0.5784997872068803,0.8170895117405271,0.3661531694924081,0.5940880778341662,0.12245725687038539,0.8652277628754058,0.7111849984006656,0.7413836181435698,0.4173507672980133,0.5428113553113553,0.8071255620892426,0.41723780362283147,0.7323303541946258,0.4045468294915492,0.6385425524376418,0.41886941086141055,0.6658858592425743,0.2524811324329902,0.5654514257081442,0.37067179894448166,0.9043639187985751,0.7383982254242625,0.6864156959537185,0.2623211577944955,0.7143021954892176,0.4092180512245745
18,2.606166952512217,0.7832226547591787,0.5881380309488315,0.25217383121203785,0.5876678964746476,0.16744402689919463,0.9134259479785144,0.7011451085615851,0.9183085926585433,0.6907198735173852,0.7839574050340999,0.5437110919286039,0.5325161992350418,0.05595019485200546,0.7373051187954127,0.6023090384640224,0.8308266269571323,0.516285160172858,0.7827361031679416,0.5953272841785376,0.6750844314984799,0.5848194957179589,0.7176458583352415,0.28976310684772894,0.6343697880986778,0.12447984205812981,0.9985862289191295,0.9961344205969435,0.6728794137572622,0.29564333799705306,0.4360427501644407,0.05941655490855489,0.637776181067002,0.05990949523432371,0.8404846727534555,0.5720158995553296,0.7866990039851024,0.5300982830470997,0.8832633833506661,0.5768732783424269,0.8126148966253015,0.39234327522665,0.5821349179373582,0.1526543920059026,0.8536943615483104,0.7231889297127636,0.7366435367859361,0.4310184509562317,0.5657051282051282,0.8421439762345616,0.4834988488806065,0.672440807098389,0.36713202215916474,0.6520983914399092,0.4332775985389406,0.6297568133729604,0.23497461788128052,0.5963717506431341,0.4354996192421472,0.9016674931185233,0.6997220821622661,0.692258401367002,0.3011071940446247,0.7123910904677828,0.4221731404155758
19,2.534118542279208,0.7594840088542859,0.6868561142596878,0.26884409465579784,0.5590315116438336,0.10236358089521093,0.8822264814088071,0.6687077179002208,0.8649620898194234,0.6199487081984546,0.8042364527042013,0.4504610031729343,0.47436510667890064,0.05271627213607975,0.6825870784857664,0.4706980690235398,0.913079229849043,0.45919934895507486,0.6993627521798776,0.44254398789030974,0.6634715954456476,0.5539340403148796,0.6387289979957795,0.23482650425067422,0.6108295310905634,0.11255146008576,0.9988344199821739,0.9973315863614575,0.6937983154079481,0.2816724870967766,0.41490997577412203,0.05276136396410824,0.575755596364052,0.12191634746562546,0.8276941287942333,0.5343921428260066,0.8273195885247127,0.5564469997275375,0.9150931015698509,0.5689660406708508,0.8859476627449255,0.5246031461748756,0.5568598456287301,0.1307296922513289,0.8343544162678728,0.6656086724554346,0.7277410905736432,0.4032374212033153,0.5256410256410257,0.7606985166948134,0.392845614142786,0.6760122592033714,0.28884764096195187,0.6219508810468631,0.35707502807972324,0.5807952465317548,0.16312177950888884,0.5620171965062996,0.39445392799469753,0.8999028497409326,0.7358932553974644,0.6746643920526251,0.2717211500501102,0.6822916202538085,0.3719940565908032
