epoch,train_loss,train_accuracy,train_1st degree av block_rocauc,train_1st degree av block_prauc,train_anterior myocardial infarction_rocauc,train_anterior myocardial infarction_prauc,train_atrial flutter_rocauc,train_atrial flutter_prauc,train_bundle branch block_rocauc,train_bundle branch block_prauc,train_early repolarization_rocauc,train_early repolarization_prauc,train_left anterior fascicular block_rocauc,train_left anterior fascicular block_prauc,train_left atrial enlargement_rocauc,train_left atrial enlargement_prauc,train_left axis deviation_rocauc,train_left axis deviation_prauc,train_left bundle branch block_rocauc,train_left bundle branch block_prauc,train_left ventricular hypertrophy_rocauc,train_left ventricular hypertrophy_prauc,train_low qrs voltages_rocauc,train_low qrs voltages_prauc,train_myocardial infarction_rocauc,train_myocardial infarction_prauc,train_myocardial ischemia_rocauc,train_myocardial ischemia_prauc,train_nonspecific st t abnormality_rocauc,train_nonspecific st t abnormality_prauc,train_normal ecg_rocauc,train_normal ecg_prauc,train_premature atrial contraction_rocauc,train_premature atrial contraction_prauc,train_prolonged pr interval_rocauc,train_prolonged pr interval_prauc,train_prolonged qt interval_rocauc,train_prolonged qt interval_prauc,train_qwave abnormal_rocauc,train_qwave abnormal_prauc,train_right axis deviation_rocauc,train_right axis deviation_prauc,train_sinus arrhythmia_rocauc,train_sinus arrhythmia_prauc,train_sinus tachycardia_rocauc,train_sinus tachycardia_prauc,train_st depression_rocauc,train_st depression_prauc,train_st interval abnormal_rocauc,train_st interval abnormal_prauc,train_t wave inversion_rocauc,train_t wave inversion_prauc,train_ventricular ectopics_rocauc,train_ventricular ectopics_prauc,train_mean_rocaucs,train_mean_praucs,valid_accuracy,valid_1st degree av block_rocauc,valid_1st degree av block_prauc,valid_atrial flutter_rocauc,valid_atrial flutter_prauc,valid_left anterior fascicular block_rocauc,valid_left anterior fascicular block_prauc,valid_left axis deviation_rocauc,valid_left axis deviation_prauc,valid_left ventricular hypertrophy_rocauc,valid_left ventricular hypertrophy_prauc,valid_myocardial infarction_rocauc,valid_myocardial infarction_prauc,valid_myocardial ischemia_rocauc,valid_myocardial ischemia_prauc,valid_normal ecg_rocauc,valid_normal ecg_prauc,valid_premature atrial contraction_rocauc,valid_premature atrial contraction_prauc,valid_qwave abnormal_rocauc,valid_qwave abnormal_prauc,valid_right axis deviation_rocauc,valid_right axis deviation_prauc,valid_sinus arrhythmia_rocauc,valid_sinus arrhythmia_prauc,valid_sinus tachycardia_rocauc,valid_sinus tachycardia_prauc,valid_st depression_rocauc,valid_st depression_prauc,valid_t wave inversion_rocauc,valid_t wave inversion_prauc,valid_ventricular ectopics_rocauc,valid_ventricular ectopics_prauc,valid_mean_rocaucs,valid_mean_praucs
0,4.696364571465237,0.46348842674186347,0.7785444630602439,0.2573769207924547,0.8009662717111058,0.025180063734262324,0.9739411837000329,0.846360526977952,0.839841179016047,0.08922670600467325,0.7260937684670843,0.011110946444781491,0.938641956327551,0.29015782487005004,0.7425645017826222,0.015571519568975378,0.849888628259779,0.46516161402999545,0.8819117078825349,0.06939196902148849,0.6335823308639208,0.09816913457924262,0.4538701012638041,0.017945533477582577,0.8643975489153767,0.46088670259107245,0.867259277802502,0.2660600472014469,0.5923812802262518,0.013374215598436457,0.9450051540539546,0.7733511538791465,0.7904804924435166,0.1980428416961775,0.5633037985979162,0.009946382986221441,0.5474788091441404,0.018257868833198056,0.5773606975062304,0.05210396614589574,0.5135723309454525,0.017254845785961544,0.8532346110854704,0.5070987201207385,0.9790840336442987,0.9042991357756571,0.6196415197865579,0.0800042964398418,0.5709601255897974,0.025762089242535962,0.7766092507357641,0.26187864975024144,0.8893609787572503,0.1752567135220805,0.7526913846757387,0.2288165534257735,0.4736100096924839,0.7642283368461593,0.22265694573531086,0.9746977325152273,0.8527584637244042,0.9354638855845385,0.3047089717945499,0.8426764953796356,0.44769168145565924,0.5996759370779503,0.08988960143862765,0.8606021725072094,0.4595395686530417,0.8417438059567307,0.24168291165292533,0.9374721098548906,0.7460132457731458,0.7813514359624986,0.1728812056621271,0.6078896124941628,0.05971200559345145,0.4894879192366959,0.017360420809947454,0.8478898394496521,0.47584230491140816,0.9776161668558825,0.8879709449279788,0.6529713711779679,0.1082797602080028,0.7817407626570962,0.2528126800872801,0.8953100229059988,0.21613836875753384,0.7994261004038935,0.3472461925740872
1,4.222497794451941,0.487222418047233,0.8355005902888287,0.3608333384516541,0.7183817431511481,0.019263587269187674,0.9855081128358093,0.8972466229881388,0.8753089628680131,0.21690257327020074,0.8047441200803689,0.01941338320383402,0.936899144370419,0.31932538827665774,0.7096546930324922,0.014381370975847792,0.8584478303709268,0.49172760938979987,0.9365501278088217,0.39450504306556805,0.6494885441628578,0.10435663583314288,0.5849436371247458,0.03357818537763078,0.7974661458519756,0.3811024314450271,0.7776609315744829,0.12211050649000535,0.5500719861495004,0.009350377707470308,0.9569508746603756,0.8057153806376041,0.8695170649963239,0.33489310034155056,0.7788953325285505,0.049719939787760195,0.6438661476742106,0.01667493095202502,0.5887691774984019,0.04988936991831292,0.6957924161425144,0.035962090750842036,0.8873531649225248,0.6494398257295633,0.9791069744350714,0.9169520426929869,0.5828145698839249,0.05418213088971818,0.5833294113641643,0.02406908040757541,0.8174882999767441,0.3131392458179381,0.9359147891138647,0.3817253763055605,0.782324030494887,0.26986382953752314,0.4788968191030047,0.8393824067802459,0.3258353482573721,0.983764733765625,0.8924920112068901,0.9327826124320975,0.3344721257639102,0.848143389361132,0.4590701064474646,0.6246725777097717,0.09990213598262071,0.7912985353789517,0.36510713362123354,0.7673391652163293,0.11301317556925225,0.9499150638377704,0.7811321365778925,0.8323988729795191,0.2633514533420731,0.6025981662493038,0.049918729411159685,0.6828323781626209,0.03507934513183937,0.8866402982481926,0.6142686655575685,0.9746451347225351,0.9050872305864455,0.608203280737265,0.0659218042464256,0.8108489968456484,0.280210346376094,0.943149455291465,0.48226482937360804,0.8174134417324046,0.3791954110907406
2,4.029626810148703,0.5195041710727294,0.8577194468750984,0.4106412791044375,0.7246862339193798,0.01808161178108309,0.9884624211330556,0.9200908156006571,0.881414824164381,0.17400704988450041,0.8829107818224796,0.04540366500235505,0.9436344244541673,0.37238148899223233,0.7325351426709066,0.014831033416985094,0.8770404366420083,0.504014488916487,0.9504626382118655,0.38395651789535246,0.7176266227183105,0.1487000129063334,0.5193675248176055,0.025097220990912415,0.793586005139914,0.4194654129797134,0.8333421651470716,0.2680843756092798,0.5244995899523129,0.008857866160851182,0.9608762024779485,0.8359404751608748,0.8713107700823483,0.38653623211649973,0.6853601351871248,0.026910283152674574,0.6464373526760587,0.02351729070721994,0.5236171261951195,0.037571422158352866,0.6757171113373507,0.028017880579230547,0.9153699173214669,0.7184398410023943,0.980676895125179,0.9130985294587448,0.6072709508008907,0.07421115197830051,0.6208190035427898,0.03715979472155518,0.7505811371794047,0.2927410305898893,0.9640338896833595,0.5674598230206727,0.7857445672799076,0.29443140745721497,0.5128205128205128,0.8577163532580232,0.3886917297844981,0.9888919917766872,0.9191708058252146,0.939742479273053,0.406210411916921,0.8716118874391139,0.46032228785155827,0.6945491387323076,0.12437065294030007,0.7917989474274807,0.40122452704927675,0.8273852537157473,0.26783882918439145,0.9536290156412449,0.8158743956717841,0.8372005733963851,0.32401689786206855,0.544782501716413,0.035148380905767204,0.6469284953047918,0.029189940576566945,0.9079521479163651,0.6657642089895592,0.9800703625590493,0.8974893445750882,0.6261414343545865,0.09052919512736926,0.7335374761659634,0.2680011194705877,0.9664121929243924,0.6188182569979824,0.8230218907251003,0.4195413115455584
3,3.905215729642959,0.471331218423217,0.7412827857931716,0.2631515871872302,0.6316571710183413,0.012827715468544179,0.9892950504647089,0.937056930109635,0.7970527052860709,0.15762254952385407,0.8970885533624867,0.1343664234385457,0.8678989516521237,0.17304592398293253,0.5553382459153231,0.008225257066400937,0.7548396925989261,0.2993704803402789,0.9092355249078586,0.4335499947139054,0.6169725512570605,0.09945568202776972,0.5929566588924771,0.029829766676766904,0.7896906039176415,0.3116674475888447,0.8210258621181519,0.1787588293256337,0.514940382778672,0.009071839356851269,0.9663102380140786,0.8709337345445337,0.8888456581805161,0.4466975053327873,0.5915743874221382,0.02107015670378021,0.5471608985680503,0.029268912389832,0.5323033112162888,0.0420908054043241,0.6850483690141541,0.040291348843838365,0.8740776676194189,0.6229588485291278,0.9756857412139536,0.9055208186605306,0.5420510792093847,0.05211205682773236,0.6237548478042314,0.07350529109251769,0.7569235010811117,0.23366241602203716,0.9498233743809474,0.5156459589677238,0.746647454372588,0.2654522415433061,0.46400563926337124,0.7296853928957244,0.2327913638769047,0.988804120634996,0.9307753093952563,0.8711911266503535,0.17999977451265964,0.744052560775462,0.26210627422277416,0.5885787983927049,0.09066035979168857,0.7815800924368205,0.30411107731264436,0.8164021285185524,0.17002699768768076,0.958059746626985,0.8408929052842786,0.858696511838658,0.3657338679025234,0.5360354103582705,0.04572207190928305,0.649188733581513,0.048130212940328584,0.8633270776572858,0.5568870870247511,0.9704640303837635,0.8876542750707579,0.5663675552795412,0.06686588504076413,0.7312195810341205,0.20214739536715765,0.9537212535692565,0.5545088901690007,0.7879608825396255,0.3586883592192784
4,3.820442823304257,0.546674891317119,0.8711351742104372,0.43207069348641786,0.7359879940473358,0.021353631244999283,0.9921345745554147,0.9518908653714702,0.8500247448418254,0.1788116741068284,0.9042413721782294,0.1296942356077275,0.9217954870738403,0.36178560701918394,0.6889675582793526,0.02203213956259697,0.8823467801670736,0.5443361491354425,0.9590592676257281,0.49380306659377177,0.7079552244899474,0.175943078448284,0.5855424739863653,0.040133716434368215,0.8477305178667442,0.467298168955494,0.8698198262450598,0.3500084660988463,0.7404511537020725,0.028335232057932862,0.9672530330251835,0.8458335284808642,0.9136958190525818,0.5314670095524752,0.8017433034734073,0.07368001503597979,0.6387143964668988,0.030451174176915712,0.6590917924417958,0.1347740041727137,0.7427734745315604,0.06347084368889166,0.8980183602405826,0.6921335573752226,0.9872304283002591,0.9474653852215057,0.6914400582975899,0.09434847547240663,0.6732732028702805,0.0959360803004376,0.8672478447347842,0.38494401628873415,0.9746693083027955,0.6971345890571746,0.8220131988848903,0.3380436693441033,0.5363468146973301,0.8598791483952405,0.38312051964197896,0.9917653979156517,0.9444933187232786,0.9158414710817815,0.3820249104781578,0.8675970068152125,0.4864074368348167,0.6758697357771782,0.15354016251270997,0.8422642971745808,0.44591069465033417,0.8542325043510122,0.3038529520031941,0.9583862354848598,0.815173995651387,0.8737644790825656,0.4268311788918973,0.6674228474065961,0.1341784990162884,0.7281375168336373,0.05031640234118032,0.8916770604141369,0.6340419854732913,0.9845156108870095,0.9398304779061522,0.7020336890851658,0.12314509674935535,0.8481585450533449,0.3408641581809602,0.9697382694540364,0.7234574026045976,0.8519552384507506,0.4554493244787237
5,3.7387411990774715,0.5481729526495124,0.904514018487582,0.5103969244396693,0.7207457025807456,0.017710604130451703,0.992795468643294,0.949977077908894,0.8407311548601732,0.14434061817305077,0.9132841123980618,0.21405440912661447,0.9380557932507277,0.43090890270414667,0.6657376012275669,0.013405484012699406,0.8508393697044616,0.4873591368763381,0.948855367970515,0.40285947065255007,0.7482845360195853,0.1607800479506895,0.5547876300681736,0.04077337797747856,0.836152177711084,0.5048923205175244,0.8572835956013526,0.2370854988013568,0.6347623917085995,0.011910962669995692,0.9661734826782051,0.8541725712841628,0.9363004986609423,0.5196443260416321,0.8267574409442923,0.10291545153708008,0.5971406214470525,0.02269913153318313,0.6269581010454979,0.1317287903184775,0.7065564538732307,0.04983520605454382,0.943698174579214,0.7843354994577674,0.9871942404266616,0.9429461137513175,0.567774512347885,0.06292910065610403,0.6367327376613181,0.0842640244494248,0.686215498350648,0.26234774217769813,0.9852378518786817,0.6983917100196775,0.802829559004829,0.33241017320086647,0.5328222750903163,0.8903319272753176,0.45359810684937363,0.9919828641370869,0.9427347549093066,0.9360367318138848,0.4620451976674563,0.8375669173901705,0.4315843428923516,0.7245748464134024,0.14641774490173393,0.8260875104256085,0.4818058878751199,0.8434131782235657,0.20506381470448695,0.9577162097032782,0.8220766267646148,0.896577087212272,0.4141340285326845,0.633234978576257,0.09499544158445516,0.6770822764887525,0.04394473241718679,0.9366856592441047,0.7191689996664694,0.9852976530393244,0.9310500132238545,0.5942437590088018,0.08856729057248902,0.653016679415571,0.22501544677729315,0.9783119563934334,0.7242547100410928,0.835135014672552,0.4491535712112481
6,3.683383686676133,0.5294912466220185,0.8909144986835842,0.4870252863220705,0.729286215782993,0.01945314864656299,0.9945592529701074,0.9636006038419012,0.8511873434019618,0.21448323519864954,0.928443889611157,0.2817999007779243,0.9290496822965343,0.36421066965184185,0.5832047690463814,0.01481902922266622,0.7440424152367384,0.4043442295737243,0.9591666790512424,0.5749830928956068,0.6832917847859652,0.13500899779285272,0.592156365865327,0.04173165544915974,0.8671354730874252,0.5093850000714871,0.8737937382797196,0.2785695553043321,0.6073821408201628,0.011305335143422222,0.9756669049290276,0.89650865062161,0.8936929115080431,0.5092863460931809,0.7348707936943232,0.0731772892764037,0.6161937867267999,0.03058835154075645,0.6270197678202503,0.09580523444974981,0.748307084504604,0.14376320497526507,0.9292324426199106,0.7666651672093168,0.9800596122947278,0.9255954146662804,0.5869334067145688,0.06452003359879718,0.7131036160889521,0.11846618275435697,0.7179890654557517,0.2871773703055115,0.9634415278056723,0.6685770853374817,0.7969278911185357,0.3415711565661889,0.5137897612124416,0.8796083927137291,0.4576184976340018,0.9923645193362726,0.9458110061722447,0.9310439461031531,0.3639650327586867,0.7319977040616166,0.3548280903836363,0.6499905256528785,0.11168929165024172,0.8566746714292601,0.4711246253849233,0.8608148945409639,0.2359241512668062,0.9663816802416694,0.8602880104104427,0.8559334992008699,0.39071540262632903,0.6180541500151467,0.08237592851777079,0.7212301974424145,0.09609599406327102,0.9140033133001964,0.6841426659856067,0.9754129951562225,0.9123744449125891,0.5975833410003987,0.07189923805661436,0.6823499037016725,0.24628970432033948,0.9652661458901439,0.6756238523011227,0.8249193674866631,0.4350478710277892
7,3.6352243529351025,0.5660028198801551,0.8254766095337985,0.4067811117370679,0.6878850014117394,0.021064944089299986,0.991410646779015,0.9481435589967585,0.7444505295396151,0.09971700163677005,0.9274810897057085,0.28265668499995433,0.8945878530921061,0.29668894286854,0.5527274536545101,0.01036228187232732,0.7297331495514123,0.3748074904734088,0.9169180240161694,0.42399635420479687,0.6922262835859113,0.15056798770253477,0.5568161453972811,0.03659737383000608,0.8336111794192937,0.38986291260480443,0.8513366112081066,0.23730029788450246,0.6348443337484433,0.01387126203415695,0.9747316724374891,0.8887752877490037,0.920059509647521,0.5436226311603813,0.6986912229126763,0.08332980323879385,0.5825235989252558,0.03212053465451754,0.5794620905673575,0.08528252982237301,0.5869603825418154,0.047047391146224166,0.9128573196701496,0.7077719511797587,0.9746728858885988,0.9102453225240044,0.554087436819202,0.06161796739950897,0.6841625502679625,0.116454475800152,0.7392297141718221,0.27285560769552814,0.9401064089805848,0.5692144273995641,0.7687326809028288,0.3081060051809515,0.5334390695215437,0.8109947466229285,0.3795263966629447,0.9901912105091509,0.9388481994675398,0.88932658341211,0.29680790306537996,0.7236138418517792,0.3236282882234442,0.6573372471262695,0.11907376311868961,0.8257281368491833,0.3518706257731377,0.8449375167509728,0.21925268360805816,0.9650209011740059,0.855689250597971,0.884332767626172,0.42184148125474763,0.5744837202041968,0.06702032468628526,0.5486274244556655,0.0381647306319167,0.8979599350531751,0.623971016222679,0.9702521388230991,0.9010002203274422,0.5644205040328764,0.0763224304421285,0.705424939422659,0.22454232305340419,0.9416967248754964,0.5623360688059752,0.7996467711743588,0.39999348162135895
8,3.5893162367781186,0.5291387616026318,0.8113704477340842,0.4526441521581863,0.6750421874638755,0.017431825726479055,0.9919864981676788,0.9660857246760751,0.6953267627939012,0.09664383383318947,0.9312668419808534,0.2425393229326201,0.8676064179052929,0.26609265042870833,0.5778661319370315,0.014704413067706014,0.8359346720750335,0.4702320220160148,0.9074805314469148,0.3844547301752264,0.7003763019068145,0.161575261340545,0.5653818572339833,0.03438160542870827,0.7639209663254954,0.29129666918023234,0.7960787341336406,0.24537293485898196,0.7000401610491821,0.035885267783810126,0.9757067459656809,0.8948251545633391,0.8799486206182705,0.5366025671950455,0.7222813070563936,0.07366812524603973,0.6158786114202769,0.05792754192172941,0.5662527525674224,0.07438307203152399,0.7568265588548064,0.13669215409642077,0.9067879681007303,0.7034858455727228,0.9633384092013334,0.9015325940939802,0.6607381770273393,0.10029440954801175,0.6756317040638943,0.12489238341862963,0.7724579747921929,0.33453195180905876,0.9541109275762694,0.6536321774007745,0.7796014718999381,0.3181464765578369,0.509824654154551,0.802189955302605,0.40965786246690394,0.989463451282681,0.9526218524551617,0.8723761697777819,0.27269405604065705,0.8240668029513813,0.4059046313230926,0.6736191139070411,0.13070566932025035,0.7552376403886141,0.27996371801762443,0.7855920005835276,0.24484020470232418,0.9666430430351072,0.8614025090075628,0.8421139872468735,0.4333810734399996,0.5792728097711846,0.07717556982626908,0.7387124663002073,0.09614989166292626,0.8918577367720314,0.6090173376815388,0.9558400241468408,0.8789801329566995,0.6538642009384488,0.12417849769298622,0.7441440834660341,0.2837066935038674,0.9524157012926274,0.662199578328775,0.8142130741976867,0.4201612049016649
9,3.544500925918819,0.5681471037480907,0.9337015081552443,0.5699406683403777,0.8135934615091127,0.026750286822500437,0.9955968728174382,0.9683200319641954,0.8361035831348974,0.23245614640966633,0.9461386065476892,0.3494509300134705,0.9631403827049364,0.6185257427210071,0.732666437166171,0.01737107729272097,0.7855298717222055,0.4918412108811019,0.969126627333254,0.7001248662045683,0.7926923791146241,0.20419231967841955,0.6347911434038991,0.06350699129179722,0.9247269747196951,0.6423139929654949,0.9172291450328833,0.33071270332532676,0.7975882446246628,0.040262573929620495,0.9723256371504198,0.8708426808582304,0.9646920237219995,0.6735242702127875,0.8883536046165804,0.1260740472224663,0.6539083544318953,0.05741878100189127,0.7362257089362974,0.1926161437376093,0.6916981553001886,0.06955830393635354,0.9406163084495741,0.8120002482316144,0.9903197881243255,0.9582771288403094,0.6497440866562304,0.10705488645783753,0.7310534467600196,0.09780741833747002,0.8677373756873851,0.4237368477346034,0.9857658842789931,0.7839255301019955,0.8505794466192547,0.4011002241735938,0.5430434399506564,0.9146127255392934,0.50572578382298,0.993769335282211,0.9516523971456352,0.9605180492923665,0.6138060680066557,0.7689683514074994,0.44116080952742787,0.7587499930335682,0.16408136742948323,0.9128631461839742,0.5825391984990647,0.9049445903263345,0.2670624729843682,0.9604373263059651,0.8196651959825859,0.9317332059119143,0.4957874497681625,0.7124889375701944,0.16486687059472022,0.6651049213620918,0.05234478613118658,0.9189498083636521,0.7048193999283517,0.9862359974488074,0.9447495292896122,0.6517709004201552,0.11518109944268018,0.830086772731136,0.3568166484117789,0.9734457390808017,0.7623154726279299,0.8652924875162478,0.4964109093495389
