epoch,train_loss,train_accuracy,train_1st degree av block_rocauc,train_1st degree av block_prauc,train_abnormal QRS_rocauc,train_abnormal QRS_prauc,train_anterior myocardial infarction_rocauc,train_anterior myocardial infarction_prauc,train_atrial flutter_rocauc,train_atrial flutter_prauc,train_bundle branch block_rocauc,train_bundle branch block_prauc,train_complete right bundle branch block_rocauc,train_complete right bundle branch block_prauc,train_early repolarization_rocauc,train_early repolarization_prauc,train_incomplete right bundle branch block_rocauc,train_incomplete right bundle branch block_prauc,train_left anterior fascicular block_rocauc,train_left anterior fascicular block_prauc,train_left atrial enlargement_rocauc,train_left atrial enlargement_prauc,train_left axis deviation_rocauc,train_left axis deviation_prauc,train_left bundle branch block_rocauc,train_left bundle branch block_prauc,train_left ventricular hypertrophy_rocauc,train_left ventricular hypertrophy_prauc,train_low qrs voltages_rocauc,train_low qrs voltages_prauc,train_myocardial infarction_rocauc,train_myocardial infarction_prauc,train_nonspecific intraventricular conduction disorder_rocauc,train_nonspecific intraventricular conduction disorder_prauc,train_nonspecific st t abnormality_rocauc,train_nonspecific st t abnormality_prauc,train_normal ecg_rocauc,train_normal ecg_prauc,train_pacing rhythm_rocauc,train_pacing rhythm_prauc,train_premature ventricular contractions_rocauc,train_premature ventricular contractions_prauc,train_prolonged pr interval_rocauc,train_prolonged pr interval_prauc,train_prolonged qt interval_rocauc,train_prolonged qt interval_prauc,train_qwave abnormal_rocauc,train_qwave abnormal_prauc,train_right axis deviation_rocauc,train_right axis deviation_prauc,train_st interval abnormal_rocauc,train_st interval abnormal_prauc,train_t wave inversion_rocauc,train_t wave inversion_prauc,train_mean_rocaucs,train_mean_praucs,valid_accuracy,valid_1st degree av block_rocauc,valid_1st degree av block_prauc,valid_abnormal QRS_rocauc,valid_abnormal QRS_prauc,valid_atrial flutter_rocauc,valid_atrial flutter_prauc,valid_complete right bundle branch block_rocauc,valid_complete right bundle branch block_prauc,valid_incomplete right bundle branch block_rocauc,valid_incomplete right bundle branch block_prauc,valid_left anterior fascicular block_rocauc,valid_left anterior fascicular block_prauc,valid_left axis deviation_rocauc,valid_left axis deviation_prauc,valid_left ventricular hypertrophy_rocauc,valid_left ventricular hypertrophy_prauc,valid_low qrs voltages_rocauc,valid_low qrs voltages_prauc,valid_myocardial infarction_rocauc,valid_myocardial infarction_prauc,valid_nonspecific intraventricular conduction disorder_rocauc,valid_nonspecific intraventricular conduction disorder_prauc,valid_normal ecg_rocauc,valid_normal ecg_prauc,valid_pacing rhythm_rocauc,valid_pacing rhythm_prauc,valid_qwave abnormal_rocauc,valid_qwave abnormal_prauc,valid_t wave inversion_rocauc,valid_t wave inversion_prauc,valid_mean_rocaucs,valid_mean_praucs
0,4.88834902145176,0.4130536952179532,0.6231185708857737,0.09011142509936185,0.30603780611323683,0.040130941782567396,0.683600707983028,0.023895541566199135,0.9268771497530477,0.6840346976229986,0.7543870837903593,0.16713020659023775,0.9245961178306702,0.5814733261830267,0.7729604235862203,0.014502468724689369,0.7653975347390604,0.1304769484314101,0.8301763103904565,0.12515743202124568,0.5012847258492734,0.009452124775479484,0.8160423343853077,0.3569522585986517,0.8317614352223129,0.050008161704811385,0.6876046494857975,0.1602558716942906,0.5096113484151144,0.01796816559625957,0.6724310593958098,0.26578732206196237,0.4962792631658208,0.026356530696363265,0.46320122321184387,0.008844665985108434,0.9232995573847833,0.7304675068396258,0.9544194916975295,0.5556033358461991,0.8348713304364584,0.35940361405638394,0.4723756151262989,0.00847043535064648,0.5492742871785462,0.0127620537273812,0.41052254518761666,0.021549102768240277,0.5599661946156081,0.022454448215230096,0.595112088424441,0.02029736200204467,0.7031553645965855,0.23693483771367266,0.6757063161096539,0.18155695329438795,0.4106088642171116,0.6357434063380599,0.1122535958605897,0.3051362413695996,0.04279489830501685,0.9293383199331952,0.6776360865153448,0.9160048259008502,0.5397847154707428,0.7811928802701522,0.15551039865891325,0.8269539185288143,0.11779347398294387,0.8222810989714366,0.35611176915630893,0.6900638802817349,0.16808038339496267,0.5217169177805467,0.02212476295188326,0.6761591556932436,0.27054041671444273,0.5039294378639291,0.02519412039529967,0.9189257140720801,0.7151590035298371,0.9472750914417895,0.5388297766520014,0.44065860181860395,0.026356008917443323,0.7189689562231076,0.22224413305844956,0.7089565630991429,0.26602756957094537
1,4.439823219938909,0.37157795793678766,0.7193331655595097,0.24596255925583405,0.3127512812173049,0.04176074447644709,0.7109663549135181,0.021996956929892467,0.9670051433594199,0.8336154475331631,0.8509801354054174,0.28904655753176495,0.9212279538274478,0.6140415504337935,0.8847103442162079,0.05095643960478435,0.7667391831456435,0.20325032645142083,0.8658424668482242,0.18436020538812176,0.47368301561874493,0.0076141908263934145,0.7495970608004469,0.34458791382413145,0.8923464588525604,0.059294807753032586,0.7044899676513594,0.19671865322785353,0.5598637331298147,0.03130732109194731,0.8099808515722736,0.39382925946422076,0.4726119856333454,0.026559662411685052,0.49494301472988467,0.00909565694538981,0.9444992815980369,0.7967214007660002,0.97185222519943,0.7568979368543759,0.8510145590145819,0.4629269387641066,0.4564518300667399,0.0149946025416706,0.53334344908373,0.01169526635521178,0.6200229732870686,0.059018805045585654,0.49880703873525256,0.052530147792679796,0.6581308658413301,0.02464128215410616,0.7637615991432659,0.2874362464944724,0.7098059976327138,0.23157157230454173,0.36258701207154814,0.7305011167531626,0.2594726589194767,0.30887547461132847,0.04387188158252921,0.9672687173066435,0.8283718061261669,0.9011480774979277,0.557713268369318,0.7554168013011234,0.2374617214973111,0.86628994667429,0.18604307447478294,0.748794363836524,0.33679481827728786,0.7124117987643873,0.2213099627810179,0.5689462042252552,0.037017333558990465,0.805379638124085,0.38905457199161775,0.4734836332832194,0.026306342869359987,0.9401010060762044,0.7846830291539745,0.9684628158633354,0.7131326429266689,0.6138933410055172,0.061299146677704294,0.7815107804590103,0.28826139318649135,0.7428322477188007,0.33138624349284657
2,4.270053235698203,0.4125249676888732,0.8262483679674102,0.37183450547649616,0.4814509940564378,0.08921553112279401,0.745772641355049,0.023010284831059748,0.9309633802449059,0.7382852324177214,0.876056710788583,0.4244807453725522,0.9433194803446159,0.7162740431668507,0.8644451166371628,0.06881791255505867,0.8419786970682089,0.2562983750274435,0.8972490197109919,0.34615308665545325,0.6192165448681913,0.01242874619884175,0.8280093730935808,0.46802141658419166,0.9416588977350039,0.1274225207103017,0.7944417306466993,0.2729251418824501,0.5914363998733223,0.04674612536480807,0.8213237186316207,0.4568906812755726,0.5356135841596188,0.033004190873538786,0.536181912032774,0.0092332069833496,0.951654620590659,0.8059846237666646,0.9516765494368947,0.7946147996578535,0.8628290700560287,0.4326443664218712,0.585343361916026,0.019113411906528592,0.5564289397533624,0.016958433640911222,0.6146934834606563,0.09796896764466073,0.5916621591983381,0.06250779228948536,0.6923393941489929,0.04225291894004554,0.6445640494934815,0.24482724440860607,0.751021469125716,0.2683813194298119,0.40990395629570886,0.817219551443956,0.36191798347702125,0.48047774842983093,0.08810046136801536,0.931269676366633,0.7251705806635582,0.9240549277501626,0.6293338048756701,0.8294871341414797,0.2981972682512859,0.9047862359923075,0.3703855607853799,0.8308712615459448,0.46410222303485593,0.7894065464563623,0.29815814178725264,0.6030854256791167,0.05291213579353067,0.8144167147346122,0.4405072105040132,0.5059670212386745,0.038798851063822776,0.9490701469071962,0.7845410847948485,0.9470886523741999,0.7656888777123066,0.6257621762988793,0.12670006760165495,0.6645296622706752,0.25002288149716,0.7744995254420021,0.3796358088806917
3,4.151379530584752,0.38996592644812594,0.73922213324754,0.3125905243305549,0.49062516231638154,0.07096358344027529,0.7553974262428427,0.02178775052993486,0.9617092464081053,0.8758395062015777,0.7897544840148147,0.23596914845900893,0.9371273999161082,0.6628496204167647,0.8606689090666393,0.07840615577697627,0.8369252563895325,0.2635237373997086,0.7970987264336095,0.2424959020577586,0.5630555426407374,0.011068109893497647,0.7483723562375623,0.3859233662924148,0.9298631657077249,0.35176201398108115,0.8105617321249259,0.2862415407667818,0.5873043872618562,0.04161304976410386,0.8050958157354347,0.31601564424695994,0.6780673640343607,0.09330670927184007,0.6578292110587877,0.021910762866957194,0.946213790990758,0.7880656517941883,0.9571813577571027,0.8262396870528804,0.8600639855553721,0.5877195237666295,0.5093372476134155,0.013793135288230717,0.6123760067355984,0.015567008877914304,0.5769586958145867,0.07739898458317437,0.665685625501359,0.18050642296606645,0.6771672771672772,0.048344914639044875,0.7193446790625102,0.2900460118564114,0.7489618071167286,0.2730749410200283,0.37509912767644726,0.7409679252741628,0.3102657396222972,0.49258236037336633,0.07298566410689405,0.9595006331551647,0.8677547061379117,0.9138209979075436,0.5730930818182584,0.8112118180177771,0.2565612148372748,0.8199716966716515,0.2509509856154175,0.7570867996764127,0.39561292359282346,0.8132449783354223,0.3098815410506546,0.5617898837095386,0.04967892399451858,0.7931062605318988,0.30812596189693575,0.6338304889990417,0.08109994463071438,0.9399032047649405,0.7659752981189445,0.9407320960232907,0.7888969314776997,0.5749076683147044,0.058983198501776954,0.7366083691160863,0.2927176261684913,0.7659510120580667,0.35883891610470753
4,4.0633271828813795,0.3231993890259664,0.8225511833525457,0.313251655885781,0.5024912086356025,0.0787403414201735,0.7376700384037838,0.01997596422012604,0.9857434611798492,0.9013283904097489,0.6410998536037718,0.1104402008424294,0.9481299526242949,0.677381981268791,0.819332453433712,0.024782313757000327,0.8060393729307732,0.142639042783212,0.886202242524917,0.4316284512818436,0.6110713938523721,0.013233068364741734,0.7722023455864634,0.4416257649529066,0.9242238094569546,0.0914016831501393,0.7987366049644236,0.26948416539021003,0.5852427627714483,0.04242821702328274,0.8327156294090825,0.46987390770687115,0.6096171220283647,0.050003434752011564,0.6548631211907149,0.017234811848843252,0.9512702296432118,0.826800554092154,0.9811332117833967,0.8677353875865221,0.8848928126260854,0.4823009487396248,0.49996211561206383,0.008209407491216701,0.5514857047047503,0.011739408194519962,0.6043947121416595,0.14467136966560298,0.6256859370254125,0.1246627499945481,0.7163119742978121,0.06901288445459546,0.6746091084631782,0.3085529274600713,0.7472183985479479,0.26688996279757565,0.3254031192175522,0.8078034390091128,0.29359943745838646,0.49952903019062134,0.07514940006189727,0.9839061860466647,0.8816085831916257,0.9281791315227472,0.6039386075312743,0.7957519856459186,0.13712900404187695,0.888394350530848,0.44111472798074586,0.7694992550547165,0.4325246658744837,0.7846233990163453,0.2797516820362061,0.5925089284485348,0.049420067742924276,0.8186788401875369,0.458555682052384,0.5947842338819309,0.058693095350018515,0.9475910397629336,0.8103327038042298,0.9796148001546489,0.8641448141107766,0.6222572148985248,0.16799650006088107,0.6855381250082803,0.30489807642736083,0.7799106639572908,0.3905904698483382
5,3.994649867812022,0.43449653389730936,0.8811856521566828,0.5604258195665646,0.620818544507461,0.13573009858789128,0.8545994078951232,0.040230415422986436,0.984878320093912,0.9110432226355261,0.9020573455487518,0.6114606033876668,0.9559110518435392,0.7533204758040402,0.9230967536827905,0.20093117532745253,0.9002030498829556,0.3454560860899835,0.9114167250051594,0.5358209731171715,0.721445508290005,0.019299160517459495,0.7869430535886835,0.46559267936736487,0.9776468075993143,0.7161112707237433,0.8245244487453637,0.3390879416360743,0.6378311128560474,0.06353815766159836,0.920534505332636,0.6210639016000123,0.7694042240243705,0.10747645580236016,0.7885281124178068,0.02591586468610734,0.9695721237895045,0.8675777721471944,0.9793160997185396,0.8310830544018517,0.9748023621222982,0.6183400221995843,0.7569307309706851,0.08589429431181267,0.5293466731684654,0.011024721223553448,0.7215429116336323,0.19564332014765343,0.7197380886642678,0.16499423605417768,0.8098503064671436,0.15091207026492703,0.686640041923864,0.33750841113513363,0.8272601523818849,0.3736723924546111,0.41122565864833904,0.8491940259534367,0.49494933065728425,0.622818392854638,0.12739221843286694,0.9830604932026349,0.8967489445247737,0.9374125960326535,0.6579285940670261,0.8979690629501761,0.3827341183574817,0.9058850090099845,0.5302142497339073,0.7857243015872841,0.45806351105043513,0.8159506645712576,0.3281404079172905,0.6505442487513127,0.06598180195881066,0.9145368802717904,0.5897319377480519,0.7240302039715141,0.08534141633439579,0.9630530172447718,0.8405412079641603,0.9714652616809754,0.8109593075366459,0.708181247931721,0.18330697866937357,0.6950998850339526,0.32527932630459155,0.8283283527365402,0.4518208900838064
6,3.9359452100327315,0.41781224297967334,0.8953931128569519,0.45970695682157203,0.7290790415851478,0.17627107351143412,0.8286412970061126,0.037738800146725086,0.9743204523576887,0.891731558937511,0.8397772273183672,0.46504209512610206,0.9453158077729806,0.7525848803776836,0.9374433292288494,0.22387372738948685,0.8778428854524012,0.44488608771138227,0.901254926736295,0.413429567397544,0.6232565750345228,0.013871630966983808,0.8229602976876551,0.49755786616156783,0.9673165007299397,0.7170610946288362,0.8072480521748838,0.3196976189858171,0.6507434985763417,0.0787795142380509,0.9141211204300421,0.5862405250358135,0.6956858835780925,0.07877613769871825,0.7911284797694833,0.047911676546071605,0.9657545371593698,0.859193112452329,0.983230967034503,0.872698731422808,0.9404131807575041,0.5951768311998311,0.6958871018839233,0.05337707964132239,0.5772778176733533,0.020668677807657704,0.8107986456166647,0.25563421025143784,0.7182402106706535,0.14879717900917033,0.8107595408932939,0.12642499808035157,0.7922872346161872,0.37969262848766344,0.8267760663308157,0.36603170230899507,0.4045290333950128,0.8762933586992507,0.42582404598779533,0.7286184831643129,0.15517505456436836,0.9723020676850552,0.8804440003818506,0.9201020650294762,0.658534856658059,0.8665689105609566,0.4343339140128712,0.8973595949797385,0.4197435079742867,0.8194010052322921,0.4984124360503187,0.8024810077050818,0.3008754537988382,0.6627592812548327,0.09193814827902753,0.9026565262771148,0.5512541688925511,0.6513902955046307,0.06493930253207979,0.9585868446632507,0.8376590617067912,0.9805598430565491,0.8510121424289725,0.793337239396828,0.22972752307291333,0.793151423974469,0.3634119383793502,0.841704529812256,0.45088570364800495
7,3.8984336349913997,0.46243097168370345,0.9033863678220717,0.5328608322833477,0.5579204597170935,0.11521930561311104,0.772561200811815,0.024532492413131157,0.9849438028404444,0.9055771423267962,0.8040750816192254,0.3397427134716161,0.9477537128002296,0.7293514222248547,0.9317799276622943,0.2791226734126495,0.9064082228747956,0.45680609148214346,0.9079965507787683,0.43138577714547355,0.6920580309404155,0.017462821339514455,0.8004193956425681,0.3660860818612184,0.9694651704295083,0.68347245848503,0.8381236965303603,0.3554053578312818,0.6470831524145007,0.08175356096606526,0.8449045570525491,0.4856723873453819,0.6956077446679985,0.07458118599443275,0.7883647771242903,0.06434603370959882,0.9696063510667354,0.8549619987121146,0.982625593509824,0.8768013103004496,0.919012686710471,0.5108288839785476,0.6913380713018501,0.07165594417060786,0.5847553758472035,0.025337344022946042,0.6642538328834929,0.19277872355011705,0.6744769850300131,0.24091623116408156,0.7881691290031179,0.1818795448689031,0.7144116274155743,0.3454593177822947,0.8069808270960467,0.3555383706329118,0.43131553440831794,0.8842540135502491,0.4868339618490285,0.5576194876841125,0.10937027234629265,0.9842740634625579,0.893621201092321,0.9179094542664229,0.615511789597744,0.89227604869501,0.4240051462688483,0.9064510296895855,0.4013125356003009,0.7993096353326692,0.3437727975701917,0.8300730423938564,0.35006282869189104,0.640758984921832,0.10466899701395435,0.8359185754097371,0.4818601240243854,0.6478208114827373,0.05494899512415695,0.962527350790615,0.82436193038102,0.9731877315922793,0.8318712330978044,0.6595306920276791,0.17260345571110047,0.7210560095152437,0.31961332874671466,0.8141977953876395,0.42762790647438365
8,3.8496914379970124,0.44642227705322524,0.8134276311718369,0.487217651137644,0.5557177955023831,0.08422424105674198,0.7561306186997302,0.023850356701799084,0.979568887889701,0.9120450274684259,0.7278806024594082,0.31196338714846694,0.9294010283563376,0.7081461905975506,0.9417516543243447,0.25845181958454677,0.858502557160048,0.4121904357739125,0.7579683130935857,0.3418109573159173,0.5937380106041055,0.016874903910728198,0.7068306186141754,0.4317861961443119,0.9655358453038487,0.7766688094298504,0.8191810195699543,0.37257238240005797,0.6471477155203063,0.08384538328765484,0.8158863704946844,0.3753977192342369,0.7168097491863858,0.10969437507331473,0.7791959591075988,0.05263647676315236,0.9743987924885127,0.8964336556825652,0.986784521419689,0.9127035301329259,0.9664310240600525,0.7408586220278942,0.7107941465320604,0.07370465519416748,0.6006950831126021,0.019327741576814755,0.6431839059212914,0.16346751935676804,0.6671659928284148,0.18832695914914185,0.8046910399388764,0.1944652538429377,0.6688666415357258,0.3242242679121641,0.7841417509575254,0.3566495583809112,0.41616001409815845,0.7896527677396926,0.44157438645288455,0.5533252599505185,0.08364844667722698,0.9765646174897866,0.8947260941039664,0.8971023023183431,0.5959677462230266,0.8369860985302413,0.37950483989086875,0.758400715108737,0.3493724229592993,0.7048623489115378,0.4195212156467659,0.8075156360350959,0.3501820818345216,0.6421289178096943,0.06609348911305485,0.8019387779648577,0.34312994170356625,0.6539686833168035,0.08298562361685724,0.9656616972838107,0.865835943959916,0.9783548425456344,0.8859373517104835,0.6189779120135531,0.13249268128263797,0.6732606049186627,0.30780317488796866,0.7772467454624646,0.41325169600420303
9,3.811491588464342,0.44260368934320293,0.8337629434332807,0.5071614797735471,0.4982801188094078,0.10091047466371822,0.716568974851493,0.02470544821233603,0.9402075874959647,0.8240702695753479,0.6101335744561374,0.17182906351504823,0.9320695579310844,0.6684578495212206,0.9353231564067431,0.29193342141165285,0.8438734052361538,0.4397520975810008,0.9379625643915328,0.4047240800677331,0.5855653258670255,0.013107887131982281,0.8398601739745398,0.5052643904813676,0.9679529338870444,0.7472816603815691,0.7281580652997186,0.23449981591108754,0.6275475024097368,0.09297632921156893,0.806613259791872,0.4157958797092927,0.5994019474366655,0.0787037594757128,0.7487963081312227,0.07620476149369868,0.974715833336505,0.8945088768518489,0.9773963341644079,0.8495691151808692,0.9228955989847997,0.6081538622696205,0.66958306053054,0.07327261818796856,0.550023251914724,0.017294936040675325,0.6189168891163126,0.1343953574192225,0.6988136209370293,0.21437418693024216,0.7634400596635057,0.1582483417194496,0.7100805146777704,0.30573783264077475,0.7706900985821237,0.34049745366763673,0.40849414045290333,0.8107337827286909,0.45339463116410506,0.4968212235288532,0.0941319218052423,0.9389502490373738,0.8064504496111604,0.9047681194703221,0.5757511442780493,0.8373637744088025,0.4081369679010004,0.9265308828867193,0.393562983641255,0.83147233175965,0.4801056413415998,0.7111480317365383,0.20244831433112548,0.6166703910704989,0.08170775657182319,0.7922786352130107,0.39095869451645227,0.5561405679163006,0.05843119618294952,0.9654320687036119,0.8542321000578041,0.97047540169552,0.8052133499565917,0.6016373979443157,0.09270760319519306,0.7120084318248395,0.2855648176408448,0.7781620859950031,0.3988531714796798
