epoch,train_loss,train_accuracy,train_1st degree av block_rocauc,train_1st degree av block_prauc,train_abnormal QRS_rocauc,train_abnormal QRS_prauc,train_anterior myocardial infarction_rocauc,train_anterior myocardial infarction_prauc,train_atrial fibrillation_rocauc,train_atrial fibrillation_prauc,train_complete right bundle branch block_rocauc,train_complete right bundle branch block_prauc,train_incomplete right bundle branch block_rocauc,train_incomplete right bundle branch block_prauc,train_left anterior fascicular block_rocauc,train_left anterior fascicular block_prauc,train_left atrial enlargement_rocauc,train_left atrial enlargement_prauc,train_left axis deviation_rocauc,train_left axis deviation_prauc,train_left bundle branch block_rocauc,train_left bundle branch block_prauc,train_left ventricular hypertrophy_rocauc,train_left ventricular hypertrophy_prauc,train_myocardial infarction_rocauc,train_myocardial infarction_prauc,train_myocardial ischemia_rocauc,train_myocardial ischemia_prauc,train_nonspecific intraventricular conduction disorder_rocauc,train_nonspecific intraventricular conduction disorder_prauc,train_nonspecific st t abnormality_rocauc,train_nonspecific st t abnormality_prauc,train_premature atrial contraction_rocauc,train_premature atrial contraction_prauc,train_qwave abnormal_rocauc,train_qwave abnormal_prauc,train_right axis deviation_rocauc,train_right axis deviation_prauc,train_s t changes_rocauc,train_s t changes_prauc,train_sinus arrhythmia_rocauc,train_sinus arrhythmia_prauc,train_sinus bradycardia_rocauc,train_sinus bradycardia_prauc,train_sinus rhythm_rocauc,train_sinus rhythm_prauc,train_sinus tachycardia_rocauc,train_sinus tachycardia_prauc,train_st depression_rocauc,train_st depression_prauc,train_t wave abnormal_rocauc,train_t wave abnormal_prauc,train_ventricular ectopics_rocauc,train_ventricular ectopics_prauc,train_mean_rocaucs,train_mean_praucs,valid_accuracy,valid_abnormal QRS_rocauc,valid_abnormal QRS_prauc,valid_atrial fibrillation_rocauc,valid_atrial fibrillation_prauc,valid_incomplete right bundle branch block_rocauc,valid_incomplete right bundle branch block_prauc,valid_left anterior fascicular block_rocauc,valid_left anterior fascicular block_prauc,valid_left axis deviation_rocauc,valid_left axis deviation_prauc,valid_left ventricular hypertrophy_rocauc,valid_left ventricular hypertrophy_prauc,valid_myocardial infarction_rocauc,valid_myocardial infarction_prauc,valid_myocardial ischemia_rocauc,valid_myocardial ischemia_prauc,valid_sinus rhythm_rocauc,valid_sinus rhythm_prauc,valid_st depression_rocauc,valid_st depression_prauc,valid_t wave abnormal_rocauc,valid_t wave abnormal_prauc,valid_ventricular ectopics_rocauc,valid_ventricular ectopics_prauc,valid_mean_rocaucs,valid_mean_praucs
0,5.887207187975502,0.01900618273414243,0.5636090106463688,0.0458901579620594,0.4820252750531993,0.15101009608188065,0.5255841742941235,0.0176644294119756,0.5905438084258092,0.09618664037034638,0.5781889198874657,0.0913711909194265,0.5148401115870197,0.05106844665334054,0.6969287995442519,0.14636585211407732,0.7094532212387132,0.04046871058047238,0.5985747721363279,0.31357508087923514,0.8465400523293596,0.10773239619226727,0.82286122707457,0.3884430544017085,0.5974786858944462,0.3168216462959113,0.698049041199824,0.2249775408353272,0.576855964170648,0.04482235241452155,0.5746556099329345,0.022622604475934442,0.5117258639287934,0.020893286208539443,0.47885593276977156,0.023827911922697922,0.5551223382992561,0.020453713758928273,0.42762770755453705,0.03149763522767719,0.5452657860515173,0.0392612549099235,0.46946543675228836,0.0252685332618568,0.676903608122895,0.8920921662593173,0.39784826233758824,0.030882189381869936,0.4535005718263636,0.043937174752523234,0.4977133061467321,0.10444970475079246,0.6769741236998743,0.09562153525789072,0.57950736965018,0.13027712712617312,0.3816391941391941,0.4971531836769099,0.15166087760940483,0.6127133208770448,0.09555593435219897,0.4983818951309338,0.058036021355958714,0.6971135181302897,0.1369591469895251,0.5999230272996511,0.310081761092873,0.8253017948250729,0.34554921225628016,0.5939738652456465,0.3120974408344767,0.6933383294410168,0.2155917776579631,0.7023251847042628,0.9067432595274856,0.4662485018250495,0.052461436215132114,0.48913836444940995,0.09833966864867968,0.668295291237295,0.09320968760427865,0.6119921897368819,0.23135718534535474
1,5.413293693167737,0.5079764903442485,0.6414591444554677,0.04977737848347648,0.6567302843248018,0.22766682255670634,0.6101271713594546,0.021840632560955073,0.725546869144034,0.13563970281346216,0.7219797942284945,0.16632743619035714,0.6294893648850274,0.0787642586771892,0.8867544355051272,0.3027580480217663,0.7353493326390916,0.040646479910025006,0.761670783609067,0.3966106907751188,0.8493754230467296,0.0802317113906266,0.7712271621575898,0.22713771947321598,0.7523775736799659,0.44257303348943744,0.7950927187036505,0.23223091900742043,0.6433682749906163,0.05440203722220173,0.6798899777993107,0.029983878485231413,0.5561013115643402,0.02209850554268307,0.635519521933652,0.035508808937467634,0.7088804897111731,0.03334848063248979,0.6819613987707674,0.06350024912506655,0.502371564501216,0.033644645354178715,0.5759744769028814,0.03469821528183217,0.7696357162143233,0.9356615138456438,0.5243025861456786,0.05251611881243407,0.6975304626888337,0.07919098649426018,0.6091500108592682,0.14212647761959957,0.756855803908447,0.10289071044160797,0.6876431405280387,0.154683671582479,0.6037087912087912,0.6458510741093291,0.21468224360251403,0.7316474343235945,0.12081400401644368,0.5929110627301769,0.09019559494425666,0.8698284028263064,0.27515590872454754,0.7568867841538868,0.391090404500795,0.7819612108236151,0.2428435822052397,0.7453146078107595,0.4277088556364578,0.8040941940581174,0.26349038768092553,0.7784781210361473,0.9441436906305799,0.7028699130150544,0.09823933772475643,0.6059902710984145,0.13190137280354008,0.7340745643467577,0.09788659148305176,0.7291589700276799,0.2748459978294257
2,5.125188463435411,0.2593695137775742,0.40416709046495536,0.03017389136025389,0.3150923837335825,0.11052874494671287,0.5919946775745293,0.02180089706093788,0.42251876586130216,0.05975086823897516,0.694482857183115,0.12208448708973299,0.6059130638894247,0.06206269551712163,0.952142715560286,0.6200675740755612,0.6071146006629161,0.02343257542131674,0.36437847361987513,0.19057657411810572,0.8242934274648922,0.07378815848000914,0.5681757454116745,0.13575858691823267,0.5589201638151523,0.2889927201163114,0.6585189507599007,0.15534928804005288,0.4034517341467516,0.02806123438761245,0.37689980116141364,0.012908601525054497,0.5085378863727552,0.021038276263516155,0.437266323017493,0.022774859638122896,0.43492611524440816,0.014187024944016267,0.5846254376212783,0.046977862115108696,0.5315177407794142,0.03673673119477579,0.5577256106521595,0.03667280078756663,0.7858777505516836,0.9492363702093004,0.39905214413563594,0.03222969060348426,0.42841103497212096,0.03871385989128412,0.6288834559684143,0.1708191237957501,0.7908541188543994,0.13837658880293738,0.555220848826136,0.13242692636699438,0.2591575091575092,0.32592973316365237,0.10669847043468535,0.4056044975801787,0.06026863293166463,0.6206930229719008,0.07686717233414556,0.9377319667676061,0.5608375403097137,0.3713699674515439,0.1889397817849584,0.5646390420007288,0.1156446872564203,0.5588507760941724,0.29344538376359786,0.6829432302740889,0.18162016143518223,0.7891376910915135,0.952228215353405,0.4510624557357401,0.04839749534967287,0.6357325575285603,0.17768289414687943,0.7646660476974038,0.11964382440058653,0.5923634156964241,0.240189521625076
3,5.019375646089782,0.4321807495611022,0.5023227758926859,0.038066061053019046,0.3278153289627142,0.11493723258228546,0.6554083790102453,0.02680439765722724,0.5111307078379372,0.07357744938126515,0.7193663860691591,0.1533996489697736,0.6245688034659097,0.07529007797592002,0.9305936253403289,0.6328454836544369,0.6285333299467889,0.027185790631625364,0.48590739566310126,0.2417194042084503,0.8865611742470332,0.11163224113543492,0.6734335214425015,0.24337488868953164,0.7388711880880169,0.4353087207631764,0.8282967894222435,0.34203157358101954,0.49622726909888226,0.03538220802474269,0.47911377137787375,0.017444047513151782,0.5214740068271841,0.02271014785215579,0.5671002619855526,0.030735375576837233,0.45693753766205875,0.014039588727828893,0.6942343427903304,0.07052522112250893,0.5327919173024649,0.037415156740744776,0.6052458312562852,0.04435359275862648,0.815940684108059,0.9568261283655937,0.3812951152200157,0.0323901278642321,0.5558646135569213,0.0537221163054112,0.7308330597892349,0.2279896260894415,0.8218912512022186,0.18357775088502706,0.6219907333679134,0.1632032330042103,0.5162545787545788,0.33904437267039883,0.11316426637914147,0.5038105423479133,0.07334867613450892,0.5906184507701386,0.07976676505963844,0.9071729171519528,0.572387246311793,0.5057953845702725,0.25322015200051834,0.6711746082361516,0.21235430576998593,0.7295478334853989,0.41568569371399877,0.835066576039597,0.38821144569855753,0.8167452674229171,0.9584518266706763,0.5854209417618537,0.06630839421459472,0.7268368901806678,0.21928523061800623,0.8203977949986059,0.19955705382277603,0.6693026316363223,0.29597842136618296
4,4.915149800568699,0.29661857873444775,0.26457893903140556,0.022530232542208498,0.32230149453281676,0.11151965098473139,0.505144038050286,0.018471387166130424,0.4880388381049603,0.07252238084993223,0.7080733763824393,0.14921412997075034,0.5585265946767342,0.0895415315465377,0.9495048222883014,0.5582971881998995,0.3176710945734859,0.012776096042412335,0.4167888396271553,0.2398887821336777,0.8536005952171722,0.2207350438589121,0.6016895150075794,0.28020161414818856,0.5725002240209823,0.3035994333803309,0.7548679953844816,0.26408310451685607,0.3852971597731623,0.02800757832025997,0.3467242739802197,0.012393315054738011,0.4176816197250877,0.015365475598416299,0.4015446549791576,0.020444477193595545,0.3949664844966559,0.018035553844798796,0.7018575659485283,0.09740519846087733,0.5513233961622206,0.040834411899216945,0.5558262178568649,0.035780334651655636,0.80857958963261,0.9554015892098914,0.36469159140002927,0.028391830317057658,0.4692324490967025,0.04741913736036822,0.552656071948597,0.12063900329926909,0.8551849415296163,0.19851851393811046,0.5430327839779713,0.15238526901880087,0.42055860805860806,0.3386035859153829,0.11010205067177768,0.47868726254333,0.07206435215336363,0.6057114371172198,0.10417889581273024,0.9498462613556953,0.5503965875823262,0.4369052576019705,0.25116938344699646,0.5941178480320699,0.20809351031606382,0.5694251641468562,0.3056836332927282,0.7721101002707194,0.3147704118832253,0.8100623245384647,0.9571739976019872,0.4898946964606751,0.05204613908292887,0.561775206511008,0.12661711387965602,0.8446560788195051,0.19211744547857845,0.6209829352760748,0.2703677934335302
5,4.645585022994684,0.620792305930845,0.4663335473167316,0.04318910895513347,0.2901102905884003,0.10700112139002743,0.5961112966593484,0.02574790199999744,0.7607987582228916,0.21380856723993608,0.8936238460242982,0.4700769601595581,0.8151093233917415,0.23004182014242971,0.8837705681529113,0.30515002227455795,0.6090793784844367,0.02950146313697116,0.6236065058951591,0.4422693359593307,0.9119055601972401,0.15258638311879594,0.7910575135562663,0.3974472493445035,0.7484064385924081,0.5303061456500385,0.8928224013340746,0.4377391960256495,0.512557342078938,0.038453665842969484,0.5876097598536854,0.02656052026340447,0.5478977847274564,0.02712049436326117,0.5479922158592916,0.034773706983996996,0.6098449367277414,0.02411436442694441,0.7531244580379797,0.1175881312638789,0.5618370207135317,0.04523531574709007,0.598498186124646,0.053439291937103284,0.8165709941268782,0.9575133782600891,0.6102890166042825,0.12085616500248753,0.5851382260884523,0.07549107170288272,0.796954926009088,0.3201897154626152,0.8911344338291602,0.37422213371656243,0.6808532588152709,0.2154008934757775,0.6430860805860806,0.29338264772215633,0.10018804921757285,0.7693899886395318,0.23317379714647712,0.8052729566402832,0.2914119217486232,0.8869384268964982,0.27916880920050624,0.6287713690877635,0.43187718591837154,0.7901261844023324,0.35003222613998597,0.740767194138292,0.5326725096073515,0.9016051448290284,0.4588941548028239,0.8139217268721408,0.9578933710634766,0.5840737192874135,0.08758568108679432,0.7887539649836977,0.3079735331400435,0.8815919971155624,0.32153978542239525,0.7403829433845583,0.36270091870786847
6,4.448961769458074,0.39905350736584994,0.34614971612462175,0.026250518005479034,0.2905691360968747,0.10542686424131223,0.4745680425167368,0.01857559085702519,0.5901782176804218,0.12721904701015974,0.8820152312379772,0.4987734993411033,0.8106002747847585,0.42967741788986125,0.8488598661691625,0.30569904080287674,0.40928479356895214,0.015668102795401467,0.6041409136555392,0.3909098712109189,0.907275254594141,0.19265723994710793,0.5652239264591299,0.24494028450099453,0.5201641515660214,0.3120282875116531,0.6027059859479594,0.13845653807973887,0.38851748752953086,0.028220777349557028,0.4473217437285438,0.017834007769010566,0.5374404558789156,0.03023440062696224,0.4529464304468458,0.024739870156575347,0.5996965034693841,0.025051773072515424,0.6921468596360555,0.10411960119609917,0.5687446749902307,0.04660142490435902,0.6666154522503951,0.10217658737570187,0.8575604923434224,0.9673790577469117,0.5468682382174659,0.13252870832509323,0.38060668694152855,0.03488693004179089,0.7524117655793676,0.36766899381165397,0.8429496450784071,0.3081605746454651,0.5994446902497073,0.19214942343135874,0.524496336996337,0.30047717633320514,0.10010094903990031,0.5864639814903436,0.12387255762614367,0.8375414572608704,0.48810358841134804,0.8679548101560681,0.27895970183187657,0.6118957276485939,0.3887018504560003,0.5424892948250728,0.1757968653629951,0.5172788005664676,0.2986706873624414,0.6234596302880314,0.15302617058149715,0.8571585300606563,0.9681417765195917,0.4120923148164963,0.0403443414871017,0.731780433237556,0.3138650877645532,0.8243843247566256,0.2597272832422348,0.6427480401199989,0.29910923830714037
7,4.320428409573505,0.42599801541867033,0.40314363844031115,0.029776864262632333,0.3075331499428154,0.10838456697162335,0.5647033605911211,0.021797095213390683,0.8209930915217212,0.2801431760751121,0.9422055185518431,0.7589042087526319,0.9012786914852154,0.48954668366722004,0.8407010854562137,0.2788434557574984,0.4379262283631561,0.016029146609320984,0.6149604281233982,0.35617146147233053,0.88363443444905,0.11769339167880605,0.6219031217387152,0.2480168236670111,0.7784931752351762,0.6327368345673106,0.7594872348777231,0.21477273589357582,0.4060399190884371,0.029343477803462907,0.6278783214152837,0.05029509059404216,0.6105255131950147,0.03558117305209957,0.5206463997036431,0.029646809138820472,0.6526133739834974,0.02975480610786048,0.7421392742562568,0.12523465130861408,0.5774586508765224,0.04343732357005319,0.7021593205366584,0.07929694020279485,0.8561991786155836,0.9666860632668418,0.7231366234377912,0.26170757775762754,0.43498078905318727,0.03911542467051632,0.7990708534950124,0.412976904526282,0.9007047190722568,0.3788230266269567,0.6704044652117541,0.2321044505082475,0.48122710622710624,0.31044750957539324,0.10140471533430077,0.8163382672997457,0.27475547186148874,0.9184823081775083,0.5489132918233043,0.8423992546005125,0.23537191722092496,0.6102662522358737,0.3515310323082083,0.5933710481960641,0.18145380506587555,0.7558202864803444,0.5995803476579272,0.7613580117815191,0.21629946353933688,0.8547294961736611,0.9666363189248376,0.46106674596400754,0.046165245780001515,0.7780870180833677,0.3403562618836482,0.8888153479863582,0.33601020891532934,0.7159317955461963,0.3498731733595986
8,4.172000266715648,0.4462254789710709,0.3983003326469191,0.035882612635209636,0.3700108939701354,0.1221553523499079,0.5827151491155046,0.0242848469172134,0.7493497089194505,0.2470038720395345,0.9329570646226393,0.7037670722814968,0.891185924564104,0.46339080869462174,0.9172045885515465,0.5121361671296998,0.572562481744409,0.026238979685865735,0.6594356651733702,0.44847529675974834,0.9588611559506846,0.5189292868560139,0.7183578434372121,0.2700572659391512,0.705369760011597,0.5401640246219466,0.7114693457924228,0.1730087041735147,0.5050452537487835,0.041155834170555836,0.5920805616542717,0.024118040789845335,0.6232286756737501,0.03468979535681551,0.5315025931223064,0.028956459961916127,0.7389034896694092,0.046800633649507296,0.7345171371105852,0.10116322396402702,0.5853412668416224,0.04455051010536792,0.7763186871765826,0.1633649849592885,0.8539890536214202,0.966195296106059,0.6727370087285225,0.17278717052919484,0.40321848873885074,0.03466158016271382,0.8341964207997178,0.4542768535966047,0.9059217512472021,0.48995634609785815,0.6894146270243469,0.2572373469051415,0.4855769230769231,0.37404127852829855,0.11372852449111329,0.7296999255119493,0.24152408528365418,0.8913962195047511,0.4761587107990577,0.9195620778010716,0.45931657765418554,0.6610988769316483,0.44296221186636797,0.6902201393950438,0.2003762320178583,0.682958673615037,0.5027459010162396,0.7201325711364402,0.19150727762816208,0.8540314072390846,0.9668477345089124,0.4266359616467213,0.03884381515171069,0.807126600166481,0.34462865206963966,0.8885732758488611,0.4103018648322808,0.7204564172771156,0.3657451322765985
9,4.029385434408314,0.5633157774215709,0.3445136601999217,0.02881628719406451,0.33604355589957563,0.11473112824481203,0.5679898194548395,0.023751306159658772,0.7486834003776373,0.24918795972742638,0.9246330325397831,0.70832228462972,0.8425630715660762,0.4699173047168204,0.8850989575370292,0.385394355969127,0.5050334632919752,0.0222254751370013,0.5833814206363226,0.3656333869009156,0.9331705589219034,0.35555201686480853,0.714656851346724,0.4170672862763382,0.7372059246745121,0.5628517850213068,0.7949579676966404,0.28108775845158607,0.42670913787744724,0.03687089501626286,0.579316017068228,0.025230886227993583,0.6583814248591003,0.05393230149111767,0.5230415291019739,0.03794969659723277,0.5288948162091535,0.030394199512168804,0.7763528458039315,0.1397377951936622,0.5802160895192419,0.053124553879529426,0.7076252331405092,0.10152395255885258,0.861695348804161,0.9680144018145572,0.686644089204394,0.30636487940424645,0.45731138129328175,0.043531932783445464,0.8327475626405926,0.46401802495646977,0.9185967296822412,0.5869038136429838,0.671363995744123,0.2627744487835426,0.6066849816849816,0.33948351469871685,0.10621620763494596,0.7268910185720765,0.24229138642019665,0.8621065375302663,0.5222877923169761,0.8958653622175635,0.37834564724945396,0.5898170248951705,0.3565057309571074,0.6926270954810496,0.29745427111965683,0.7068689791828762,0.5001657517508646,0.8097610001510449,0.3153134481235367,0.85791147420753,0.9679544073691908,0.48614074672671476,0.05075581232833612,0.8024264179224175,0.3775755539885263,0.8941368494055956,0.4287587076600497,0.7220030017492518,0.37863539307657007
