epoch,train_loss,train_accuracy,train_1st degree av block_rocauc,train_1st degree av block_prauc,train_anterior myocardial infarction_rocauc,train_anterior myocardial infarction_prauc,train_atrial fibrillation_rocauc,train_atrial fibrillation_prauc,train_complete right bundle branch block_rocauc,train_complete right bundle branch block_prauc,train_left anterior fascicular block_rocauc,train_left anterior fascicular block_prauc,train_left atrial enlargement_rocauc,train_left atrial enlargement_prauc,train_left axis deviation_rocauc,train_left axis deviation_prauc,train_left bundle branch block_rocauc,train_left bundle branch block_prauc,train_myocardial infarction_rocauc,train_myocardial infarction_prauc,train_myocardial ischemia_rocauc,train_myocardial ischemia_prauc,train_nonspecific intraventricular conduction disorder_rocauc,train_nonspecific intraventricular conduction disorder_prauc,train_nonspecific st t abnormality_rocauc,train_nonspecific st t abnormality_prauc,train_normal ecg_rocauc,train_normal ecg_prauc,train_premature atrial contraction_rocauc,train_premature atrial contraction_prauc,train_prolonged pr interval_rocauc,train_prolonged pr interval_prauc,train_qwave abnormal_rocauc,train_qwave abnormal_prauc,train_right axis deviation_rocauc,train_right axis deviation_prauc,train_s t changes_rocauc,train_s t changes_prauc,train_sinus arrhythmia_rocauc,train_sinus arrhythmia_prauc,train_sinus bradycardia_rocauc,train_sinus bradycardia_prauc,train_sinus tachycardia_rocauc,train_sinus tachycardia_prauc,train_st depression_rocauc,train_st depression_prauc,train_mean_rocaucs,train_mean_praucs,valid_accuracy,valid_atrial fibrillation_rocauc,valid_atrial fibrillation_prauc,valid_left anterior fascicular block_rocauc,valid_left anterior fascicular block_prauc,valid_left axis deviation_rocauc,valid_left axis deviation_prauc,valid_myocardial infarction_rocauc,valid_myocardial infarction_prauc,valid_myocardial ischemia_rocauc,valid_myocardial ischemia_prauc,valid_normal ecg_rocauc,valid_normal ecg_prauc,valid_mean_rocaucs,valid_mean_praucs
0,5.229600358524356,0.42515838485611784,0.42929518630115876,0.03299874794427876,0.6684257601552882,0.027603255321342994,0.7225893340059082,0.21261612873422334,0.9228724140228247,0.1761750068507682,0.9488370712745489,0.522908697101819,0.6460789987129744,0.02687294849321316,0.8450566661515462,0.5932059225430628,0.9404060484040284,0.23596910513816288,0.7012512221061941,0.43251371228301494,0.8190603596899249,0.3398902679665073,0.422199970400352,0.031271741508078,0.4330103223448688,0.01717514268868583,0.9049074529487986,0.7405581599821425,0.6678021696083343,0.03938240853441438,0.4654366821552772,0.020130482117735334,0.45131690406531844,0.026196059347152148,0.45519465290806754,0.013372277642434531,0.7237514185956381,0.07558219014366556,0.5481225404414052,0.03922029627970283,0.7091152815013405,0.10499546341845774,0.6815196537270651,0.18067501948210896,0.6897558960146294,0.09553478990159206,0.6725457275243405,0.18112944651920743,0.4823717948717949,0.7594917310071776,0.21784126583015945,0.9541479716455158,0.5208379928468108,0.835645967144411,0.5490979731722777,0.6966299933236898,0.42839263506212294,0.8167588720259753,0.35912890800303654,0.9027163257336334,0.7384998573325117,0.8275651434800672,0.46896643870781984
1,4.793215239105329,0.44874437065872835,0.7356632270767072,0.07522329082941517,0.6584523588199387,0.02834356001348516,0.7462919361417105,0.23728801713513958,0.9522056072850635,0.3431729426286598,0.9400342629453978,0.44589267826321133,0.5406251087014955,0.025335801666711493,0.8198932214962303,0.5864580915197918,0.9521661587286152,0.2486733995511809,0.6677639259447973,0.4606193118189252,0.8058715074355708,0.41297365949461884,0.4766703543452886,0.038337663919191425,0.5296234462246415,0.02938719995252987,0.8933394913088368,0.6984100579690621,0.6941751897770906,0.047613222189868736,0.5675271949878946,0.024087630394448566,0.5038949513931896,0.02952536761344346,0.575471690976215,0.01799065966164449,0.6984186460384467,0.08285734168109513,0.606349086275558,0.05264475331407319,0.8261656974637833,0.2070206658616916,0.8246148283471664,0.3092100027807731,0.6692226863961036,0.09966480687598515,0.7129291171868064,0.2045786420515885,0.4906135531135531,0.775200771128315,0.24033419038469767,0.9359933361652418,0.37506212461853433,0.8121503398616009,0.5438791199531351,0.6653425781684655,0.4457795788171528,0.8066247577965403,0.43982262044316056,0.886252224351516,0.6796718567573304,0.8135940012452799,0.45409158182900183
2,4.588456608904981,0.4573696664376765,0.5972584249361637,0.08662538879687295,0.6037285706548073,0.02215335861831274,0.7672089360005688,0.3605101702512896,0.968618779434147,0.3639602105689791,0.8510609978480514,0.25307682604761494,0.43074268023893775,0.024384283393323478,0.5958332376726868,0.3737714782293684,0.9575596210244364,0.28995166813897305,0.7736569896697615,0.5975046831835025,0.8709954947399032,0.4306645630568612,0.38725832255714177,0.029090402965364928,0.5021200055570803,0.02216505796437492,0.918708986629462,0.7608410301124828,0.5748716844274265,0.04677978740854008,0.5699913602476979,0.04306439840060091,0.47873354166518367,0.029291970256219393,0.3935166132058343,0.0198718249048526,0.767748304202519,0.09880402644759329,0.6351026185421089,0.07817664937386942,0.8225837401401651,0.32809257875137937,0.726531483496293,0.2196315038908671,0.7456516658597376,0.11929385936574159,0.6790673663068234,0.2089866236421357,0.49725274725274726,0.7856000320432723,0.3852380317539877,0.8563425901343386,0.2436454514110002,0.6002227393566024,0.352484426907548,0.7651752531434295,0.5818352191303329,0.8731698478246256,0.4587731936248539,0.9161583033733649,0.7739149150252035,0.7994447943126056,0.4659818729754877
3,4.434355460016903,0.47217769635905654,0.6395382127949026,0.1228423637749732,0.5880683689616859,0.028584829741856,0.8814937987871723,0.5401055110086922,0.9544947447716756,0.3658164114880045,0.8752679022504545,0.38658002607066544,0.5669917434296863,0.030897459284972312,0.832526279024646,0.6294853807972727,0.9374587553565549,0.34911063341453724,0.6925074741728483,0.5742567021956002,0.7791446320334079,0.40991759351518314,0.4033849407437815,0.0332020486595178,0.5991502526349936,0.042308428857872546,0.9228936740681771,0.7789746042323471,0.7127854694923111,0.09246824839903481,0.6896725361532046,0.052879846935360575,0.5079430670339762,0.031304792020153974,0.5662391060945349,0.02197487979440373,0.6689078594977693,0.07394195255925202,0.6826782355225401,0.08598583607601659,0.8725463102606317,0.27360313520863094,0.9092933121192253,0.5941134785541085,0.6902535165831007,0.14323960778593925,0.7260563723539671,0.25734517138065427,0.5416666666666666,0.8816088160794534,0.5310990983357992,0.8858146272500399,0.37011708186387676,0.8250256564444847,0.5967282029881844,0.6872552019583844,0.5600057598376992,0.7975807417928463,0.4258764944799471,0.9210327533244493,0.7730759995781605,0.8330529661416097,0.5428171061806112
4,4.339892503933346,0.46416304098923744,0.688130060076577,0.19116435586136166,0.5411810861097001,0.023381412917139764,0.8111813734038876,0.4197916016856334,0.9746278293934068,0.4307674580786257,0.8656184262685156,0.45004086002084037,0.49836892417932344,0.028848253274008438,0.6950288586466196,0.5507493061161992,0.9586141357796868,0.3775508960782911,0.682484134783032,0.5052895041534343,0.8348516585423741,0.47358378520262107,0.41215927758107923,0.03147879216829413,0.4508206958805748,0.023028600343056975,0.9206683713035355,0.7844511373263239,0.6456899231245361,0.11540177983669775,0.7327825022910706,0.13010402996794357,0.44623033245302446,0.024453992882091866,0.403105519578769,0.014058636079024425,0.6743886352458233,0.09883706175355259,0.6738835011842864,0.12504995853519424,0.87109566546408,0.45272979816793335,0.8157639535272168,0.3373377679908108,0.617391945155965,0.1078365209824435,0.691548491362413,0.25890615951916013,0.5183150183150184,0.8189990482799817,0.40489241049384733,0.871696291084798,0.4229792222662258,0.6901763046436247,0.5158636050858837,0.6787893624123735,0.4872832665190424,0.8356424127117726,0.4604284163005516,0.9153246748018214,0.7670997989095858,0.801771348989062,0.5097577865958561
5,4.25064292131294,0.4673689031371651,0.6411856023467329,0.12127061162743782,0.5362613578640262,0.019966592799580456,0.8423804903310885,0.4763124684275906,0.9867366338866141,0.6762707135052877,0.7052899791588209,0.2695311043621715,0.4655706393703377,0.019691048954417457,0.5031896635825674,0.2870765885728533,0.9590252009467759,0.3255030490082961,0.7019312310773789,0.53656119961396,0.84020434245142,0.47501487036566675,0.43193654692649175,0.03261256739771355,0.5475248409012051,0.03634346514124025,0.9315322271737758,0.8135153152999697,0.7276042266767773,0.1311506192185926,0.7493778703947236,0.09098767185403416,0.5037371601853631,0.029305060673042418,0.3511990861223748,0.011151222689399064,0.765029032330946,0.10575488244935713,0.694068986153347,0.13355163234217798,0.8792419828020551,0.4169019762994728,0.8773108497848567,0.49779229487371796,0.7334808008000064,0.1472084159792106,0.6988099432394401,0.25697606233887227,0.49404761904761907,0.8499216768383739,0.4483582376368756,0.711997391546753,0.24321735772155165,0.5135930834214115,0.27503669847097034,0.6919197173695338,0.5151213233663804,0.8355266811038926,0.4529809813217857,0.9267061078075745,0.805114608900896,0.7549441096812566,0.4566382012364099
6,4.157249572449773,0.5497290283184489,0.7023489250783175,0.22512832836890248,0.5626276318697968,0.021332379840432597,0.8970976463301221,0.5194590467927885,0.9748845694607433,0.5570883982198956,0.8369085394099427,0.43911021961248037,0.5285726031122622,0.027738542700968413,0.5952213150055895,0.4232007772818294,0.9719116519294645,0.7024784143258567,0.7205204189331817,0.5074041480378887,0.7922622361219096,0.4356437168237044,0.4183157699826085,0.0321589844537955,0.4685660543156681,0.02938228753215426,0.9335460127705606,0.8261182848332387,0.7238498825029943,0.17659456073506485,0.7883792708888304,0.14236127878321594,0.4284587714115551,0.02175026912386993,0.43183876263390425,0.021831602692976453,0.6436346983713739,0.08321564373913157,0.7132419020530433,0.2364011576303874,0.8680743137925631,0.4477149584504477,0.8446468329166277,0.4416558482442274,0.5940181434069687,0.10706394556936172,0.7017693614680921,0.2920378542633008,0.5618131868131868,0.8814573071286702,0.49739739501678254,0.8366995433547495,0.4278304830515969,0.5969463845506019,0.3885458763880659,0.7081453766551685,0.48442696829424226,0.7934962343389708,0.4043784769831726,0.9251082987434931,0.7989615123212854,0.7903088574619423,0.5002567853425242
7,4.083011500426498,0.5277459735898024,0.728481638249197,0.22379401981889566,0.5458102345571841,0.02036441909776778,0.8592830003533848,0.4424871314889506,0.9928110218869626,0.7668923777983209,0.8959783307479838,0.5815703848793348,0.5233337444226251,0.025377290701298252,0.7156439209122147,0.5262882834141434,0.9556000998932557,0.40518185037037213,0.643036319922905,0.45423042620747534,0.7219029452125816,0.354998208019576,0.43698656832261734,0.034453430553874204,0.42928153523236734,0.022844934580219467,0.9402113850833118,0.8371399043540095,0.7076056200278136,0.19372941706810443,0.7298818534479206,0.10484891395806764,0.4390154777751677,0.02249403274539121,0.6364862615747747,0.028430203604240367,0.6228410842676223,0.08716422303183133,0.7179791316802073,0.27177149751110247,0.8635062676617636,0.46547358266673583,0.8012229498833071,0.40163258230740195,0.5533227655258262,0.08758217360003195,0.7027373707564087,0.2890340585353248,0.5576923076923077,0.8562188764479336,0.421619549936261,0.8994384856369139,0.565034143341866,0.7133599127450786,0.4949250716097471,0.6380666518304217,0.44124482480075095,0.7302208544850382,0.3253082960116389,0.9301824119217189,0.8020849255579783,0.7945811988445176,0.5083694685430404
8,4.021772140110278,0.581558659644302,0.6029754645239975,0.17733581254904754,0.6520424026923646,0.03883395508142688,0.8404928532441536,0.48991124479183495,0.9795596984713462,0.556719205720678,0.8581958234700253,0.4926927120535015,0.4469783355943244,0.023805705423744557,0.5638416164520621,0.4408515851146031,0.9672657315302453,0.586694529403493,0.7823173093164387,0.6532657321702358,0.827445497251506,0.44832135327715184,0.4139720048939871,0.03532281628276794,0.40710385785919645,0.02112238638858146,0.9355826892905852,0.8193460925714197,0.7310366933636299,0.2687817802029535,0.6609241912315131,0.12780316387235305,0.451987338738572,0.027006370878069987,0.45644253464867157,0.05773086390346685,0.6325688703199379,0.10317032112969994,0.747057775357093,0.33514984797970154,0.8771813383930723,0.5291887547895715,0.8353675711047078,0.4897967027209263,0.6010321133716863,0.11548950510805138,0.6941532595963235,0.3108336564278764,0.5521978021978022,0.838191923528034,0.46111043809965013,0.8646815098497319,0.46388721460345494,0.5668735033740717,0.4126966491106113,0.7604425837320574,0.6138678497255978,0.8249097673385529,0.4179284011791614,0.9219554566060221,0.7743179618689123,0.7961757907380784,0.5239680857645647
9,3.9674793839882314,0.480955652240287,0.7673944076438876,0.23561496702498447,0.5828048123527888,0.022125036339692473,0.9120913833899257,0.5488325405982492,0.9632989817514694,0.4864446477671925,0.7188563896187322,0.3301296064421933,0.4564349704173821,0.02286189613141592,0.5578776172672516,0.39678620851300617,0.9572118731532456,0.6425080254047352,0.779585437315712,0.6271305220303082,0.7987273211632298,0.4257143360806491,0.41886214131354127,0.03285117229734465,0.42831281023323997,0.026794668324016894,0.9423153211803614,0.8430585171398587,0.7361696512067223,0.23680420055254514,0.8129029043205507,0.15668615476687173,0.48409334121102965,0.03177921353850553,0.46842431761786607,0.041526404198673324,0.6777096697387699,0.10483474689008501,0.7541924074550366,0.3406766647717136,0.8922780915774556,0.4851266065587591,0.8652896492139361,0.42127107356189214,0.6185347654155444,0.12922453621169674,0.7087894665708037,0.299490079324745,0.5517399267399268,0.8980719179901206,0.47441018950477254,0.7324642914033876,0.3213860774526613,0.5549569477958467,0.36400307672625865,0.7506060142427952,0.5866987487897996,0.7986094671962264,0.39400461477114257,0.9291554107099003,0.8088772759619572,0.7773106748897128,0.491563330534432
