epoch,train_loss,train_accuracy,train_1st degree av block_rocauc,train_1st degree av block_prauc,train_anterior myocardial infarction_rocauc,train_anterior myocardial infarction_prauc,train_atrial fibrillation_rocauc,train_atrial fibrillation_prauc,train_bundle branch block_rocauc,train_bundle branch block_prauc,train_early repolarization_rocauc,train_early repolarization_prauc,train_incomplete right bundle branch block_rocauc,train_incomplete right bundle branch block_prauc,train_left anterior fascicular block_rocauc,train_left anterior fascicular block_prauc,train_left atrial enlargement_rocauc,train_left atrial enlargement_prauc,train_left axis deviation_rocauc,train_left axis deviation_prauc,train_left bundle branch block_rocauc,train_left bundle branch block_prauc,train_left ventricular hypertrophy_rocauc,train_left ventricular hypertrophy_prauc,train_low qrs voltages_rocauc,train_low qrs voltages_prauc,train_nonspecific intraventricular conduction disorder_rocauc,train_nonspecific intraventricular conduction disorder_prauc,train_nonspecific st t abnormality_rocauc,train_nonspecific st t abnormality_prauc,train_normal ecg_rocauc,train_normal ecg_prauc,train_prolonged pr interval_rocauc,train_prolonged pr interval_prauc,train_prolonged qt interval_rocauc,train_prolonged qt interval_prauc,train_qwave abnormal_rocauc,train_qwave abnormal_prauc,train_right axis deviation_rocauc,train_right axis deviation_prauc,train_s t changes_rocauc,train_s t changes_prauc,train_sinus bradycardia_rocauc,train_sinus bradycardia_prauc,train_sinus tachycardia_rocauc,train_sinus tachycardia_prauc,train_st depression_rocauc,train_st depression_prauc,train_st interval abnormal_rocauc,train_st interval abnormal_prauc,train_t wave abnormal_rocauc,train_t wave abnormal_prauc,train_t wave inversion_rocauc,train_t wave inversion_prauc,train_mean_rocaucs,train_mean_praucs,valid_accuracy,valid_1st degree av block_rocauc,valid_1st degree av block_prauc,valid_atrial fibrillation_rocauc,valid_atrial fibrillation_prauc,valid_incomplete right bundle branch block_rocauc,valid_incomplete right bundle branch block_prauc,valid_left anterior fascicular block_rocauc,valid_left anterior fascicular block_prauc,valid_left axis deviation_rocauc,valid_left axis deviation_prauc,valid_left ventricular hypertrophy_rocauc,valid_left ventricular hypertrophy_prauc,valid_low qrs voltages_rocauc,valid_low qrs voltages_prauc,valid_nonspecific intraventricular conduction disorder_rocauc,valid_nonspecific intraventricular conduction disorder_prauc,valid_normal ecg_rocauc,valid_normal ecg_prauc,valid_qwave abnormal_rocauc,valid_qwave abnormal_prauc,valid_s t changes_rocauc,valid_s t changes_prauc,valid_sinus bradycardia_rocauc,valid_sinus bradycardia_prauc,valid_sinus tachycardia_rocauc,valid_sinus tachycardia_prauc,valid_st depression_rocauc,valid_st depression_prauc,valid_t wave abnormal_rocauc,valid_t wave abnormal_prauc,valid_t wave inversion_rocauc,valid_t wave inversion_prauc,valid_mean_rocaucs,valid_mean_praucs
0,4.708027549053861,0.5432675361297145,0.5703259830364565,0.05123241767200903,0.5354674736592874,0.009249216534523425,0.6807767428683226,0.08233698977361054,0.7172271655468633,0.09962409980125785,0.5192211553889157,0.00584470425184723,0.6221317906960064,0.047107287703147774,0.7704676047948996,0.08548433195860633,0.7413201366819535,0.02209343299799957,0.7358160356839817,0.24522148331327792,0.9165922625583428,0.2475262476637909,0.7279983916553824,0.1710254076459955,0.4808499526584792,0.015435896101019638,0.5024147351131508,0.02667167413296626,0.5041476154565536,0.007040345082885401,0.9374222211373039,0.7808994097620798,0.4998912821450073,0.006924837362358662,0.3778083149202436,0.0057796556167919715,0.4607857902171495,0.02288426369908347,0.5288877426942551,0.017699915084371506,0.7646675691694715,0.29189924632163655,0.9298615430970978,0.8313752949110674,0.906064838889972,0.7122698170109352,0.5797486836407417,0.0559133881607631,0.31848782617047056,0.009394090189416749,0.6823892896574362,0.28536053948218293,0.6424594871930157,0.0835179829965396,0.6405089090281061,0.16230046058577555,0.5488589303022293,0.5745802492892357,0.05798432086568393,0.6904240427914512,0.08036846552873997,0.6351233924226625,0.04157823995793632,0.7881782846448094,0.09183957924558248,0.725509214910037,0.23709504124641456,0.721173706550915,0.14941875127669516,0.47757890628606436,0.01705481871525582,0.5294865244368641,0.024037366639562165,0.9344691469997967,0.7796209757107737,0.47188231842344236,0.024113488300508416,0.766297738077911,0.3111534319727569,0.9336551157546658,0.8343951285007754,0.9059465343927231,0.7226662797308041,0.5819748775401329,0.05711561001883873,0.6954291368977529,0.28219155261563045,0.6336751212234241,0.08464817055897549,0.6915865194151181,0.23720507630530835
1,4.3190677140493285,0.5055222653037246,0.6761689829562777,0.1263856448039267,0.6069453860283236,0.012946282052688947,0.8137777621782281,0.14109958540169582,0.7724043813963822,0.16236605139289495,0.3231519716712127,0.0041192593898659756,0.7279518368152192,0.08852291351588051,0.933634055164834,0.32617814325356465,0.7730694112718746,0.02607810303382766,0.9047151558535517,0.5429088230481863,0.962412106208507,0.4159417182809504,0.7642259089112241,0.238654500601547,0.5516193630998543,0.022953115142029044,0.6164922289265449,0.034194675674903745,0.5644136183102131,0.008997798880170094,0.9460359699684844,0.7947208477430714,0.6045387352713512,0.021866259750900383,0.46429207058519234,0.007257135130046442,0.5961083050259406,0.03841215452748253,0.7672927630267513,0.05734196466368708,0.8579067259586269,0.4394144906188056,0.9528614865128735,0.8931606337944495,0.9385159711086017,0.8126901186316627,0.6216941251266492,0.06705926006610599,0.29799812719786445,0.009093477945289358,0.7671972353186918,0.3909271368226008,0.7861765503549023,0.1559961236849997,0.7150615474710837,0.22458793145581668,0.509295973213499,0.6791001412042746,0.13274967324251447,0.8200847013414023,0.14749874260990312,0.7432278279128779,0.08767053563800442,0.9390317412028096,0.3695239466425085,0.8971467549694429,0.5146370807030403,0.7608817897823068,0.22326602594465678,0.5734691907725493,0.03761493550432636,0.6305181438569665,0.030593740809460084,0.9418427450270308,0.7818609222893502,0.600741998523703,0.03908938157003597,0.8552747637528567,0.4396206644655328,0.955837859417214,0.8938623858249716,0.937147435230009,0.8066602931341528,0.6312240166836414,0.06817055453212013,0.7734367440489816,0.38338300574963846,0.7835516598284222,0.14930650160760778,0.7826573445971555,0.319094274391739
2,4.1553517731442575,0.5802197156620844,0.7719793863058914,0.16330635547687739,0.643548849166124,0.016835381083758663,0.8738079060909433,0.19591855907378442,0.8358615598072597,0.2891027787986508,0.32438178558057973,0.004188803261363181,0.8169286997790086,0.1526206486815403,0.9412977977375312,0.44169643748556564,0.7264435825059381,0.02625782223480556,0.8584128780326125,0.5364036293086842,0.9590810121912237,0.5545045194684186,0.6661066848509618,0.12322960770673863,0.5744401802487664,0.02624000228413964,0.6320282998677433,0.03636458313138766,0.5938679539615856,0.009126909995792024,0.9494043513039064,0.7960791230730616,0.711599348499183,0.036408357309299075,0.4854583827482878,0.007686831407977661,0.6186372843230258,0.04283199679558921,0.776647804289758,0.054923665309053724,0.8030374059982552,0.3697672090128046,0.9314869754756618,0.7744740149213392,0.9350421684620287,0.752271040084872,0.6262075739580762,0.05949833250324211,0.3107009833134684,0.009322205072234007,0.7180054793805205,0.3347568784196453,0.6901204886929005,0.09224426724749053,0.722097493175817,0.22715615227492755,0.586483390607102,0.7792925692944394,0.15959148571832182,0.8785295203831216,0.1954607036041995,0.8396853289391812,0.18334622382167107,0.9425918528993448,0.48683097478829096,0.8530579054512183,0.4970731014768211,0.6664056004920715,0.11039622555791713,0.584691697896252,0.034916525174502125,0.6491707345762513,0.03587959240413807,0.9445567534509085,0.7771358340739464,0.630950990127928,0.040105848928717214,0.8036722609543158,0.37877079610368247,0.9351268698534781,0.7670892850389466,0.9323264307657477,0.7406306001614164,0.6294977447984869,0.06549402165162654,0.7191924001712806,0.32704661503720406,0.6819749347258486,0.0921083214891476,0.7794202246737421,0.30574225968940927
3,4.044797588579664,0.62751145576313,0.7852545699379573,0.17204049190928017,0.6894709290280573,0.01727690303269185,0.910791067376545,0.3140618176728939,0.83770410496632,0.2327467167310298,0.38544799961717857,0.004614841090035422,0.8460387691209534,0.24128243339997302,0.9575212419247981,0.5763449127906148,0.7533904011194235,0.028537969619008556,0.9210294802302021,0.6177791893310406,0.9742114813132957,0.6002407583178515,0.7901226693365058,0.30329117733035305,0.5840553559430531,0.039139706201774774,0.7039506674859853,0.06012379433541197,0.6749815898189517,0.015045049845866238,0.9643000416208399,0.8299874266732349,0.7155277721037241,0.028950373412788125,0.5234667422451771,0.00998684545031068,0.6574352039746,0.06037767049931503,0.7915036578559184,0.07500371667671789,0.846305595624959,0.40699426876419664,0.9685557475675526,0.9366558141272503,0.9734222443902656,0.9066978500153072,0.6872870600283685,0.09527309151405233,0.38896493513529484,0.013148926995441242,0.7776535345547864,0.41657915314842403,0.8149902575536997,0.19194553718313703,0.7662839661490158,0.27669717061800003,0.6226980350691691,0.792066813201109,0.17238166958675016,0.9079590669748159,0.31943371540610077,0.8588282118290228,0.26889312852121255,0.9591518299398037,0.5901001180822447,0.917449869846273,0.5768061894865485,0.7886727209987977,0.2748418759141614,0.6093023597396439,0.07393731019289686,0.6951850408751397,0.05147755870998717,0.9587725138410265,0.8103617782090927,0.6680283470253678,0.06389211028867094,0.8415531501778187,0.4060654034289504,0.9692012910236516,0.9313276247068117,0.9701100541463707,0.9024124127987952,0.6960719724525922,0.096388316517017,0.7720222403327393,0.39814943016155574,0.8090688549048862,0.18221295800092993,0.8258402710818161,0.3824176000007329
4,3.9478028355635315,0.5731406415227353,0.7817408320144759,0.19833000218742458,0.667427114471114,0.01622375984414409,0.8809124087937452,0.4606997118560793,0.8051059856178792,0.2314192014761553,0.44050645025995266,0.0053549913175379585,0.8125592359251894,0.27016144645349177,0.9094833233485012,0.3508070601128097,0.7627120577082086,0.021933425637647056,0.8718608461103329,0.49753004898919495,0.9550645270568322,0.3955137344843258,0.7965651789004683,0.29863376690944665,0.5480983374894703,0.02676679012743121,0.6807822728258733,0.057341871014488184,0.6510767529664393,0.01359623350268229,0.9672057844421763,0.8642890250383216,0.6534792401307302,0.024040087635091287,0.5364097089034972,0.015698354224068845,0.6054207480413436,0.05388330957776097,0.6707676015628115,0.03827486052622942,0.8540037724402105,0.4137059916020419,0.9599854664078313,0.9230446401200292,0.9464121312955297,0.8394515755726155,0.7368341617529379,0.11799343854641188,0.4426981340931254,0.0132931511309225,0.7560520820899976,0.39624524003462,0.829197377117209,0.19937311758412266,0.7508600589140724,0.259369416750196,0.5774077011190413,0.7676764172599866,0.20090892369803479,0.8740838912582497,0.41095438326263833,0.8205213478260248,0.2658223035296282,0.9156112184379985,0.38441901052113614,0.8609342455947937,0.4704124833674365,0.7966726515267947,0.26813128288662236,0.5587467319095719,0.03529745217910983,0.6786669999411868,0.056203773580705524,0.9648039256147107,0.8571135462701808,0.62587290039244,0.0507226971790142,0.8465348958424618,0.40609990782645683,0.9627460423873873,0.9208207572171863,0.9432627983291547,0.8331434151331136,0.7398997041563606,0.12303602352491463,0.7593182372187458,0.39110264123458827,0.8196726594554271,0.18688795239289666,0.8084390416969559,0.36631728461272894
5,3.874064909306722,0.562037363412055,0.783696826013019,0.20861872825697236,0.7737469316954244,0.028649772240867007,0.9323589695395421,0.44616275149760953,0.8178287712741682,0.22149210850461978,0.3941737953087483,0.00505977860321424,0.8726098202461128,0.3680222407139884,0.9472221602815772,0.4771720359251266,0.857028472482668,0.04423013040476974,0.9147052966702093,0.6549561212590935,0.9755852043207217,0.43810136692876595,0.8505296067714248,0.3323533013126676,0.6005886404167057,0.028553073044117024,0.6878642770032379,0.04610975513436455,0.6625782147732439,0.012278200131674268,0.961230137629692,0.8299193550910322,0.7308214446976864,0.04985257454700909,0.5600562436196237,0.010290292137078098,0.6558031103648281,0.05410726458554875,0.8374898835864929,0.0964709090377289,0.8075083123842962,0.35348787389244474,0.9449514326299199,0.8480807867210285,0.9356573123520091,0.8164353757689866,0.6513653361411462,0.06592321316764845,0.4358716410228627,0.011654934162927757,0.7757327188768203,0.4243234137510732,0.7847609508984701,0.15353674261241027,0.7750679042692558,0.27022469613202954,0.5558198960260816,0.7777680509744722,0.1902315358425135,0.9307560577541636,0.4484029215483307,0.8749086339651357,0.3754234821619158,0.9503642741561439,0.49020966686841483,0.9085721773988514,0.6162279530691046,0.8472844803150097,0.30165394283604685,0.6048802084863338,0.03402569659315708,0.6828783891078045,0.040476766388676075,0.9556646685004868,0.8099583874684289,0.6709616906255145,0.05098528738422238,0.8030663549471877,0.3599322777941979,0.9481424520635805,0.8482486026552254,0.9314736759205925,0.8047629900149637,0.6521020418061012,0.07214702154394864,0.7695592207253441,0.4004530633793987,0.7847946288698245,0.15863596177782055,0.8183235628510341,0.3751109723328978
6,3.811740981189278,0.62116672541417,0.8344007884734471,0.27504678240425645,0.7274373251968156,0.023979105095869764,0.9668513784922633,0.5371523803009189,0.848701163831819,0.2829340089978666,0.4352111288447518,0.005554852492214376,0.8983790318695998,0.42587367211501265,0.9461816937149073,0.5720315143853467,0.8129748612235141,0.03063762391842897,0.897548141986561,0.5867933734322411,0.9816646991493527,0.7017594951492458,0.7712841521310149,0.2560736960636886,0.6704417751524289,0.0589727128085213,0.7405803801706495,0.13420442633476365,0.6636106569448231,0.01677864056238077,0.9750924833297514,0.8899483147955833,0.8077419476219144,0.07016485148699816,0.6471456913369967,0.01598100486336438,0.70084415728498,0.102775512420275,0.7561294502252522,0.06514209392625137,0.851089839367409,0.4730843411649995,0.9785793903562894,0.9504331468800342,0.9534636849908914,0.8513396509451011,0.7209249708147981,0.10899753708485337,0.4904960216806705,0.016545477629618797,0.769891964072571,0.4274704493537131,0.7823084780586994,0.17036943817472228,0.7934221252431602,0.309617080876395,0.619349722442506,0.8340359217170006,0.2852544256239021,0.957941495318196,0.5222691175710691,0.8957720948461689,0.3836749151474495,0.9513011993458527,0.5974652833689148,0.8892533291346678,0.5563205476145773,0.7740636107942452,0.21341390511762307,0.6772742342281851,0.09135474519220238,0.7364972357819207,0.09671873721184572,0.9693608667438,0.8755954922503051,0.7083745997270444,0.09676841158374884,0.8404486409645423,0.45415718887671197,0.9789164760752714,0.9454180418548274,0.9493390973809552,0.8419320153569235,0.7274772782385179,0.1118762910684788,0.7731177262672586,0.395482717409076,0.7842769116001491,0.17165197531737578,0.8404656698852361,0.41495961316031443
7,3.748691526510897,0.6421102103160615,0.8530351312387504,0.32403776207877144,0.6399439959268083,0.02330418739380575,0.956163655224844,0.5719368900159444,0.8489868632847062,0.27273305896916405,0.5035055607630532,0.021009244222117123,0.8915930403564508,0.4736869728157885,0.9102262889972108,0.4967959366372342,0.7679532140656083,0.024464363570753964,0.8719263011801759,0.5724724740898948,0.9669477714858811,0.5147669378064411,0.7536969964711628,0.2726477174291303,0.6415709947318455,0.04955561306150971,0.6802896296452141,0.13978976637904247,0.5833635013226802,0.015593224742612571,0.9768243640868555,0.9017594734442401,0.7892372011266878,0.09812010482087867,0.529911534619819,0.011149428140344822,0.6598689901781897,0.08352276850499141,0.7482177171789659,0.09544402163476437,0.8246211424459224,0.40338396773399454,0.9654407206486536,0.9288174123241517,0.9623423677770317,0.8901778806822419,0.5950275350039504,0.0597720603900837,0.5053658366906687,0.022766272651545804,0.7334757027333492,0.4023144901313592,0.7115610866209527,0.12584339196341482,0.7642729670694398,0.2998409777551624,0.6278967309895145,0.8483620575170272,0.3378135688025851,0.9522718067236902,0.5495186633269906,0.884736472462885,0.43315525920547765,0.913041871692255,0.5005971088452079,0.8597839861784115,0.5245457595967614,0.7552629138458685,0.21656287269749008,0.6449584328273651,0.056734880698927494,0.6864869434805623,0.11714401866159753,0.9714331306951591,0.8855726222887731,0.6680462696950225,0.07597038398188019,0.8142045095180871,0.38615129559703654,0.967663391649824,0.9264542839538702,0.955664341664335,0.8766952507850193,0.5860747853921141,0.058513672446570505,0.7351523047529278,0.3617098028742331,0.7118707198806415,0.12942810857989395,0.809688371123511,0.4022854720213947
8,3.710131117942092,0.5817177769944777,0.8551897948793238,0.3423438225970288,0.5852610047391086,0.016245196471350615,0.9193991020743633,0.4267808060407695,0.7904141492015947,0.19740762506525356,0.5394026014969444,0.007265261695698492,0.8578517745750931,0.39715574300085577,0.9361844116704104,0.5130263267140265,0.7315859339531395,0.0175074174021554,0.8570972186496594,0.4837920604108794,0.9474278355259916,0.46463640263689837,0.7558313289006827,0.21809251693799037,0.5862845962892271,0.04222045534293761,0.6530377486340859,0.15028068081701582,0.5637981001396608,0.009814790347549448,0.9728104450340206,0.8787405389535106,0.7278117474413004,0.07516821308247854,0.5051962610650517,0.008718182636938736,0.5998561409079959,0.06557266975352374,0.7757282073515928,0.09276214803705977,0.8083032678346493,0.3408350250828681,0.9603165195788002,0.924473274408797,0.9418391239577578,0.8224965964299104,0.598568031209227,0.05549417347619445,0.45880201612506033,0.021113584316490137,0.741822768709716,0.3784156759454479,0.7221781286934624,0.10715023601075452,0.7458460868706892,0.2714426701390147,0.565864833906071,0.844706736880334,0.34278491509707804,0.9102162802887708,0.3915440622544128,0.8460233782618211,0.3515449106824138,0.9435898720495244,0.5253395331192809,0.8451887592828848,0.43907587004773396,0.7568412718750788,0.18220988705548324,0.581408080104411,0.036721692858972074,0.6664412162559548,0.12712422744872554,0.9651436374846566,0.8480219398951725,0.6114936089087616,0.06312999268150885,0.7962515078591561,0.31383782845384434,0.9633819844434309,0.9225861455118214,0.9367401201231199,0.8088684508562822,0.5883152432222708,0.05329728694688344,0.7377329043150365,0.3429209676487638,0.7154233494964566,0.10709573434254818,0.7943061219282292,0.36600646530630776
9,3.6725934721050635,0.6265714957114322,0.8726047667257905,0.3274148398015809,0.6902691044157688,0.019361563046519054,0.8828172075841421,0.4673146561706303,0.8156313659309468,0.21331797471384975,0.42266922256282075,0.006126186223733254,0.8678255929042233,0.38357196719723174,0.9569456027345061,0.5362973762665217,0.8139931768684655,0.038433061854224716,0.8940771987533149,0.5878149624597482,0.9586372227796113,0.4287069581543302,0.7735311125397986,0.2719949391248967,0.6459121662276538,0.06618676428103484,0.744546700077845,0.22229559706831295,0.6577711155625269,0.024496720147401348,0.9737318873528041,0.8820955771837646,0.7135585544422464,0.08660051556932252,0.6107483648350802,0.016156236341127166,0.711788892023482,0.10043100985589778,0.8149440358011403,0.11731472928911216,0.8408733570199981,0.4523014427427288,0.9575184709332233,0.9270103202834488,0.9523341621907033,0.8608411839372049,0.630371340677727,0.08907166102076235,0.48996798013179804,0.01531393462518912,0.7911145000298401,0.44364651385747145,0.8216758517976138,0.21156760881800135,0.7809945751116566,0.29983401153977096,0.6138866860516345,0.8561188067290205,0.30857066928245475,0.8806866646017488,0.4494942915801991,0.8611143294841591,0.32217417221716604,0.9580793418990314,0.566707334988312,0.8822762767711935,0.5335085161966882,0.7710137243252613,0.2432814789263452,0.639096643151803,0.062171202634112625,0.74288838734341,0.17538215619380565,0.967101187935855,0.8571092677142284,0.7135492727378936,0.09587565874159666,0.8218043863746685,0.40904641457616925,0.9602151598886014,0.9263032704918799,0.9433969782432826,0.8470125529832765,0.6229338959212376,0.07665249916149869,0.7876395904955481,0.4072495423929734,0.819261767997016,0.20672191630857473,0.8266985258687332,0.40545380902433004
