epoch,train_loss,train_accuracy,train_1st degree av block_rocauc,train_1st degree av block_prauc,train_abnormal QRS_rocauc,train_abnormal QRS_prauc,train_anterior myocardial infarction_rocauc,train_anterior myocardial infarction_prauc,train_atrial fibrillation_rocauc,train_atrial fibrillation_prauc,train_complete right bundle branch block_rocauc,train_complete right bundle branch block_prauc,train_left anterior fascicular block_rocauc,train_left anterior fascicular block_prauc,train_left atrial enlargement_rocauc,train_left atrial enlargement_prauc,train_left axis deviation_rocauc,train_left axis deviation_prauc,train_left bundle branch block_rocauc,train_left bundle branch block_prauc,train_left ventricular hypertrophy_rocauc,train_left ventricular hypertrophy_prauc,train_nonspecific intraventricular conduction disorder_rocauc,train_nonspecific intraventricular conduction disorder_prauc,train_nonspecific st t abnormality_rocauc,train_nonspecific st t abnormality_prauc,train_normal ecg_rocauc,train_normal ecg_prauc,train_premature atrial contraction_rocauc,train_premature atrial contraction_prauc,train_qwave abnormal_rocauc,train_qwave abnormal_prauc,train_s t changes_rocauc,train_s t changes_prauc,train_sinus arrhythmia_rocauc,train_sinus arrhythmia_prauc,train_sinus bradycardia_rocauc,train_sinus bradycardia_prauc,train_sinus tachycardia_rocauc,train_sinus tachycardia_prauc,train_ventricular ectopics_rocauc,train_ventricular ectopics_prauc,train_mean_rocaucs,train_mean_praucs,valid_accuracy,valid_abnormal QRS_rocauc,valid_abnormal QRS_prauc,valid_atrial fibrillation_rocauc,valid_atrial fibrillation_prauc,valid_left anterior fascicular block_rocauc,valid_left anterior fascicular block_prauc,valid_left axis deviation_rocauc,valid_left axis deviation_prauc,valid_left ventricular hypertrophy_rocauc,valid_left ventricular hypertrophy_prauc,valid_normal ecg_rocauc,valid_normal ecg_prauc,valid_ventricular ectopics_rocauc,valid_ventricular ectopics_prauc,valid_mean_rocaucs,valid_mean_praucs
0,5.065594255792286,0.5004198152812762,0.5685648522077386,0.039314936474544794,0.44564224982405415,0.14698529902725177,0.5567886420530216,0.02048321259819565,0.7363105389376231,0.24046337693644643,0.9648553292259426,0.3872005585047877,0.9456233074884692,0.4700516578613235,0.5352697876484214,0.024167259061293092,0.7155554582475806,0.4970337588757574,0.9363023864928443,0.273265028998778,0.6637497425910871,0.26047026096659964,0.486721968869584,0.04023708367372876,0.6699274355001151,0.040538733784025935,0.8903019752217063,0.7082313221100842,0.7117430147478447,0.04853377271998552,0.6226114447226351,0.04412517267671715,0.6994200275616792,0.08919354027260191,0.6433324423868624,0.05636114060294342,0.7745585418226802,0.11884017604970948,0.8092149872657004,0.39637298769562734,0.9575428904868306,0.699002030281778,0.7167018511651211,0.230043565458609,0.49290293040293043,0.44967722841281027,0.148699340121391,0.7217006629676148,0.22308145601611734,0.9318012042738139,0.4209716119826219,0.6935309330954422,0.48241966201380143,0.7052066873540772,0.32487710918349577,0.8926420099736139,0.7033144518959512,0.9638778278110645,0.6421534361278288,0.7654909362697767,0.4207881524773153
1,4.586655940184038,0.4514922524998092,0.5175449208068179,0.07752498494142136,0.4845389659345056,0.2257959962366079,0.4414420518559318,0.014870041037616005,0.824577241953214,0.4474575843823999,0.9397477056700654,0.20338416880945995,0.830089021704831,0.24495439501061847,0.340486907788567,0.01399583467607644,0.4281895040374701,0.2918612215879266,0.9307180228803494,0.294463290868067,0.5915700812876517,0.23545266413082275,0.4285651162596813,0.03698449378825461,0.4556318406129517,0.021917282728709103,0.9124494375039364,0.7618446968513098,0.6653305132147863,0.09300600934529331,0.5985650086065253,0.06775501620601933,0.5728877681977944,0.07389395095529132,0.6518555221030371,0.1032714860358579,0.8406913144034521,0.2918710067975081,0.7469370138149853,0.3829592785213375,0.9669081388968599,0.6687023897121959,0.6584363048766708,0.22759828963113965,0.47206959706959706,0.4868440942426205,0.24179310996669962,0.8161711632935341,0.4405124658929949,0.8074152254617891,0.2570343495048334,0.40582244400922823,0.26857193275067,0.6083316373315528,0.2766904762672463,0.9132156111262834,0.7569569091120467,0.9683570474571926,0.6036582408269379,0.7151653175603144,0.40645964061734696
2,4.388306639647813,0.4398137546752156,0.6592072713575301,0.13438607241479997,0.5553833601377773,0.2865327401146828,0.5744725959731074,0.033216305407419676,0.9231162004904903,0.5748247687189664,0.9491946202092701,0.35399858868215545,0.9205153337570345,0.6586611327061183,0.446537836026734,0.01786843229843078,0.7658605998387932,0.595783775619836,0.9178549725482391,0.593210781773887,0.6360665299374006,0.23377301888902585,0.42683735316431426,0.030823269193339067,0.4539040982009129,0.02280494317930719,0.9245575096630241,0.8056621423113565,0.8055762917213428,0.18008363102440875,0.5974234214850167,0.06508951318164585,0.5796399192549995,0.07068289457326489,0.674307289118854,0.19549251649970956,0.8509722837082487,0.36809403339222424,0.860865174573574,0.44319121409483836,0.9682887749331534,0.8011060891040744,0.7245290718049908,0.32326429315897454,0.43452380952380953,0.5604721359889127,0.2871611253600159,0.9092266967678341,0.5456655367991566,0.9011404665429193,0.6280010185122088,0.7258003022561424,0.5544673355484597,0.6458136578070584,0.22398365824919525,0.9179789496832118,0.7782615678209002,0.9800921274070766,0.7645155561130499,0.8057891909218793,0.5402936854861409
3,4.232965497822809,0.5504923288298603,0.7199499632375579,0.19877130747076632,0.6153172242388021,0.3878745943822128,0.5475432254191401,0.02551785617339192,0.8956918727865927,0.5756788289745384,0.9766716012518883,0.5525207815340523,0.8966988055112158,0.5953938698721213,0.43094307090349193,0.021334887941180998,0.7539679435094769,0.5890196216329174,0.9414874132670454,0.5338701842380029,0.6523560206308036,0.2736580175030667,0.4798404295230394,0.05219364523787322,0.5310109490692474,0.024998863705092585,0.929901881220342,0.7979153072057203,0.8117443262660227,0.2122288269796933,0.6854351674360378,0.08182712969687163,0.6857429306199997,0.08717273328506281,0.6972783266344245,0.22018309439976663,0.8638931067153773,0.36458060584780927,0.833184793961339,0.5574016520218541,0.9633113292839159,0.8061339816193113,0.7455985190742881,0.3479137894860653,0.5542582417582418,0.6059219078927479,0.385784835817671,0.8972805608992194,0.5628992793965459,0.888784351231438,0.5646183409918253,0.7133749489742095,0.543581045080808,0.6742721865617204,0.309250825910686,0.9255246989857638,0.7753070803485407,0.9703159953522799,0.7529440009160729,0.8107820928424827,0.55634077263745
4,4.13782090837196,0.5039309976337684,0.6593885482276156,0.18773476713653448,0.5917729481978863,0.3600167776685418,0.5148782723237834,0.01855916243318685,0.8392193946216312,0.5194278634886389,0.9698921368603428,0.4488597010642099,0.9038788492511325,0.6114733410622761,0.4028405568676071,0.025212903554679256,0.6995204987358072,0.5297760411222379,0.9532725082207067,0.6175393724088979,0.6812741413850444,0.31855299076303406,0.4800731989962233,0.04536177025460637,0.5015388184981213,0.02841030627721882,0.9264182677834738,0.8038904421171382,0.8039145627433839,0.23180357916286265,0.6740306656364916,0.09002854484716577,0.6266120803806681,0.08623414621939882,0.6996409317619054,0.2858386980960135,0.8729872692894882,0.4268724434426337,0.8099836579234361,0.5326936438374477,0.9671982177440367,0.8037547541907457,0.7289167762724393,0.3486020624573734,0.5114468864468864,0.5827954469873327,0.3589855645321361,0.8289670741983179,0.48190546504931453,0.8833501222383195,0.5669078913422718,0.6603921188660119,0.48359661006470134,0.6976152690468622,0.36559370710614275,0.9221230415017483,0.7824665438891389,0.9731484582718255,0.7159423141960568,0.7926273615872026,0.5364854423113946
5,4.064115513882449,0.4032516601786123,0.654891034672597,0.22447108624115264,0.5171928049844711,0.2819975458666022,0.47722123138166883,0.01614393371756997,0.9272317346655727,0.6708385388911341,0.9601602437197525,0.41002349793282544,0.8829167488599212,0.5191808517013659,0.39860908586673627,0.020185451588168247,0.6640892379001588,0.459497880678323,0.881587522735309,0.5699923060459298,0.5955827737789294,0.2296647281012612,0.4224825131099569,0.039422010694655826,0.434456008155244,0.030768086919628977,0.9303805723484496,0.8175655991934839,0.8380275050174432,0.27060170896841307,0.6077634770362257,0.12130699090030683,0.537198155715267,0.0697585337785176,0.734934347331279,0.34180176515831645,0.8818681500544066,0.41724108556238637,0.8844746977869007,0.5937887885136414,0.9805682591787264,0.8234294829874059,0.7105818052149508,0.3463839936720544,0.36607142857142855,0.5149356445805083,0.2709466373892423,0.918407287874211,0.6523727617802266,0.8584801419322711,0.485375907473012,0.627657067702624,0.42113477052751946,0.5961078474192951,0.19771067676671392,0.9232650719642085,0.7859468727314013,0.9838921761998686,0.7313779080651145,0.774677891096141,0.5064093621047472
6,3.983848546099257,0.38325318677963516,0.7209815753159216,0.26302119096816035,0.5625380090096352,0.31668412376701116,0.45697602748708255,0.016364263198115302,0.9389432553176813,0.6915402648239962,0.9215075620206747,0.42054926517100366,0.8653373638512186,0.35795337596498716,0.42074964298532036,0.019630232399068002,0.6125076589485225,0.38095401382574523,0.9314440706102064,0.7173512314175775,0.6984242705953913,0.3090277141536395,0.4832355123512885,0.058813526428517615,0.4796721957149535,0.030164533546348658,0.94148259684596,0.8529989022501668,0.802505566862969,0.22870521455094034,0.6475994640481966,0.12125023291636872,0.5779955734272794,0.07719391369359366,0.6959003014088722,0.28152439126687834,0.8628175954389551,0.41600688868744634,0.8593266800873776,0.5194180938910734,0.9445398900437879,0.7232720595906342,0.7212242406185647,0.34012117162556366,0.4558150183150183,0.5579035679109191,0.2983573097197727,0.9331928965484348,0.6630674506482869,0.8448040225461789,0.3547043876531719,0.5705675214537649,0.3445216574673058,0.7049614340628808,0.32318909266191176,0.9340469136034993,0.8259060996054541,0.9426932794131633,0.643901091864752,0.7840242336484058,0.4933781556600936
7,3.9112183450242144,0.5500343485230135,0.7020519962187202,0.2344737072855216,0.5743175355104811,0.32082577958112546,0.4481670178322158,0.01771208532487538,0.9053806436841665,0.6504508720210513,0.9033430764070502,0.33120470004696806,0.8736438113009258,0.5624245187850228,0.4229888277620638,0.02755984925080794,0.6262085569389506,0.4159775476765496,0.9440499658044013,0.7093346868575554,0.6360798318777579,0.2758188527509782,0.5278231218788297,0.0814470105391972,0.5935682735931727,0.03834849047139667,0.9341875582479677,0.8175495667217734,0.8495961587404888,0.32299940641496283,0.7458710683827556,0.18203465836582242,0.6326030957072899,0.08678467147537358,0.7139863466655908,0.3387082918388002,0.8549329951716804,0.40063711400884844,0.8682651534870235,0.5554417537068267,0.9736947352370158,0.7869252387405496,0.7365379885224274,0.3578329400932003,0.5258699633699634,0.5726321597293715,0.31055430096353764,0.898684398798073,0.6117709168234602,0.8451471104219485,0.5077804537846065,0.5886206180885853,0.3605451738388165,0.6327883641319635,0.2508767185466716,0.9275280245418198,0.7982363694710616,0.9802037719309126,0.7271855516495778,0.777943492520382,0.5095642121539617
8,3.8608663541453003,0.5994962216624685,0.7942873337993531,0.359363048757559,0.5866111224783839,0.41084336208588496,0.6058549205433303,0.029809189970633403,0.9296923960056299,0.6835094207856649,0.96264283606669,0.495560765364294,0.9470053507381323,0.7223172156015424,0.4803384674846841,0.0229429360040232,0.8306274256039987,0.6918854050040709,0.9677233777205616,0.7686997437844038,0.7259172982360497,0.3737820122543629,0.5786765821571194,0.11765869530523783,0.5643525275941348,0.03129675145203058,0.9127028222328207,0.7149248833938945,0.8941363794583643,0.3724513096774813,0.7375938893670292,0.16338030260251424,0.6545315977783617,0.10645418877232608,0.7413217611153977,0.39675676076232,0.8371557184762866,0.2428625297172565,0.8215830727716623,0.6158459511999701,0.9711770765671282,0.8167977841847519,0.7771965978097559,0.40685711283401105,0.5526556776556777,0.5804418875892455,0.392243710551402,0.9195209780759631,0.6477270215511276,0.928774956990221,0.6232263030520723,0.7901727767661804,0.6216633481666015,0.7368363583144868,0.3911620104300094,0.9031391711867266,0.6830278573271145,0.9761959402743148,0.7224080647733465,0.8335831527424483,0.5830654736930961
9,3.7874539609483504,0.49904587436073583,0.7774478715813644,0.289576817290509,0.47866895714743596,0.20240682821020473,0.462545498523939,0.019741339627338168,0.8744316505689365,0.5840311605519111,0.9702951419975235,0.46237990552920333,0.9506824233842062,0.6983923176737888,0.4332037455796689,0.02588742915631262,0.7800364904905782,0.5602101023434168,0.9598308641217236,0.6142365994288295,0.6762932045237311,0.2903213453625973,0.525958298248393,0.07244186424773039,0.5307673411369642,0.03592590600835284,0.9422147975571853,0.8422610013647306,0.8837764492453098,0.3748680480224743,0.6733745403333073,0.1554331430861103,0.644881310833726,0.09134721216432116,0.7347235460341955,0.34194811932110825,0.8883121154824802,0.4736234533551562,0.826162725568431,0.4817957184166801,0.9686065889681189,0.771325465211125,0.7491106780663608,0.369407688818595,0.42948717948717946,0.48090062581249815,0.19679482948177796,0.8708341945022974,0.5544055619223068,0.9339092493661716,0.5739865639324424,0.7416676030950295,0.5062346307150747,0.6613675186312467,0.24261347592335844,0.9253674057328554,0.7938927089650658,0.9697567389875081,0.6781631501313794,0.7976861908753724,0.5065844172959151
