epoch,train_loss,train_accuracy,train_1st degree av block_rocauc,train_1st degree av block_prauc,train_abnormal QRS_rocauc,train_abnormal QRS_prauc,train_anterior myocardial infarction_rocauc,train_anterior myocardial infarction_prauc,train_atrial fibrillation_rocauc,train_atrial fibrillation_prauc,train_complete right bundle branch block_rocauc,train_complete right bundle branch block_prauc,train_incomplete right bundle branch block_rocauc,train_incomplete right bundle branch block_prauc,train_left anterior fascicular block_rocauc,train_left anterior fascicular block_prauc,train_left atrial enlargement_rocauc,train_left atrial enlargement_prauc,train_left axis deviation_rocauc,train_left axis deviation_prauc,train_left bundle branch block_rocauc,train_left bundle branch block_prauc,train_left ventricular hypertrophy_rocauc,train_left ventricular hypertrophy_prauc,train_myocardial infarction_rocauc,train_myocardial infarction_prauc,train_myocardial ischemia_rocauc,train_myocardial ischemia_prauc,train_nonspecific intraventricular conduction disorder_rocauc,train_nonspecific intraventricular conduction disorder_prauc,train_nonspecific st t abnormality_rocauc,train_nonspecific st t abnormality_prauc,train_premature atrial contraction_rocauc,train_premature atrial contraction_prauc,train_qwave abnormal_rocauc,train_qwave abnormal_prauc,train_right axis deviation_rocauc,train_right axis deviation_prauc,train_s t changes_rocauc,train_s t changes_prauc,train_sinus arrhythmia_rocauc,train_sinus arrhythmia_prauc,train_sinus bradycardia_rocauc,train_sinus bradycardia_prauc,train_sinus rhythm_rocauc,train_sinus rhythm_prauc,train_sinus tachycardia_rocauc,train_sinus tachycardia_prauc,train_st depression_rocauc,train_st depression_prauc,train_t wave abnormal_rocauc,train_t wave abnormal_prauc,train_ventricular ectopics_rocauc,train_ventricular ectopics_prauc,train_mean_rocaucs,train_mean_praucs,valid_accuracy,valid_abnormal QRS_rocauc,valid_abnormal QRS_prauc,valid_atrial fibrillation_rocauc,valid_atrial fibrillation_prauc,valid_incomplete right bundle branch block_rocauc,valid_incomplete right bundle branch block_prauc,valid_left anterior fascicular block_rocauc,valid_left anterior fascicular block_prauc,valid_left axis deviation_rocauc,valid_left axis deviation_prauc,valid_left ventricular hypertrophy_rocauc,valid_left ventricular hypertrophy_prauc,valid_myocardial infarction_rocauc,valid_myocardial infarction_prauc,valid_myocardial ischemia_rocauc,valid_myocardial ischemia_prauc,valid_sinus rhythm_rocauc,valid_sinus rhythm_prauc,valid_st depression_rocauc,valid_st depression_prauc,valid_t wave abnormal_rocauc,valid_t wave abnormal_prauc,valid_ventricular ectopics_rocauc,valid_ventricular ectopics_prauc,valid_mean_rocaucs,valid_mean_praucs
0,5.309289438944174,0.5064498893214259,0.6359552969228075,0.05034293685296429,0.4900227001148037,0.16641018321694814,0.6744404652457866,0.02718260685938948,0.6685019970517163,0.10112544646964888,0.7455252094920057,0.1986844257021825,0.6410246410673301,0.09045342109981741,0.8761409508338276,0.42250291902623954,0.7327041768792146,0.03942385725490111,0.6749529664669491,0.34882720986729865,0.8962707444991532,0.11795554590352604,0.7539947401902591,0.30061467098391786,0.7543859944222598,0.43726393240950184,0.8220862564510563,0.2826693744655675,0.5166666100534825,0.03630647630860205,0.5397421640016299,0.019304776323011898,0.5660844435944837,0.02244803307598288,0.5908643040865545,0.03347654741419647,0.650865630723887,0.02984171547051423,0.6898907103825137,0.06431960242288189,0.5046166989459239,0.033181724989978525,0.5968457751090939,0.03703767041126313,0.7971583266170371,0.9473591982965937,0.46023571137669816,0.03913420532127408,0.6370909022492732,0.06137861984997685,0.6954485058818117,0.18112763526914347,0.7782341006673389,0.13405803983008482,0.6688365393587268,0.16240118365751563,0.5144230769230769,0.4810774193415748,0.15005392736900747,0.6586374928736991,0.09344601033191095,0.5931816794514416,0.07742015161785024,0.8515505862256387,0.33727566572421624,0.6832209776266018,0.3662278011996497,0.7522019633746355,0.256835811855609,0.7541351573738742,0.42837863914563923,0.829913613812495,0.29994576003802176,0.8057139218020162,0.9524487404411713,0.6484396280894184,0.06611864238875587,0.6880761498107041,0.17596056919996347,0.7542406033622492,0.11299063874150664,0.7083657660953623,0.27642519650444186
1,4.9581553121075705,0.2983741699106938,0.34276555478669746,0.02527654543313045,0.410048862149144,0.13492837401055197,0.6307896687690983,0.027181204159493273,0.48508841281682447,0.06924669308138132,0.7998323091054629,0.31475770598057895,0.6935813474098191,0.12034173773768479,0.9585235089120656,0.6472032125341558,0.40353444115667425,0.015597527242165742,0.6427731814102755,0.42737317753967774,0.8764374575826648,0.09419667262271912,0.7735681782350566,0.4071729705886904,0.7088467338658254,0.4781349716558792,0.7027483343827139,0.19440046807843372,0.4120452758279254,0.02939838164802987,0.49448117302500405,0.019605980879446643,0.4285851779355204,0.01616577328532194,0.5645070203344326,0.03398018759634935,0.5231681323795262,0.018324678734356323,0.7272107789917727,0.0970058651374011,0.5635540138384414,0.043849053309932204,0.5883237717081548,0.07002194990478794,0.8127573221162727,0.9557958849342609,0.33311063391493134,0.027165292366010854,0.5494696999221886,0.059236354367639577,0.6788408277575206,0.1856884538390876,0.8698823508298584,0.23749614473011812,0.6144028526601489,0.1826748177460494,0.4867216117216117,0.4025694742836701,0.1234731611393935,0.4578185404503406,0.0631794034989415,0.6610718863816714,0.10962613006451732,0.9495232549110957,0.5818142424233598,0.6536099463390318,0.43961993771110186,0.7843778471209912,0.35125356867121993,0.6992385992801607,0.46079631706647123,0.6898735868567512,0.1779484365199122,0.8228018840135379,0.9601538408563033,0.5823530880563677,0.07158380012494724,0.6864951341664756,0.18433371176441937,0.8473832206216861,0.20506090649287498,0.6864263718734818,0.3107369546944552
2,4.678622391922548,0.37882604381344936,0.34242673847616034,0.02576955151378418,0.31000058205422576,0.1086290485784055,0.6481418511130876,0.02520919445042822,0.5430229901878549,0.0812694933746802,0.8988481881600198,0.5069340771595752,0.8720398142643997,0.4055250282350512,0.9211911936438317,0.4215011015720072,0.5094513163074813,0.018386206914326103,0.5438193095055841,0.31029744953887695,0.924419406387138,0.1527168871671725,0.6675917347149602,0.2547619645044029,0.7004232238041485,0.4616929635810152,0.7229908861953324,0.17791592042317153,0.3955645551647359,0.02910505960815132,0.3938608756802283,0.014004673919267529,0.5226033295960062,0.022352613102695998,0.4182858564082392,0.021086793453765584,0.6156202829203682,0.02228556212988807,0.6000758036743313,0.05565900690567775,0.5507222973150918,0.03900858777205359,0.6355163298178221,0.06068531788273572,0.8103015735419208,0.9559941189945469,0.43940312408388754,0.037422000394513454,0.43001275354216534,0.038901739244919076,0.6794529065715413,0.23947277054055036,0.8637217261697441,0.2925382962103862,0.6138272557423196,0.18381251642969418,0.4317765567765568,0.31719294494482975,0.10372246264463444,0.5252298102011177,0.07867297941607633,0.8635654261704683,0.46155410536878555,0.9165028340709683,0.3914720189871204,0.5509559276310002,0.3203563297750036,0.6629640807215744,0.20334394396102465,0.6963926874184864,0.45923527284532434,0.7277818443770552,0.17899417451936894,0.8171919992545703,0.9593612190523377,0.4453722283763415,0.04466104390304937,0.677841721445895,0.2576100358707183,0.8458511184856294,0.2507833558817617,0.6705702185914947,0.30914724518543374
3,4.487992219511457,0.476986489580948,0.37284667394766025,0.028829791061396944,0.294568869394416,0.10713090572598336,0.5716423107900532,0.02146608514384727,0.6711697297644585,0.1470695049349767,0.9042643843125728,0.663174177346229,0.8414916619753795,0.32632316143355733,0.9080772282134864,0.4521151176347022,0.47877239881640277,0.01842894822026209,0.5355485668889719,0.3242972943211193,0.9010219366910287,0.14148952164878023,0.6213610390613883,0.17535404912124647,0.7008231738925794,0.4744976983927663,0.7364165584355712,0.18518861471969422,0.37776443593736997,0.028497200135043064,0.4942157596274537,0.017250999064058123,0.5451051013890608,0.03231385368708717,0.44791700481007,0.02278919873701845,0.6742914312477255,0.03868567510197289,0.7290683616481862,0.11252127298909428,0.5830317162386374,0.04639869847713948,0.7210569255955039,0.15568339236200698,0.8125084300513823,0.9566434258585967,0.6054395003116679,0.09497563442291697,0.4208729389724865,0.03672622325988534,0.7668317448459523,0.33979120142734237,0.9041454903434077,0.3471479166975298,0.6392405143539566,0.20364575238170202,0.5453296703296703,0.30195249618115017,0.10096687491200378,0.6684790705222902,0.1530128975130433,0.8327497100535131,0.3778407042546551,0.9112345679012347,0.4134737477588939,0.5466982376916987,0.3329765521758048,0.5934220116618076,0.1388407885188933,0.6938663931352189,0.45756265074903474,0.7404016638200472,0.18877061379565743,0.8153520953188216,0.9584992255299238,0.43586676230773425,0.0416899373905305,0.7644640669463473,0.314973342836455,0.8931123837772854,0.32691249353639523,0.6831332882764292,0.31712665241427423
4,4.307484208495642,0.4742386077398672,0.3983209250752415,0.03136440693772981,0.28664189895625514,0.10682633650451248,0.5476972712065613,0.021213140177109485,0.8405180198670059,0.25781178988235476,0.907919129946437,0.6431050929528553,0.8537510530791247,0.3108591772712119,0.8893965164306279,0.4762530153317483,0.6150089531767904,0.029130147761944253,0.6230965616854398,0.3910843903697917,0.9329490649484322,0.1805075358882232,0.7522634171461783,0.22360690990463716,0.713479977111631,0.5565539155716265,0.7612048821225061,0.19581653754311867,0.4219318060228503,0.030873289631161552,0.48602729635398983,0.018240531328434624,0.6789192249858443,0.04767228815542289,0.4888806514503726,0.029194200298973363,0.7732751522889582,0.0616876586097338,0.6944706758239242,0.09425553400122326,0.6016807278954707,0.05370998511264988,0.7210573372318034,0.09174400521121025,0.8533616669678004,0.9658275876859138,0.7908829700647066,0.24516357662725413,0.4553084435437377,0.041560195948348796,0.7396541175217882,0.3650799052920726,0.9379218981227092,0.4900198086020582,0.6832930630394688,0.22919849856158928,0.5208333333333334,0.2904910125965506,0.10035451866770494,0.8527300494783756,0.2647932599667982,0.8485563717012228,0.3611040617205425,0.8910979113285193,0.40303485615223583,0.6308598950238982,0.3947404154939769,0.7261160714285714,0.18121678018886414,0.7027237462986493,0.5353357332294664,0.7652764706565816,0.1981498562184605,0.8546761438438926,0.9671860217376965,0.46605725752265426,0.047152661160180256,0.7245199846240213,0.3223976719414405,0.9152420670304898,0.39510879090598844,0.7223622484611188,0.3475478856152796
5,4.198585763740845,0.5906419357300969,0.3473290703393999,0.026920341784447646,0.31150486645113284,0.10972039970900806,0.6117385331782798,0.02338060878009545,0.7895110168009337,0.25812961720248995,0.8802337775791723,0.606100647758514,0.7890737873843089,0.39281204809710146,0.9108550794348607,0.44449307889184303,0.6117223118245432,0.02830683591826016,0.5476089879657864,0.2970200453291816,0.9478412111281457,0.2895181370944309,0.7012107892930153,0.28672627273224255,0.7860560165613437,0.5745934415608623,0.8490563807170386,0.33745365470174615,0.47051874094542884,0.034306314892065315,0.5950706360790502,0.023682094571760078,0.6161199419526847,0.045397181075522854,0.48574069158839245,0.02416318360963305,0.5601638336843486,0.01835483802737513,0.7403867841966131,0.1275195018406854,0.5882921319043624,0.04829192988682343,0.7122351480594024,0.14062927704802447,0.832904586638191,0.959582741103969,0.688234824625346,0.15516685849784415,0.5589212976090805,0.05644641801106376,0.796664822381851,0.3688107001745068,0.9359044260768725,0.5789472484004805,0.6794192190153687,0.24063359294999914,0.5984432234432234,0.31335867583053556,0.10252622555904946,0.7981723378844561,0.27232202816861056,0.8023155024721753,0.4419057571615266,0.9132820871185651,0.4003949625109614,0.5526156056651907,0.300178306088436,0.6814054528061224,0.2215123840519545,0.7646058516325126,0.5314815581963311,0.859637840287218,0.35209348672315754,0.8334374079484452,0.9596059481393608,0.5761765213285633,0.0657783920883159,0.7763248645614114,0.31891948277170223,0.9154943531822272,0.47566256925303185,0.7322355417264519,0.3701984250593699
6,4.074217869702045,0.5043889779406152,0.31376666360976097,0.02450426556963425,0.3222208973973055,0.11401174449036658,0.5389498784757952,0.023139016693217346,0.7845686261212222,0.2409406402839437,0.928808195299086,0.701963792082273,0.8509939787494538,0.5283697573654419,0.9097212517175538,0.4346569039958377,0.5486274970473567,0.022463441378110384,0.6430591311337052,0.4030501254731025,0.9325887710892455,0.6782981957592619,0.7930605678406032,0.49394086170956264,0.6514743944781657,0.4618120727807044,0.7879259211937122,0.29761937786707804,0.39616383402599564,0.02940610706003221,0.5868571305915686,0.02492465084127133,0.639266683915869,0.07997742696058137,0.49218339752488577,0.02821883665415461,0.4833352847997423,0.02196371033611748,0.7461089006579231,0.12125487123772923,0.5933647264235081,0.05138894333008414,0.7435649926378848,0.15824291945427668,0.8655543126742092,0.9671382000719266,0.6681915734950568,0.24529695019657916,0.4822196942106445,0.050477900950986226,0.7959883062765121,0.41623254975149215,0.9043576569720173,0.5615825695063091,0.6693431641676456,0.27618753199231055,0.6135531135531136,0.3262171491540965,0.10492331250736034,0.7674699446957434,0.23747812299068038,0.8576077888782632,0.5605344844862199,0.9217478065067164,0.4409855624389607,0.6461556168079055,0.40728272486078987,0.7637561497813411,0.3911296833711851,0.6491309872320894,0.44532132371923816,0.7937702603785423,0.29691146227215826,0.8668686540785226,0.9678885694491841,0.48596936459222395,0.05506428147758511,0.7657419877600573,0.34279772248000184,0.8694454913809041,0.43120528780600864,0.7261567667705338,0.3901268781549477
7,3.9526442774979453,0.64468361193802,0.4366320124721752,0.036706345504675726,0.33418969147216715,0.11653479638324217,0.6336143142908619,0.02735598349032573,0.8179953723368183,0.3531301012926495,0.9141970127302165,0.6122670508536155,0.8734839843396308,0.43320753276986557,0.9598513235202104,0.6300695713993711,0.6515699808236923,0.03124870073677041,0.7144425203088012,0.4722639475212011,0.9663369718731947,0.6996422289028796,0.814900572582327,0.4776953845422881,0.7470947001681763,0.5318935977104042,0.7905687467234299,0.28951186672159285,0.38592590579679376,0.030006015842427215,0.593949698880153,0.033038820533127206,0.652820744540565,0.06298761583224888,0.47591933632872696,0.02488534543773053,0.5160067478476693,0.016563789763407236,0.7732144366819611,0.14179623739410457,0.5921273845545,0.05350174618872611,0.7345015845939351,0.1157532419902428,0.8620924189425945,0.9667969855148938,0.6905914528337502,0.2601185496878813,0.5333113382887138,0.06086587349008266,0.8197976590580964,0.45040873470704834,0.9118805401523868,0.5525096363420584,0.6998852481592903,0.28772152694434083,0.6712454212454212,0.33922858206055473,0.10772572368595407,0.8145663671886378,0.3594608613536116,0.8676348505503898,0.49269359526548806,0.9628441649196366,0.6054775531334878,0.7023965633521977,0.4485979732335993,0.7856647458090379,0.3510471685340771,0.7265705201762095,0.5010359923134867,0.7808474792893908,0.27257306258782893,0.8634232958815006,0.969038828121404,0.527801360161258,0.06603690358801276,0.7885747629306172,0.36255126893082423,0.8817492929348643,0.45235708397077823,0.7534418321045248,0.4157163345598794
8,3.8533661276336373,0.6484237844439356,0.44693206166056676,0.07618274311094987,0.38259903283437385,0.13043957392293615,0.6606425009275434,0.03212034641380358,0.9071035432944394,0.4596283032052262,0.9426819036078451,0.7581735496115469,0.8829731376246471,0.4736548899408622,0.9198235963272802,0.5468850223949673,0.6598049985395527,0.03864977989162522,0.7069306368406337,0.47870738494892384,0.949317086536321,0.5371492017907397,0.8041011830072559,0.5307132680247203,0.7684319723969449,0.57606366648025,0.8200502385474816,0.31624013137956697,0.4019561270467789,0.030711660622658194,0.6155628331295886,0.030131178987092885,0.7302284144358323,0.10392209950653943,0.5070368040054001,0.030065585778362235,0.5937087954704102,0.02236184993166363,0.796978980478173,0.161945127604182,0.593281714993021,0.054349167010914495,0.758805003356894,0.15226799686475706,0.87241577561548,0.9702277039811779,0.7985967508847789,0.3209520705263263,0.4883528175383379,0.05142450561608496,0.8412897744085139,0.47290570341935184,0.9416332202171539,0.544090905310077,0.7227399578355864,0.3038447467798195,0.6552197802197802,0.3798965055725396,0.11933772471893779,0.9033178392639415,0.45756783436028453,0.8864121919954424,0.46417630583395353,0.925529155990372,0.5439141645952815,0.6955303052517373,0.45803167916856424,0.7652264030612244,0.4350032749436329,0.7408172918147673,0.5323580997874513,0.8097633239220607,0.2974494914392212,0.8722951871689901,0.9713717914376584,0.5053173860933045,0.06490765867401863,0.8175291687292418,0.3748978084607992,0.9044591321969222,0.43161436765975775,0.7671744909217121,0.42921918342329674
9,3.765021975536709,0.6080451873902756,0.4912759802245993,0.088696139122914,0.38661607572959844,0.12865520451179818,0.6643478675760033,0.03263743532863245,0.8835958888218645,0.42889996705849326,0.9129609277028645,0.49677337395927884,0.8624179188794451,0.4117588281844346,0.9349241106860872,0.5405291494594123,0.5332327952960898,0.022430934755136064,0.5681260334587239,0.323804288783778,0.9418830683066682,0.6459213567231233,0.6600702175841637,0.3413064854221138,0.7629765033337075,0.5233517670510236,0.8269389721514586,0.3201578736769426,0.4673062258084787,0.036330292341022724,0.7507856781704125,0.04731846101350078,0.71884269102554,0.11575667476621049,0.5889323515876668,0.038469773943245106,0.5384182830277611,0.0327384985779132,0.8130282406697322,0.14085196977253261,0.6157261195777431,0.06945381369498028,0.7528389526490649,0.10749802073358868,0.8512010767728484,0.9652571335257708,0.8410156792934151,0.41591957770397053,0.5307143327505318,0.05301024101409741,0.8769398039198879,0.4829551045802549,0.9283618847197288,0.5829141157488718,0.719364526143234,0.2843614031328092,0.6201923076923077,0.38331589237730856,0.11615299022324599,0.8801042000441103,0.4059193331402538,0.8702474210022993,0.4118903284129278,0.9308789502290551,0.513991962342222,0.5632193648652611,0.30902910521100946,0.63930336643586,0.2546504069042813,0.742687138611035,0.4832523237753411,0.8113103744756993,0.2961703487996781,0.8519194815656428,0.9671695747911235,0.5498381517061035,0.06397958563796258,0.8453674333454092,0.3883591158950887,0.8926701169606772,0.46468755914272575,0.746738490968205,0.389604386189655
