epoch,train_loss,train_accuracy,train_1st degree av block_rocauc,train_1st degree av block_prauc,train_abnormal QRS_rocauc,train_abnormal QRS_prauc,train_anterior myocardial infarction_rocauc,train_anterior myocardial infarction_prauc,train_atrial fibrillation_rocauc,train_atrial fibrillation_prauc,train_complete right bundle branch block_rocauc,train_complete right bundle branch block_prauc,train_left anterior fascicular block_rocauc,train_left anterior fascicular block_prauc,train_left atrial enlargement_rocauc,train_left atrial enlargement_prauc,train_left axis deviation_rocauc,train_left axis deviation_prauc,train_left bundle branch block_rocauc,train_left bundle branch block_prauc,train_left ventricular hypertrophy_rocauc,train_left ventricular hypertrophy_prauc,train_nonspecific intraventricular conduction disorder_rocauc,train_nonspecific intraventricular conduction disorder_prauc,train_nonspecific st t abnormality_rocauc,train_nonspecific st t abnormality_prauc,train_normal ecg_rocauc,train_normal ecg_prauc,train_premature atrial contraction_rocauc,train_premature atrial contraction_prauc,train_qwave abnormal_rocauc,train_qwave abnormal_prauc,train_s t changes_rocauc,train_s t changes_prauc,train_sinus arrhythmia_rocauc,train_sinus arrhythmia_prauc,train_sinus bradycardia_rocauc,train_sinus bradycardia_prauc,train_sinus tachycardia_rocauc,train_sinus tachycardia_prauc,train_ventricular ectopics_rocauc,train_ventricular ectopics_prauc,train_mean_rocaucs,train_mean_praucs,valid_accuracy,valid_abnormal QRS_rocauc,valid_abnormal QRS_prauc,valid_atrial fibrillation_rocauc,valid_atrial fibrillation_prauc,valid_left anterior fascicular block_rocauc,valid_left anterior fascicular block_prauc,valid_left axis deviation_rocauc,valid_left axis deviation_prauc,valid_left ventricular hypertrophy_rocauc,valid_left ventricular hypertrophy_prauc,valid_normal ecg_rocauc,valid_normal ecg_prauc,valid_ventricular ectopics_rocauc,valid_ventricular ectopics_prauc,valid_mean_rocaucs,valid_mean_praucs
10,3.8844062299657782,0.6114800396916266,0.8240535029355625,0.3451285689800774,0.6442351365106747,0.43475069095418284,0.55033542866968,0.022875578240656974,0.958381337885021,0.7598569893310889,0.9670584912274507,0.5459681658647917,0.9099478738072292,0.658275590812604,0.49312323218126564,0.0318512201082407,0.7539305448111334,0.6041252227880096,0.9580728080409416,0.7892979721456834,0.7324965807764048,0.3808032063271338,0.5392986902548625,0.07305288287254263,0.5502403030414535,0.03938027884500206,0.9413768314381848,0.8314773439619766,0.9157207784888332,0.41072872443534136,0.7367040186605116,0.15506473911485563,0.6372159448687499,0.09674075575262765,0.8056405316765092,0.3992608898647099,0.904322938861973,0.5925940912923501,0.9139586374134709,0.6057420774382808,0.9651871164649762,0.7482132692654566,0.7850650364007444,0.42625941291978064,0.5409798534798534,0.6277998863894931,0.41508180388996707,0.9509753732173802,0.7337059322193445,0.8813658717403116,0.5449367776702274,0.7249818829777963,0.557288785696782,0.7426189621383802,0.38071295159476554,0.9279288932688923,0.7781884779477386,0.9590626408478367,0.680078019646409,0.8306762157971558,0.5842846783807477
11,3.8371197801174604,0.6063659262651706,0.7222400098516102,0.2848278145424684,0.5944126689173275,0.3546228569634159,0.47805743523837,0.019300159592195214,0.8781826100484473,0.622034049620844,0.9666161439116717,0.5998794112455053,0.9092135191009146,0.47434859004074914,0.4957700976049272,0.02533814580960502,0.6646434068170723,0.4389484739252943,0.9557240044634254,0.7923493471962151,0.7442069900952621,0.38034812759196657,0.5791607960182414,0.09447102357811413,0.6111065115207813,0.04146671785289539,0.9473436845815844,0.8637274493404808,0.8685465330194196,0.35940209967179193,0.7973041037477506,0.1889195277225026,0.6394887476205775,0.08844333430490922,0.7861067824560872,0.39642728265756905,0.8821912792357437,0.4840497580505237,0.9164992372599347,0.6344405161033658,0.9776882420813637,0.8110608592864395,0.7707251401795256,0.3977202772548426,0.5331959706959707,0.587783409683625,0.3311851971042677,0.8886723159350705,0.5946185411705316,0.8843560417421222,0.4492050723365527,0.6332162988987603,0.4062672416625042,0.748365549744685,0.4000761693647179,0.9359101259949497,0.828017554259866,0.9792330848208932,0.737006684995144,0.8082195466885865,0.535196637270512
12,3.8366225443489816,0.47935272116632316,0.7529623646761825,0.3094607590408908,0.6344612991175066,0.4252907863303394,0.5480819949700271,0.02519759570127716,0.9009135602523779,0.6416400689592056,0.9828339482650352,0.6576084599194072,0.9313933901922622,0.7374991621862381,0.4813495907821194,0.029006802453419828,0.7823942951577929,0.6622714959885238,0.9399919116292563,0.615098788042239,0.6995809739996167,0.2983232211639538,0.619316531468065,0.11625825175526885,0.557013284979714,0.038733668625259725,0.9368160866632651,0.8190525606638633,0.8783265595191762,0.35001557254603116,0.7524716864877553,0.15203244389909143,0.6543318397240018,0.09465382986684152,0.7793581150934736,0.42911091030690673,0.929140997687206,0.5912027248250009,0.9029211461858053,0.6517717913401008,0.9668568708224624,0.7773001861856537,0.7815258223836551,0.42107645398997573,0.3956043956043956,0.6176600690891907,0.40826489615009826,0.8917264185440149,0.5968071957166793,0.9037649119431366,0.6078801975585683,0.750326794387851,0.5999930445082982,0.7016530872187019,0.2607953520052187,0.9209825381582486,0.7667108004529565,0.9686651036433329,0.6999965682341363,0.8221112747120679,0.5629211506608508
13,3.7545044757912027,0.5472864666819327,0.7891469302455296,0.32814974132431285,0.5937291289317159,0.3395584688740669,0.5269909338089368,0.02091341030360954,0.9252109112083349,0.6975719658542404,0.9881151313549598,0.7050550380764378,0.9253836815307399,0.6872963553337794,0.5860929292270162,0.03767514355121573,0.7785817200481998,0.5740480710677595,0.9886576480627083,0.8684384049748652,0.7981014827943715,0.45010554322538254,0.6847636872952221,0.1450248623141278,0.5974283520110772,0.04821699992625,0.9535037288410225,0.8776293531672048,0.9093655867555096,0.4453786959192305,0.7560712678976605,0.20121957127521942,0.6309155922752328,0.0950583284277137,0.795258483743589,0.4030557191316091,0.9036446158238141,0.530135466764725,0.885785029208167,0.5917368568379955,0.988916430637417,0.8563578915514413,0.8002831635850611,0.4451312943950594,0.49793956043956045,0.5830307432577574,0.30555344549708097,0.9235957646385475,0.657507789684255,0.8884929033864541,0.5698447993439839,0.7420603296839383,0.5119535994606651,0.7786992085579106,0.412247638149705,0.9346085116011409,0.8259968036721042,0.9847202064183196,0.7630791215049496,0.8336010953634384,0.5780261710446777
14,3.7266911329654198,0.5940004579803069,0.8525574345248228,0.40051451455648013,0.7199156633295475,0.4998403632796411,0.5337384851213633,0.02393324705305365,0.9674829091565532,0.7507163050484745,0.9497665949596616,0.47279187168403325,0.8537485423161643,0.5909840590403528,0.45282904330104934,0.026245446718380066,0.6576733825387326,0.49610020603478855,0.9328042720148726,0.634162893041482,0.7342449080648444,0.3825206403414244,0.5240138561197862,0.07857068801596885,0.6039998037508126,0.05201568408758774,0.9605572161168503,0.8962623737393942,0.8876849506479253,0.35055034005617586,0.7655049487520538,0.18699345009605517,0.7021713453894032,0.11143444195775726,0.8109251890739704,0.48914925629521006,0.8973574570023046,0.5442487272048888,0.8068331955019751,0.42570750378092265,0.9680580085654904,0.7511473632797923,0.7790933603124092,0.4081944687655931,0.5686813186813187,0.6871752991027317,0.45331437179941036,0.9613117855609788,0.7064417009268076,0.8122481664252083,0.4985016762720837,0.6237862741770515,0.43265229127342963,0.7265151393884789,0.3389509913416152,0.938086779552997,0.8235801464202556,0.9583193777678538,0.6792479845290721,0.8153489745679,0.5618127375089534
15,3.706668694413679,0.6098007785665216,0.8737405694375527,0.4225244598718105,0.6534055628213267,0.45011654397602396,0.5528278297969068,0.023303416658328108,0.9531485971418886,0.7401092954708945,0.9898764504275939,0.6635167860471889,0.9342287583285841,0.6369101245362506,0.4779890097203364,0.027208020938808204,0.707858040639054,0.5391596958223552,0.9798345483534237,0.7966754293962944,0.7048547916148377,0.3315218176025119,0.6445401719092598,0.15182099990179276,0.5691872080963692,0.041638551694411566,0.9606948748447298,0.8865087414994409,0.8895506738722183,0.3728065416107217,0.7627317893748533,0.18814250475707917,0.6631506234917445,0.09855029547597252,0.807046041760174,0.5066110828885642,0.9060209185805486,0.5503454366987682,0.8282703098075523,0.5020335033642168,0.9726603688179647,0.7841909205315317,0.7915808569418459,0.43568470843714824,0.5306776556776557,0.621744637313573,0.39204128667963284,0.9414338860713207,0.7046293927042909,0.913059410086925,0.5144407414732102,0.6716817183192907,0.46481671985944784,0.7046138489788544,0.30884107125148463,0.9349404054551744,0.8012823012865683,0.9613647922791609,0.6747262693935759,0.8212626712148998,0.5515396832354587
16,3.6407765353802426,0.6643767651324326,0.8460722137509644,0.44883816757772077,0.5855339820322822,0.3881624306263376,0.6067439449442361,0.0328111753590999,0.9645362246627696,0.7980632014909812,0.9877333104677937,0.6693724115763534,0.9243842001602041,0.682626403825338,0.49181187773407986,0.04815821075663678,0.7099245538834802,0.5800875127359157,0.9709917570609147,0.7884555450314628,0.7769229487336672,0.49982477713640966,0.60341484155502,0.14602388631163102,0.6669865937273854,0.05830516281932116,0.9464065980745258,0.8308356696163531,0.912579869684718,0.44645039319393914,0.7693072236131759,0.23880184470752686,0.7338266672234683,0.12574045580388038,0.8330365472966499,0.4202758775488786,0.9062310973566294,0.46696613823334343,0.8847542593184431,0.6539576729507391,0.9806870042035019,0.840831518266694,0.8050942857741956,0.45822942277842804,0.5757783882783882,0.558917947436842,0.3605469435334962,0.9530938488688214,0.7382899623435627,0.8979394920318725,0.5633147207934892,0.6623748148165136,0.5012693728485927,0.7616023672373616,0.4550463165731603,0.9293612035937181,0.7847291648662884,0.9788929825214296,0.7238421548931671,0.8203118080723656,0.5895769479788224
17,3.603856378107178,0.550339668727578,0.605813355451164,0.27552772449062457,0.6375503061075201,0.4210495630176336,0.5053862383904086,0.022497257501369904,0.8904500050634101,0.65628281811131,0.9591774458351512,0.4493110656324577,0.787721233756932,0.34785161358222627,0.4554581834791928,0.024625146405980243,0.6402769384964946,0.4673591827548242,0.8470154547167694,0.5259353535051075,0.7448886327033708,0.4225590640162471,0.5899490608352023,0.13977392612200207,0.5513149036266578,0.04192585096260227,0.961632322041794,0.8916164450983808,0.8379133674895204,0.32464148712717716,0.7349508058837336,0.23176641352870772,0.6115783549735152,0.11331756634058779,0.7985095978469353,0.4503689618315764,0.9010972325082024,0.595112381928733,0.8491919567989299,0.5451677293181947,0.9688569260527065,0.7769800775903354,0.7439366161028806,0.3861834814433039,0.5364010989010989,0.6066725487419308,0.36448269988105797,0.8832072052019906,0.5973186000542414,0.7430186922763491,0.3108414184646948,0.6085089232067588,0.4061510846448573,0.7310406057127437,0.3501481691580929,0.9395753387595264,0.8349429773952755,0.9601242975698708,0.6792761747037236,0.7817353730670241,0.5061658749002776
18,3.5693263954428733,0.5728570338142126,0.848367693238246,0.3310209327942168,0.6850949440839804,0.45306526301636507,0.5592701147917923,0.029232953635605997,0.9533444373670855,0.7714282053705512,0.9777815046365766,0.6392417107646055,0.8930298524760711,0.6118367018124177,0.5377058324528226,0.03859639890241995,0.7574250688048472,0.5925078596533135,0.9583849090481766,0.70577696724544,0.7399762886217522,0.42307357214485464,0.6330380084537337,0.15251061418884362,0.6023873918074141,0.0502809569880443,0.9677636359550225,0.9106261743756373,0.8947191188866416,0.46697123342162616,0.7947265472185274,0.26780356601453437,0.6749279637929896,0.1028115636217051,0.8361628448425126,0.5562586823726736,0.9208678976743802,0.5970711826122036,0.8444384223306569,0.5149189340268294,0.9696345318696519,0.7871337392804795,0.802452350417644,0.4501083606121183,0.5476190476190477,0.6513732709801532,0.38265524743818446,0.9452034213580502,0.7347332782201139,0.8504483486508512,0.5059616017585962,0.7154165539130475,0.5099363626683934,0.72522655915921,0.3655177654075899,0.9349733657727335,0.8134808163141642,0.9566354061999924,0.6761814126102799,0.8256109894334339,0.5697809263453317
19,3.517380144603197,0.4992748645141592,0.8066567184721312,0.4269316643126383,0.6997828653384675,0.4964542024201788,0.5452191214741376,0.029264720041473374,0.9494668926366276,0.7611830089573756,0.9639973671003553,0.6437089106536842,0.9162477517224686,0.7399232597634016,0.532401905667812,0.03552333960524012,0.7636008491742607,0.6487062384766121,0.9317724754014013,0.7273961363513842,0.7215001315314907,0.33525418769996773,0.6459485439402404,0.19116791192593982,0.5620108250506637,0.046887397926854306,0.9582969383245061,0.8873784725635833,0.9237338000920189,0.4699537530732102,0.7953045536343009,0.27896996322281975,0.6207795562181642,0.10040638120482895,0.8723172845296392,0.5745327456965468,0.9347276985010282,0.635267998090062,0.9104645301158772,0.6498243808395441,0.9887081165646308,0.8713063243493486,0.8021468962745111,0.4775020498587346,0.4368131868131868,0.6578851897406849,0.41177323914373626,0.9445555573220561,0.7042845753755436,0.8716073207171314,0.6269377197620556,0.7180501153526857,0.5563938442124599,0.6878531590224627,0.260907042642783,0.9218470147496785,0.7780120050978346,0.9833597972204648,0.7778819492982602,0.8264511648750235,0.5880271965046676
20,3.4818893808707436,0.624227158232196,0.6577045386222957,0.2847719140884755,0.7046678396981074,0.4494545481953097,0.49251259678909376,0.028167485299550554,0.8701050033829449,0.641900190294997,0.8719227985403044,0.29150233451565677,0.7553353536064918,0.4046375011776555,0.4735294634364263,0.0355304660603923,0.7263369548117983,0.5291358100937797,0.8752726649064226,0.5904850991398368,0.7753778405743106,0.45142493047584054,0.5338954704994706,0.09926797014810046,0.5399287029427838,0.05028636873751677,0.9469125490434361,0.8321378106738374,0.835837978588934,0.4642389851478597,0.7844192551443548,0.2664161365490771,0.6644805353450093,0.09454076330037495,0.7929939667794639,0.5376145326798183,0.8926518107232551,0.5852763024660554,0.8329859543805662,0.586079969234195,0.9642811003305409,0.7863905589925646,0.7495576189073005,0.4004629838635447,0.5517399267399268,0.673856694825312,0.3795434849222001,0.8682029920984435,0.5924923510332484,0.6979914150217312,0.3325263326678787,0.6760874226586615,0.45974083313859126,0.7569688522603322,0.41976072973675543,0.9156330404404008,0.7523892531668249,0.9529842167723155,0.6717476035753999,0.7916749477253139,0.5154572268915569
21,3.4804278578196635,0.5627814670635829,0.7999430453789792,0.36939031051131854,0.6533777865792665,0.413495533565794,0.46132261185569867,0.016863267458161198,0.9044215310871362,0.6283798325082681,0.9226121693428595,0.41741941708787245,0.8215141142769427,0.5019985242322033,0.45266418283167226,0.03320068059997354,0.6565945290212927,0.4855379069004578,0.945719303891946,0.678736407180065,0.6922215490243457,0.3398719223262462,0.594649970403595,0.10456483125532108,0.5961690863918906,0.04356962978150035,0.9706390705517974,0.9219860232837515,0.8958562405934016,0.4483485911817602,0.8146301150144746,0.2380029154247564,0.6549184543231424,0.09964678664761792,0.8375564196055293,0.5273278857042556,0.9300305338458165,0.64702915200605,0.8711302061539778,0.56560316959801,0.9769489972709055,0.7911465958301719,0.7726459958722336,0.4136059691541777,0.4784798534798535,0.6204148056448828,0.34746552910109985,0.8965873861269654,0.5633600978878136,0.7691577440239044,0.4038833770155783,0.6090790934150357,0.39833563126214555,0.6703681429123515,0.26520917643196373,0.928509452993624,0.8057429173020134,0.9721539950132112,0.6894481980606867,0.7808958028757107,0.4962064181516145
